

** [alpha] Launch Training on 20230812_1837 HPO desc: alpha_0.25_lambda_weight_0.1
{
  "HOST": "alpha",
  "SAVE": true,
  "github_log": true,
  "plot": false,
  "architecture": "DLV3+",
  "baseModel": "ResNet50",
  "gpuIDs": "0,1,2,3",
  "modelSize": [
    512,
    512
  ],
  "initialWeight": [
    null,
    null
  ],
  "num_epochs": 250,
  "resume": false,
  "augmentation": true,
  "temperature_shift": 15,
  "Flag": true,
  "p": 0.2,
  "acc_thresh": 0.5,
  "batch_size": 14,
  "optimizer": "Adam",
  "loss": "combined_loss",
  "early_stop": false,
  "lr_scheduling": "exp",
  "lr": 0.0001,
  "stepwise_scheduling": true,
  "decay_steps": 1.0,
  "hpo_params": [
    "alpha",
    "lambda_weight"
  ],
  "lambda_weight": [
    0.1,
    0.2,
    0.33
  ],
  "alpha": [
    0.25,
    0.5,
    0.75
  ],
  "train_annotation": "./Annotations/consolidate_train_db_20230808_1942.txt",
  "eval_annotation": "./Annotations/consolidate_eval_db_20230808_1942.txt",
  "exp_comment": "* HPO test\n*   20230811: \n*   20230812: init lr -> 0.0001\n",
  "numGPUs": 4,
  "finalEPOCH": 0,
  "isCompleted": false,
  "config": "Config/TRAIN_DLV3_ResNet50_HPO.yaml",
  "numTrainDB": 11830,
  "numEvalDB": 3600,
  "numTrainSteps": 211,
  "numEvalSteps": 64,
  "train": {
    "loss": [],
    "iou": [],
    "f1": []
  },
  "eval": {
    "loss": [],
    "iou": [],
    "f1": []
  },
  "dbg_file_logging": "dbg_file_logging",
  "log_file": "<_io.TextIOWrapper name='logs/hpo_history_log/20230812_1837/hpo_log_DLV3+_ResNet50_alpha_0.25_lambda_weight_0.1.txt' mode='w' encoding='UTF-8'>"
}
@20230812_1839 @20230812_1839 [EP 1/250] lr: 9.97904353425838e-05, took: 114.48s (avg: 114.48s), ETA: 0d:7h:53m:6s [TRAIN] loss: 29851.8320, iou: 0.0087, f1: 0.0171 [EVAL] loss: 87540.9531, iou: 0.0026, f1: 0.0053
@20230812_2154 @20230812_2154 [EP 179/250] lr: 7.258578989421949e-05, took: 61.18s (avg: 61.18s), ETA: 0d:1h:12m:11s [TRAIN] loss: 177.6628, iou: 0.9191, f1: 0.9578 [EVAL] loss: 951.7535, iou: 0.7881, f1: 0.8770
@20230812_2156 @20230812_2156 [EP 180/250] lr: 7.24747878848575e-05, took: 61.27s (avg: 61.27s), ETA: 0d:1h:11m:10s [TRAIN] loss: 179.5420, iou: 0.9182, f1: 0.9573 [EVAL] loss: 1016.6445, iou: 0.7685, f1: 0.8647
@20230812_2157 @20230812_2157 [EP 181/250] lr: 7.236412784550339e-05, took: 61.41s (avg: 61.41s), ETA: 0d:1h:10m:9s [TRAIN] loss: 180.7118, iou: 0.9181, f1: 0.9572 [EVAL] loss: 1117.1555, iou: 0.7499, f1: 0.8526
@20230812_2158 @20230812_2158 [EP 182/250] lr: 7.225380977615714e-05, took: 61.39s (avg: 61.39s), ETA: 0d:1h:9m:8s [TRAIN] loss: 174.9989, iou: 0.9199, f1: 0.9582 [EVAL] loss: 976.4194, iou: 0.7765, f1: 0.8699
@20230812_2159 @20230812_2159 [EP 183/250] lr: 7.214381912490353e-05, took: 61.46s (avg: 61.46s), ETA: 0d:1h:8m:7s [TRAIN] loss: 166.8627, iou: 0.9227, f1: 0.9597 [EVAL] loss: 1037.3782, iou: 0.7690, f1: 0.8649
@20230812_2200 @20230812_2200 [EP 184/250] lr: 7.203416316770017e-05, took: 61.38s (avg: 61.38s), ETA: 0d:1h:7m:6s [TRAIN] loss: 160.9111, iou: 0.9250, f1: 0.9610 [EVAL] loss: 1001.9854, iou: 0.7741, f1: 0.8682
@20230812_2201 @20230812_2201 [EP 185/250] lr: 7.192484918050468e-05, took: 61.28s (avg: 61.28s), ETA: 0d:1h:6m:5s [TRAIN] loss: 157.8011, iou: 0.9261, f1: 0.9616 [EVAL] loss: 909.4208, iou: 0.7848, f1: 0.8766
@20230812_2202 @20230812_2202 [EP 186/250] lr: 7.181585533544421e-05, took: 61.21s (avg: 61.21s), ETA: 0d:1h:5m:4s [TRAIN] loss: 157.6986, iou: 0.9261, f1: 0.9616 [EVAL] loss: 1068.0100, iou: 0.7606, f1: 0.8600
@20230812_2203 @20230812_2203 [EP 187/250] lr: 7.1707196184434e-05, took: 61.42s (avg: 61.42s), ETA: 0d:1h:4m:3s [TRAIN] loss: 159.0120, iou: 0.9262, f1: 0.9616 [EVAL] loss: 1013.2797, iou: 0.7802, f1: 0.8720
@20230812_2204 @20230812_2204 [EP 188/250] lr: 7.159887172747403e-05, took: 61.42s (avg: 61.42s), ETA: 0d:1h:3m:2s [TRAIN] loss: 161.8309, iou: 0.9259, f1: 0.9614 [EVAL] loss: 1070.9980, iou: 0.7625, f1: 0.8606
@20230812_2205 @20230812_2205 [EP 189/250] lr: 7.14908674126491e-05, took: 61.30s (avg: 61.30s), ETA: 0d:1h:2m:1s [TRAIN] loss: 164.4482, iou: 0.9253, f1: 0.9611 [EVAL] loss: 1008.8216, iou: 0.7837, f1: 0.8741
@20230812_2206 @20230812_2206 [EP 190/250] lr: 7.13831905159168e-05, took: 61.29s (avg: 61.29s), ETA: 0d:1h:1m:0s [TRAIN] loss: 165.5405, iou: 0.9249, f1: 0.9609 [EVAL] loss: 1112.2263, iou: 0.7632, f1: 0.8604
@20230812_2207 @20230812_2207 [EP 191/250] lr: 7.127583376131952e-05, took: 61.37s (avg: 61.37s), ETA: 0d:0h:59m:59s [TRAIN] loss: 166.5149, iou: 0.9243, f1: 0.9606 [EVAL] loss: 1692.1368, iou: 0.6234, f1: 0.7626
@20230812_2208 @20230812_2208 [EP 192/250] lr: 7.116880442481488e-05, took: 61.32s (avg: 61.32s), ETA: 0d:0h:58m:58s [TRAIN] loss: 166.5435, iou: 0.9240, f1: 0.9604 [EVAL] loss: 1247.5970, iou: 0.7183, f1: 0.8314
@20230812_2209 @20230812_2209 [EP 193/250] lr: 7.106209523044527e-05, took: 61.18s (avg: 61.18s), ETA: 0d:0h:57m:57s [TRAIN] loss: 167.2781, iou: 0.9238, f1: 0.9603 [EVAL] loss: 1019.3552, iou: 0.7628, f1: 0.8616
@20230812_2210 @20230812_2210 [EP 194/250] lr: 7.095569890225306e-05, took: 61.33s (avg: 61.33s), ETA: 0d:0h:56m:56s [TRAIN] loss: 169.4604, iou: 0.9228, f1: 0.9598 [EVAL] loss: 921.2266, iou: 0.8007, f1: 0.8851
@20230812_2211 @20230812_2211 [EP 195/250] lr: 7.084962271619588e-05, took: 61.32s (avg: 61.32s), ETA: 0d:0h:55m:55s [TRAIN] loss: 167.2906, iou: 0.9239, f1: 0.9604 [EVAL] loss: 1077.8234, iou: 0.7476, f1: 0.8522
@20230812_2212 @20230812_2212 [EP 196/250] lr: 7.074386667227373e-05, took: 61.40s (avg: 61.40s), ETA: 0d:0h:54m:54s [TRAIN] loss: 163.1524, iou: 0.9253, f1: 0.9611 [EVAL] loss: 980.2256, iou: 0.7703, f1: 0.8664
@20230812_2214 @20230812_2213 [EP 197/250] lr: 7.06384307704866e-05, took: 61.29s (avg: 61.29s), ETA: 0d:0h:53m:53s [TRAIN] loss: 159.3992, iou: 0.9272, f1: 0.9622 [EVAL] loss: 1200.7125, iou: 0.7352, f1: 0.8426
@20230812_2215 @20230812_2215 [EP 198/250] lr: 7.053330045891926e-05, took: 61.26s (avg: 61.26s), ETA: 0d:0h:52m:52s [TRAIN] loss: 159.0926, iou: 0.9275, f1: 0.9623 [EVAL] loss: 1184.1010, iou: 0.7394, f1: 0.8456
@20230812_2216 @20230812_2216 [EP 199/250] lr: 7.042848301352933e-05, took: 62.30s (avg: 62.30s), ETA: 0d:0h:52m:42s [TRAIN] loss: 159.0594, iou: 0.9277, f1: 0.9624 [EVAL] loss: 1047.5032, iou: 0.7700, f1: 0.8659
@20230812_2217 @20230812_2217 [EP 200/250] lr: 7.032397843431681e-05, took: 61.21s (avg: 61.21s), ETA: 0d:0h:50m:50s [TRAIN] loss: 159.0820, iou: 0.9280, f1: 0.9626 [EVAL] loss: 1097.3529, iou: 0.7593, f1: 0.8587
@20230812_2218 @20230812_2218 [EP 201/250] lr: 7.021978672128171e-05, took: 61.29s (avg: 61.29s), ETA: 0d:0h:49m:49s [TRAIN] loss: 158.8648, iou: 0.9282, f1: 0.9627 [EVAL] loss: 1319.3318, iou: 0.7057, f1: 0.8225
@20230812_2219 @20230812_2219 [EP 202/250] lr: 7.01159005984664e-05, took: 61.33s (avg: 61.33s), ETA: 0d:0h:48m:48s [TRAIN] loss: 158.5851, iou: 0.9283, f1: 0.9627 [EVAL] loss: 1230.0836, iou: 0.7203, f1: 0.8328
@20230812_2220 @20230812_2220 [EP 203/250] lr: 7.001232006587088e-05, took: 61.31s (avg: 61.31s), ETA: 0d:0h:47m:47s [TRAIN] loss: 158.0582, iou: 0.9284, f1: 0.9628 [EVAL] loss: 1110.4325, iou: 0.7452, f1: 0.8503
@20230812_2221 @20230812_2221 [EP 204/250] lr: 6.990904512349516e-05, took: 61.41s (avg: 61.41s), ETA: 0d:0h:46m:46s [TRAIN] loss: 157.3806, iou: 0.9290, f1: 0.9631 [EVAL] loss: 973.8882, iou: 0.7907, f1: 0.8787
@20230812_2222 @20230812_2222 [EP 205/250] lr: 6.980607577133924e-05, took: 61.48s (avg: 61.48s), ETA: 0d:0h:45m:45s [TRAIN] loss: 157.8743, iou: 0.9289, f1: 0.9631 [EVAL] loss: 1060.3326, iou: 0.7657, f1: 0.8626
@20230812_2223 @20230812_2223 [EP 206/250] lr: 6.97034047334455e-05, took: 61.42s (avg: 61.42s), ETA: 0d:0h:44m:44s [TRAIN] loss: 158.6340, iou: 0.9288, f1: 0.9630 [EVAL] loss: 1140.1635, iou: 0.7424, f1: 0.8480
@20230812_2224 @20230812_2224 [EP 207/250] lr: 6.960103928577155e-05, took: 61.33s (avg: 61.33s), ETA: 0d:0h:43m:43s [TRAIN] loss: 159.9263, iou: 0.9282, f1: 0.9627 [EVAL] loss: 1130.7457, iou: 0.7454, f1: 0.8497
@20230812_2225 @20230812_2225 [EP 208/250] lr: 6.94989794283174e-05, took: 61.31s (avg: 61.31s), ETA: 0d:0h:42m:42s [TRAIN] loss: 159.7577, iou: 0.9283, f1: 0.9627 [EVAL] loss: 961.9044, iou: 0.7911, f1: 0.8789
@20230812_2226 @20230812_2226 [EP 209/250] lr: 6.939721788512543e-05, took: 61.31s (avg: 61.31s), ETA: 0d:0h:41m:41s [TRAIN] loss: 158.9123, iou: 0.9286, f1: 0.9629 [EVAL] loss: 969.2378, iou: 0.7789, f1: 0.8722
@20230812_2227 @20230812_2227 [EP 210/250] lr: 6.929574738023803e-05, took: 61.33s (avg: 61.33s), ETA: 0d:0h:40m:40s [TRAIN] loss: 158.3556, iou: 0.9287, f1: 0.9629 [EVAL] loss: 1022.0189, iou: 0.7705, f1: 0.8666
@20230812_2228 @20230812_2228 [EP 211/250] lr: 6.91945751896128e-05, took: 61.32s (avg: 61.32s), ETA: 0d:0h:39m:39s [TRAIN] loss: 157.4192, iou: 0.9290, f1: 0.9631 [EVAL] loss: 1115.7415, iou: 0.7697, f1: 0.8646
@20230812_2229 @20230812_2229 [EP 212/250] lr: 6.909369403729215e-05, took: 61.34s (avg: 61.34s), ETA: 0d:0h:38m:38s [TRAIN] loss: 155.5568, iou: 0.9300, f1: 0.9637 [EVAL] loss: 1297.3943, iou: 0.7301, f1: 0.8378
@20230812_2230 @20230812_2230 [EP 213/250] lr: 6.899311119923368e-05, took: 61.21s (avg: 61.21s), ETA: 0d:0h:37m:37s [TRAIN] loss: 152.2644, iou: 0.9313, f1: 0.9644 [EVAL] loss: 1435.3577, iou: 0.6953, f1: 0.8146
@20230812_2231 @20230812_2231 [EP 214/250] lr: 6.889281939947978e-05, took: 61.32s (avg: 61.32s), ETA: 0d:0h:36m:36s [TRAIN] loss: 151.5422, iou: 0.9317, f1: 0.9646 [EVAL] loss: 984.0305, iou: 0.7849, f1: 0.8756
@20230812_2232 @20230812_2232 [EP 215/250] lr: 6.879282591398805e-05, took: 61.31s (avg: 61.31s), ETA: 0d:0h:35m:35s [TRAIN] loss: 150.7310, iou: 0.9321, f1: 0.9648 [EVAL] loss: 967.1761, iou: 0.7771, f1: 0.8715
@20230812_2233 @20230812_2233 [EP 216/250] lr: 6.869310891488567e-05, took: 61.27s (avg: 61.27s), ETA: 0d:0h:34m:34s [TRAIN] loss: 149.8970, iou: 0.9327, f1: 0.9651 [EVAL] loss: 1124.9424, iou: 0.7493, f1: 0.8524
@20230812_2234 @20230812_2234 [EP 217/250] lr: 6.859369023004547e-05, took: 61.38s (avg: 61.38s), ETA: 0d:0h:33m:33s [TRAIN] loss: 151.3021, iou: 0.9324, f1: 0.9649 [EVAL] loss: 1072.3572, iou: 0.7749, f1: 0.8684
@20230812_2235 @20230812_2235 [EP 218/250] lr: 6.849455530755222e-05, took: 61.28s (avg: 61.28s), ETA: 0d:0h:32m:32s [TRAIN] loss: 153.5691, iou: 0.9320, f1: 0.9647 [EVAL] loss: 1073.1219, iou: 0.7660, f1: 0.8629
@20230812_2236 @20230812_2236 [EP 219/250] lr: 6.839571142336354e-05, took: 61.31s (avg: 61.31s), ETA: 0d:0h:31m:31s [TRAIN] loss: 154.9571, iou: 0.9314, f1: 0.9644 [EVAL] loss: 1059.5176, iou: 0.7643, f1: 0.8624
@20230812_2237 @20230812_2237 [EP 220/250] lr: 6.82971440255642e-05, took: 61.32s (avg: 61.32s), ETA: 0d:0h:30m:30s [TRAIN] loss: 153.6476, iou: 0.9319, f1: 0.9647 [EVAL] loss: 1013.0685, iou: 0.7792, f1: 0.8717
@20230812_2238 @20230812_2238 [EP 221/250] lr: 6.819886766606942e-05, took: 61.32s (avg: 61.32s), ETA: 0d:0h:29m:29s [TRAIN] loss: 152.3183, iou: 0.9323, f1: 0.9649 [EVAL] loss: 1101.1106, iou: 0.7673, f1: 0.8638
@20230812_2240 @20230812_2240 [EP 222/250] lr: 6.810086779296398e-05, took: 61.22s (avg: 61.22s), ETA: 0d:0h:28m:28s [TRAIN] loss: 151.1935, iou: 0.9327, f1: 0.9651 [EVAL] loss: 1072.1199, iou: 0.7730, f1: 0.8673
@20230812_2241 @20230812_2241 [EP 223/250] lr: 6.80031516822055e-05, took: 61.27s (avg: 61.27s), ETA: 0d:0h:27m:27s [TRAIN] loss: 149.1023, iou: 0.9336, f1: 0.9656 [EVAL] loss: 1066.8667, iou: 0.7634, f1: 0.8614
@20230812_2242 @20230812_2242 [EP 224/250] lr: 6.790571933379397e-05, took: 61.27s (avg: 61.27s), ETA: 0d:0h:26m:26s [TRAIN] loss: 147.1018, iou: 0.9343, f1: 0.9660 [EVAL] loss: 949.7282, iou: 0.7926, f1: 0.8803
@20230812_2243 @20230812_2243 [EP 225/250] lr: 6.780856347177178e-05, took: 61.28s (avg: 61.28s), ETA: 0d:0h:25m:25s [TRAIN] loss: 146.6883, iou: 0.9345, f1: 0.9661 [EVAL] loss: 1092.9108, iou: 0.7635, f1: 0.8615
@20230812_2244 @20230812_2244 [EP 226/250] lr: 6.771167682018131e-05, took: 61.31s (avg: 61.31s), ETA: 0d:0h:24m:24s [TRAIN] loss: 147.0107, iou: 0.9345, f1: 0.9661 [EVAL] loss: 1082.7775, iou: 0.7699, f1: 0.8655
@20230812_2245 @20230812_2245 [EP 227/250] lr: 6.76150739309378e-05, took: 61.29s (avg: 61.29s), ETA: 0d:0h:23m:23s [TRAIN] loss: 147.8487, iou: 0.9344, f1: 0.9660 [EVAL] loss: 1105.1693, iou: 0.7693, f1: 0.8643
@20230812_2246 @20230812_2246 [EP 228/250] lr: 6.751874752808362e-05, took: 61.29s (avg: 61.29s), ETA: 0d:0h:22m:22s [TRAIN] loss: 147.2302, iou: 0.9349, f1: 0.9663 [EVAL] loss: 1017.3582, iou: 0.7816, f1: 0.8729
@20230812_2247 @20230812_2247 [EP 229/250] lr: 6.742269761161879e-05, took: 61.27s (avg: 61.27s), ETA: 0d:0h:21m:21s [TRAIN] loss: 146.7376, iou: 0.9352, f1: 0.9665 [EVAL] loss: 1164.5924, iou: 0.7451, f1: 0.8495
@20230812_2248 @20230812_2248 [EP 230/250] lr: 6.732691690558568e-05, took: 61.24s (avg: 61.24s), ETA: 0d:0h:20m:20s [TRAIN] loss: 145.4124, iou: 0.9357, f1: 0.9667 [EVAL] loss: 949.2259, iou: 0.7920, f1: 0.8799
@20230812_2249 @20230812_2249 [EP 231/250] lr: 6.723140540998429e-05, took: 61.32s (avg: 61.32s), ETA: 0d:0h:19m:19s [TRAIN] loss: 144.1205, iou: 0.9365, f1: 0.9671 [EVAL] loss: 944.6567, iou: 0.7916, f1: 0.8799
@20230812_2250 @20230812_2250 [EP 232/250] lr: 6.713617040077224e-05, took: 61.34s (avg: 61.34s), ETA: 0d:0h:18m:18s [TRAIN] loss: 144.6030, iou: 0.9364, f1: 0.9671 [EVAL] loss: 998.5538, iou: 0.7837, f1: 0.8743
@20230812_2251 @20230812_2251 [EP 233/250] lr: 6.704119732603431e-05, took: 61.48s (avg: 61.48s), ETA: 0d:0h:17m:17s [TRAIN] loss: 145.7102, iou: 0.9359, f1: 0.9668 [EVAL] loss: 1075.9357, iou: 0.7672, f1: 0.8638
@20230812_2252 @20230812_2252 [EP 234/250] lr: 6.694650073768571e-05, took: 61.33s (avg: 61.33s), ETA: 0d:0h:16m:16s [TRAIN] loss: 147.8615, iou: 0.9351, f1: 0.9664 [EVAL] loss: 990.1823, iou: 0.7887, f1: 0.8773
