

** [alpha] Launch Training on 20230813_1706 HPO desc: alpha_0.5_lambda_weight_0.33
{
  "HOST": "alpha",
  "SAVE": true,
  "github_log": true,
  "plot": false,
  "architecture": "DLV3+",
  "baseModel": "ResNet50",
  "gpuIDs": "0,1,2,3",
  "modelSize": [
    512,
    512
  ],
  "initialWeight": [
    null,
    null
  ],
  "num_epochs": 250,
  "resume": false,
  "augmentation": true,
  "temperature_shift": 15,
  "Flag": true,
  "p": 0.2,
  "acc_thresh": 0.5,
  "batch_size": 14,
  "optimizer": "Adam",
  "loss": "combined_loss",
  "early_stop": false,
  "lr_scheduling": "exp",
  "lr": 0.0001,
  "stepwise_scheduling": true,
  "decay_steps": 1.0,
  "hpo_params": [
    "alpha",
    "lambda_weight"
  ],
  "lambda_weight": [
    0.1,
    0.2,
    0.33
  ],
  "alpha": [
    0.25,
    0.5,
    0.75
  ],
  "train_annotation": "./Annotations/consolidate_train_db_20230808_1942.txt",
  "eval_annotation": "./Annotations/consolidate_eval_db_20230808_1942.txt",
  "exp_comment": "* HPO test\n*   20230811: \n*   20230812: init lr -> 0.0001\n",
  "numGPUs": 4,
  "finalEPOCH": 250,
  "isCompleted": false,
  "config": "Config/TRAIN_DLV3_ResNet50_HPO.yaml",
  "numTrainDB": 11830,
  "numEvalDB": 3600,
  "numTrainSteps": 211,
  "numEvalSteps": 64,
  "train": {
    "loss": [],
    "iou": [],
    "f1": []
  },
  "eval": {
    "loss": [],
    "iou": [],
    "f1": []
  },
  "dbg_file_logging": "dbg_file_logging",
  "log_file": "<_io.TextIOWrapper name='logs/hpo_history_log/20230812_1837/hpo_log_DLV3+_ResNet50_alpha_0.5_lambda_weight_0.33.txt' mode='w' encoding='UTF-8'>",
  "github_logging": "github_logging",
  "github_log_file": "logs/hpo/DLV3+_ResNet50_alpha_0.5_lambda_weight_0.2.txt"
}
@20230813_1708 @20230813_1708 [EP 1/250] lr: 9.97904353425838e-05, took: 112.08s (avg: 112.08s), ETA: 0d:7h:44m:48s [TRAIN] loss: 13161.1533, iou: 0.0047, f1: 0.0093 [EVAL] loss: 13255.5391, iou: 0.0029, f1: 0.0058
@20230813_2019 @20230813_2019 [EP 178/250] lr: 7.269713387358934e-05, took: 61.42s (avg: 61.42s), ETA: 0d:1h:13m:12s [TRAIN] loss: 161.0774, iou: 0.8995, f1: 0.9469 [EVAL] loss: 835.7430, iou: 0.7030, f1: 0.8238
@20230813_2020 @20230813_2020 [EP 179/250] lr: 7.258578989421949e-05, took: 61.39s (avg: 61.39s), ETA: 0d:1h:12m:11s [TRAIN] loss: 162.2222, iou: 0.8986, f1: 0.9465 [EVAL] loss: 897.1372, iou: 0.6854, f1: 0.8113
@20230813_2021 @20230813_2021 [EP 180/250] lr: 7.24747878848575e-05, took: 61.37s (avg: 61.37s), ETA: 0d:1h:11m:10s [TRAIN] loss: 162.3445, iou: 0.8988, f1: 0.9466 [EVAL] loss: 596.1030, iou: 0.7725, f1: 0.8710
@20230813_2022 @20230813_2022 [EP 181/250] lr: 7.236412784550339e-05, took: 61.34s (avg: 61.34s), ETA: 0d:1h:10m:9s [TRAIN] loss: 164.0423, iou: 0.8981, f1: 0.9461 [EVAL] loss: 511.6411, iou: 0.7992, f1: 0.8880
@20230813_2023 @20230813_2023 [EP 182/250] lr: 7.225380977615714e-05, took: 61.33s (avg: 61.33s), ETA: 0d:1h:9m:8s [TRAIN] loss: 166.2934, iou: 0.8972, f1: 0.9457 [EVAL] loss: 881.3854, iou: 0.6677, f1: 0.7986
@20230813_2024 @20230813_2024 [EP 183/250] lr: 7.214381912490353e-05, took: 61.38s (avg: 61.38s), ETA: 0d:1h:8m:7s [TRAIN] loss: 168.5526, iou: 0.8962, f1: 0.9451 [EVAL] loss: 820.3530, iou: 0.6980, f1: 0.8199
@20230813_2025 @20230813_2025 [EP 184/250] lr: 7.203416316770017e-05, took: 61.31s (avg: 61.31s), ETA: 0d:1h:7m:6s [TRAIN] loss: 166.9424, iou: 0.8967, f1: 0.9454 [EVAL] loss: 851.0819, iou: 0.6895, f1: 0.8139
@20230813_2026 @20230813_2026 [EP 185/250] lr: 7.192484918050468e-05, took: 61.28s (avg: 61.28s), ETA: 0d:1h:6m:5s [TRAIN] loss: 163.9826, iou: 0.8983, f1: 0.9463 [EVAL] loss: 496.4047, iou: 0.8035, f1: 0.8906
@20230813_2027 @20230813_2027 [EP 186/250] lr: 7.181585533544421e-05, took: 61.39s (avg: 61.39s), ETA: 0d:1h:5m:4s [TRAIN] loss: 160.1270, iou: 0.9001, f1: 0.9473 [EVAL] loss: 477.6866, iou: 0.8012, f1: 0.8891
@20230813_2028 @20230813_2028 [EP 187/250] lr: 7.1707196184434e-05, took: 61.36s (avg: 61.36s), ETA: 0d:1h:4m:3s [TRAIN] loss: 157.9275, iou: 0.9016, f1: 0.9481 [EVAL] loss: 791.1248, iou: 0.7155, f1: 0.8322
@20230813_2029 @20230813_2029 [EP 188/250] lr: 7.159887172747403e-05, took: 61.36s (avg: 61.36s), ETA: 0d:1h:3m:2s [TRAIN] loss: 157.9359, iou: 0.9017, f1: 0.9482 [EVAL] loss: 981.4582, iou: 0.6626, f1: 0.7943
@20230813_2030 @20230813_2030 [EP 189/250] lr: 7.14908674126491e-05, took: 61.32s (avg: 61.32s), ETA: 0d:1h:2m:1s [TRAIN] loss: 158.3141, iou: 0.9016, f1: 0.9481 [EVAL] loss: 1042.2156, iou: 0.6433, f1: 0.7803
@20230813_2031 @20230813_2031 [EP 190/250] lr: 7.13831905159168e-05, took: 61.33s (avg: 61.33s), ETA: 0d:1h:1m:0s [TRAIN] loss: 159.2979, iou: 0.9014, f1: 0.9480 [EVAL] loss: 505.2729, iou: 0.7952, f1: 0.8854
@20230813_2032 @20230813_2032 [EP 191/250] lr: 7.127583376131952e-05, took: 61.32s (avg: 61.32s), ETA: 0d:0h:59m:59s [TRAIN] loss: 158.4281, iou: 0.9019, f1: 0.9483 [EVAL] loss: 656.9170, iou: 0.7432, f1: 0.8518
@20230813_2033 @20230813_2033 [EP 192/250] lr: 7.116880442481488e-05, took: 61.36s (avg: 61.36s), ETA: 0d:0h:58m:58s [TRAIN] loss: 158.0389, iou: 0.9022, f1: 0.9485 [EVAL] loss: 431.4236, iou: 0.8165, f1: 0.8986
@20230813_2034 @20230813_2034 [EP 193/250] lr: 7.106209523044527e-05, took: 61.57s (avg: 61.57s), ETA: 0d:0h:57m:57s [TRAIN] loss: 158.6282, iou: 0.9018, f1: 0.9483 [EVAL] loss: 764.4623, iou: 0.7380, f1: 0.8477
@20230813_2035 @20230813_2035 [EP 194/250] lr: 7.095569890225306e-05, took: 61.44s (avg: 61.44s), ETA: 0d:0h:56m:56s [TRAIN] loss: 157.3161, iou: 0.9025, f1: 0.9486 [EVAL] loss: 610.8809, iou: 0.7807, f1: 0.8761
@20230813_2037 @20230813_2037 [EP 195/250] lr: 7.084962271619588e-05, took: 61.50s (avg: 61.50s), ETA: 0d:0h:55m:55s [TRAIN] loss: 155.1191, iou: 0.9036, f1: 0.9492 [EVAL] loss: 501.5500, iou: 0.8038, f1: 0.8907
@20230813_2038 @20230813_2038 [EP 196/250] lr: 7.074386667227373e-05, took: 61.52s (avg: 61.52s), ETA: 0d:0h:54m:54s [TRAIN] loss: 152.4861, iou: 0.9051, f1: 0.9501 [EVAL] loss: 491.2575, iou: 0.8040, f1: 0.8909
@20230813_2039 @20230813_2039 [EP 197/250] lr: 7.06384307704866e-05, took: 61.36s (avg: 61.36s), ETA: 0d:0h:53m:53s [TRAIN] loss: 150.1160, iou: 0.9066, f1: 0.9509 [EVAL] loss: 582.4944, iou: 0.7790, f1: 0.8752
@20230813_2040 @20230813_2040 [EP 198/250] lr: 7.053330045891926e-05, took: 61.41s (avg: 61.41s), ETA: 0d:0h:52m:52s [TRAIN] loss: 148.0983, iou: 0.9079, f1: 0.9516 [EVAL] loss: 623.8065, iou: 0.7637, f1: 0.8652
@20230813_2041 @20230813_2041 [EP 199/250] lr: 7.042848301352933e-05, took: 61.30s (avg: 61.30s), ETA: 0d:0h:51m:51s [TRAIN] loss: 147.6719, iou: 0.9087, f1: 0.9521 [EVAL] loss: 571.2327, iou: 0.7825, f1: 0.8771
@20230813_2042 @20230813_2042 [EP 200/250] lr: 7.032397843431681e-05, took: 61.41s (avg: 61.41s), ETA: 0d:0h:50m:50s [TRAIN] loss: 147.3912, iou: 0.9091, f1: 0.9523 [EVAL] loss: 781.7177, iou: 0.7217, f1: 0.8371
@20230813_2043 @20230813_2043 [EP 201/250] lr: 7.021978672128171e-05, took: 61.39s (avg: 61.39s), ETA: 0d:0h:49m:49s [TRAIN] loss: 146.7863, iou: 0.9094, f1: 0.9525 [EVAL] loss: 752.9549, iou: 0.7254, f1: 0.8399
@20230813_2044 @20230813_2044 [EP 202/250] lr: 7.01159005984664e-05, took: 61.46s (avg: 61.46s), ETA: 0d:0h:48m:48s [TRAIN] loss: 147.8456, iou: 0.9090, f1: 0.9522 [EVAL] loss: 586.4185, iou: 0.7888, f1: 0.8813
@20230813_2045 @20230813_2045 [EP 203/250] lr: 7.001232006587088e-05, took: 61.36s (avg: 61.36s), ETA: 0d:0h:47m:47s [TRAIN] loss: 151.7242, iou: 0.9075, f1: 0.9514 [EVAL] loss: 709.6735, iou: 0.7488, f1: 0.8549
@20230813_2046 @20230813_2046 [EP 204/250] lr: 6.990904512349516e-05, took: 61.29s (avg: 61.29s), ETA: 0d:0h:46m:46s [TRAIN] loss: 152.8446, iou: 0.9067, f1: 0.9510 [EVAL] loss: 868.2313, iou: 0.6984, f1: 0.8208
@20230813_2047 @20230813_2047 [EP 205/250] lr: 6.980607577133924e-05, took: 61.32s (avg: 61.32s), ETA: 0d:0h:45m:45s [TRAIN] loss: 151.8229, iou: 0.9070, f1: 0.9511 [EVAL] loss: 1203.4124, iou: 0.6005, f1: 0.7475
@20230813_2048 @20230813_2048 [EP 206/250] lr: 6.97034047334455e-05, took: 61.36s (avg: 61.36s), ETA: 0d:0h:44m:44s [TRAIN] loss: 152.2785, iou: 0.9068, f1: 0.9510 [EVAL] loss: 704.9530, iou: 0.7385, f1: 0.8487
@20230813_2049 @20230813_2049 [EP 207/250] lr: 6.960103928577155e-05, took: 61.31s (avg: 61.31s), ETA: 0d:0h:43m:43s [TRAIN] loss: 154.6126, iou: 0.9057, f1: 0.9504 [EVAL] loss: 898.9750, iou: 0.6784, f1: 0.8064
@20230813_2050 @20230813_2050 [EP 208/250] lr: 6.94989794283174e-05, took: 61.37s (avg: 61.37s), ETA: 0d:0h:42m:42s [TRAIN] loss: 155.6503, iou: 0.9053, f1: 0.9502 [EVAL] loss: 958.2228, iou: 0.6691, f1: 0.7997
@20230813_2051 @20230813_2051 [EP 209/250] lr: 6.939721788512543e-05, took: 61.41s (avg: 61.41s), ETA: 0d:0h:41m:41s [TRAIN] loss: 153.9384, iou: 0.9061, f1: 0.9506 [EVAL] loss: 1175.1432, iou: 0.6027, f1: 0.7490
@20230813_2052 @20230813_2052 [EP 210/250] lr: 6.929574738023803e-05, took: 61.35s (avg: 61.35s), ETA: 0d:0h:40m:40s [TRAIN] loss: 149.8868, iou: 0.9079, f1: 0.9516 [EVAL] loss: 1081.0853, iou: 0.6216, f1: 0.7636
@20230813_2053 @20230813_2053 [EP 211/250] lr: 6.91945751896128e-05, took: 61.44s (avg: 61.44s), ETA: 0d:0h:39m:39s [TRAIN] loss: 146.6735, iou: 0.9095, f1: 0.9525 [EVAL] loss: 678.1724, iou: 0.7383, f1: 0.8487
@20230813_2054 @20230813_2054 [EP 212/250] lr: 6.909369403729215e-05, took: 61.34s (avg: 61.34s), ETA: 0d:0h:38m:38s [TRAIN] loss: 144.2428, iou: 0.9108, f1: 0.9532 [EVAL] loss: 779.1929, iou: 0.7140, f1: 0.8319
@20230813_2055 @20230813_2055 [EP 213/250] lr: 6.899311119923368e-05, took: 61.44s (avg: 61.44s), ETA: 0d:0h:37m:37s [TRAIN] loss: 143.9500, iou: 0.9112, f1: 0.9534 [EVAL] loss: 500.4580, iou: 0.8066, f1: 0.8925
@20230813_2056 @20230813_2056 [EP 214/250] lr: 6.889281939947978e-05, took: 61.31s (avg: 61.31s), ETA: 0d:0h:36m:36s [TRAIN] loss: 143.6523, iou: 0.9117, f1: 0.9537 [EVAL] loss: 544.7882, iou: 0.7920, f1: 0.8834
@20230813_2057 @20230813_2057 [EP 215/250] lr: 6.879282591398805e-05, took: 61.34s (avg: 61.34s), ETA: 0d:0h:35m:35s [TRAIN] loss: 142.5964, iou: 0.9122, f1: 0.9540 [EVAL] loss: 435.8254, iou: 0.8249, f1: 0.9037
@20230813_2059 @20230813_2059 [EP 216/250] lr: 6.869310891488567e-05, took: 61.44s (avg: 61.44s), ETA: 0d:0h:34m:34s [TRAIN] loss: 143.1820, iou: 0.9122, f1: 0.9540 [EVAL] loss: 415.8383, iou: 0.8411, f1: 0.9134
@20230813_2100 @20230813_2100 [EP 217/250] lr: 6.859369023004547e-05, took: 61.45s (avg: 61.45s), ETA: 0d:0h:33m:33s [TRAIN] loss: 145.8347, iou: 0.9111, f1: 0.9534 [EVAL] loss: 407.9783, iou: 0.8385, f1: 0.9119
@20230813_2101 @20230813_2101 [EP 218/250] lr: 6.849455530755222e-05, took: 61.69s (avg: 61.69s), ETA: 0d:0h:32m:32s [TRAIN] loss: 147.9126, iou: 0.9100, f1: 0.9528 [EVAL] loss: 658.9385, iou: 0.7591, f1: 0.8623
@20230813_2102 @20230813_2102 [EP 219/250] lr: 6.839571142336354e-05, took: 61.55s (avg: 61.55s), ETA: 0d:0h:31m:31s [TRAIN] loss: 147.4799, iou: 0.9103, f1: 0.9530 [EVAL] loss: 755.9483, iou: 0.7406, f1: 0.8496
@20230813_2103 @20230813_2103 [EP 220/250] lr: 6.82971440255642e-05, took: 61.55s (avg: 61.55s), ETA: 0d:0h:30m:30s [TRAIN] loss: 145.4240, iou: 0.9113, f1: 0.9535 [EVAL] loss: 515.2806, iou: 0.8041, f1: 0.8910
@20230813_2104 @20230813_2104 [EP 221/250] lr: 6.819886766606942e-05, took: 61.53s (avg: 61.53s), ETA: 0d:0h:29m:29s [TRAIN] loss: 143.4925, iou: 0.9122, f1: 0.9540 [EVAL] loss: 1383.1212, iou: 0.5615, f1: 0.7142
@20230813_2105 @20230813_2105 [EP 222/250] lr: 6.810086779296398e-05, took: 61.45s (avg: 61.45s), ETA: 0d:0h:28m:28s [TRAIN] loss: 142.7905, iou: 0.9128, f1: 0.9543 [EVAL] loss: 929.3100, iou: 0.6773, f1: 0.8062
@20230813_2106 @20230813_2106 [EP 223/250] lr: 6.80031516822055e-05, took: 61.46s (avg: 61.46s), ETA: 0d:0h:27m:27s [TRAIN] loss: 142.2772, iou: 0.9133, f1: 0.9546 [EVAL] loss: 745.4698, iou: 0.7363, f1: 0.8466
@20230813_2107 @20230813_2107 [EP 224/250] lr: 6.790571933379397e-05, took: 61.45s (avg: 61.45s), ETA: 0d:0h:26m:26s [TRAIN] loss: 141.0222, iou: 0.9139, f1: 0.9549 [EVAL] loss: 1027.9855, iou: 0.6564, f1: 0.7902
@20230813_2108 @20230813_2108 [EP 225/250] lr: 6.780856347177178e-05, took: 61.30s (avg: 61.30s), ETA: 0d:0h:25m:25s [TRAIN] loss: 139.8542, iou: 0.9144, f1: 0.9552 [EVAL] loss: 648.3378, iou: 0.7693, f1: 0.8681
@20230813_2109 @20230813_2109 [EP 226/250] lr: 6.771167682018131e-05, took: 61.27s (avg: 61.27s), ETA: 0d:0h:24m:24s [TRAIN] loss: 139.3672, iou: 0.9150, f1: 0.9555 [EVAL] loss: 743.5620, iou: 0.7331, f1: 0.8452
@20230813_2110 @20230813_2110 [EP 227/250] lr: 6.76150739309378e-05, took: 61.36s (avg: 61.36s), ETA: 0d:0h:23m:23s [TRAIN] loss: 137.9592, iou: 0.9159, f1: 0.9560 [EVAL] loss: 567.9918, iou: 0.7878, f1: 0.8808
@20230813_2111 @20230813_2111 [EP 228/250] lr: 6.751874752808362e-05, took: 61.29s (avg: 61.29s), ETA: 0d:0h:22m:22s [TRAIN] loss: 135.5339, iou: 0.9171, f1: 0.9567 [EVAL] loss: 610.1124, iou: 0.7773, f1: 0.8742
@20230813_2112 @20230813_2112 [EP 229/250] lr: 6.742269761161879e-05, took: 61.27s (avg: 61.27s), ETA: 0d:0h:21m:21s [TRAIN] loss: 134.7160, iou: 0.9176, f1: 0.9570 [EVAL] loss: 527.5212, iou: 0.8002, f1: 0.8885
@20230813_2113 @20230813_2113 [EP 230/250] lr: 6.732691690558568e-05, took: 61.29s (avg: 61.29s), ETA: 0d:0h:20m:20s [TRAIN] loss: 135.0317, iou: 0.9177, f1: 0.9570 [EVAL] loss: 797.3188, iou: 0.7221, f1: 0.8378
@20230813_2114 @20230813_2114 [EP 231/250] lr: 6.723140540998429e-05, took: 61.30s (avg: 61.30s), ETA: 0d:0h:19m:19s [TRAIN] loss: 136.6345, iou: 0.9172, f1: 0.9567 [EVAL] loss: 795.6918, iou: 0.7374, f1: 0.8480
@20230813_2116 @20230813_2116 [EP 232/250] lr: 6.713617040077224e-05, took: 61.31s (avg: 61.31s), ETA: 0d:0h:18m:18s [TRAIN] loss: 138.6087, iou: 0.9163, f1: 0.9562 [EVAL] loss: 1313.8812, iou: 0.5840, f1: 0.7337
@20230813_2117 @20230813_2117 [EP 233/250] lr: 6.704119732603431e-05, took: 61.35s (avg: 61.35s), ETA: 0d:0h:17m:17s [TRAIN] loss: 140.6422, iou: 0.9151, f1: 0.9556 [EVAL] loss: 771.8721, iou: 0.7283, f1: 0.8413
@20230813_2118 @20230813_2118 [EP 234/250] lr: 6.694650073768571e-05, took: 61.34s (avg: 61.34s), ETA: 0d:0h:16m:16s [TRAIN] loss: 142.4220, iou: 0.9144, f1: 0.9552 [EVAL] loss: 766.1177, iou: 0.7273, f1: 0.8411
@20230813_2119 @20230813_2119 [EP 235/250] lr: 6.685206608381122e-05, took: 61.30s (avg: 61.30s), ETA: 0d:0h:15m:15s [TRAIN] loss: 143.6651, iou: 0.9137, f1: 0.9548 [EVAL] loss: 779.3485, iou: 0.7264, f1: 0.8407
@20230813_2120 @20230813_2120 [EP 236/250] lr: 6.675790064036846e-05, took: 61.30s (avg: 61.30s), ETA: 0d:0h:14m:14s [TRAIN] loss: 142.9344, iou: 0.9138, f1: 0.9549 [EVAL] loss: 1352.4978, iou: 0.5567, f1: 0.7118
@20230813_2121 @20230813_2121 [EP 237/250] lr: 6.666399713139981e-05, took: 61.32s (avg: 61.32s), ETA: 0d:0h:13m:13s [TRAIN] loss: 141.6244, iou: 0.9143, f1: 0.9551 [EVAL] loss: 1237.0670, iou: 0.5924, f1: 0.7407
@20230813_2122 @20230813_2122 [EP 238/250] lr: 6.657035555690527e-05, took: 61.28s (avg: 61.28s), ETA: 0d:0h:12m:12s [TRAIN] loss: 139.9626, iou: 0.9149, f1: 0.9555 [EVAL] loss: 687.3040, iou: 0.7434, f1: 0.8519
@20230813_2123 @20230813_2123 [EP 239/250] lr: 6.647698319284245e-05, took: 61.27s (avg: 61.27s), ETA: 0d:0h:11m:11s [TRAIN] loss: 140.3918, iou: 0.9150, f1: 0.9555 [EVAL] loss: 841.0001, iou: 0.6898, f1: 0.8152
@20230813_2124 @20230813_2124 [EP 240/250] lr: 6.638386548729613e-05, took: 61.29s (avg: 61.29s), ETA: 0d:0h:10m:10s [TRAIN] loss: 139.7882, iou: 0.9153, f1: 0.9557 [EVAL] loss: 1876.0488, iou: 0.3699, f1: 0.5336
@20230813_2125 @20230813_2125 [EP 241/250] lr: 6.629100971622393e-05, took: 61.35s (avg: 61.35s), ETA: 0d:0h:9m:9s [TRAIN] loss: 138.9353, iou: 0.9158, f1: 0.9560 [EVAL] loss: 1653.4918, iou: 0.4675, f1: 0.6323
@20230813_2126 @20230813_2126 [EP 242/250] lr: 6.619841587962583e-05, took: 61.45s (avg: 61.45s), ETA: 0d:0h:8m:8s [TRAIN] loss: 138.0251, iou: 0.9162, f1: 0.9561 [EVAL] loss: 500.3451, iou: 0.8136, f1: 0.8968
@20230813_2127 @20230813_2127 [EP 243/250] lr: 6.610608397750184e-05, took: 61.37s (avg: 61.37s), ETA: 0d:0h:7m:7s [TRAIN] loss: 136.5350, iou: 0.9169, f1: 0.9566 [EVAL] loss: 515.6026, iou: 0.8067, f1: 0.8926
@20230813_2128 @20230813_2128 [EP 244/250] lr: 6.601399945793673e-05, took: 61.37s (avg: 61.37s), ETA: 0d:0h:6m:6s [TRAIN] loss: 134.8765, iou: 0.9178, f1: 0.9571 [EVAL] loss: 494.9009, iou: 0.8109, f1: 0.8951
@20230813_2129 @20230813_2129 [EP 245/250] lr: 6.592217687284574e-05, took: 61.32s (avg: 61.32s), ETA: 0d:0h:5m:5s [TRAIN] loss: 132.1976, iou: 0.9195, f1: 0.9580 [EVAL] loss: 708.0142, iou: 0.7513, f1: 0.8569
@20230813_2130 @20230813_2130 [EP 246/250] lr: 6.583060894627124e-05, took: 61.39s (avg: 61.39s), ETA: 0d:0h:4m:4s [TRAIN] loss: 129.9256, iou: 0.9208, f1: 0.9587 [EVAL] loss: 711.5724, iou: 0.7502, f1: 0.8563
@20230813_2131 @20230813_2131 [EP 247/250] lr: 6.573930295417085e-05, took: 61.37s (avg: 61.37s), ETA: 0d:0h:3m:3s [TRAIN] loss: 129.6200, iou: 0.9212, f1: 0.9589 [EVAL] loss: 658.0155, iou: 0.7665, f1: 0.8672
