

** [alpha] Launch Training on 20230813_1237 HPO desc: alpha_0.5_lambda_weight_0.2
{
  "HOST": "alpha",
  "SAVE": true,
  "github_log": true,
  "plot": false,
  "architecture": "DLV3+",
  "baseModel": "ResNet50",
  "gpuIDs": "0,1,2,3",
  "modelSize": [
    512,
    512
  ],
  "initialWeight": [
    null,
    null
  ],
  "num_epochs": 250,
  "resume": false,
  "augmentation": true,
  "temperature_shift": 15,
  "Flag": true,
  "p": 0.2,
  "acc_thresh": 0.5,
  "batch_size": 14,
  "optimizer": "Adam",
  "loss": "combined_loss",
  "early_stop": false,
  "lr_scheduling": "exp",
  "lr": 0.0001,
  "stepwise_scheduling": true,
  "decay_steps": 1.0,
  "hpo_params": [
    "alpha",
    "lambda_weight"
  ],
  "lambda_weight": [
    0.1,
    0.2,
    0.33
  ],
  "alpha": [
    0.25,
    0.5,
    0.75
  ],
  "train_annotation": "./Annotations/consolidate_train_db_20230808_1942.txt",
  "eval_annotation": "./Annotations/consolidate_eval_db_20230808_1942.txt",
  "exp_comment": "* HPO test\n*   20230811: \n*   20230812: init lr -> 0.0001\n",
  "numGPUs": 4,
  "finalEPOCH": 250,
  "isCompleted": false,
  "config": "Config/TRAIN_DLV3_ResNet50_HPO.yaml",
  "numTrainDB": 11830,
  "numEvalDB": 3600,
  "numTrainSteps": 211,
  "numEvalSteps": 64,
  "train": {
    "loss": [],
    "iou": [],
    "f1": []
  },
  "eval": {
    "loss": [],
    "iou": [],
    "f1": []
  },
  "dbg_file_logging": "dbg_file_logging",
  "log_file": "<_io.TextIOWrapper name='logs/hpo_history_log/20230812_1837/hpo_log_DLV3+_ResNet50_alpha_0.5_lambda_weight_0.2.txt' mode='w' encoding='UTF-8'>",
  "github_logging": "github_logging",
  "github_log_file": "logs/hpo/DLV3+_ResNet50_alpha_0.5_lambda_weight_0.1.txt"
}
@20230813_1239 @20230813_1239 [EP 1/250] lr: 9.97904353425838e-05, took: 109.99s (avg: 109.99s), ETA: 0d:7h:32m:21s [TRAIN] loss: 22898.8320, iou: 0.0042, f1: 0.0082 [EVAL] loss: 14827.8799, iou: 0.0028, f1: 0.0055
@20230813_1549 @20230813_1549 [EP 178/250] lr: 7.269713387358934e-05, took: 61.91s (avg: 61.91s), ETA: 0d:1h:13m:12s [TRAIN] loss: 197.2763, iou: 0.8947, f1: 0.9443 [EVAL] loss: 575.6294, iou: 0.8031, f1: 0.8903
@20230813_1551 @20230813_1551 [EP 179/250] lr: 7.258578989421949e-05, took: 61.92s (avg: 61.92s), ETA: 0d:1h:12m:11s [TRAIN] loss: 199.4622, iou: 0.8944, f1: 0.9441 [EVAL] loss: 845.4310, iou: 0.7298, f1: 0.8425
@20230813_1552 @20230813_1552 [EP 180/250] lr: 7.24747878848575e-05, took: 62.26s (avg: 62.26s), ETA: 0d:1h:12m:20s [TRAIN] loss: 202.5555, iou: 0.8930, f1: 0.9433 [EVAL] loss: 1067.0536, iou: 0.6578, f1: 0.7917
@20230813_1553 @20230813_1553 [EP 181/250] lr: 7.236412784550339e-05, took: 62.17s (avg: 62.17s), ETA: 0d:1h:11m:18s [TRAIN] loss: 204.9048, iou: 0.8918, f1: 0.9427 [EVAL] loss: 924.9639, iou: 0.7044, f1: 0.8251
@20230813_1554 @20230813_1554 [EP 182/250] lr: 7.225380977615714e-05, took: 62.37s (avg: 62.37s), ETA: 0d:1h:10m:16s [TRAIN] loss: 209.0005, iou: 0.8898, f1: 0.9415 [EVAL] loss: 964.9717, iou: 0.6954, f1: 0.8187
@20230813_1555 @20230813_1555 [EP 183/250] lr: 7.214381912490353e-05, took: 62.07s (avg: 62.07s), ETA: 0d:1h:9m:14s [TRAIN] loss: 211.6517, iou: 0.8895, f1: 0.9414 [EVAL] loss: 768.5714, iou: 0.7497, f1: 0.8561
@20230813_1556 @20230813_1556 [EP 184/250] lr: 7.203416316770017e-05, took: 62.30s (avg: 62.30s), ETA: 0d:1h:8m:12s [TRAIN] loss: 212.7020, iou: 0.8891, f1: 0.9411 [EVAL] loss: 837.4253, iou: 0.7303, f1: 0.8430
@20230813_1557 @20230813_1557 [EP 185/250] lr: 7.192484918050468e-05, took: 62.11s (avg: 62.11s), ETA: 0d:1h:7m:10s [TRAIN] loss: 207.6685, iou: 0.8908, f1: 0.9421 [EVAL] loss: 539.3509, iou: 0.7999, f1: 0.8884
@20230813_1558 @20230813_1558 [EP 186/250] lr: 7.181585533544421e-05, took: 62.28s (avg: 62.28s), ETA: 0d:1h:6m:8s [TRAIN] loss: 197.8761, iou: 0.8947, f1: 0.9443 [EVAL] loss: 765.3159, iou: 0.7430, f1: 0.8518
@20230813_1559 @20230813_1559 [EP 187/250] lr: 7.1707196184434e-05, took: 62.37s (avg: 62.37s), ETA: 0d:1h:5m:6s [TRAIN] loss: 190.7730, iou: 0.8981, f1: 0.9462 [EVAL] loss: 1160.4591, iou: 0.6449, f1: 0.7823
@20230813_1600 @20230813_1600 [EP 188/250] lr: 7.159887172747403e-05, took: 62.17s (avg: 62.17s), ETA: 0d:1h:4m:4s [TRAIN] loss: 186.4892, iou: 0.9003, f1: 0.9474 [EVAL] loss: 832.8349, iou: 0.7333, f1: 0.8453
@20230813_1601 @20230813_1601 [EP 189/250] lr: 7.14908674126491e-05, took: 62.03s (avg: 62.03s), ETA: 0d:1h:3m:2s [TRAIN] loss: 185.6900, iou: 0.9011, f1: 0.9479 [EVAL] loss: 648.2376, iou: 0.7803, f1: 0.8760
@20230813_1602 @20230813_1602 [EP 190/250] lr: 7.13831905159168e-05, took: 62.25s (avg: 62.25s), ETA: 0d:1h:2m:0s [TRAIN] loss: 186.7723, iou: 0.9007, f1: 0.9476 [EVAL] loss: 1140.2806, iou: 0.6472, f1: 0.7835
@20230813_1603 @20230813_1603 [EP 191/250] lr: 7.127583376131952e-05, took: 62.39s (avg: 62.39s), ETA: 0d:1h:0m:58s [TRAIN] loss: 190.8995, iou: 0.8995, f1: 0.9470 [EVAL] loss: 855.8252, iou: 0.7339, f1: 0.8456
@20230813_1604 @20230813_1604 [EP 192/250] lr: 7.116880442481488e-05, took: 62.23s (avg: 62.23s), ETA: 0d:0h:59m:56s [TRAIN] loss: 192.8962, iou: 0.8989, f1: 0.9466 [EVAL] loss: 1162.3741, iou: 0.6334, f1: 0.7739
@20230813_1605 @20230813_1605 [EP 193/250] lr: 7.106209523044527e-05, took: 61.90s (avg: 61.90s), ETA: 0d:0h:57m:57s [TRAIN] loss: 196.0391, iou: 0.8979, f1: 0.9461 [EVAL] loss: 955.7619, iou: 0.6937, f1: 0.8180
@20230813_1606 @20230813_1606 [EP 194/250] lr: 7.095569890225306e-05, took: 62.39s (avg: 62.39s), ETA: 0d:0h:57m:52s [TRAIN] loss: 199.1240, iou: 0.8968, f1: 0.9455 [EVAL] loss: 875.5851, iou: 0.7219, f1: 0.8369
@20230813_1607 @20230813_1607 [EP 195/250] lr: 7.084962271619588e-05, took: 62.12s (avg: 62.12s), ETA: 0d:0h:56m:50s [TRAIN] loss: 200.1884, iou: 0.8960, f1: 0.9450 [EVAL] loss: 750.7181, iou: 0.7388, f1: 0.8489
@20230813_1608 @20230813_1608 [EP 196/250] lr: 7.074386667227373e-05, took: 62.14s (avg: 62.14s), ETA: 0d:0h:55m:48s [TRAIN] loss: 200.1772, iou: 0.8963, f1: 0.9452 [EVAL] loss: 856.3864, iou: 0.7373, f1: 0.8476
@20230813_1609 @20230813_1609 [EP 197/250] lr: 7.06384307704866e-05, took: 62.01s (avg: 62.01s), ETA: 0d:0h:54m:46s [TRAIN] loss: 195.5952, iou: 0.8982, f1: 0.9462 [EVAL] loss: 878.9095, iou: 0.7236, f1: 0.8385
@20230813_1611 @20230813_1611 [EP 198/250] lr: 7.053330045891926e-05, took: 61.95s (avg: 61.95s), ETA: 0d:0h:52m:52s [TRAIN] loss: 192.4502, iou: 0.8998, f1: 0.9471 [EVAL] loss: 1094.5140, iou: 0.6739, f1: 0.8034
@20230813_1612 @20230813_1612 [EP 199/250] lr: 7.042848301352933e-05, took: 61.74s (avg: 61.74s), ETA: 0d:0h:51m:51s [TRAIN] loss: 193.8851, iou: 0.8987, f1: 0.9465 [EVAL] loss: 1955.2511, iou: 0.4650, f1: 0.6281
@20230813_1613 @20230813_1613 [EP 200/250] lr: 7.032397843431681e-05, took: 62.48s (avg: 62.48s), ETA: 0d:0h:51m:40s [TRAIN] loss: 194.9469, iou: 0.8987, f1: 0.9465 [EVAL] loss: 1234.3293, iou: 0.6389, f1: 0.7766
@20230813_1614 @20230813_1614 [EP 201/250] lr: 7.021978672128171e-05, took: 62.35s (avg: 62.35s), ETA: 0d:0h:50m:38s [TRAIN] loss: 197.4637, iou: 0.8969, f1: 0.9455 [EVAL] loss: 1180.1145, iou: 0.6457, f1: 0.7824
@20230813_1615 @20230813_1615 [EP 202/250] lr: 7.01159005984664e-05, took: 61.94s (avg: 61.94s), ETA: 0d:0h:48m:48s [TRAIN] loss: 197.6076, iou: 0.8972, f1: 0.9457 [EVAL] loss: 876.1910, iou: 0.7216, f1: 0.8370
@20230813_1616 @20230813_1616 [EP 203/250] lr: 7.001232006587088e-05, took: 62.45s (avg: 62.45s), ETA: 0d:0h:48m:34s [TRAIN] loss: 192.9768, iou: 0.8992, f1: 0.9468 [EVAL] loss: 648.8256, iou: 0.7843, f1: 0.8785
@20230813_1617 @20230813_1617 [EP 204/250] lr: 6.990904512349516e-05, took: 62.20s (avg: 62.20s), ETA: 0d:0h:47m:32s [TRAIN] loss: 190.6042, iou: 0.9005, f1: 0.9475 [EVAL] loss: 576.2022, iou: 0.8034, f1: 0.8904
@20230813_1618 @20230813_1618 [EP 205/250] lr: 6.980607577133924e-05, took: 63.27s (avg: 63.27s), ETA: 0d:0h:47m:15s [TRAIN] loss: 187.3836, iou: 0.9021, f1: 0.9484 [EVAL] loss: 648.4808, iou: 0.7791, f1: 0.8752
@20230813_1619 @20230813_1619 [EP 206/250] lr: 6.97034047334455e-05, took: 62.26s (avg: 62.26s), ETA: 0d:0h:45m:28s [TRAIN] loss: 186.3752, iou: 0.9026, f1: 0.9487 [EVAL] loss: 535.3686, iou: 0.8111, f1: 0.8953
@20230813_1621 @20230813_1621 [EP 207/250] lr: 6.960103928577155e-05, took: 61.69s (avg: 61.69s), ETA: 0d:0h:43m:43s [TRAIN] loss: 185.4880, iou: 0.9030, f1: 0.9489 [EVAL] loss: 866.6295, iou: 0.7328, f1: 0.8448
@20230813_1622 @20230813_1622 [EP 208/250] lr: 6.94989794283174e-05, took: 61.51s (avg: 61.51s), ETA: 0d:0h:42m:42s [TRAIN] loss: 185.6834, iou: 0.9035, f1: 0.9492 [EVAL] loss: 922.1400, iou: 0.7247, f1: 0.8393
@20230813_1623 @20230813_1623 [EP 209/250] lr: 6.939721788512543e-05, took: 61.53s (avg: 61.53s), ETA: 0d:0h:41m:41s [TRAIN] loss: 186.6276, iou: 0.9032, f1: 0.9490 [EVAL] loss: 1331.7811, iou: 0.6270, f1: 0.7684
@20230813_1624 @20230813_1624 [EP 210/250] lr: 6.929574738023803e-05, took: 61.53s (avg: 61.53s), ETA: 0d:0h:40m:40s [TRAIN] loss: 185.9053, iou: 0.9035, f1: 0.9492 [EVAL] loss: 818.0832, iou: 0.7575, f1: 0.8610
@20230813_1625 @20230813_1625 [EP 211/250] lr: 6.91945751896128e-05, took: 61.56s (avg: 61.56s), ETA: 0d:0h:39m:39s [TRAIN] loss: 186.2018, iou: 0.9035, f1: 0.9492 [EVAL] loss: 723.3444, iou: 0.7731, f1: 0.8712
@20230813_1626 @20230813_1626 [EP 212/250] lr: 6.909369403729215e-05, took: 61.53s (avg: 61.53s), ETA: 0d:0h:38m:38s [TRAIN] loss: 187.6085, iou: 0.9027, f1: 0.9488 [EVAL] loss: 840.7881, iou: 0.7459, f1: 0.8534
@20230813_1627 @20230813_1627 [EP 213/250] lr: 6.899311119923368e-05, took: 61.38s (avg: 61.38s), ETA: 0d:0h:37m:37s [TRAIN] loss: 188.3903, iou: 0.9020, f1: 0.9484 [EVAL] loss: 1504.9796, iou: 0.5904, f1: 0.7390
@20230813_1628 @20230813_1628 [EP 214/250] lr: 6.889281939947978e-05, took: 61.37s (avg: 61.37s), ETA: 0d:0h:36m:36s [TRAIN] loss: 184.9799, iou: 0.9041, f1: 0.9495 [EVAL] loss: 773.8221, iou: 0.7552, f1: 0.8597
@20230813_1629 @20230813_1629 [EP 215/250] lr: 6.879282591398805e-05, took: 61.26s (avg: 61.26s), ETA: 0d:0h:35m:35s [TRAIN] loss: 183.3492, iou: 0.9048, f1: 0.9499 [EVAL] loss: 601.7079, iou: 0.8020, f1: 0.8897
@20230813_1630 @20230813_1630 [EP 216/250] lr: 6.869310891488567e-05, took: 61.35s (avg: 61.35s), ETA: 0d:0h:34m:34s [TRAIN] loss: 180.8159, iou: 0.9062, f1: 0.9507 [EVAL] loss: 943.5789, iou: 0.7186, f1: 0.8351
@20230813_1631 @20230813_1631 [EP 217/250] lr: 6.859369023004547e-05, took: 61.37s (avg: 61.37s), ETA: 0d:0h:33m:33s [TRAIN] loss: 178.3242, iou: 0.9074, f1: 0.9513 [EVAL] loss: 736.3832, iou: 0.7653, f1: 0.8662
@20230813_1632 @20230813_1632 [EP 218/250] lr: 6.849455530755222e-05, took: 61.34s (avg: 61.34s), ETA: 0d:0h:32m:32s [TRAIN] loss: 176.8974, iou: 0.9081, f1: 0.9517 [EVAL] loss: 770.7597, iou: 0.7597, f1: 0.8625
@20230813_1633 @20230813_1633 [EP 219/250] lr: 6.839571142336354e-05, took: 61.31s (avg: 61.31s), ETA: 0d:0h:31m:31s [TRAIN] loss: 176.6906, iou: 0.9080, f1: 0.9517 [EVAL] loss: 509.3747, iou: 0.8259, f1: 0.9043
@20230813_1634 @20230813_1634 [EP 220/250] lr: 6.82971440255642e-05, took: 61.47s (avg: 61.47s), ETA: 0d:0h:30m:30s [TRAIN] loss: 177.9436, iou: 0.9079, f1: 0.9516 [EVAL] loss: 641.2300, iou: 0.7879, f1: 0.8808
@20230813_1635 @20230813_1635 [EP 221/250] lr: 6.819886766606942e-05, took: 61.42s (avg: 61.42s), ETA: 0d:0h:29m:29s [TRAIN] loss: 180.5209, iou: 0.9067, f1: 0.9510 [EVAL] loss: 640.6822, iou: 0.7917, f1: 0.8832
@20230813_1636 @20230813_1636 [EP 222/250] lr: 6.810086779296398e-05, took: 61.79s (avg: 61.79s), ETA: 0d:0h:28m:28s [TRAIN] loss: 181.8197, iou: 0.9067, f1: 0.9509 [EVAL] loss: 489.6990, iou: 0.8295, f1: 0.9065
@20230813_1638 @20230813_1638 [EP 223/250] lr: 6.80031516822055e-05, took: 61.71s (avg: 61.71s), ETA: 0d:0h:27m:27s [TRAIN] loss: 183.7082, iou: 0.9063, f1: 0.9507 [EVAL] loss: 506.6759, iou: 0.8375, f1: 0.9112
@20230813_1639 @20230813_1639 [EP 224/250] lr: 6.790571933379397e-05, took: 61.53s (avg: 61.53s), ETA: 0d:0h:26m:26s [TRAIN] loss: 184.8693, iou: 0.9054, f1: 0.9502 [EVAL] loss: 807.5092, iou: 0.7536, f1: 0.8587
@20230813_1640 @20230813_1640 [EP 225/250] lr: 6.780856347177178e-05, took: 61.76s (avg: 61.76s), ETA: 0d:0h:25m:25s [TRAIN] loss: 183.4745, iou: 0.9053, f1: 0.9502 [EVAL] loss: 677.7943, iou: 0.7801, f1: 0.8758
@20230813_1641 @20230813_1641 [EP 226/250] lr: 6.771167682018131e-05, took: 61.53s (avg: 61.53s), ETA: 0d:0h:24m:24s [TRAIN] loss: 181.0671, iou: 0.9067, f1: 0.9509 [EVAL] loss: 854.4266, iou: 0.7359, f1: 0.8470
@20230813_1642 @20230813_1642 [EP 227/250] lr: 6.76150739309378e-05, took: 61.69s (avg: 61.69s), ETA: 0d:0h:23m:23s [TRAIN] loss: 178.1816, iou: 0.9079, f1: 0.9516 [EVAL] loss: 1212.3365, iou: 0.6587, f1: 0.7921
@20230813_1643 @20230813_1643 [EP 228/250] lr: 6.751874752808362e-05, took: 61.53s (avg: 61.53s), ETA: 0d:0h:22m:22s [TRAIN] loss: 176.9401, iou: 0.9089, f1: 0.9522 [EVAL] loss: 758.4883, iou: 0.7633, f1: 0.8651
