

** [alpha] Launch Training on 20230814_0635 HPO desc: alpha_0.75_lambda_weight_0.33
{
  "HOST": "alpha",
  "SAVE": true,
  "github_log": true,
  "plot": false,
  "architecture": "DLV3+",
  "baseModel": "ResNet50",
  "gpuIDs": "0,1,2,3",
  "modelSize": [
    512,
    512
  ],
  "initialWeight": [
    null,
    null
  ],
  "num_epochs": 250,
  "resume": false,
  "augmentation": true,
  "temperature_shift": 15,
  "Flag": true,
  "p": 0.2,
  "acc_thresh": 0.5,
  "batch_size": 14,
  "optimizer": "Adam",
  "loss": "combined_loss",
  "early_stop": false,
  "lr_scheduling": "exp",
  "lr": 0.0001,
  "stepwise_scheduling": true,
  "decay_steps": 1.0,
  "hpo_params": [
    "alpha",
    "lambda_weight"
  ],
  "lambda_weight": [
    0.1,
    0.2,
    0.33
  ],
  "alpha": [
    0.25,
    0.5,
    0.75
  ],
  "train_annotation": "./Annotations/consolidate_train_db_20230808_1942.txt",
  "eval_annotation": "./Annotations/consolidate_eval_db_20230808_1942.txt",
  "exp_comment": "* HPO test\n*   20230811: \n*   20230812: init lr -> 0.0001\n",
  "numGPUs": 4,
  "finalEPOCH": 250,
  "isCompleted": false,
  "config": "Config/TRAIN_DLV3_ResNet50_HPO.yaml",
  "numTrainDB": 11830,
  "numEvalDB": 3600,
  "numTrainSteps": 211,
  "numEvalSteps": 64,
  "train": {
    "loss": [],
    "iou": [],
    "f1": []
  },
  "eval": {
    "loss": [],
    "iou": [],
    "f1": []
  },
  "dbg_file_logging": "dbg_file_logging",
  "log_file": "<_io.TextIOWrapper name='logs/hpo_history_log/20230812_1837/hpo_log_DLV3+_ResNet50_alpha_0.75_lambda_weight_0.33.txt' mode='w' encoding='UTF-8'>",
  "github_logging": "github_logging",
  "github_log_file": "logs/hpo/DLV3+_ResNet50_alpha_0.75_lambda_weight_0.2.txt"
}
@20230814_0637 @20230814_0637 [EP 1/250] lr: 9.97904353425838e-05, took: 113.06s (avg: 113.06s), ETA: 0d:7h:48m:57s [TRAIN] loss: 17028.6895, iou: 0.0037, f1: 0.0073 [EVAL] loss: 20807.4961, iou: 0.0029, f1: 0.0058
@20230814_0950 @20230814_0950 [EP 178/250] lr: 7.269713387358934e-05, took: 61.79s (avg: 61.79s), ETA: 0d:1h:13m:12s [TRAIN] loss: 169.7947, iou: 0.8944, f1: 0.9441 [EVAL] loss: 1116.6925, iou: 0.6357, f1: 0.7744
@20230814_0951 @20230814_0951 [EP 179/250] lr: 7.258578989421949e-05, took: 61.89s (avg: 61.89s), ETA: 0d:1h:12m:11s [TRAIN] loss: 167.7953, iou: 0.8949, f1: 0.9444 [EVAL] loss: 1059.2815, iou: 0.6347, f1: 0.7736
@20230814_0952 @20230814_0952 [EP 180/250] lr: 7.24747878848575e-05, took: 62.04s (avg: 62.04s), ETA: 0d:1h:12m:20s [TRAIN] loss: 165.1696, iou: 0.8965, f1: 0.9453 [EVAL] loss: 1330.3557, iou: 0.5811, f1: 0.7296
@20230814_0953 @20230814_0953 [EP 181/250] lr: 7.236412784550339e-05, took: 61.88s (avg: 61.88s), ETA: 0d:1h:10m:9s [TRAIN] loss: 163.3991, iou: 0.8976, f1: 0.9459 [EVAL] loss: 1322.1855, iou: 0.5744, f1: 0.7261
@20230814_0954 @20230814_0954 [EP 182/250] lr: 7.225380977615714e-05, took: 61.80s (avg: 61.80s), ETA: 0d:1h:9m:8s [TRAIN] loss: 162.8318, iou: 0.8980, f1: 0.9461 [EVAL] loss: 1974.9554, iou: 0.3742, f1: 0.5369
@20230814_0955 @20230814_0955 [EP 183/250] lr: 7.214381912490353e-05, took: 61.79s (avg: 61.79s), ETA: 0d:1h:8m:7s [TRAIN] loss: 163.3797, iou: 0.8982, f1: 0.9463 [EVAL] loss: 949.8550, iou: 0.6790, f1: 0.8065
@20230814_0956 @20230814_0956 [EP 184/250] lr: 7.203416316770017e-05, took: 61.86s (avg: 61.86s), ETA: 0d:1h:7m:6s [TRAIN] loss: 162.9223, iou: 0.8983, f1: 0.9463 [EVAL] loss: 661.3212, iou: 0.7482, f1: 0.8550
@20230814_0957 @20230814_0957 [EP 185/250] lr: 7.192484918050468e-05, took: 61.89s (avg: 61.89s), ETA: 0d:1h:6m:5s [TRAIN] loss: 162.3828, iou: 0.8985, f1: 0.9464 [EVAL] loss: 927.8271, iou: 0.6791, f1: 0.8075
@20230814_0958 @20230814_0958 [EP 186/250] lr: 7.181585533544421e-05, took: 61.87s (avg: 61.87s), ETA: 0d:1h:5m:4s [TRAIN] loss: 159.9716, iou: 0.8997, f1: 0.9471 [EVAL] loss: 1651.0397, iou: 0.4762, f1: 0.6410
@20230814_0959 @20230814_0959 [EP 187/250] lr: 7.1707196184434e-05, took: 61.75s (avg: 61.75s), ETA: 0d:1h:4m:3s [TRAIN] loss: 156.6299, iou: 0.9014, f1: 0.9480 [EVAL] loss: 1179.6018, iou: 0.6204, f1: 0.7626
@20230814_1000 @20230814_1000 [EP 188/250] lr: 7.159887172747403e-05, took: 61.76s (avg: 61.76s), ETA: 0d:1h:3m:2s [TRAIN] loss: 155.3488, iou: 0.9026, f1: 0.9487 [EVAL] loss: 530.8826, iou: 0.7990, f1: 0.8876
@20230814_1001 @20230814_1001 [EP 189/250] lr: 7.14908674126491e-05, took: 61.98s (avg: 61.98s), ETA: 0d:1h:2m:1s [TRAIN] loss: 155.4238, iou: 0.9027, f1: 0.9487 [EVAL] loss: 748.0406, iou: 0.7159, f1: 0.8331
@20230814_1002 @20230814_1002 [EP 190/250] lr: 7.13831905159168e-05, took: 61.81s (avg: 61.81s), ETA: 0d:1h:1m:0s [TRAIN] loss: 156.6934, iou: 0.9027, f1: 0.9487 [EVAL] loss: 841.4488, iou: 0.7095, f1: 0.8284
@20230814_1003 @20230814_1003 [EP 191/250] lr: 7.127583376131952e-05, took: 61.79s (avg: 61.79s), ETA: 0d:0h:59m:59s [TRAIN] loss: 158.1357, iou: 0.9020, f1: 0.9483 [EVAL] loss: 1127.1337, iou: 0.6243, f1: 0.7666
@20230814_1004 @20230814_1004 [EP 192/250] lr: 7.116880442481488e-05, took: 61.85s (avg: 61.85s), ETA: 0d:0h:58m:58s [TRAIN] loss: 160.8971, iou: 0.9005, f1: 0.9475 [EVAL] loss: 753.9328, iou: 0.7261, f1: 0.8405
@20230814_1005 @20230814_1005 [EP 193/250] lr: 7.106209523044527e-05, took: 61.86s (avg: 61.86s), ETA: 0d:0h:57m:57s [TRAIN] loss: 159.8368, iou: 0.9007, f1: 0.9476 [EVAL] loss: 1036.2002, iou: 0.6505, f1: 0.7860
@20230814_1006 @20230814_1006 [EP 194/250] lr: 7.095569890225306e-05, took: 61.79s (avg: 61.79s), ETA: 0d:0h:56m:56s [TRAIN] loss: 159.8237, iou: 0.9009, f1: 0.9477 [EVAL] loss: 2194.7893, iou: 0.3260, f1: 0.4849
@20230814_1007 @20230814_1007 [EP 195/250] lr: 7.084962271619588e-05, took: 61.88s (avg: 61.88s), ETA: 0d:0h:55m:55s [TRAIN] loss: 157.9603, iou: 0.9025, f1: 0.9486 [EVAL] loss: 1697.6621, iou: 0.4599, f1: 0.6252
@20230814_1008 @20230814_1008 [EP 196/250] lr: 7.074386667227373e-05, took: 61.81s (avg: 61.81s), ETA: 0d:0h:54m:54s [TRAIN] loss: 154.8764, iou: 0.9039, f1: 0.9494 [EVAL] loss: 896.2661, iou: 0.6921, f1: 0.8167
@20230814_1010 @20230814_1010 [EP 197/250] lr: 7.06384307704866e-05, took: 61.76s (avg: 61.76s), ETA: 0d:0h:53m:53s [TRAIN] loss: 154.7247, iou: 0.9043, f1: 0.9496 [EVAL] loss: 829.6851, iou: 0.7103, f1: 0.8295
@20230814_1011 @20230814_1011 [EP 198/250] lr: 7.053330045891926e-05, took: 61.97s (avg: 61.97s), ETA: 0d:0h:52m:52s [TRAIN] loss: 153.6759, iou: 0.9045, f1: 0.9497 [EVAL] loss: 1397.1702, iou: 0.5540, f1: 0.7095
@20230814_1012 @20230814_1012 [EP 199/250] lr: 7.042848301352933e-05, took: 61.84s (avg: 61.84s), ETA: 0d:0h:51m:51s [TRAIN] loss: 150.9492, iou: 0.9059, f1: 0.9505 [EVAL] loss: 1418.8945, iou: 0.5475, f1: 0.7041
@20230814_1013 @20230814_1013 [EP 200/250] lr: 7.032397843431681e-05, took: 61.81s (avg: 61.81s), ETA: 0d:0h:50m:50s [TRAIN] loss: 149.3849, iou: 0.9069, f1: 0.9511 [EVAL] loss: 949.2492, iou: 0.6837, f1: 0.8107
@20230814_1014 @20230814_1014 [EP 201/250] lr: 7.021978672128171e-05, took: 61.90s (avg: 61.90s), ETA: 0d:0h:49m:49s [TRAIN] loss: 149.8301, iou: 0.9069, f1: 0.9511 [EVAL] loss: 1439.0472, iou: 0.5458, f1: 0.7028
@20230814_1015 @20230814_1015 [EP 202/250] lr: 7.01159005984664e-05, took: 61.86s (avg: 61.86s), ETA: 0d:0h:48m:48s [TRAIN] loss: 149.1401, iou: 0.9066, f1: 0.9509 [EVAL] loss: 1504.7253, iou: 0.5329, f1: 0.6916
@20230814_1016 @20230814_1016 [EP 203/250] lr: 7.001232006587088e-05, took: 61.86s (avg: 61.86s), ETA: 0d:0h:47m:47s [TRAIN] loss: 149.0089, iou: 0.9075, f1: 0.9514 [EVAL] loss: 1057.2908, iou: 0.6530, f1: 0.7877
@20230814_1017 @20230814_1017 [EP 204/250] lr: 6.990904512349516e-05, took: 61.85s (avg: 61.85s), ETA: 0d:0h:46m:46s [TRAIN] loss: 149.0954, iou: 0.9079, f1: 0.9516 [EVAL] loss: 599.2111, iou: 0.7707, f1: 0.8698
@20230814_1018 @20230814_1018 [EP 205/250] lr: 6.980607577133924e-05, took: 61.84s (avg: 61.84s), ETA: 0d:0h:45m:45s [TRAIN] loss: 150.7680, iou: 0.9074, f1: 0.9513 [EVAL] loss: 641.8409, iou: 0.7598, f1: 0.8627
@20230814_1019 @20230814_1019 [EP 206/250] lr: 6.97034047334455e-05, took: 61.79s (avg: 61.79s), ETA: 0d:0h:44m:44s [TRAIN] loss: 151.1919, iou: 0.9070, f1: 0.9511 [EVAL] loss: 1764.1321, iou: 0.4436, f1: 0.6102
@20230814_1020 @20230814_1020 [EP 207/250] lr: 6.960103928577155e-05, took: 62.71s (avg: 62.71s), ETA: 0d:0h:44m:26s [TRAIN] loss: 152.2263, iou: 0.9063, f1: 0.9507 [EVAL] loss: 1741.8864, iou: 0.4524, f1: 0.6178
@20230814_1021 @20230814_1021 [EP 208/250] lr: 6.94989794283174e-05, took: 61.86s (avg: 61.86s), ETA: 0d:0h:42m:42s [TRAIN] loss: 153.8010, iou: 0.9058, f1: 0.9504 [EVAL] loss: 2048.5728, iou: 0.3596, f1: 0.5223
@20230814_1022 @20230814_1022 [EP 209/250] lr: 6.939721788512543e-05, took: 61.95s (avg: 61.95s), ETA: 0d:0h:41m:41s [TRAIN] loss: 154.1621, iou: 0.9054, f1: 0.9502 [EVAL] loss: 1264.2789, iou: 0.5913, f1: 0.7406
@20230814_1023 @20230814_1023 [EP 210/250] lr: 6.929574738023803e-05, took: 61.81s (avg: 61.81s), ETA: 0d:0h:40m:40s [TRAIN] loss: 152.8253, iou: 0.9059, f1: 0.9505 [EVAL] loss: 1348.1169, iou: 0.5673, f1: 0.7206
@20230814_1024 @20230814_1024 [EP 211/250] lr: 6.91945751896128e-05, took: 61.99s (avg: 61.99s), ETA: 0d:0h:39m:39s [TRAIN] loss: 150.8795, iou: 0.9073, f1: 0.9513 [EVAL] loss: 1345.1068, iou: 0.5714, f1: 0.7242
@20230814_1025 @20230814_1025 [EP 212/250] lr: 6.909369403729215e-05, took: 61.96s (avg: 61.96s), ETA: 0d:0h:38m:38s [TRAIN] loss: 147.1910, iou: 0.9090, f1: 0.9522 [EVAL] loss: 1293.0977, iou: 0.5854, f1: 0.7359
@20230814_1026 @20230814_1026 [EP 213/250] lr: 6.899311119923368e-05, took: 61.70s (avg: 61.70s), ETA: 0d:0h:37m:37s [TRAIN] loss: 145.1385, iou: 0.9103, f1: 0.9529 [EVAL] loss: 1319.5968, iou: 0.5792, f1: 0.7306
@20230814_1027 @20230814_1027 [EP 214/250] lr: 6.889281939947978e-05, took: 61.92s (avg: 61.92s), ETA: 0d:0h:36m:36s [TRAIN] loss: 145.6793, iou: 0.9101, f1: 0.9528 [EVAL] loss: 910.7637, iou: 0.7039, f1: 0.8246
@20230814_1028 @20230814_1028 [EP 215/250] lr: 6.879282591398805e-05, took: 61.87s (avg: 61.87s), ETA: 0d:0h:35m:35s [TRAIN] loss: 147.0259, iou: 0.9098, f1: 0.9527 [EVAL] loss: 986.0934, iou: 0.6875, f1: 0.8122
@20230814_1029 @20230814_1029 [EP 216/250] lr: 6.869310891488567e-05, took: 61.77s (avg: 61.77s), ETA: 0d:0h:34m:34s [TRAIN] loss: 146.5548, iou: 0.9101, f1: 0.9528 [EVAL] loss: 1211.4720, iou: 0.6157, f1: 0.7593
@20230814_1031 @20230814_1031 [EP 217/250] lr: 6.859369023004547e-05, took: 61.93s (avg: 61.93s), ETA: 0d:0h:33m:33s [TRAIN] loss: 145.3377, iou: 0.9106, f1: 0.9531 [EVAL] loss: 1165.3510, iou: 0.6192, f1: 0.7621
@20230814_1032 @20230814_1032 [EP 218/250] lr: 6.849455530755222e-05, took: 61.84s (avg: 61.84s), ETA: 0d:0h:32m:32s [TRAIN] loss: 143.8993, iou: 0.9116, f1: 0.9536 [EVAL] loss: 808.6754, iou: 0.7294, f1: 0.8423
@20230814_1033 @20230814_1033 [EP 219/250] lr: 6.839571142336354e-05, took: 61.81s (avg: 61.81s), ETA: 0d:0h:31m:31s [TRAIN] loss: 144.6378, iou: 0.9112, f1: 0.9534 [EVAL] loss: 995.6966, iou: 0.6824, f1: 0.8089
@20230814_1034 @20230814_1034 [EP 220/250] lr: 6.82971440255642e-05, took: 61.90s (avg: 61.90s), ETA: 0d:0h:30m:30s [TRAIN] loss: 143.0604, iou: 0.9121, f1: 0.9539 [EVAL] loss: 525.3190, iou: 0.8062, f1: 0.8921
@20230814_1035 @20230814_1035 [EP 221/250] lr: 6.819886766606942e-05, took: 61.81s (avg: 61.81s), ETA: 0d:0h:29m:29s [TRAIN] loss: 142.2234, iou: 0.9127, f1: 0.9543 [EVAL] loss: 929.8325, iou: 0.6893, f1: 0.8142
@20230814_1036 @20230814_1036 [EP 222/250] lr: 6.810086779296398e-05, took: 61.67s (avg: 61.67s), ETA: 0d:0h:28m:28s [TRAIN] loss: 140.8708, iou: 0.9134, f1: 0.9546 [EVAL] loss: 1146.2052, iou: 0.6187, f1: 0.7625
@20230814_1037 @20230814_1037 [EP 223/250] lr: 6.80031516822055e-05, took: 61.75s (avg: 61.75s), ETA: 0d:0h:27m:27s [TRAIN] loss: 139.7196, iou: 0.9141, f1: 0.9550 [EVAL] loss: 1047.9174, iou: 0.6559, f1: 0.7902
@20230814_1038 @20230814_1038 [EP 224/250] lr: 6.790571933379397e-05, took: 61.90s (avg: 61.90s), ETA: 0d:0h:26m:26s [TRAIN] loss: 140.3145, iou: 0.9139, f1: 0.9549 [EVAL] loss: 1058.8151, iou: 0.6645, f1: 0.7962
@20230814_1039 @20230814_1039 [EP 225/250] lr: 6.780856347177178e-05, took: 61.82s (avg: 61.82s), ETA: 0d:0h:25m:25s [TRAIN] loss: 141.0986, iou: 0.9137, f1: 0.9548 [EVAL] loss: 1517.9843, iou: 0.5169, f1: 0.6773
@20230814_1040 @20230814_1040 [EP 226/250] lr: 6.771167682018131e-05, took: 61.75s (avg: 61.75s), ETA: 0d:0h:24m:24s [TRAIN] loss: 141.3235, iou: 0.9134, f1: 0.9547 [EVAL] loss: 1567.6669, iou: 0.5026, f1: 0.6647
@20230814_1041 @20230814_1041 [EP 227/250] lr: 6.76150739309378e-05, took: 61.82s (avg: 61.82s), ETA: 0d:0h:23m:23s [TRAIN] loss: 142.0251, iou: 0.9128, f1: 0.9543 [EVAL] loss: 1877.0039, iou: 0.4179, f1: 0.5838
