** [electron] Launch Training on 20230616_1511
{
  "HOST": "electron",
  "SAVE": true,
  "github_log": true,
  "architecture": "DLV3+",
  "baseModel": "EffNet",
  "modelSize": [
    512,
    512
  ],
  "initialWeight": [
    null,
    null
  ],
  "num_epochs": 500,
  "resume": false,
  "prevEPOCH": 178,
  "resumeWeight": "./model_weights/EffNet/20230612_1842_DLV3PP_EffNet_BEST_AUG/variables/variables",
  "augmentation": true,
  "temperature_shift": 10,
  "Flag": true,
  "p": 0.2,
  "acc_thresh": 0.5,
  "batch_size": 8,
  "lr_scheduling": "exp",
  "lr": 0.01,
  "decay_steps": 0.6,
  "train_annotation": "./Annotations/train_base_db_20230523.txt",
  "eval_annotation": "./Annotations/eval_base_db_20230523.txt",
  "exp_comment": "* Augmentation Reinforced\n  - Image Blur Feature Added \n* New Exp on exp Lr\n  - Due to frequent network error, there was unexpected termination over the last two exp. \n  - This makes hard to observe the behavior of exponetial decay lr scheduling.\n  - So, this time, we decided to start it over gain, \n  -  Also, we change the decay_steps from 1.0 to .6 (hard coded value), which makes lr curve more steeper .\n",
  "isCompleted": false,
  "config": "./Config/TRAIN_DLV3.yaml"
}
@20230616_1528 [EP 1/500] lr: 0.009999999776482582, took: 0h:16m:23s, ETA: 5d:16h:15m:17s [TRAIN] loss: 0.2650, accu-50: 35.17%, iou: 59.58%, f1: 73.50% 444.45ms [EVAL] [518/518 step] loss: 0.9992, accu-50: 0.08%, iou: 0.04%, f1: 0.08%, 77.42ms
@20230618_0934 [EP 156/500] lr: 0.0009174871956929564, took: 0h:16m:14s, ETA: 3d:21h:4m:16s [TRAIN] loss: 0.0509, accu-50: 94.91%, iou: 90.35%, f1: 94.91% 438.42ms [EVAL] [518/518 step] loss: 0.1058, accu-50: 89.10%, iou: 80.99%, f1: 89.42%, 76.38ms
@20230618_0951 [EP 157/500] lr: 0.0009035454713739455, took: 0h:16m:14s, ETA: 3d:20h:48m:2s [TRAIN] loss: 0.0508, accu-50: 94.95%, iou: 90.36%, f1: 94.92% 439.75ms [EVAL] [518/518 step] loss: 0.1550, accu-50: 94.03%, iou: 73.47%, f1: 84.50%, 76.46ms
@20230618_1007 [EP 158/500] lr: 0.0008898155647329986, took: 0h:16m:14s, ETA: 3d:20h:31m:48s [TRAIN] loss: 0.0507, accu-50: 94.96%, iou: 90.38%, f1: 94.93% 439.14ms [EVAL] [518/518 step] loss: 0.5073, accu-50: 90.95%, iou: 33.40%, f1: 49.27%, 76.60ms
@20230618_1023 [EP 159/500] lr: 0.0008762943325564265, took: 0h:16m:14s, ETA: 3d:20h:15m:34s [TRAIN] loss: 0.0506, accu-50: 94.93%, iou: 90.39%, f1: 94.94% 439.29ms [EVAL] [518/518 step] loss: 0.1051, accu-50: 85.21%, iou: 81.13%, f1: 89.49%, 76.50ms
@20230618_1039 [EP 160/500] lr: 0.000862978573422879, took: 0h:16m:14s, ETA: 3d:19h:59m:20s [TRAIN] loss: 0.0506, accu-50: 94.96%, iou: 90.39%, f1: 94.94% 438.97ms [EVAL] [518/518 step] loss: 0.2623, accu-50: 77.67%, iou: 58.91%, f1: 73.77%, 76.69ms
@20230618_1055 [EP 161/500] lr: 0.0008498650859110057, took: 0h:16m:14s, ETA: 3d:19h:43m:6s [TRAIN] loss: 0.0505, accu-50: 94.96%, iou: 90.41%, f1: 94.95% 437.64ms [EVAL] [518/518 step] loss: 0.8699, accu-50: 91.97%, iou: 7.15%, f1: 13.01%, 76.55ms
@20230618_1112 [EP 162/500] lr: 0.0008369509596377611, took: 0h:16m:14s, ETA: 3d:19h:26m:52s [TRAIN] loss: 0.0505, accu-50: 94.97%, iou: 90.42%, f1: 94.95% 439.59ms [EVAL] [518/518 step] loss: 0.1005, accu-50: 94.28%, iou: 81.89%, f1: 89.95%, 76.62ms
@20230618_1128 [EP 163/500] lr: 0.0008242329931817949, took: 0h:16m:14s, ETA: 3d:19h:10m:38s [TRAIN] loss: 0.0504, accu-50: 95.00%, iou: 90.43%, f1: 94.96% 437.99ms [EVAL] [518/518 step] loss: 0.1615, accu-50: 92.89%, iou: 72.51%, f1: 83.85%, 76.58ms
@20230618_1144 [EP 164/500] lr: 0.0008117083343677223, took: 0h:16m:14s, ETA: 3d:18h:54m:24s [TRAIN] loss: 0.0504, accu-50: 95.00%, iou: 90.43%, f1: 94.96% 438.90ms [EVAL] [518/518 step] loss: 0.2961, accu-50: 79.99%, iou: 54.93%, f1: 70.39%, 76.81ms
@20230618_1201 [EP 165/500] lr: 0.0007993739563971758, took: 0h:16m:14s, ETA: 3d:18h:38m:10s [TRAIN] loss: 0.0503, accu-50: 94.96%, iou: 90.44%, f1: 94.97% 438.82ms [EVAL] [518/518 step] loss: 0.0837, accu-50: 92.98%, iou: 84.64%, f1: 91.63%, 76.69ms
@20230618_1217 [EP 166/500] lr: 0.0007872270070947707, took: 0h:16m:14s, ETA: 3d:18h:21m:56s [TRAIN] loss: 0.0502, accu-50: 95.00%, iou: 90.46%, f1: 94.98% 438.69ms [EVAL] [518/518 step] loss: 0.9477, accu-50: 89.66%, iou: 2.73%, f1: 5.23%, 76.70ms
@20230618_1234 [EP 167/500] lr: 0.0007752646924927831, took: 0h:16m:15s, ETA: 3d:18h:11m:15s [TRAIN] loss: 0.0503, accu-50: 95.00%, iou: 90.46%, f1: 94.97% 438.52ms [EVAL] [518/518 step] loss: 0.0753, accu-50: 91.42%, iou: 86.07%, f1: 92.47%, 76.51ms
@20230618_1250 [EP 168/500] lr: 0.0007634841022081673, took: 0h:16m:14s, ETA: 3d:17h:49m:28s [TRAIN] loss: 0.0502, accu-50: 94.99%, iou: 90.47%, f1: 94.98% 438.94ms [EVAL] [518/518 step] loss: 0.6833, accu-50: 90.16%, iou: 19.42%, f1: 31.67%, 76.58ms
@20230618_1306 [EP 169/500] lr: 0.0007518825586885214, took: 0h:16m:14s, ETA: 3d:17h:33m:14s [TRAIN] loss: 0.0501, accu-50: 95.01%, iou: 90.48%, f1: 94.99% 436.25ms [EVAL] [518/518 step] loss: 0.3680, accu-50: 92.78%, iou: 46.94%, f1: 63.20%, 76.75ms
@20230618_1322 [EP 170/500] lr: 0.0007404572679661214, took: 0h:16m:14s, ETA: 3d:17h:17m:0s [TRAIN] loss: 0.0501, accu-50: 95.03%, iou: 90.49%, f1: 94.99% 438.10ms [EVAL] [518/518 step] loss: 0.3217, accu-50: 93.23%, iou: 52.04%, f1: 67.83%, 76.90ms
@20230618_1338 [EP 171/500] lr: 0.0007292056106962264, took: 0h:16m:14s, ETA: 3d:17h:0m:46s [TRAIN] loss: 0.0500, accu-50: 95.02%, iou: 90.50%, f1: 95.00% 440.05ms [EVAL] [518/518 step] loss: 0.9404, accu-50: 91.96%, iou: 3.12%, f1: 5.96%, 76.47ms
@20230618_1354 [EP 172/500] lr: 0.0007181249093264341, took: 0h:16m:14s, ETA: 3d:16h:44m:32s [TRAIN] loss: 0.0500, accu-50: 95.01%, iou: 90.51%, f1: 95.00% 437.02ms [EVAL] [518/518 step] loss: 0.7259, accu-50: 91.31%, iou: 16.39%, f1: 27.41%, 76.36ms
@20230618_1410 [EP 173/500] lr: 0.0007072126027196646, took: 0h:16m:14s, ETA: 3d:16h:28m:18s [TRAIN] loss: 0.0500, accu-50: 94.99%, iou: 90.51%, f1: 95.00% 436.88ms [EVAL] [518/518 step] loss: 0.1530, accu-50: 89.57%, iou: 73.75%, f1: 84.70%, 76.20ms
@20230618_1427 [EP 174/500] lr: 0.0006964661297388375, took: 0h:16m:14s, ETA: 3d:16h:12m:4s [TRAIN] loss: 0.0499, accu-50: 95.01%, iou: 90.51%, f1: 95.01% 438.14ms [EVAL] [518/518 step] loss: 0.1389, accu-50: 89.18%, iou: 75.84%, f1: 86.11%, 76.47ms
@20230618_1443 [EP 175/500] lr: 0.0006858829292468727, took: 0h:16m:14s, ETA: 3d:15h:55m:50s [TRAIN] loss: 0.0499, accu-50: 95.03%, iou: 90.52%, f1: 95.01% 436.66ms [EVAL] [518/518 step] loss: 0.2057, accu-50: 82.13%, iou: 66.25%, f1: 79.43%, 76.25ms
@20230618_1459 [EP 176/500] lr: 0.0006754605565220118, took: 0h:16m:14s, ETA: 3d:15h:39m:36s [TRAIN] loss: 0.0498, accu-50: 95.03%, iou: 90.54%, f1: 95.02% 437.12ms [EVAL] [518/518 step] loss: 0.1791, accu-50: 93.57%, iou: 70.02%, f1: 82.09%, 76.31ms
@20230618_1515 [EP 177/500] lr: 0.0006651965668424964, took: 0h:16m:14s, ETA: 3d:15h:23m:22s [TRAIN] loss: 0.0498, accu-50: 95.06%, iou: 90.54%, f1: 95.02% 437.95ms [EVAL] [518/518 step] loss: 0.0938, accu-50: 93.51%, iou: 82.96%, f1: 90.62%, 76.15ms
@20230618_1531 [EP 178/500] lr: 0.0006550885154865682, took: 0h:16m:14s, ETA: 3d:15h:7m:8s [TRAIN] loss: 0.0498, accu-50: 95.03%, iou: 90.54%, f1: 95.02% 436.70ms [EVAL] [518/518 step] loss: 0.0768, accu-50: 92.20%, iou: 85.80%, f1: 92.31%, 75.98ms
@20230618_1547 [EP 179/500] lr: 0.0006451340741477907, took: 0h:16m:14s, ETA: 3d:14h:50m:54s [TRAIN] loss: 0.0497, accu-50: 95.03%, iou: 90.56%, f1: 95.03% 436.93ms [EVAL] [518/518 step] loss: 0.5525, accu-50: 90.41%, iou: 29.48%, f1: 44.75%, 76.10ms
@20230618_1604 [EP 180/500] lr: 0.0006353309145197272, took: 0h:16m:14s, ETA: 3d:14h:34m:40s [TRAIN] loss: 0.0496, accu-50: 95.06%, iou: 90.57%, f1: 95.04% 438.17ms [EVAL] [518/518 step] loss: 0.0719, accu-50: 92.55%, iou: 86.66%, f1: 92.81%, 76.00ms
@20230618_1620 [EP 181/500] lr: 0.0006256767082959414, took: 0h:16m:14s, ETA: 3d:14h:18m:26s [TRAIN] loss: 0.0496, accu-50: 95.07%, iou: 90.57%, f1: 95.04% 437.42ms [EVAL] [518/518 step] loss: 0.0859, accu-50: 89.61%, iou: 84.27%, f1: 91.41%, 76.24ms
@20230618_1636 [EP 182/500] lr: 0.0006161692435853183, took: 0h:16m:14s, ETA: 3d:14h:2m:12s [TRAIN] loss: 0.0496, accu-50: 95.04%, iou: 90.57%, f1: 95.04% 438.99ms [EVAL] [518/518 step] loss: 0.5386, accu-50: 91.87%, iou: 30.74%, f1: 46.14%, 76.14ms
@20230618_1652 [EP 183/500] lr: 0.0006068061920814216, took: 0h:16m:14s, ETA: 3d:13h:45m:58s [TRAIN] loss: 0.0495, accu-50: 95.06%, iou: 90.59%, f1: 95.05% 437.02ms [EVAL] [518/518 step] loss: 0.4062, accu-50: 93.15%, iou: 42.98%, f1: 59.38%, 76.06ms
@20230618_1709 [EP 184/500] lr: 0.0005975854583084583, took: 0h:16m:14s, ETA: 3d:13h:29m:44s [TRAIN] loss: 0.0495, accu-50: 95.07%, iou: 90.60%, f1: 95.05% 437.74ms [EVAL] [518/518 step] loss: 0.6897, accu-50: 91.34%, iou: 18.87%, f1: 31.03%, 76.03ms
@20230618_1725 [EP 185/500] lr: 0.0005885047721676528, took: 0h:16m:14s, ETA: 3d:13h:13m:30s [TRAIN] loss: 0.0494, accu-50: 95.09%, iou: 90.60%, f1: 95.06% 439.23ms [EVAL] [518/518 step] loss: 0.6977, accu-50: 91.08%, iou: 18.45%, f1: 30.23%, 76.21ms
@20230618_1741 [EP 186/500] lr: 0.0005795621545985341, took: 0h:16m:14s, ETA: 3d:12h:57m:16s [TRAIN] loss: 0.0494, accu-50: 95.07%, iou: 90.61%, f1: 95.06% 437.92ms [EVAL] [518/518 step] loss: 0.4825, accu-50: 92.09%, iou: 35.63%, f1: 51.75%, 76.38ms
@20230618_1757 [EP 187/500] lr: 0.0005707553355023265, took: 0h:16m:14s, ETA: 3d:12h:41m:2s [TRAIN] loss: 0.0494, accu-50: 95.05%, iou: 90.61%, f1: 95.06% 439.00ms [EVAL] [518/518 step] loss: 0.1482, accu-50: 94.05%, iou: 74.48%, f1: 85.18%, 76.29ms
@20230618_1813 [EP 188/500] lr: 0.0005620823940262198, took: 0h:16m:14s, ETA: 3d:12h:24m:48s [TRAIN] loss: 0.0493, accu-50: 95.07%, iou: 90.62%, f1: 95.07% 438.15ms [EVAL] [518/518 step] loss: 0.9734, accu-50: 89.59%, iou: 1.36%, f1: 2.66%, 76.21ms
@20230618_1829 [EP 189/500] lr: 0.0005535412346944213, took: 0h:16m:14s, ETA: 3d:12h:8m:34s [TRAIN] loss: 0.0493, accu-50: 95.10%, iou: 90.63%, f1: 95.07% 438.01ms [EVAL] [518/518 step] loss: 0.5776, accu-50: 91.79%, iou: 27.57%, f1: 42.24%, 76.07ms
@20230618_1846 [EP 190/500] lr: 0.0005451298784464598, took: 0h:16m:14s, ETA: 3d:11h:52m:20s [TRAIN] loss: 0.0492, accu-50: 95.09%, iou: 90.64%, f1: 95.08% 439.48ms [EVAL] [518/518 step] loss: 0.8711, accu-50: 92.25%, iou: 7.07%, f1: 12.89%, 76.16ms
@20230618_1902 [EP 191/500] lr: 0.0005368463462218642, took: 0h:16m:14s, ETA: 3d:11h:36m:6s [TRAIN] loss: 0.0492, accu-50: 95.10%, iou: 90.64%, f1: 95.08% 437.24ms [EVAL] [518/518 step] loss: 0.1832, accu-50: 94.53%, iou: 69.49%, f1: 81.68%, 76.07ms
@20230618_1918 [EP 192/500] lr: 0.0005286886589601636, took: 0h:16m:14s, ETA: 3d:11h:19m:52s [TRAIN] loss: 0.0492, accu-50: 95.08%, iou: 90.65%, f1: 95.08% 439.35ms [EVAL] [518/518 step] loss: 0.2855, accu-50: 94.02%, iou: 56.29%, f1: 71.45%, 76.54ms
@20230618_1934 [EP 193/500] lr: 0.0005206549540162086, took: 0h:16m:14s, ETA: 3d:11h:3m:38s [TRAIN] loss: 0.0492, accu-50: 95.09%, iou: 90.65%, f1: 95.08% 440.26ms [EVAL] [518/518 step] loss: 0.7483, accu-50: 91.58%, iou: 14.85%, f1: 25.17%, 76.41ms
@20230618_1950 [EP 194/500] lr: 0.0005127433105371892, took: 0h:16m:14s, ETA: 3d:10h:47m:24s [TRAIN] loss: 0.0491, accu-50: 95.09%, iou: 90.66%, f1: 95.09% 440.41ms [EVAL] [518/518 step] loss: 0.3221, accu-50: 92.80%, iou: 52.05%, f1: 67.79%, 76.58ms
@20230618_2007 [EP 195/500] lr: 0.0005049518658779562, took: 0h:16m:14s, ETA: 3d:10h:31m:10s [TRAIN] loss: 0.0491, accu-50: 95.09%, iou: 90.66%, f1: 95.09% 441.48ms [EVAL] [518/518 step] loss: 0.0723, accu-50: 92.91%, iou: 86.59%, f1: 92.77%, 76.96ms
@20230618_2023 [EP 196/500] lr: 0.000497278873808682, took: 0h:16m:14s, ETA: 3d:10h:14m:56s [TRAIN] loss: 0.0491, accu-50: 95.10%, iou: 90.67%, f1: 95.09% 440.18ms [EVAL] [518/518 step] loss: 0.8359, accu-50: 92.11%, iou: 9.20%, f1: 16.41%, 76.48ms
@20230618_2039 [EP 197/500] lr: 0.0004897224134765565, took: 0h:16m:14s, ETA: 3d:9h:58m:42s [TRAIN] loss: 0.0490, accu-50: 95.11%, iou: 90.68%, f1: 95.10% 438.47ms [EVAL] [518/518 step] loss: 0.3515, accu-50: 93.34%, iou: 48.72%, f1: 64.85%, 76.57ms
@20230618_2055 [EP 198/500] lr: 0.00048228082596324384, took: 0h:16m:14s, ETA: 3d:9h:42m:28s [TRAIN] loss: 0.0490, accu-50: 95.11%, iou: 90.69%, f1: 95.10% 439.45ms [EVAL] [518/518 step] loss: 0.6997, accu-50: 91.13%, iou: 18.16%, f1: 30.03%, 76.65ms
@20230618_2112 [EP 199/500] lr: 0.00047495230683125556, took: 0h:16m:14s, ETA: 3d:9h:26m:14s [TRAIN] loss: 0.0490, accu-50: 95.09%, iou: 90.68%, f1: 95.10% 438.17ms [EVAL] [518/518 step] loss: 0.4081, accu-50: 92.12%, iou: 42.83%, f1: 59.19%, 76.43ms
@20230618_2128 [EP 200/500] lr: 0.00046773513895459473, took: 0h:16m:14s, ETA: 3d:9h:10m:0s [TRAIN] loss: 0.0489, accu-50: 95.12%, iou: 90.69%, f1: 95.11% 439.35ms [EVAL] [518/518 step] loss: 0.5140, accu-50: 91.84%, iou: 32.81%, f1: 48.60%, 76.63ms
@20230618_2144 [EP 201/500] lr: 0.0004606276343110949, took: 0h:16m:14s, ETA: 3d:8h:53m:46s [TRAIN] loss: 0.0489, accu-50: 95.12%, iou: 90.70%, f1: 95.11% 439.02ms [EVAL] [518/518 step] loss: 0.0917, accu-50: 89.24%, iou: 83.29%, f1: 90.83%, 76.53ms
@20230618_2200 [EP 202/500] lr: 0.0004536281630862504, took: 0h:16m:14s, ETA: 3d:8h:37m:32s [TRAIN] loss: 0.0489, accu-50: 95.12%, iou: 90.71%, f1: 95.11% 439.85ms [EVAL] [518/518 step] loss: 0.9663, accu-50: 88.32%, iou: 1.73%, f1: 3.37%, 76.48ms
@20230618_2216 [EP 203/500] lr: 0.0004467350081540644, took: 0h:16m:14s, ETA: 3d:8h:21m:18s [TRAIN] loss: 0.0488, accu-50: 95.12%, iou: 90.71%, f1: 95.12% 438.61ms [EVAL] [518/518 step] loss: 0.1880, accu-50: 93.37%, iou: 68.78%, f1: 81.20%, 76.58ms
@20230618_2233 [EP 204/500] lr: 0.00043994662701152265, took: 0h:16m:14s, ETA: 3d:8h:5m:4s [TRAIN] loss: 0.0488, accu-50: 95.15%, iou: 90.72%, f1: 95.12% 439.44ms [EVAL] [518/518 step] loss: 0.8302, accu-50: 91.72%, iou: 9.56%, f1: 16.98%, 76.87ms
@20230618_2249 [EP 205/500] lr: 0.00043326138984411955, took: 0h:16m:14s, ETA: 3d:7h:48m:50s [TRAIN] loss: 0.0488, accu-50: 95.13%, iou: 90.73%, f1: 95.12% 439.49ms [EVAL] [518/518 step] loss: 0.4490, accu-50: 91.87%, iou: 38.81%, f1: 55.10%, 76.58ms
@20230618_2305 [EP 206/500] lr: 0.0004266777541488409, took: 0h:16m:14s, ETA: 3d:7h:32m:36s [TRAIN] loss: 0.0487, accu-50: 95.11%, iou: 90.73%, f1: 95.13% 439.74ms [EVAL] [518/518 step] loss: 0.9536, accu-50: 88.01%, iou: 2.40%, f1: 4.64%, 76.56ms
@20230618_2321 [EP 207/500] lr: 0.00042019414831884205, took: 0h:16m:14s, ETA: 3d:7h:16m:22s [TRAIN] loss: 0.0487, accu-50: 95.14%, iou: 90.74%, f1: 95.13% 441.28ms [EVAL] [518/518 step] loss: 0.0778, accu-50: 92.85%, iou: 85.64%, f1: 92.22%, 76.71ms
@20230618_2338 [EP 208/500] lr: 0.00041380905895493925, took: 0h:16m:14s, ETA: 3d:7h:0m:8s [TRAIN] loss: 0.0487, accu-50: 95.15%, iou: 90.74%, f1: 95.13% 439.38ms [EVAL] [518/518 step] loss: 0.3587, accu-50: 93.01%, iou: 47.94%, f1: 64.13%, 76.67ms
@20230618_2354 [EP 209/500] lr: 0.0004075210017617792, took: 0h:16m:14s, ETA: 3d:6h:43m:54s [TRAIN] loss: 0.0487, accu-50: 95.15%, iou: 90.74%, f1: 95.13% 439.67ms [EVAL] [518/518 step] loss: 0.1487, accu-50: 94.49%, iou: 74.39%, f1: 85.13%, 76.59ms
@20230619_0010 [EP 210/500] lr: 0.0004013284924440086, took: 0h:16m:14s, ETA: 3d:6h:27m:40s [TRAIN] loss: 0.0487, accu-50: 95.13%, iou: 90.74%, f1: 95.13% 440.33ms [EVAL] [518/518 step] loss: 0.2454, accu-50: 93.85%, iou: 61.20%, f1: 75.46%, 76.61ms
@20230619_0026 [EP 211/500] lr: 0.0003952300758101046, took: 0h:16m:14s, ETA: 3d:6h:11m:26s [TRAIN] loss: 0.0485, accu-50: 95.14%, iou: 90.77%, f1: 95.15% 440.05ms [EVAL] [518/518 step] loss: 0.7233, accu-50: 91.49%, iou: 16.52%, f1: 27.67%, 76.65ms
@20230619_0042 [EP 212/500] lr: 0.0003892243548762053, took: 0h:16m:14s, ETA: 3d:5h:55m:12s [TRAIN] loss: 0.0485, accu-50: 95.15%, iou: 90.77%, f1: 95.15% 441.32ms [EVAL] [518/518 step] loss: 0.2061, accu-50: 93.17%, iou: 66.35%, f1: 79.39%, 76.67ms
@20230619_0059 [EP 213/500] lr: 0.0003833098744507879, took: 0h:16m:14s, ETA: 3d:5h:38m:58s [TRAIN] loss: 0.0485, accu-50: 95.17%, iou: 90.77%, f1: 95.15% 440.48ms [EVAL] [518/518 step] loss: 0.7056, accu-50: 91.51%, iou: 17.83%, f1: 29.44%, 76.64ms
@20230619_0115 [EP 214/500] lr: 0.00037748526665382087, took: 0h:16m:14s, ETA: 3d:5h:22m:44s [TRAIN] loss: 0.0485, accu-50: 95.16%, iou: 90.77%, f1: 95.15% 441.03ms [EVAL] [518/518 step] loss: 0.2756, accu-50: 92.86%, iou: 57.45%, f1: 72.44%, 76.97ms
@20230619_0131 [EP 215/500] lr: 0.00037174916360527277, took: 0h:16m:14s, ETA: 3d:5h:6m:30s [TRAIN] loss: 0.0485, accu-50: 95.16%, iou: 90.78%, f1: 95.15% 439.51ms [EVAL] [518/518 step] loss: 0.5869, accu-50: 91.53%, iou: 26.71%, f1: 41.31%, 76.51ms
@20230619_0147 [EP 216/500] lr: 0.0003661002265289426, took: 0h:16m:14s, ETA: 3d:4h:50m:16s [TRAIN] loss: 0.0485, accu-50: 95.18%, iou: 90.78%, f1: 95.15% 438.01ms [EVAL] [518/518 step] loss: 0.1001, accu-50: 94.06%, iou: 81.95%, f1: 89.99%, 76.61ms
@20230619_0204 [EP 217/500] lr: 0.00036053714575245976, took: 0h:16m:14s, ETA: 3d:4h:34m:2s [TRAIN] loss: 0.0484, accu-50: 95.20%, iou: 90.78%, f1: 95.16% 440.98ms [EVAL] [518/518 step] loss: 0.2428, accu-50: 94.06%, iou: 61.53%, f1: 75.72%, 76.96ms
@20230619_0220 [EP 218/500] lr: 0.0003550585824996233, took: 0h:16m:14s, ETA: 3d:4h:17m:48s [TRAIN] loss: 0.0484, accu-50: 95.17%, iou: 90.79%, f1: 95.16% 440.50ms [EVAL] [518/518 step] loss: 0.2143, accu-50: 93.59%, iou: 65.24%, f1: 78.57%, 76.67ms
@20230619_0236 [EP 219/500] lr: 0.0003496632562018931, took: 0h:16m:14s, ETA: 3d:4h:1m:34s [TRAIN] loss: 0.0484, accu-50: 95.17%, iou: 90.80%, f1: 95.16% 440.65ms [EVAL] [518/518 step] loss: 0.0731, accu-50: 91.54%, iou: 86.44%, f1: 92.69%, 76.68ms
@20230619_0252 [EP 220/500] lr: 0.00034434994449838996, took: 0h:16m:14s, ETA: 3d:3h:45m:20s [TRAIN] loss: 0.0483, accu-50: 95.16%, iou: 90.80%, f1: 95.17% 439.92ms [EVAL] [518/518 step] loss: 0.1913, accu-50: 94.08%, iou: 68.31%, f1: 80.87%, 76.52ms
@20230619_0309 [EP 221/500] lr: 0.00033911733771674335, took: 0h:16m:14s, ETA: 3d:3h:29m:6s [TRAIN] loss: 0.0484, accu-50: 95.17%, iou: 90.79%, f1: 95.16% 440.02ms [EVAL] [518/518 step] loss: 0.4000, accu-50: 92.86%, iou: 43.66%, f1: 60.00%, 76.50ms
@20230619_0325 [EP 222/500] lr: 0.000333964271703735, took: 0h:16m:14s, ETA: 3d:3h:12m:52s [TRAIN] loss: 0.0483, accu-50: 95.20%, iou: 90.81%, f1: 95.17% 440.11ms [EVAL] [518/518 step] loss: 0.1113, accu-50: 94.35%, iou: 80.13%, f1: 88.87%, 77.14ms
@20230619_0342 [EP 223/500] lr: 0.00032888949499465525, took: 0h:16m:14s, ETA: 3d:2h:56m:38s [TRAIN] loss: 0.0483, accu-50: 95.19%, iou: 90.82%, f1: 95.17% 440.43ms [EVAL] [518/518 step] loss: 0.7475, accu-50: 91.22%, iou: 14.95%, f1: 25.25%, 76.58ms
@20230619_0358 [EP 224/500] lr: 0.00032389184343628585, took: 0h:16m:14s, ETA: 3d:2h:40m:24s [TRAIN] loss: 0.0482, accu-50: 95.19%, iou: 90.82%, f1: 95.18% 440.06ms [EVAL] [518/518 step] loss: 0.0905, accu-50: 94.53%, iou: 83.53%, f1: 90.95%, 76.74ms
@20230619_0414 [EP 225/500] lr: 0.0003189701237715781, took: 0h:16m:14s, ETA: 3d:2h:24m:10s [TRAIN] loss: 0.0482, accu-50: 95.20%, iou: 90.83%, f1: 95.18% 439.41ms [EVAL] [518/518 step] loss: 0.4883, accu-50: 92.52%, iou: 35.13%, f1: 51.17%, 76.63ms
@20230619_0430 [EP 226/500] lr: 0.0003141232009511441, took: 0h:16m:14s, ETA: 3d:2h:7m:56s [TRAIN] loss: 0.0482, accu-50: 95.19%, iou: 90.82%, f1: 95.18% 439.84ms [EVAL] [518/518 step] loss: 0.4201, accu-50: 93.02%, iou: 41.58%, f1: 57.99%, 76.41ms
@20230619_0446 [EP 227/500] lr: 0.00030934991082176566, took: 0h:16m:14s, ETA: 3d:1h:51m:42s [TRAIN] loss: 0.0482, accu-50: 95.20%, iou: 90.83%, f1: 95.18% 440.43ms [EVAL] [518/518 step] loss: 0.1068, accu-50: 90.47%, iou: 80.83%, f1: 89.32%, 76.52ms
@20230619_0503 [EP 228/500] lr: 0.00030464917654171586, took: 0h:16m:14s, ETA: 3d:1h:35m:28s [TRAIN] loss: 0.0482, accu-50: 95.19%, iou: 90.83%, f1: 95.18% 439.78ms [EVAL] [518/518 step] loss: 0.1188, accu-50: 93.86%, iou: 78.97%, f1: 88.12%, 76.66ms
@20230619_0519 [EP 229/500] lr: 0.0003000198630616069, took: 0h:16m:14s, ETA: 3d:1h:19m:14s [TRAIN] loss: 0.0481, accu-50: 95.21%, iou: 90.84%, f1: 95.19% 440.27ms [EVAL] [518/518 step] loss: 0.3882, accu-50: 93.20%, iou: 44.84%, f1: 61.18%, 76.66ms
@20230619_0535 [EP 230/500] lr: 0.00029546089353971183, took: 0h:16m:14s, ETA: 3d:1h:3m:0s [TRAIN] loss: 0.0481, accu-50: 95.21%, iou: 90.84%, f1: 95.19% 439.89ms [EVAL] [518/518 step] loss: 0.3563, accu-50: 93.11%, iou: 48.23%, f1: 64.37%, 76.56ms
@20230619_0551 [EP 231/500] lr: 0.0002909711911343038, took: 0h:16m:14s, ETA: 3d:0h:46m:46s [TRAIN] loss: 0.0481, accu-50: 95.21%, iou: 90.84%, f1: 95.19% 440.01ms [EVAL] [518/518 step] loss: 0.4062, accu-50: 92.70%, iou: 43.00%, f1: 59.38%, 76.55ms
@20230619_0608 [EP 232/500] lr: 0.0002865497372113168, took: 0h:16m:14s, ETA: 3d:0h:30m:32s [TRAIN] loss: 0.0481, accu-50: 95.19%, iou: 90.84%, f1: 95.19% 440.75ms [EVAL] [518/518 step] loss: 0.2691, accu-50: 93.63%, iou: 58.31%, f1: 73.09%, 76.48ms
@20230619_0624 [EP 233/500] lr: 0.000282195454929024, took: 0h:16m:14s, ETA: 3d:0h:14m:18s [TRAIN] loss: 0.0480, accu-50: 95.22%, iou: 90.86%, f1: 95.20% 440.71ms [EVAL] [518/518 step] loss: 0.0721, accu-50: 93.28%, iou: 86.62%, f1: 92.79%, 76.51ms
@20230619_0640 [EP 234/500] lr: 0.0002779073256533593, took: 0h:16m:14s, ETA: 2d:23h:58m:4s [TRAIN] loss: 0.0480, accu-50: 95.21%, iou: 90.86%, f1: 95.20% 439.06ms [EVAL] [518/518 step] loss: 0.0868, accu-50: 93.53%, iou: 84.13%, f1: 91.32%, 76.61ms
