

** [alpha] Launch Training on 20230703_1359
{
  "HOST": "alpha",
  "SAVE": true,
  "github_log": true,
  "architecture": "DLV3+",
  "baseModel": "ResNet50",
  "gpuIDs": [
    0
  ],
  "modelSize": [
    512,
    512
  ],
  "initialWeight": [
    null,
    null
  ],
  "num_epochs": 500,
  "resume": false,
  "prevEPOCH": 172,
  "resumeWeight": "./model_weights/ResNet50/20230605_1912_DLV3PP_ResNet50_BEST_AUG/variables/variables",
  "augmentation": true,
  "temperature_shift": 15,
  "Flag": true,
  "p": 0.2,
  "acc_thresh": 0.5,
  "batch_size": 14,
  "lr_scheduling": "exp",
  "lr": 0.01,
  "decay_steps": 1.0,
  "train_annotation": "./Annotations/consolidate_train_db_20230703_1351.txt",
  "eval_annotation": "./Annotations/consolidate_eval_db_20230703_1351.txt",
  "exp_comment": "* New consolidate DB used (0703 version) - Athylene Gas Images near SongKang Dong\n* temperature_shift value changed from 15\n",
  "isCompleted": false,
  "config": "Config/TRAIN_DLV3_ResNet50_NEWDB.yaml"
}
@20230703_1403 [EP 1/500] lr: 0.009999999776482582, took: 0h:3m:55s, ETA: 1d:8h:34m:25s [TRAIN] loss: 0.3447, accu-50: 16.94%, iou: 50.98%, f1: 65.53% 239.03ms [EVAL] [261/261 step] loss: 0.7259, accu-50: 81.23%, iou: 16.69%, f1: 27.41%, 68.50ms
@20230703_2249 [EP 158/500] lr: 0.0023419628851115704, took: 0h:3m:20s, ETA: 0d:19h:0m:0s [TRAIN] loss: 0.0338, accu-50: 96.81%, iou: 93.47%, f1: 96.62% 211.14ms [EVAL] [261/261 step] loss: 0.0599, accu-50: 94.52%, iou: 88.75%, f1: 94.01%, 63.20ms
@20230703_2252 [EP 159/500] lr: 0.0023205450270324945, took: 0h:3m:20s, ETA: 0d:18h:56m:40s [TRAIN] loss: 0.0337, accu-50: 96.81%, iou: 93.49%, f1: 96.63% 211.08ms [EVAL] [261/261 step] loss: 0.0594, accu-50: 94.76%, iou: 88.83%, f1: 94.06%, 63.13ms
@20230703_2256 [EP 160/500] lr: 0.0022993229795247316, took: 0h:3m:20s, ETA: 0d:18h:53m:20s [TRAIN] loss: 0.0335, accu-50: 96.78%, iou: 93.52%, f1: 96.65% 211.43ms [EVAL] [261/261 step] loss: 0.0565, accu-50: 95.09%, iou: 89.35%, f1: 94.35%, 63.06ms
@20230703_2259 [EP 161/500] lr: 0.002278295112773776, took: 0h:3m:20s, ETA: 0d:18h:50m:0s [TRAIN] loss: 0.0334, accu-50: 96.87%, iou: 93.55%, f1: 96.66% 211.32ms [EVAL] [261/261 step] loss: 0.0561, accu-50: 94.16%, iou: 89.41%, f1: 94.39%, 63.27ms
@20230703_2302 [EP 162/500] lr: 0.0022574595641344786, took: 0h:3m:20s, ETA: 0d:18h:46m:40s [TRAIN] loss: 0.0333, accu-50: 96.83%, iou: 93.55%, f1: 96.67% 211.09ms [EVAL] [261/261 step] loss: 0.0610, accu-50: 93.80%, iou: 88.53%, f1: 93.90%, 64.03ms
@20230703_2306 [EP 163/500] lr: 0.0022368147037923336, took: 0h:3m:20s, ETA: 0d:18h:43m:20s [TRAIN] loss: 0.0333, accu-50: 96.87%, iou: 93.57%, f1: 96.67% 211.21ms [EVAL] [261/261 step] loss: 0.0564, accu-50: 94.26%, iou: 89.36%, f1: 94.36%, 63.74ms
@20230703_2309 [EP 164/500] lr: 0.0022163584362715483, took: 0h:3m:20s, ETA: 0d:18h:40m:0s [TRAIN] loss: 0.0332, accu-50: 96.81%, iou: 93.59%, f1: 96.68% 211.36ms [EVAL] [261/261 step] loss: 0.0581, accu-50: 93.85%, iou: 89.06%, f1: 94.19%, 63.90ms
@20230703_2312 [EP 165/500] lr: 0.0021960893645882607, took: 0h:3m:20s, ETA: 0d:18h:36m:40s [TRAIN] loss: 0.0330, accu-50: 96.84%, iou: 93.63%, f1: 96.70% 211.39ms [EVAL] [261/261 step] loss: 0.0585, accu-50: 94.53%, iou: 88.99%, f1: 94.15%, 63.14ms
@20230703_2316 [EP 166/500] lr: 0.0021760056260973215, took: 0h:3m:20s, ETA: 0d:18h:33m:20s [TRAIN] loss: 0.0328, accu-50: 96.86%, iou: 93.65%, f1: 96.72% 211.35ms [EVAL] [261/261 step] loss: 0.0557, accu-50: 94.99%, iou: 89.48%, f1: 94.43%, 62.79ms
@20230703_2319 [EP 167/500] lr: 0.0021561053581535816, took: 0h:3m:20s, ETA: 0d:18h:30m:0s [TRAIN] loss: 0.0327, accu-50: 96.89%, iou: 93.67%, f1: 96.73% 211.09ms [EVAL] [261/261 step] loss: 0.0585, accu-50: 94.24%, iou: 88.98%, f1: 94.15%, 63.19ms
@20230703_2322 [EP 168/500] lr: 0.0021363873966038227, took: 0h:3m:20s, ETA: 0d:18h:26m:40s [TRAIN] loss: 0.0326, accu-50: 96.88%, iou: 93.69%, f1: 96.74% 211.33ms [EVAL] [261/261 step] loss: 0.0568, accu-50: 94.78%, iou: 89.30%, f1: 94.32%, 63.27ms
@20230703_2326 [EP 169/500] lr: 0.002116849645972252, took: 0h:3m:20s, ETA: 0d:18h:23m:20s [TRAIN] loss: 0.0327, accu-50: 96.89%, iou: 93.68%, f1: 96.73% 211.07ms [EVAL] [261/261 step] loss: 0.0573, accu-50: 95.10%, iou: 89.20%, f1: 94.27%, 63.24ms
@20230703_2329 [EP 170/500] lr: 0.0020974904764443636, took: 0h:3m:20s, ETA: 0d:18h:20m:0s [TRAIN] loss: 0.0326, accu-50: 96.91%, iou: 93.70%, f1: 96.74% 211.12ms [EVAL] [261/261 step] loss: 0.0600, accu-50: 95.05%, iou: 88.72%, f1: 94.00%, 63.08ms
@20230703_2332 [EP 171/500] lr: 0.002078308491036296, took: 0h:3m:20s, ETA: 0d:18h:16m:40s [TRAIN] loss: 0.0325, accu-50: 96.92%, iou: 93.71%, f1: 96.75% 211.06ms [EVAL] [261/261 step] loss: 0.0589, accu-50: 94.68%, iou: 88.92%, f1: 94.11%, 62.94ms
@20230703_2336 [EP 172/500] lr: 0.0020593018271028996, took: 0h:3m:20s, ETA: 0d:18h:13m:20s [TRAIN] loss: 0.0324, accu-50: 96.93%, iou: 93.73%, f1: 96.76% 211.31ms [EVAL] [261/261 step] loss: 0.0678, accu-50: 94.89%, iou: 87.36%, f1: 93.22%, 63.18ms
@20230703_2339 [EP 173/500] lr: 0.0020404690876603127, took: 0h:3m:20s, ETA: 0d:18h:10m:0s [TRAIN] loss: 0.0324, accu-50: 96.93%, iou: 93.73%, f1: 96.76% 211.15ms [EVAL] [261/261 step] loss: 0.0596, accu-50: 95.53%, iou: 88.78%, f1: 94.04%, 63.26ms
@20230703_2342 [EP 174/500] lr: 0.002021808410063386, took: 0h:3m:20s, ETA: 0d:18h:6m:40s [TRAIN] loss: 0.0323, accu-50: 96.90%, iou: 93.75%, f1: 96.77% 211.15ms [EVAL] [261/261 step] loss: 0.0587, accu-50: 95.67%, iou: 88.95%, f1: 94.13%, 63.20ms
@20230703_2346 [EP 175/500] lr: 0.0020033183973282576, took: 0h:3m:20s, ETA: 0d:18h:3m:20s [TRAIN] loss: 0.0322, accu-50: 96.92%, iou: 93.77%, f1: 96.78% 211.15ms [EVAL] [261/261 step] loss: 0.0592, accu-50: 96.04%, iou: 88.86%, f1: 94.08%, 63.13ms
@20230703_2349 [EP 176/500] lr: 0.0019849976524710655, took: 0h:3m:20s, ETA: 0d:18h:0m:0s [TRAIN] loss: 0.0319, accu-50: 96.96%, iou: 93.82%, f1: 96.81% 211.33ms [EVAL] [261/261 step] loss: 0.0612, accu-50: 96.33%, iou: 88.50%, f1: 93.88%, 63.02ms
@20230703_2352 [EP 177/500] lr: 0.0019668443128466606, took: 0h:3m:20s, ETA: 0d:17h:56m:40s [TRAIN] loss: 0.0319, accu-50: 96.97%, iou: 93.83%, f1: 96.81% 211.14ms [EVAL] [261/261 step] loss: 0.0570, accu-50: 95.27%, iou: 89.26%, f1: 94.30%, 63.11ms
@20230703_2356 [EP 178/500] lr: 0.0019488570978865027, took: 0h:3m:20s, ETA: 0d:17h:53m:20s [TRAIN] loss: 0.0318, accu-50: 96.98%, iou: 93.84%, f1: 96.82% 211.14ms [EVAL] [261/261 step] loss: 0.0580, accu-50: 95.87%, iou: 89.08%, f1: 94.20%, 63.15ms
@20230703_2359 [EP 179/500] lr: 0.0019310343777760863, took: 0h:3m:20s, ETA: 0d:17h:50m:0s [TRAIN] loss: 0.0318, accu-50: 96.96%, iou: 93.84%, f1: 96.82% 211.15ms [EVAL] [261/261 step] loss: 0.0618, accu-50: 96.21%, iou: 88.40%, f1: 93.82%, 63.11ms
@20230704_0002 [EP 180/500] lr: 0.0019133745227009058, took: 0h:3m:20s, ETA: 0d:17h:46m:40s [TRAIN] loss: 0.0317, accu-50: 96.97%, iou: 93.86%, f1: 96.83% 211.16ms [EVAL] [261/261 step] loss: 0.0610, accu-50: 96.27%, iou: 88.55%, f1: 93.90%, 63.15ms
@20230704_0006 [EP 181/500] lr: 0.0018958763685077429, took: 0h:3m:20s, ETA: 0d:17h:43m:20s [TRAIN] loss: 0.0316, accu-50: 96.99%, iou: 93.88%, f1: 96.84% 211.14ms [EVAL] [261/261 step] loss: 0.0622, accu-50: 95.72%, iou: 88.33%, f1: 93.78%, 63.06ms
@20230704_0009 [EP 182/500] lr: 0.0018785380525514483, took: 0h:3m:20s, ETA: 0d:17h:40m:0s [TRAIN] loss: 0.0315, accu-50: 97.01%, iou: 93.90%, f1: 96.85% 211.11ms [EVAL] [261/261 step] loss: 0.0587, accu-50: 95.43%, iou: 88.95%, f1: 94.13%, 63.12ms
@20230704_0012 [EP 183/500] lr: 0.001861358410678804, took: 0h:3m:20s, ETA: 0d:17h:36m:40s [TRAIN] loss: 0.0315, accu-50: 97.01%, iou: 93.91%, f1: 96.85% 211.14ms [EVAL] [261/261 step] loss: 0.0627, accu-50: 95.35%, iou: 88.25%, f1: 93.73%, 63.18ms
@20230704_0016 [EP 184/500] lr: 0.001844335813075304, took: 0h:3m:20s, ETA: 0d:17h:33m:20s [TRAIN] loss: 0.0314, accu-50: 97.02%, iou: 93.93%, f1: 96.86% 211.08ms [EVAL] [261/261 step] loss: 0.0606, accu-50: 96.37%, iou: 88.61%, f1: 93.94%, 63.15ms
@20230704_0019 [EP 185/500] lr: 0.0018274689791724086, took: 0h:3m:20s, ETA: 0d:17h:30m:0s [TRAIN] loss: 0.0312, accu-50: 97.04%, iou: 93.96%, f1: 96.88% 211.29ms [EVAL] [261/261 step] loss: 0.0591, accu-50: 96.01%, iou: 88.89%, f1: 94.09%, 62.92ms
@20230704_0022 [EP 186/500] lr: 0.001810756279155612, took: 0h:3m:20s, ETA: 0d:17h:26m:40s [TRAIN] loss: 0.0312, accu-50: 97.05%, iou: 93.96%, f1: 96.88% 211.18ms [EVAL] [261/261 step] loss: 0.0594, accu-50: 95.52%, iou: 88.83%, f1: 94.06%, 63.12ms
@20230704_0026 [EP 187/500] lr: 0.0017941964324563742, took: 0h:3m:20s, ETA: 0d:17h:23m:20s [TRAIN] loss: 0.0311, accu-50: 97.05%, iou: 93.98%, f1: 96.89% 211.34ms [EVAL] [261/261 step] loss: 0.0585, accu-50: 96.03%, iou: 88.98%, f1: 94.15%, 63.24ms
@20230704_0029 [EP 188/500] lr: 0.001777788158506155, took: 0h:3m:20s, ETA: 0d:17h:20m:0s [TRAIN] loss: 0.0311, accu-50: 97.06%, iou: 93.98%, f1: 96.89% 211.23ms [EVAL] [261/261 step] loss: 0.0633, accu-50: 95.40%, iou: 88.14%, f1: 93.67%, 63.19ms
@20230704_0032 [EP 189/500] lr: 0.001761529827490449, took: 0h:3m:20s, ETA: 0d:17h:16m:40s [TRAIN] loss: 0.0311, accu-50: 97.06%, iou: 93.97%, f1: 96.89% 211.24ms [EVAL] [261/261 step] loss: 0.0639, accu-50: 95.08%, iou: 88.03%, f1: 93.61%, 63.10ms
@20230704_0036 [EP 190/500] lr: 0.0017454201588407159, took: 0h:3m:19s, ETA: 0d:17h:8m:10s [TRAIN] loss: 0.0310, accu-50: 97.06%, iou: 93.99%, f1: 96.90% 211.09ms [EVAL] [261/261 step] loss: 0.0602, accu-50: 95.02%, iou: 88.69%, f1: 93.98%, 63.12ms
@20230704_0039 [EP 191/500] lr: 0.0017294578719884157, took: 0h:3m:19s, ETA: 0d:17h:4m:51s [TRAIN] loss: 0.0309, accu-50: 97.08%, iou: 94.01%, f1: 96.91% 211.34ms [EVAL] [261/261 step] loss: 0.0592, accu-50: 95.54%, iou: 88.87%, f1: 94.08%, 63.91ms
@20230704_0042 [EP 192/500] lr: 0.0017136415699496865, took: 0h:3m:19s, ETA: 0d:17h:1m:32s [TRAIN] loss: 0.0308, accu-50: 97.09%, iou: 94.03%, f1: 96.92% 211.11ms [EVAL] [261/261 step] loss: 0.0563, accu-50: 95.13%, iou: 89.38%, f1: 94.37%, 64.07ms
@20230704_0046 [EP 193/500] lr: 0.0016979699721559882, took: 0h:3m:19s, ETA: 0d:16h:58m:13s [TRAIN] loss: 0.0309, accu-50: 97.09%, iou: 94.01%, f1: 96.91% 211.14ms [EVAL] [261/261 step] loss: 0.0593, accu-50: 95.65%, iou: 88.84%, f1: 94.07%, 63.49ms
@20230704_0049 [EP 194/500] lr: 0.001682441565208137, took: 0h:3m:19s, ETA: 0d:16h:54m:54s [TRAIN] loss: 0.0307, accu-50: 97.11%, iou: 94.06%, f1: 96.93% 211.14ms [EVAL] [261/261 step] loss: 0.0582, accu-50: 95.87%, iou: 89.04%, f1: 94.18%, 63.08ms
@20230704_0052 [EP 195/500] lr: 0.0016670553013682365, took: 0h:3m:19s, ETA: 0d:16h:51m:35s [TRAIN] loss: 0.0305, accu-50: 97.12%, iou: 94.08%, f1: 96.95% 211.16ms [EVAL] [261/261 step] loss: 0.0610, accu-50: 95.35%, iou: 88.54%, f1: 93.90%, 63.17ms
@20230704_0056 [EP 196/500] lr: 0.001651809667237103, took: 0h:3m:19s, ETA: 0d:16h:48m:16s [TRAIN] loss: 0.0304, accu-50: 97.14%, iou: 94.10%, f1: 96.96% 211.32ms [EVAL] [261/261 step] loss: 0.0610, accu-50: 95.81%, iou: 88.54%, f1: 93.90%, 63.25ms
@20230704_0059 [EP 197/500] lr: 0.001636703498661518, took: 0h:3m:19s, ETA: 0d:16h:44m:57s [TRAIN] loss: 0.0304, accu-50: 97.13%, iou: 94.11%, f1: 96.96% 211.18ms [EVAL] [261/261 step] loss: 0.0599, accu-50: 96.02%, iou: 88.75%, f1: 94.01%, 63.03ms
@20230704_0102 [EP 198/500] lr: 0.00162173539865762, took: 0h:3m:19s, ETA: 0d:16h:41m:38s [TRAIN] loss: 0.0303, accu-50: 97.16%, iou: 94.13%, f1: 96.97% 211.22ms [EVAL] [261/261 step] loss: 0.0595, accu-50: 95.85%, iou: 88.81%, f1: 94.05%, 63.07ms
@20230704_0106 [EP 199/500] lr: 0.0016069042030721903, took: 0h:3m:19s, ETA: 0d:16h:38m:19s [TRAIN] loss: 0.0303, accu-50: 97.15%, iou: 94.13%, f1: 96.97% 211.23ms [EVAL] [261/261 step] loss: 0.0620, accu-50: 95.65%, iou: 88.37%, f1: 93.80%, 63.09ms
@20230704_0109 [EP 200/500] lr: 0.0015922087477520108, took: 0h:3m:19s, ETA: 0d:16h:35m:0s [TRAIN] loss: 0.0301, accu-50: 97.18%, iou: 94.15%, f1: 96.99% 211.18ms [EVAL] [261/261 step] loss: 0.0588, accu-50: 95.46%, iou: 88.93%, f1: 94.12%, 63.02ms
@20230704_0112 [EP 201/500] lr: 0.0015776476357132196, took: 0h:3m:19s, ETA: 0d:16h:31m:41s [TRAIN] loss: 0.0301, accu-50: 97.17%, iou: 94.17%, f1: 96.99% 211.18ms [EVAL] [261/261 step] loss: 0.0585, accu-50: 95.91%, iou: 88.98%, f1: 94.15%, 63.14ms
@20230704_0116 [EP 202/500] lr: 0.0015632195863872766, took: 0h:3m:19s, ETA: 0d:16h:28m:22s [TRAIN] loss: 0.0301, accu-50: 97.18%, iou: 94.16%, f1: 96.99% 211.12ms [EVAL] [261/261 step] loss: 0.0645, accu-50: 95.33%, iou: 87.92%, f1: 93.55%, 62.93ms
@20230704_0119 [EP 203/500] lr: 0.0015489236684516072, took: 0h:3m:19s, ETA: 0d:16h:25m:3s [TRAIN] loss: 0.0301, accu-50: 97.19%, iou: 94.17%, f1: 96.99% 211.19ms [EVAL] [261/261 step] loss: 0.0674, accu-50: 94.96%, iou: 87.43%, f1: 93.26%, 62.92ms
@20230704_0122 [EP 204/500] lr: 0.0015347583685070276, took: 0h:3m:19s, ETA: 0d:16h:21m:44s [TRAIN] loss: 0.0300, accu-50: 97.18%, iou: 94.18%, f1: 97.00% 211.21ms [EVAL] [261/261 step] loss: 0.0564, accu-50: 95.58%, iou: 89.36%, f1: 94.36%, 63.16ms
@20230704_0126 [EP 205/500] lr: 0.0015207226388156414, took: 0h:3m:19s, ETA: 0d:16h:18m:25s [TRAIN] loss: 0.0299, accu-50: 97.19%, iou: 94.21%, f1: 97.01% 211.27ms [EVAL] [261/261 step] loss: 0.0555, accu-50: 95.34%, iou: 89.53%, f1: 94.45%, 63.10ms
@20230704_0129 [EP 206/500] lr: 0.0015068151988089085, took: 0h:3m:19s, ETA: 0d:16h:15m:6s [TRAIN] loss: 0.0298, accu-50: 97.21%, iou: 94.22%, f1: 97.02% 211.18ms [EVAL] [261/261 step] loss: 0.0590, accu-50: 95.48%, iou: 88.89%, f1: 94.10%, 63.04ms
@20230704_0132 [EP 207/500] lr: 0.0014930350007489324, took: 0h:3m:19s, ETA: 0d:16h:11m:47s [TRAIN] loss: 0.0296, accu-50: 97.22%, iou: 94.25%, f1: 97.04% 211.23ms [EVAL] [261/261 step] loss: 0.0553, accu-50: 94.93%, iou: 89.55%, f1: 94.47%, 63.04ms
@20230704_0136 [EP 208/500] lr: 0.0014793808804824948, took: 0h:3m:19s, ETA: 0d:16h:8m:28s [TRAIN] loss: 0.0296, accu-50: 97.23%, iou: 94.27%, f1: 97.04% 211.30ms [EVAL] [261/261 step] loss: 0.0579, accu-50: 94.99%, iou: 89.10%, f1: 94.21%, 63.01ms
@20230704_0139 [EP 209/500] lr: 0.0014658515574410558, took: 0h:3m:19s, ETA: 0d:16h:5m:9s [TRAIN] loss: 0.0294, accu-50: 97.22%, iou: 94.29%, f1: 97.06% 211.31ms [EVAL] [261/261 step] loss: 0.0563, accu-50: 95.04%, iou: 89.39%, f1: 94.37%, 63.08ms
@20230704_0142 [EP 210/500] lr: 0.0014524459838867188, took: 0h:3m:19s, ETA: 0d:16h:1m:50s [TRAIN] loss: 0.0294, accu-50: 97.23%, iou: 94.29%, f1: 97.06% 211.23ms [EVAL] [261/261 step] loss: 0.0557, accu-50: 94.82%, iou: 89.48%, f1: 94.43%, 63.01ms
@20230704_0146 [EP 211/500] lr: 0.0014391629956662655, took: 0h:3m:19s, ETA: 0d:15h:58m:31s [TRAIN] loss: 0.0293, accu-50: 97.22%, iou: 94.31%, f1: 97.07% 211.21ms [EVAL] [261/261 step] loss: 0.0559, accu-50: 95.07%, iou: 89.45%, f1: 94.41%, 63.18ms
@20230704_0149 [EP 212/500] lr: 0.0014260015450417995, took: 0h:3m:19s, ETA: 0d:15h:55m:12s [TRAIN] loss: 0.0293, accu-50: 97.22%, iou: 94.32%, f1: 97.07% 211.10ms [EVAL] [261/261 step] loss: 0.0558, accu-50: 94.40%, iou: 89.46%, f1: 94.42%, 62.99ms
@20230704_0152 [EP 213/500] lr: 0.0014129604678601027, took: 0h:3m:19s, ETA: 0d:15h:51m:53s [TRAIN] loss: 0.0292, accu-50: 97.22%, iou: 94.33%, f1: 97.08% 211.31ms [EVAL] [261/261 step] loss: 0.0568, accu-50: 94.06%, iou: 89.29%, f1: 94.32%, 62.77ms
@20230704_0156 [EP 214/500] lr: 0.0014000385999679565, took: 0h:3m:19s, ETA: 0d:15h:48m:34s [TRAIN] loss: 0.0291, accu-50: 97.25%, iou: 94.35%, f1: 97.09% 211.15ms [EVAL] [261/261 step] loss: 0.0592, accu-50: 94.75%, iou: 88.86%, f1: 94.08%, 63.57ms
@20230704_0159 [EP 215/500] lr: 0.0013872348936274648, took: 0h:3m:19s, ETA: 0d:15h:45m:15s [TRAIN] loss: 0.0291, accu-50: 97.23%, iou: 94.36%, f1: 97.09% 211.15ms [EVAL] [261/261 step] loss: 0.0561, accu-50: 94.32%, iou: 89.42%, f1: 94.39%, 63.84ms
@20230704_0202 [EP 216/500] lr: 0.001374548301100731, took: 0h:3m:19s, ETA: 0d:15h:41m:56s [TRAIN] loss: 0.0290, accu-50: 97.25%, iou: 94.38%, f1: 97.10% 211.05ms [EVAL] [261/261 step] loss: 0.0565, accu-50: 94.89%, iou: 89.34%, f1: 94.35%, 63.56ms
@20230704_0206 [EP 217/500] lr: 0.0013619776582345366, took: 0h:3m:19s, ETA: 0d:15h:38m:37s [TRAIN] loss: 0.0289, accu-50: 97.26%, iou: 94.39%, f1: 97.11% 211.34ms [EVAL] [261/261 step] loss: 0.0563, accu-50: 95.01%, iou: 89.38%, f1: 94.37%, 63.12ms
@20230704_0209 [EP 218/500] lr: 0.0013495221501216292, took: 0h:3m:19s, ETA: 0d:15h:35m:18s [TRAIN] loss: 0.0289, accu-50: 97.24%, iou: 94.39%, f1: 97.11% 211.11ms [EVAL] [261/261 step] loss: 0.0602, accu-50: 94.82%, iou: 88.69%, f1: 93.98%, 63.13ms
@20230704_0212 [EP 219/500] lr: 0.0013371803797781467, took: 0h:3m:19s, ETA: 0d:15h:31m:59s [TRAIN] loss: 0.0288, accu-50: 97.27%, iou: 94.41%, f1: 97.12% 211.13ms [EVAL] [261/261 step] loss: 0.0562, accu-50: 94.30%, iou: 89.41%, f1: 94.38%, 63.01ms
@20230704_0216 [EP 220/500] lr: 0.0013249515322968364, took: 0h:3m:19s, ETA: 0d:15h:28m:40s [TRAIN] loss: 0.0287, accu-50: 97.26%, iou: 94.42%, f1: 97.13% 211.31ms [EVAL] [261/261 step] loss: 0.0555, accu-50: 93.99%, iou: 89.53%, f1: 94.45%, 62.96ms
@20230704_0219 [EP 221/500] lr: 0.0013128345599398017, took: 0h:3m:19s, ETA: 0d:15h:25m:21s [TRAIN] loss: 0.0286, accu-50: 97.28%, iou: 94.44%, f1: 97.14% 211.12ms [EVAL] [261/261 step] loss: 0.0584, accu-50: 94.44%, iou: 89.00%, f1: 94.16%, 63.07ms
@20230704_0222 [EP 222/500] lr: 0.0013008284149691463, took: 0h:3m:19s, ETA: 0d:15h:22m:2s [TRAIN] loss: 0.0287, accu-50: 97.25%, iou: 94.43%, f1: 97.13% 211.14ms [EVAL] [261/261 step] loss: 0.0564, accu-50: 94.64%, iou: 89.37%, f1: 94.36%, 63.09ms
@20230704_0226 [EP 223/500] lr: 0.0012889319332316518, took: 0h:3m:19s, ETA: 0d:15h:18m:43s [TRAIN] loss: 0.0287, accu-50: 97.24%, iou: 94.43%, f1: 97.13% 211.22ms [EVAL] [261/261 step] loss: 0.0564, accu-50: 94.76%, iou: 89.36%, f1: 94.36%, 63.21ms
@20230704_0229 [EP 224/500] lr: 0.0012771444162353873, took: 0h:3m:19s, ETA: 0d:15h:15m:24s [TRAIN] loss: 0.0285, accu-50: 97.28%, iou: 94.46%, f1: 97.15% 211.30ms [EVAL] [261/261 step] loss: 0.0575, accu-50: 94.61%, iou: 89.16%, f1: 94.25%, 63.19ms
@20230704_0232 [EP 225/500] lr: 0.0012654645834118128, took: 0h:3m:19s, ETA: 0d:15h:12m:5s [TRAIN] loss: 0.0285, accu-50: 97.28%, iou: 94.46%, f1: 97.15% 211.15ms [EVAL] [261/261 step] loss: 0.0558, accu-50: 94.75%, iou: 89.47%, f1: 94.42%, 63.06ms
@20230704_0236 [EP 226/500] lr: 0.0012538916198536754, took: 0h:3m:19s, ETA: 0d:15h:8m:46s [TRAIN] loss: 0.0284, accu-50: 97.27%, iou: 94.49%, f1: 97.16% 211.28ms [EVAL] [261/261 step] loss: 0.0614, accu-50: 94.98%, iou: 88.47%, f1: 93.86%, 63.00ms
@20230704_0239 [EP 227/500] lr: 0.0012424244778230786, took: 0h:3m:19s, ETA: 0d:15h:5m:27s [TRAIN] loss: 0.0282, accu-50: 97.28%, iou: 94.51%, f1: 97.18% 211.31ms [EVAL] [261/261 step] loss: 0.0578, accu-50: 95.07%, iou: 89.12%, f1: 94.22%, 63.02ms
@20230704_0242 [EP 228/500] lr: 0.001231062225997448, took: 0h:3m:19s, ETA: 0d:15h:2m:8s [TRAIN] loss: 0.0282, accu-50: 97.28%, iou: 94.52%, f1: 97.18% 211.24ms [EVAL] [261/261 step] loss: 0.0582, accu-50: 95.69%, iou: 89.03%, f1: 94.18%, 63.33ms
@20230704_0246 [EP 229/500] lr: 0.001219803816638887, took: 0h:3m:19s, ETA: 0d:14h:58m:49s [TRAIN] loss: 0.0282, accu-50: 97.30%, iou: 94.52%, f1: 97.18% 211.23ms [EVAL] [261/261 step] loss: 0.0629, accu-50: 95.07%, iou: 88.21%, f1: 93.71%, 63.05ms
@20230704_0249 [EP 230/500] lr: 0.0012086484348401427, took: 0h:3m:19s, ETA: 0d:14h:55m:30s [TRAIN] loss: 0.0281, accu-50: 97.30%, iou: 94.54%, f1: 97.19% 211.38ms [EVAL] [261/261 step] loss: 0.0597, accu-50: 95.49%, iou: 88.78%, f1: 94.03%, 63.13ms
@20230704_0252 [EP 231/500] lr: 0.001197595032863319, took: 0h:3m:19s, ETA: 0d:14h:52m:11s [TRAIN] loss: 0.0281, accu-50: 97.31%, iou: 94.54%, f1: 97.19% 211.21ms [EVAL] [261/261 step] loss: 0.0600, accu-50: 95.63%, iou: 88.73%, f1: 94.00%, 63.23ms
@20230704_0256 [EP 232/500] lr: 0.0011866427958011627, took: 0h:3m:19s, ETA: 0d:14h:48m:52s [TRAIN] loss: 0.0281, accu-50: 97.30%, iou: 94.54%, f1: 97.19% 211.11ms [EVAL] [261/261 step] loss: 0.0590, accu-50: 95.66%, iou: 88.89%, f1: 94.10%, 63.12ms
@20230704_0259 [EP 233/500] lr: 0.0011757906759157777, took: 0h:3m:19s, ETA: 0d:14h:45m:33s [TRAIN] loss: 0.0279, accu-50: 97.33%, iou: 94.57%, f1: 97.21% 211.10ms [EVAL] [261/261 step] loss: 0.0590, accu-50: 95.66%, iou: 88.91%, f1: 94.10%, 62.85ms
@20230704_0302 [EP 234/500] lr: 0.0011650377418845892, took: 0h:3m:19s, ETA: 0d:14h:42m:14s [TRAIN] loss: 0.0279, accu-50: 97.33%, iou: 94.58%, f1: 97.21% 211.13ms [EVAL] [261/261 step] loss: 0.0593, accu-50: 95.61%, iou: 88.84%, f1: 94.07%, 62.82ms
@20230704_0306 [EP 235/500] lr: 0.0011543831788003445, took: 0h:3m:19s, ETA: 0d:14h:38m:55s [TRAIN] loss: 0.0277, accu-50: 97.35%, iou: 94.61%, f1: 97.23% 211.25ms [EVAL] [261/261 step] loss: 0.0576, accu-50: 95.87%, iou: 89.15%, f1: 94.24%, 63.06ms
@20230704_0309 [EP 236/500] lr: 0.0011438260553404689, took: 0h:3m:19s, ETA: 0d:14h:35m:36s [TRAIN] loss: 0.0279, accu-50: 97.33%, iou: 94.58%, f1: 97.21% 211.22ms [EVAL] [261/261 step] loss: 0.0599, accu-50: 95.61%, iou: 88.74%, f1: 94.01%, 63.28ms
@20230704_0312 [EP 237/500] lr: 0.0011333655565977097, took: 0h:3m:19s, ETA: 0d:14h:32m:17s [TRAIN] loss: 0.0278, accu-50: 97.33%, iou: 94.60%, f1: 97.22% 211.16ms [EVAL] [261/261 step] loss: 0.0555, accu-50: 95.47%, iou: 89.52%, f1: 94.45%, 63.13ms
