

** [alpha] Launch Training on 20230716_1615
{
  "HOST": "alpha",
  "SAVE": true,
  "github_log": true,
  "architecture": "DLV3+",
  "baseModel": "EffNetV2",
  "numGPUs": 4,
  "modelSize": [
    512,
    512
  ],
  "initialWeight": [
    null,
    null
  ],
  "num_epochs": 500,
  "resume": true,
  "prevEPOCH": 70,
  "resumeWeight": "/home/alpha/WorkSpace/GasDetectionProj/ModelDev/ModelTraining/multi_gpu_logs/model_weights/EffNetV2/20230714_1850_DLV3+_EffNetV2/20230714_1850_DLV3+_EffNetV2_BEST_070/variables/variables",
  "augmentation": true,
  "temperature_shift": 15,
  "Flag": true,
  "p": 0.2,
  "acc_thresh": 0.5,
  "batch_size": 10,
  "lr_scheduling": "cos",
  "lr": 0.01,
  "decay_steps": 1.0,
  "train_annotation": "./Annotations/consolidate_train_db_20230711_1637.txt",
  "eval_annotation": "./Annotations/consolidate_eval_db_20230711_1637.txt",
  "exp_comment": "* Updated Annotations are used\n* Updated consolidate DB used (0711_1637 version) - Updated DB \n* This consolidate DB is updated from 0703_2119 version \n* 4 GPUs are used to train models\n* EffNet Test\n",
  "isCompleted": false,
  "config": "./Config/TRAIN_DLV3_EffNetV2_20230711_resume.yaml",
  "numTrainDB": 11530,
  "numEvalDB": 3524
}
@20230716_1621 @20230716_1621 [EP 71/500] lr: 0.009524134919047356, took: 300.50s (avg: 300.50s), ETA: 1d:11h:45m:0s [TRAIN] loss: 0.1097, iou: 0.8035, f1: 0.8903 [EVAL] loss: 0.1367, iou: 0.7608, f1: 0.8633
@20230716_2235 @20230716_2235 [EP 258/500] lr: 0.004780159331858158, took: 100.48s (avg: 100.48s), ETA: 0d:6h:43m:20s [TRAIN] loss: 0.0749, iou: 0.8612, f1: 0.9251 [EVAL] loss: 0.1100, iou: 0.8028, f1: 0.8900
@20230716_2236 @20230716_2236 [EP 259/500] lr: 0.0047487784177064896, took: 100.62s (avg: 100.62s), ETA: 0d:6h:41m:40s [TRAIN] loss: 0.0760, iou: 0.8594, f1: 0.9240 [EVAL] loss: 0.1103, iou: 0.8024, f1: 0.8897
@20230716_2238 @20230716_2238 [EP 260/500] lr: 0.0047174072824418545, took: 100.48s (avg: 100.48s), ETA: 0d:6h:40m:0s [TRAIN] loss: 0.0750, iou: 0.8610, f1: 0.9250 [EVAL] loss: 0.1101, iou: 0.8027, f1: 0.8899
@20230716_2240 @20230716_2240 [EP 261/500] lr: 0.004686047323048115, took: 100.55s (avg: 100.55s), ETA: 0d:6h:38m:20s [TRAIN] loss: 0.0752, iou: 0.8608, f1: 0.9248 [EVAL] loss: 0.1128, iou: 0.7983, f1: 0.8872
@20230716_2241 @20230716_2241 [EP 262/500] lr: 0.004654699936509132, took: 100.61s (avg: 100.61s), ETA: 0d:6h:36m:40s [TRAIN] loss: 0.0769, iou: 0.8579, f1: 0.9231 [EVAL] loss: 0.1117, iou: 0.8002, f1: 0.8883
@20230716_2243 @20230716_2243 [EP 263/500] lr: 0.004623366054147482, took: 100.46s (avg: 100.46s), ETA: 0d:6h:35m:0s [TRAIN] loss: 0.0751, iou: 0.8610, f1: 0.9249 [EVAL] loss: 0.1130, iou: 0.7981, f1: 0.8870
@20230716_2245 @20230716_2245 [EP 264/500] lr: 0.004592047072947025, took: 100.61s (avg: 100.61s), ETA: 0d:6h:33m:20s [TRAIN] loss: 0.0751, iou: 0.8610, f1: 0.9249 [EVAL] loss: 0.1114, iou: 0.8008, f1: 0.8886
@20230716_2247 @20230716_2246 [EP 265/500] lr: 0.004560743924230337, took: 100.53s (avg: 100.53s), ETA: 0d:6h:31m:40s [TRAIN] loss: 0.0760, iou: 0.8594, f1: 0.9240 [EVAL] loss: 0.1139, iou: 0.7971, f1: 0.8861
@20230716_2248 @20230716_2248 [EP 266/500] lr: 0.004529458470642567, took: 100.27s (avg: 100.27s), ETA: 0d:6h:30m:0s [TRAIN] loss: 0.0753, iou: 0.8606, f1: 0.9247 [EVAL] loss: 0.1146, iou: 0.7961, f1: 0.8854
@20230716_2250 @20230716_2250 [EP 267/500] lr: 0.0044981916435062885, took: 100.65s (avg: 100.65s), ETA: 0d:6h:28m:20s [TRAIN] loss: 0.0748, iou: 0.8614, f1: 0.9252 [EVAL] loss: 0.1108, iou: 0.8017, f1: 0.8892
@20230716_2252 @20230716_2252 [EP 268/500] lr: 0.004466944374144077, took: 100.27s (avg: 100.27s), ETA: 0d:6h:26m:40s [TRAIN] loss: 0.0751, iou: 0.8609, f1: 0.9249 [EVAL] loss: 0.1106, iou: 0.8021, f1: 0.8894
@20230716_2253 @20230716_2253 [EP 269/500] lr: 0.004435718059539795, took: 100.56s (avg: 100.56s), ETA: 0d:6h:25m:0s [TRAIN] loss: 0.0745, iou: 0.8620, f1: 0.9255 [EVAL] loss: 0.1117, iou: 0.8001, f1: 0.8883
@20230716_2255 @20230716_2255 [EP 270/500] lr: 0.004404514096677303, took: 100.32s (avg: 100.32s), ETA: 0d:6h:23m:20s [TRAIN] loss: 0.0751, iou: 0.8609, f1: 0.9249 [EVAL] loss: 0.1123, iou: 0.7993, f1: 0.8877
@20230716_2257 @20230716_2257 [EP 271/500] lr: 0.004373333882540464, took: 100.34s (avg: 100.34s), ETA: 0d:6h:21m:40s [TRAIN] loss: 0.0751, iou: 0.8609, f1: 0.9249 [EVAL] loss: 0.1119, iou: 0.8006, f1: 0.8881
@20230716_2258 @20230716_2258 [EP 272/500] lr: 0.004342178348451853, took: 100.19s (avg: 100.19s), ETA: 0d:6h:20m:0s [TRAIN] loss: 0.0743, iou: 0.8623, f1: 0.9257 [EVAL] loss: 0.1132, iou: 0.7984, f1: 0.8868
@20230716_2300 @20230716_2300 [EP 273/500] lr: 0.004311048425734043, took: 100.33s (avg: 100.33s), ETA: 0d:6h:18m:20s [TRAIN] loss: 0.0741, iou: 0.8627, f1: 0.9259 [EVAL] loss: 0.1122, iou: 0.7999, f1: 0.8878
@20230716_2302 @20230716_2302 [EP 274/500] lr: 0.004279945977032185, took: 100.44s (avg: 100.44s), ETA: 0d:6h:16m:40s [TRAIN] loss: 0.0744, iou: 0.8621, f1: 0.9256 [EVAL] loss: 0.1125, iou: 0.7996, f1: 0.8875
@20230716_2303 @20230716_2303 [EP 275/500] lr: 0.004248871933668852, took: 100.10s (avg: 100.10s), ETA: 0d:6h:15m:0s [TRAIN] loss: 0.0732, iou: 0.8643, f1: 0.9268 [EVAL] loss: 0.1121, iou: 0.8002, f1: 0.8879
@20230716_2305 @20230716_2305 [EP 276/500] lr: 0.004217827692627907, took: 100.32s (avg: 100.32s), ETA: 0d:6h:13m:20s [TRAIN] loss: 0.0736, iou: 0.8635, f1: 0.9264 [EVAL] loss: 0.1115, iou: 0.8006, f1: 0.8885
@20230716_2307 @20230716_2307 [EP 277/500] lr: 0.004186814185231924, took: 100.64s (avg: 100.64s), ETA: 0d:6h:11m:40s [TRAIN] loss: 0.0746, iou: 0.8619, f1: 0.9254 [EVAL] loss: 0.1156, iou: 0.7941, f1: 0.8844
@20230716_2308 @20230716_2308 [EP 278/500] lr: 0.0041558328084647655, took: 100.69s (avg: 100.69s), ETA: 0d:6h:10m:0s [TRAIN] loss: 0.0742, iou: 0.8624, f1: 0.9258 [EVAL] loss: 0.1116, iou: 0.8005, f1: 0.8884
@20230716_2310 @20230716_2310 [EP 279/500] lr: 0.004124884493649006, took: 100.43s (avg: 100.43s), ETA: 0d:6h:8m:20s [TRAIN] loss: 0.0734, iou: 0.8638, f1: 0.9266 [EVAL] loss: 0.1117, iou: 0.8003, f1: 0.8883
@20230716_2312 @20230716_2312 [EP 280/500] lr: 0.004093971103429794, took: 100.52s (avg: 100.52s), ETA: 0d:6h:6m:40s [TRAIN] loss: 0.0747, iou: 0.8617, f1: 0.9253 [EVAL] loss: 0.1091, iou: 0.8044, f1: 0.8909
@20230716_2315 @20230716_2315 [EP 281/500] lr: 0.004063093569129705, took: 101.19s (avg: 101.19s), ETA: 0d:6h:8m:39s [TRAIN] loss: 0.0738, iou: 0.8632, f1: 0.9262 [EVAL] loss: 0.1093, iou: 0.8040, f1: 0.8907
@20230716_2317 @20230716_2317 [EP 282/500] lr: 0.004032252822071314, took: 101.18s (avg: 101.18s), ETA: 0d:6h:6m:58s [TRAIN] loss: 0.0728, iou: 0.8649, f1: 0.9272 [EVAL] loss: 0.1094, iou: 0.8039, f1: 0.8906
@20230716_2318 @20230716_2318 [EP 283/500] lr: 0.0040014502592384815, took: 101.20s (avg: 101.20s), ETA: 0d:6h:5m:17s [TRAIN] loss: 0.0735, iou: 0.8637, f1: 0.9265 [EVAL] loss: 0.1112, iou: 0.8010, f1: 0.8888
@20230716_2320 @20230716_2320 [EP 284/500] lr: 0.003970686811953783, took: 101.16s (avg: 101.16s), ETA: 0d:6h:3m:36s [TRAIN] loss: 0.0734, iou: 0.8638, f1: 0.9266 [EVAL] loss: 0.1094, iou: 0.8039, f1: 0.8906
@20230716_2322 @20230716_2322 [EP 285/500] lr: 0.003939964342862368, took: 100.73s (avg: 100.73s), ETA: 0d:5h:58m:20s [TRAIN] loss: 0.0727, iou: 0.8650, f1: 0.9273 [EVAL] loss: 0.1103, iou: 0.8025, f1: 0.8897
@20230716_2324 @20230716_2324 [EP 286/500] lr: 0.00390928378328681, took: 100.85s (avg: 100.85s), ETA: 0d:5h:56m:40s [TRAIN] loss: 0.0738, iou: 0.8633, f1: 0.9262 [EVAL] loss: 0.1099, iou: 0.8031, f1: 0.8901
@20230716_2325 @20230716_2325 [EP 287/500] lr: 0.003878646297380328, took: 100.67s (avg: 100.67s), ETA: 0d:5h:55m:0s [TRAIN] loss: 0.0724, iou: 0.8656, f1: 0.9276 [EVAL] loss: 0.1098, iou: 0.8031, f1: 0.8902
@20230716_2327 @20230716_2327 [EP 288/500] lr: 0.003848052816465497, took: 100.79s (avg: 100.79s), ETA: 0d:5h:53m:20s [TRAIN] loss: 0.0737, iou: 0.8633, f1: 0.9263 [EVAL] loss: 0.1093, iou: 0.8040, f1: 0.8907
@20230716_2329 @20230716_2329 [EP 289/500] lr: 0.003817504970356822, took: 100.67s (avg: 100.67s), ETA: 0d:5h:51m:40s [TRAIN] loss: 0.0728, iou: 0.8650, f1: 0.9272 [EVAL] loss: 0.1101, iou: 0.8030, f1: 0.8899
@20230716_2330 @20230716_2330 [EP 290/500] lr: 0.0037870039232075214, took: 100.49s (avg: 100.49s), ETA: 0d:5h:50m:0s [TRAIN] loss: 0.0740, iou: 0.8629, f1: 0.9260 [EVAL] loss: 0.1099, iou: 0.8030, f1: 0.8901
@20230716_2332 @20230716_2332 [EP 291/500] lr: 0.00375655060634017, took: 100.50s (avg: 100.50s), ETA: 0d:5h:48m:20s [TRAIN] loss: 0.0734, iou: 0.8638, f1: 0.9266 [EVAL] loss: 0.1093, iou: 0.8039, f1: 0.8907
@20230716_2334 @20230716_2334 [EP 292/500] lr: 0.0037261464167386293, took: 100.63s (avg: 100.63s), ETA: 0d:5h:46m:40s [TRAIN] loss: 0.0728, iou: 0.8650, f1: 0.9272 [EVAL] loss: 0.1100, iou: 0.8031, f1: 0.8900
@20230716_2335 @20230716_2335 [EP 293/500] lr: 0.003695792518556118, took: 100.53s (avg: 100.53s), ETA: 0d:5h:45m:0s [TRAIN] loss: 0.0723, iou: 0.8657, f1: 0.9277 [EVAL] loss: 0.1093, iou: 0.8042, f1: 0.8907
@20230716_2337 @20230716_2337 [EP 294/500] lr: 0.003665490075945854, took: 100.82s (avg: 100.82s), ETA: 0d:5h:43m:20s [TRAIN] loss: 0.0732, iou: 0.8642, f1: 0.9268 [EVAL] loss: 0.1100, iou: 0.8029, f1: 0.8900
@20230716_2339 @20230716_2339 [EP 295/500] lr: 0.003635240253061056, took: 100.94s (avg: 100.94s), ETA: 0d:5h:41m:40s [TRAIN] loss: 0.0738, iou: 0.8632, f1: 0.9262 [EVAL] loss: 0.1093, iou: 0.8040, f1: 0.8907
@20230716_2341 @20230716_2341 [EP 296/500] lr: 0.003605044446885586, took: 100.27s (avg: 100.27s), ETA: 0d:5h:40m:0s [TRAIN] loss: 0.0718, iou: 0.8666, f1: 0.9282 [EVAL] loss: 0.1089, iou: 0.8046, f1: 0.8911
@20230716_2343 @20230716_2343 [EP 297/500] lr: 0.0035749035887420177, took: 101.13s (avg: 101.13s), ETA: 0d:5h:41m:43s [TRAIN] loss: 0.0729, iou: 0.8647, f1: 0.9271 [EVAL] loss: 0.1092, iou: 0.8041, f1: 0.8908
@20230716_2345 @20230716_2345 [EP 298/500] lr: 0.003544819075614214, took: 100.97s (avg: 100.97s), ETA: 0d:5h:36m:40s [TRAIN] loss: 0.0725, iou: 0.8655, f1: 0.9275 [EVAL] loss: 0.1100, iou: 0.8029, f1: 0.8900
@20230716_2347 @20230716_2347 [EP 299/500] lr: 0.0035147920716553926, took: 100.90s (avg: 100.90s), ETA: 0d:5h:35m:0s [TRAIN] loss: 0.0713, iou: 0.8675, f1: 0.9287 [EVAL] loss: 0.1116, iou: 0.8005, f1: 0.8884
@20230716_2349 @20230716_2349 [EP 300/500] lr: 0.003484823741018772, took: 100.85s (avg: 100.85s), ETA: 0d:5h:33m:20s [TRAIN] loss: 0.0723, iou: 0.8658, f1: 0.9277 [EVAL] loss: 0.1106, iou: 0.8025, f1: 0.8894
@20230716_2350 @20230716_2350 [EP 301/500] lr: 0.003454915015026927, took: 100.64s (avg: 100.64s), ETA: 0d:5h:31m:40s [TRAIN] loss: 0.0727, iou: 0.8651, f1: 0.9273 [EVAL] loss: 0.1100, iou: 0.8031, f1: 0.8900
@20230716_2352 @20230716_2352 [EP 302/500] lr: 0.003425067290663719, took: 100.50s (avg: 100.50s), ETA: 0d:5h:30m:0s [TRAIN] loss: 0.0712, iou: 0.8676, f1: 0.9288 [EVAL] loss: 0.1094, iou: 0.8038, f1: 0.8906
@20230716_2354 @20230716_2354 [EP 303/500] lr: 0.0033952819649130106, took: 101.05s (avg: 101.05s), ETA: 0d:5h:31m:37s [TRAIN] loss: 0.0731, iou: 0.8644, f1: 0.9269 [EVAL] loss: 0.1105, iou: 0.8020, f1: 0.8895
@20230716_2355 @20230716_2355 [EP 304/500] lr: 0.003365559736266732, took: 100.65s (avg: 100.65s), ETA: 0d:5h:26m:40s [TRAIN] loss: 0.0715, iou: 0.8672, f1: 0.9285 [EVAL] loss: 0.1096, iou: 0.8035, f1: 0.8904
@20230716_2357 @20230716_2357 [EP 305/500] lr: 0.0033359022345393896, took: 100.77s (avg: 100.77s), ETA: 0d:5h:25m:0s [TRAIN] loss: 0.0712, iou: 0.8678, f1: 0.9288 [EVAL] loss: 0.1098, iou: 0.8033, f1: 0.8902
@20230716_2359 @20230716_2359 [EP 306/500] lr: 0.0033063103910535574, took: 100.42s (avg: 100.42s), ETA: 0d:5h:23m:20s [TRAIN] loss: 0.0718, iou: 0.8666, f1: 0.9282 [EVAL] loss: 0.1098, iou: 0.8031, f1: 0.8902
@20230717_0000 @20230717_0000 [EP 307/500] lr: 0.003276785369962454, took: 100.57s (avg: 100.57s), ETA: 0d:5h:21m:40s [TRAIN] loss: 0.0710, iou: 0.8680, f1: 0.9290 [EVAL] loss: 0.1097, iou: 0.8032, f1: 0.8903
@20230717_0002 @20230717_0002 [EP 308/500] lr: 0.0032473283354192972, took: 100.64s (avg: 100.64s), ETA: 0d:5h:20m:0s [TRAIN] loss: 0.0715, iou: 0.8671, f1: 0.9285 [EVAL] loss: 0.1106, iou: 0.8021, f1: 0.8894
@20230717_0004 @20230717_0004 [EP 309/500] lr: 0.0032179406844079494, took: 100.52s (avg: 100.52s), ETA: 0d:5h:18m:20s [TRAIN] loss: 0.0714, iou: 0.8673, f1: 0.9286 [EVAL] loss: 0.1091, iou: 0.8045, f1: 0.8909
@20230717_0006 @20230717_0005 [EP 310/500] lr: 0.0031886231154203415, took: 100.32s (avg: 100.32s), ETA: 0d:5h:16m:40s [TRAIN] loss: 0.0715, iou: 0.8671, f1: 0.9285 [EVAL] loss: 0.1091, iou: 0.8043, f1: 0.8909
@20230717_0007 @20230717_0007 [EP 311/500] lr: 0.003159377258270979, took: 100.36s (avg: 100.36s), ETA: 0d:5h:15m:0s [TRAIN] loss: 0.0710, iou: 0.8681, f1: 0.9290 [EVAL] loss: 0.1108, iou: 0.8016, f1: 0.8892
@20230717_0009 @20230717_0009 [EP 312/500] lr: 0.0031302040442824364, took: 100.32s (avg: 100.32s), ETA: 0d:5h:13m:20s [TRAIN] loss: 0.0699, iou: 0.8699, f1: 0.9301 [EVAL] loss: 0.1090, iou: 0.8045, f1: 0.8910
@20230717_0011 @20230717_0011 [EP 313/500] lr: 0.003101104637607932, took: 100.60s (avg: 100.60s), ETA: 0d:5h:11m:40s [TRAIN] loss: 0.0723, iou: 0.8658, f1: 0.9277 [EVAL] loss: 0.1089, iou: 0.8048, f1: 0.8911
@20230717_0014 @20230717_0014 [EP 314/500] lr: 0.0030720799695700407, took: 101.67s (avg: 101.67s), ETA: 0d:5h:13m:6s [TRAIN] loss: 0.0713, iou: 0.8675, f1: 0.9287 [EVAL] loss: 0.1096, iou: 0.8038, f1: 0.8904
@20230717_0015 @20230717_0015 [EP 315/500] lr: 0.003043131669983268, took: 101.46s (avg: 101.46s), ETA: 0d:5h:11m:25s [TRAIN] loss: 0.0713, iou: 0.8675, f1: 0.9287 [EVAL] loss: 0.1094, iou: 0.8040, f1: 0.8906
@20230717_0017 @20230717_0017 [EP 316/500] lr: 0.0030142604373395443, took: 101.39s (avg: 101.39s), ETA: 0d:5h:9m:44s [TRAIN] loss: 0.0708, iou: 0.8685, f1: 0.9292 [EVAL] loss: 0.1101, iou: 0.8030, f1: 0.8899
@20230717_0019 @20230717_0019 [EP 317/500] lr: 0.002985467901453376, took: 101.37s (avg: 101.37s), ETA: 0d:5h:8m:3s [TRAIN] loss: 0.0708, iou: 0.8684, f1: 0.9292 [EVAL] loss: 0.1114, iou: 0.8011, f1: 0.8886
@20230717_0021 @20230717_0021 [EP 318/500] lr: 0.0029567545279860497, took: 101.45s (avg: 101.45s), ETA: 0d:5h:6m:22s [TRAIN] loss: 0.0705, iou: 0.8689, f1: 0.9295 [EVAL] loss: 0.1086, iou: 0.8052, f1: 0.8914
@20230717_0024 @20230717_0024 [EP 319/500] lr: 0.002928122179582715, took: 101.41s (avg: 101.41s), ETA: 0d:5h:4m:41s [TRAIN] loss: 0.0711, iou: 0.8678, f1: 0.9289 [EVAL] loss: 0.1086, iou: 0.8052, f1: 0.8914
@20230717_0027 @20230717_0027 [EP 320/500] lr: 0.0028995713219046593, took: 101.61s (avg: 101.61s), ETA: 0d:5h:3m:0s [TRAIN] loss: 0.0707, iou: 0.8685, f1: 0.9293 [EVAL] loss: 0.1087, iou: 0.8050, f1: 0.8913
@20230717_0028 @20230717_0028 [EP 321/500] lr: 0.002871103584766388, took: 101.34s (avg: 101.34s), ETA: 0d:5h:1m:19s [TRAIN] loss: 0.0708, iou: 0.8684, f1: 0.9292 [EVAL] loss: 0.1098, iou: 0.8033, f1: 0.8902
@20230717_0030 @20230717_0030 [EP 322/500] lr: 0.002842719666659832, took: 101.31s (avg: 101.31s), ETA: 0d:4h:59m:38s [TRAIN] loss: 0.0707, iou: 0.8685, f1: 0.9293 [EVAL] loss: 0.1090, iou: 0.8046, f1: 0.8910
@20230717_0032 @20230717_0032 [EP 323/500] lr: 0.002814421197399497, took: 101.41s (avg: 101.41s), ETA: 0d:4h:57m:57s [TRAIN] loss: 0.0704, iou: 0.8691, f1: 0.9296 [EVAL] loss: 0.1090, iou: 0.8046, f1: 0.8910
@20230717_0033 @20230717_0033 [EP 324/500] lr: 0.002786208875477314, took: 101.32s (avg: 101.32s), ETA: 0d:4h:56m:16s [TRAIN] loss: 0.0700, iou: 0.8698, f1: 0.9300 [EVAL] loss: 0.1092, iou: 0.8044, f1: 0.8908
@20230717_0035 @20230717_0035 [EP 325/500] lr: 0.002758083865046501, took: 101.18s (avg: 101.18s), ETA: 0d:4h:54m:35s [TRAIN] loss: 0.0690, iou: 0.8715, f1: 0.9310 [EVAL] loss: 0.1105, iou: 0.8026, f1: 0.8895
@20230717_0037 @20230717_0037 [EP 326/500] lr: 0.0027300475630909204, took: 101.01s (avg: 101.01s), ETA: 0d:4h:52m:54s [TRAIN] loss: 0.0702, iou: 0.8694, f1: 0.9298 [EVAL] loss: 0.1094, iou: 0.8042, f1: 0.8906
@20230717_0039 @20230717_0039 [EP 327/500] lr: 0.002702100668102503, took: 100.88s (avg: 100.88s), ETA: 0d:4h:48m:20s [TRAIN] loss: 0.0701, iou: 0.8697, f1: 0.9299 [EVAL] loss: 0.1092, iou: 0.8043, f1: 0.8908
@20230717_0040 @20230717_0040 [EP 328/500] lr: 0.00267424457706511, took: 100.82s (avg: 100.82s), ETA: 0d:4h:46m:40s [TRAIN] loss: 0.0694, iou: 0.8708, f1: 0.9306 [EVAL] loss: 0.1100, iou: 0.8033, f1: 0.8900
@20230717_0042 @20230717_0042 [EP 329/500] lr: 0.002646480454131961, took: 100.97s (avg: 100.97s), ETA: 0d:4h:45m:0s [TRAIN] loss: 0.0712, iou: 0.8677, f1: 0.9288 [EVAL] loss: 0.1094, iou: 0.8042, f1: 0.8906
@20230717_0044 @20230717_0044 [EP 330/500] lr: 0.0026188089977949858, took: 101.13s (avg: 101.13s), ETA: 0d:4h:46m:10s [TRAIN] loss: 0.0701, iou: 0.8695, f1: 0.9299 [EVAL] loss: 0.1093, iou: 0.8042, f1: 0.8907
@20230717_0045 @20230717_0045 [EP 331/500] lr: 0.002591231605038047, took: 100.66s (avg: 100.66s), ETA: 0d:4h:41m:40s [TRAIN] loss: 0.0690, iou: 0.8715, f1: 0.9310 [EVAL] loss: 0.1106, iou: 0.8022, f1: 0.8894
@20230717_0047 @20230717_0047 [EP 332/500] lr: 0.0025637494400143623, took: 100.78s (avg: 100.78s), ETA: 0d:4h:40m:0s [TRAIN] loss: 0.0702, iou: 0.8694, f1: 0.9298 [EVAL] loss: 0.1107, iou: 0.8020, f1: 0.8893
@20230717_0049 @20230717_0049 [EP 333/500] lr: 0.0025363632012158632, took: 100.75s (avg: 100.75s), ETA: 0d:4h:38m:20s [TRAIN] loss: 0.0692, iou: 0.8711, f1: 0.9308 [EVAL] loss: 0.1090, iou: 0.8047, f1: 0.8910
@20230717_0050 @20230717_0050 [EP 334/500] lr: 0.002509074518457055, took: 100.67s (avg: 100.67s), ETA: 0d:4h:36m:40s [TRAIN] loss: 0.0704, iou: 0.8691, f1: 0.9296 [EVAL] loss: 0.1091, iou: 0.8045, f1: 0.8909
@20230717_0052 @20230717_0052 [EP 335/500] lr: 0.002481884090229869, took: 100.77s (avg: 100.77s), ETA: 0d:4h:35m:0s [TRAIN] loss: 0.0698, iou: 0.8701, f1: 0.9302 [EVAL] loss: 0.1090, iou: 0.8045, f1: 0.8910
@20230717_0054 @20230717_0054 [EP 336/500] lr: 0.0024547928478568792, took: 100.67s (avg: 100.67s), ETA: 0d:4h:33m:20s [TRAIN] loss: 0.0697, iou: 0.8703, f1: 0.9303 [EVAL] loss: 0.1087, iou: 0.8051, f1: 0.8913
@20230717_0056 @20230717_0056 [EP 337/500] lr: 0.0024278024211525917, took: 100.50s (avg: 100.50s), ETA: 0d:4h:31m:40s [TRAIN] loss: 0.0694, iou: 0.8709, f1: 0.9306 [EVAL] loss: 0.1078, iou: 0.8064, f1: 0.8922
@20230717_0059 @20230717_0059 [EP 338/500] lr: 0.0024009132757782936, took: 101.51s (avg: 101.51s), ETA: 0d:4h:32m:42s [TRAIN] loss: 0.0698, iou: 0.8701, f1: 0.9302 [EVAL] loss: 0.1094, iou: 0.8040, f1: 0.8906
@20230717_0100 @20230717_0100 [EP 339/500] lr: 0.002374126808717847, took: 101.48s (avg: 101.48s), ETA: 0d:4h:31m:1s [TRAIN] loss: 0.0694, iou: 0.8709, f1: 0.9306 [EVAL] loss: 0.1086, iou: 0.8053, f1: 0.8914
@20230717_0102 @20230717_0102 [EP 340/500] lr: 0.0023474441841244698, took: 101.06s (avg: 101.06s), ETA: 0d:4h:29m:20s [TRAIN] loss: 0.0690, iou: 0.8716, f1: 0.9310 [EVAL] loss: 0.1088, iou: 0.8051, f1: 0.8912
@20230717_0104 @20230717_0104 [EP 341/500] lr: 0.0023208661004900932, took: 101.19s (avg: 101.19s), ETA: 0d:4h:27m:39s [TRAIN] loss: 0.0685, iou: 0.8724, f1: 0.9315 [EVAL] loss: 0.1100, iou: 0.8032, f1: 0.8900
@20230717_0106 @20230717_0106 [EP 342/500] lr: 0.0022943937219679356, took: 101.43s (avg: 101.43s), ETA: 0d:4h:25m:58s [TRAIN] loss: 0.0695, iou: 0.8707, f1: 0.9305 [EVAL] loss: 0.1087, iou: 0.8052, f1: 0.8913
@20230717_0107 @20230717_0107 [EP 343/500] lr: 0.002268028212711215, took: 100.98s (avg: 100.98s), ETA: 0d:4h:21m:40s [TRAIN] loss: 0.0690, iou: 0.8716, f1: 0.9310 [EVAL] loss: 0.1074, iou: 0.8071, f1: 0.8926
@20230717_0110 @20230717_0110 [EP 344/500] lr: 0.00224177073687315, took: 101.27s (avg: 101.27s), ETA: 0d:4h:22m:36s [TRAIN] loss: 0.0691, iou: 0.8713, f1: 0.9309 [EVAL] loss: 0.1078, iou: 0.8064, f1: 0.8922
@20230717_0112 @20230717_0112 [EP 345/500] lr: 0.002215621992945671, took: 101.15s (avg: 101.15s), ETA: 0d:4h:20m:55s [TRAIN] loss: 0.0692, iou: 0.8711, f1: 0.9308 [EVAL] loss: 0.1086, iou: 0.8055, f1: 0.8914
@20230717_0114 @20230717_0114 [EP 346/500] lr: 0.002189583145081997, took: 101.05s (avg: 101.05s), ETA: 0d:4h:19m:14s [TRAIN] loss: 0.0689, iou: 0.8717, f1: 0.9311 [EVAL] loss: 0.1080, iou: 0.8062, f1: 0.8920
@20230717_0115 @20230717_0115 [EP 347/500] lr: 0.0021636553574353456, took: 101.24s (avg: 101.24s), ETA: 0d:4h:17m:33s [TRAIN] loss: 0.0693, iou: 0.8710, f1: 0.9307 [EVAL] loss: 0.1082, iou: 0.8060, f1: 0.8918
@20230717_0117 @20230717_0117 [EP 348/500] lr: 0.0021378393284976482, took: 100.83s (avg: 100.83s), ETA: 0d:4h:13m:20s [TRAIN] loss: 0.0683, iou: 0.8727, f1: 0.9317 [EVAL] loss: 0.1079, iou: 0.8064, f1: 0.8921
@20230717_0119 @20230717_0119 [EP 349/500] lr: 0.0021121364552527666, took: 101.38s (avg: 101.38s), ETA: 0d:4h:14m:11s [TRAIN] loss: 0.0683, iou: 0.8728, f1: 0.9317 [EVAL] loss: 0.1077, iou: 0.8067, f1: 0.8923
@20230717_0121 @20230717_0121 [EP 350/500] lr: 0.0020865476690232754, took: 100.83s (avg: 100.83s), ETA: 0d:4h:10m:0s [TRAIN] loss: 0.0697, iou: 0.8703, f1: 0.9303 [EVAL] loss: 0.1080, iou: 0.8063, f1: 0.8920
@20230717_0122 @20230717_0122 [EP 351/500] lr: 0.0020610736683011055, took: 100.62s (avg: 100.62s), ETA: 0d:4h:8m:20s [TRAIN] loss: 0.0679, iou: 0.8733, f1: 0.9321 [EVAL] loss: 0.1085, iou: 0.8055, f1: 0.8915
@20230717_0124 @20230717_0124 [EP 352/500] lr: 0.002035715850070119, took: 100.76s (avg: 100.76s), ETA: 0d:4h:6m:40s [TRAIN] loss: 0.0680, iou: 0.8732, f1: 0.9320 [EVAL] loss: 0.1081, iou: 0.8061, f1: 0.8919
@20230717_0126 @20230717_0126 [EP 353/500] lr: 0.00201047514565289, took: 100.84s (avg: 100.84s), ETA: 0d:4h:5m:0s [TRAIN] loss: 0.0689, iou: 0.8718, f1: 0.9311 [EVAL] loss: 0.1083, iou: 0.8060, f1: 0.8917
