

** [alpha] Launch Training on 20230807_1121
{
  "HOST": "alpha",
  "SAVE": true,
  "github_log": true,
  "plot": true,
  "architecture": "SEGFORMER",
  "baseModel": "MITB2",
  "gpuIDs": "0,1,2,3",
  "modelSize": [
    512,
    512
  ],
  "initialWeight": [
    null,
    null
  ],
  "num_epochs": 500,
  "resume": false,
  "prevEPOCH": 172,
  "resumeWeight": "./model_weights/ResNet50/20230605_1912_DLV3PP_ResNet50_BEST_AUG/variables/variables",
  "augmentation": true,
  "temperature_shift": 15,
  "Flag": true,
  "p": 0.2,
  "acc_thresh": 0.5,
  "batch_size": 10,
  "early_stop": false,
  "patience": 50,
  "lr_scheduling": "wcos",
  "stepwise_scheduling": true,
  "lr": 0.0004,
  "optimizer": "AdamW",
  "decay_steps": 1.0,
  "warmup": 30,
  "train_annotation": "./Annotations/consolidate_train_db_20230711_1637.txt",
  "eval_annotation": "./Annotations/consolidate_eval_db_20230711_1637.txt",
  "exp_comment": "* Updated Annotations are used\n* Updated consolidate DB used (0711_1637 version) - Updated DB \n* This consolidate DB is updated from 0703_2119 version \n* 4 GPUs are used to train models\n* SEGFORMER Model W/ MIT B2 Pretrained Wegiths\n* Optimize perf: AdamW is used. w/ lr=0.001\n",
  "numGPUs": 4,
  "isCompleted": false,
  "config": "Config/TRAIN_SEGFORMER_NEWDB_20230711_lr.yaml",
  "numTrainDB": 11530,
  "numEvalDB": 3524
}
@20230807_1126 @20230807_1126 [EP 1/500] lr: 1.3333332390175201e-05, took: 249.60s (avg: 249.60s), ETA: 1d:10h:30m:51s [TRAIN] loss: 0.9785, iou: 0.0111, f1: 0.0215 [EVAL] loss: 0.9591, iou: 0.0210, f1: 0.0409
@20230807_1751 @20230807_1751 [EP 185/500] lr: 0.0003140099870506674, took: 127.12s (avg: 127.12s), ETA: 0d:11h:6m:45s [TRAIN] loss: 0.1736, iou: 0.7160, f1: 0.8264 [EVAL] loss: 0.2147, iou: 0.6568, f1: 0.7853
@20230807_1753 @20230807_1753 [EP 186/500] lr: 0.00031298556132242084, took: 126.63s (avg: 126.63s), ETA: 0d:10h:59m:24s [TRAIN] loss: 0.1728, iou: 0.7173, f1: 0.8272 [EVAL] loss: 0.2165, iou: 0.6541, f1: 0.7835
@20230807_1755 @20230807_1755 [EP 187/500] lr: 0.0003119567409157753, took: 127.08s (avg: 127.08s), ETA: 0d:11h:2m:31s [TRAIN] loss: 0.1729, iou: 0.7171, f1: 0.8271 [EVAL] loss: 0.2119, iou: 0.6607, f1: 0.7881
@20230807_1757 @20230807_1757 [EP 188/500] lr: 0.00031092355493456125, took: 127.06s (avg: 127.06s), ETA: 0d:11h:0m:24s [TRAIN] loss: 0.1736, iou: 0.7161, f1: 0.8264 [EVAL] loss: 0.2145, iou: 0.6569, f1: 0.7855
@20230807_1759 @20230807_1759 [EP 189/500] lr: 0.000309886148897931, took: 126.83s (avg: 126.83s), ETA: 0d:10h:53m:6s [TRAIN] loss: 0.1731, iou: 0.7169, f1: 0.8269 [EVAL] loss: 0.2102, iou: 0.6630, f1: 0.7898
@20230807_1802 @20230807_1802 [EP 190/500] lr: 0.00030884446459822357, took: 127.06s (avg: 127.06s), ETA: 0d:10h:56m:10s [TRAIN] loss: 0.1730, iou: 0.7170, f1: 0.8270 [EVAL] loss: 0.2103, iou: 0.6630, f1: 0.7897
@20230807_1804 @20230807_1804 [EP 191/500] lr: 0.00030779853113926947, took: 125.99s (avg: 125.99s), ETA: 0d:10h:43m:45s [TRAIN] loss: 0.1732, iou: 0.7167, f1: 0.8268 [EVAL] loss: 0.2113, iou: 0.6616, f1: 0.7887
@20230807_1806 @20230807_1806 [EP 192/500] lr: 0.0003067484649363905, took: 126.29s (avg: 126.29s), ETA: 0d:10h:46m:48s [TRAIN] loss: 0.1731, iou: 0.7168, f1: 0.8269 [EVAL] loss: 0.2096, iou: 0.6640, f1: 0.7904
@20230807_1808 @20230807_1808 [EP 193/500] lr: 0.00030569423688575625, took: 127.18s (avg: 127.18s), ETA: 0d:10h:49m:49s [TRAIN] loss: 0.1720, iou: 0.7185, f1: 0.8280 [EVAL] loss: 0.2096, iou: 0.6642, f1: 0.7904
@20230807_1810 @20230807_1810 [EP 194/500] lr: 0.00030463593429885805, took: 126.85s (avg: 126.85s), ETA: 0d:10h:42m:36s [TRAIN] loss: 0.1721, iou: 0.7184, f1: 0.8279 [EVAL] loss: 0.2105, iou: 0.6630, f1: 0.7895
@20230807_1812 @20230807_1812 [EP 195/500] lr: 0.00030357358627952635, took: 126.02s (avg: 126.02s), ETA: 0d:10h:40m:30s [TRAIN] loss: 0.1708, iou: 0.7203, f1: 0.8292 [EVAL] loss: 0.2124, iou: 0.6605, f1: 0.7876
@20230807_1814 @20230807_1814 [EP 196/500] lr: 0.0003025072510354221, took: 126.41s (avg: 126.41s), ETA: 0d:10h:38m:24s [TRAIN] loss: 0.1709, iou: 0.7201, f1: 0.8291 [EVAL] loss: 0.2143, iou: 0.6579, f1: 0.7857
@20230807_1817 @20230807_1817 [EP 197/500] lr: 0.00030143692856654525, took: 126.38s (avg: 126.38s), ETA: 0d:10h:36m:18s [TRAIN] loss: 0.1715, iou: 0.7193, f1: 0.8285 [EVAL] loss: 0.2126, iou: 0.6603, f1: 0.7874
@20230807_1819 @20230807_1819 [EP 198/500] lr: 0.00030036267708055675, took: 119.42s (avg: 119.42s), ETA: 0d:9h:58m:58s [TRAIN] loss: 0.1725, iou: 0.7179, f1: 0.8275 [EVAL] loss: 0.2167, iou: 0.6546, f1: 0.7833
@20230807_1821 @20230807_1821 [EP 199/500] lr: 0.0002992845547851175, took: 118.06s (avg: 118.06s), ETA: 0d:9h:51m:58s [TRAIN] loss: 0.1733, iou: 0.7165, f1: 0.8267 [EVAL] loss: 0.2184, iou: 0.6524, f1: 0.7816
@20230807_1823 @20230807_1823 [EP 200/500] lr: 0.000298202590784058, took: 118.16s (avg: 118.16s), ETA: 0d:9h:50m:0s [TRAIN] loss: 0.1728, iou: 0.7173, f1: 0.8272 [EVAL] loss: 0.2127, iou: 0.6600, f1: 0.7873
@20230807_1825 @20230807_1825 [EP 201/500] lr: 0.00029711678507737815, took: 118.23s (avg: 118.23s), ETA: 0d:9h:48m:2s [TRAIN] loss: 0.1725, iou: 0.7178, f1: 0.8275 [EVAL] loss: 0.2127, iou: 0.6598, f1: 0.7873
@20230807_1827 @20230807_1827 [EP 202/500] lr: 0.00029602725408039987, took: 118.09s (avg: 118.09s), ETA: 0d:9h:46m:4s [TRAIN] loss: 0.1716, iou: 0.7191, f1: 0.8284 [EVAL] loss: 0.2125, iou: 0.6600, f1: 0.7875
@20230807_1829 @20230807_1829 [EP 203/500] lr: 0.0002949340268969536, took: 118.13s (avg: 118.13s), ETA: 0d:9h:44m:6s [TRAIN] loss: 0.1702, iou: 0.7212, f1: 0.8298 [EVAL] loss: 0.2113, iou: 0.6617, f1: 0.7887
@20230807_1831 @20230807_1831 [EP 204/500] lr: 0.00029383707442320883, took: 118.11s (avg: 118.11s), ETA: 0d:9h:42m:8s [TRAIN] loss: 0.1695, iou: 0.7223, f1: 0.8305 [EVAL] loss: 0.2112, iou: 0.6620, f1: 0.7888
@20230807_1833 @20230807_1833 [EP 205/500] lr: 0.00029273651307448745, took: 118.25s (avg: 118.25s), ETA: 0d:9h:40m:10s [TRAIN] loss: 0.1686, iou: 0.7237, f1: 0.8314 [EVAL] loss: 0.2100, iou: 0.6637, f1: 0.7900
@20230807_1835 @20230807_1835 [EP 206/500] lr: 0.0002916323719546199, took: 118.48s (avg: 118.48s), ETA: 0d:9h:38m:12s [TRAIN] loss: 0.1686, iou: 0.7236, f1: 0.8314 [EVAL] loss: 0.2087, iou: 0.6657, f1: 0.7913
@20230807_1837 @20230807_1837 [EP 207/500] lr: 0.0002905246801674366, took: 118.33s (avg: 118.33s), ETA: 0d:9h:36m:14s [TRAIN] loss: 0.1695, iou: 0.7222, f1: 0.8305 [EVAL] loss: 0.2102, iou: 0.6636, f1: 0.7898
@20230807_1839 @20230807_1839 [EP 208/500] lr: 0.0002894134959205985, took: 118.15s (avg: 118.15s), ETA: 0d:9h:34m:16s [TRAIN] loss: 0.1691, iou: 0.7228, f1: 0.8309 [EVAL] loss: 0.2107, iou: 0.6629, f1: 0.7893
@20230807_1841 @20230807_1841 [EP 209/500] lr: 0.00028829884831793606, took: 118.42s (avg: 118.42s), ETA: 0d:9h:32m:18s [TRAIN] loss: 0.1699, iou: 0.7217, f1: 0.8301 [EVAL] loss: 0.2142, iou: 0.6577, f1: 0.7858
@20230807_1843 @20230807_1843 [EP 210/500] lr: 0.00028718073735944927, took: 118.15s (avg: 118.15s), ETA: 0d:9h:30m:20s [TRAIN] loss: 0.1701, iou: 0.7214, f1: 0.8299 [EVAL] loss: 0.2120, iou: 0.6608, f1: 0.7880
@20230807_1845 @20230807_1845 [EP 211/500] lr: 0.00028605933766812086, took: 118.43s (avg: 118.43s), ETA: 0d:9h:28m:22s [TRAIN] loss: 0.1732, iou: 0.7169, f1: 0.8268 [EVAL] loss: 0.2090, iou: 0.6650, f1: 0.7910
@20230807_1847 @20230807_1847 [EP 212/500] lr: 0.000284934532828629, took: 118.48s (avg: 118.48s), ETA: 0d:9h:26m:24s [TRAIN] loss: 0.1703, iou: 0.7211, f1: 0.8297 [EVAL] loss: 0.2070, iou: 0.6678, f1: 0.7930
@20230807_1849 @20230807_1849 [EP 213/500] lr: 0.0002838064974639565, took: 118.64s (avg: 118.64s), ETA: 0d:9h:24m:26s [TRAIN] loss: 0.1688, iou: 0.7233, f1: 0.8312 [EVAL] loss: 0.2067, iou: 0.6682, f1: 0.7933
@20230807_1851 @20230807_1851 [EP 214/500] lr: 0.0002826751733664423, took: 118.47s (avg: 118.47s), ETA: 0d:9h:22m:28s [TRAIN] loss: 0.1675, iou: 0.7253, f1: 0.8325 [EVAL] loss: 0.2063, iou: 0.6686, f1: 0.7937
@20230807_1853 @20230807_1853 [EP 215/500] lr: 0.0002815406769514084, took: 118.22s (avg: 118.22s), ETA: 0d:9h:20m:30s [TRAIN] loss: 0.1673, iou: 0.7256, f1: 0.8327 [EVAL] loss: 0.2071, iou: 0.6676, f1: 0.7929
@20230807_1855 @20230807_1855 [EP 216/500] lr: 0.00028040300821885467, took: 118.53s (avg: 118.53s), ETA: 0d:9h:18m:32s [TRAIN] loss: 0.1667, iou: 0.7265, f1: 0.8333 [EVAL] loss: 0.2077, iou: 0.6666, f1: 0.7923
@20230807_1857 @20230807_1857 [EP 217/500] lr: 0.0002792622253764421, took: 118.31s (avg: 118.31s), ETA: 0d:9h:16m:34s [TRAIN] loss: 0.1669, iou: 0.7261, f1: 0.8331 [EVAL] loss: 0.2082, iou: 0.6661, f1: 0.7918
@20230807_1859 @20230807_1859 [EP 218/500] lr: 0.0002781183866318315, took: 118.20s (avg: 118.20s), ETA: 0d:9h:14m:36s [TRAIN] loss: 0.1671, iou: 0.7260, f1: 0.8329 [EVAL] loss: 0.2069, iou: 0.6681, f1: 0.7931
@20230807_1901 @20230807_1901 [EP 219/500] lr: 0.0002769715210888535, took: 118.36s (avg: 118.36s), ETA: 0d:9h:12m:38s [TRAIN] loss: 0.1670, iou: 0.7260, f1: 0.8330 [EVAL] loss: 0.2079, iou: 0.6669, f1: 0.7921
@20230807_1903 @20230807_1903 [EP 220/500] lr: 0.00027582168695516884, took: 118.15s (avg: 118.15s), ETA: 0d:9h:10m:40s [TRAIN] loss: 0.1678, iou: 0.7249, f1: 0.8322 [EVAL] loss: 0.2090, iou: 0.6654, f1: 0.7910
@20230807_1905 @20230807_1905 [EP 221/500] lr: 0.0002746689133346081, took: 118.34s (avg: 118.34s), ETA: 0d:9h:8m:42s [TRAIN] loss: 0.1684, iou: 0.7239, f1: 0.8316 [EVAL] loss: 0.2081, iou: 0.6665, f1: 0.7919
@20230807_1907 @20230807_1907 [EP 222/500] lr: 0.00027351322933100164, took: 118.19s (avg: 118.19s), ETA: 0d:9h:6m:44s [TRAIN] loss: 0.1689, iou: 0.7233, f1: 0.8311 [EVAL] loss: 0.2106, iou: 0.6627, f1: 0.7894
@20230807_1909 @20230807_1909 [EP 223/500] lr: 0.00027235469315201044, took: 118.18s (avg: 118.18s), ETA: 0d:9h:4m:46s [TRAIN] loss: 0.1688, iou: 0.7234, f1: 0.8312 [EVAL] loss: 0.2123, iou: 0.6602, f1: 0.7877
@20230807_1911 @20230807_1911 [EP 224/500] lr: 0.00027119339210912585, took: 117.99s (avg: 117.99s), ETA: 0d:8h:58m:12s [TRAIN] loss: 0.1688, iou: 0.7234, f1: 0.8312 [EVAL] loss: 0.2118, iou: 0.6610, f1: 0.7882
@20230807_1913 @20230807_1913 [EP 225/500] lr: 0.00027002935530617833, took: 118.12s (avg: 118.12s), ETA: 0d:9h:0m:50s [TRAIN] loss: 0.1682, iou: 0.7244, f1: 0.8318 [EVAL] loss: 0.2098, iou: 0.6638, f1: 0.7902
@20230807_1915 @20230807_1915 [EP 226/500] lr: 0.0002688625536393374, took: 122.80s (avg: 122.80s), ETA: 0d:9h:17m:8s [TRAIN] loss: 0.1666, iou: 0.7266, f1: 0.8334 [EVAL] loss: 0.2072, iou: 0.6677, f1: 0.7928
@20230807_1917 @20230807_1917 [EP 227/500] lr: 0.00026769310352392495, took: 125.70s (avg: 125.70s), ETA: 0d:9h:28m:45s [TRAIN] loss: 0.1660, iou: 0.7276, f1: 0.8340 [EVAL] loss: 0.2061, iou: 0.6692, f1: 0.7939
@20230807_1919 @20230807_1919 [EP 228/500] lr: 0.0002665210631676018, took: 127.25s (avg: 127.25s), ETA: 0d:9h:35m:44s [TRAIN] loss: 0.1659, iou: 0.7278, f1: 0.8341 [EVAL] loss: 0.2068, iou: 0.6681, f1: 0.7932
@20230807_1921 @20230807_1921 [EP 229/500] lr: 0.0002653464034665376, took: 126.90s (avg: 126.90s), ETA: 0d:9h:29m:6s [TRAIN] loss: 0.1653, iou: 0.7286, f1: 0.8347 [EVAL] loss: 0.2067, iou: 0.6680, f1: 0.7933
@20230807_1923 @20230807_1923 [EP 230/500] lr: 0.0002641692408360541, took: 126.82s (avg: 126.82s), ETA: 0d:9h:27m:0s [TRAIN] loss: 0.1658, iou: 0.7278, f1: 0.8342 [EVAL] loss: 0.2078, iou: 0.6666, f1: 0.7922
@20230807_1925 @20230807_1925 [EP 231/500] lr: 0.00026298960437998176, took: 126.57s (avg: 126.57s), ETA: 0d:9h:24m:54s [TRAIN] loss: 0.1647, iou: 0.7296, f1: 0.8353 [EVAL] loss: 0.2069, iou: 0.6678, f1: 0.7931
@20230807_1928 @20230807_1928 [EP 232/500] lr: 0.0002618074940983206, took: 127.37s (avg: 127.37s), ETA: 0d:9h:27m:16s [TRAIN] loss: 0.1662, iou: 0.7271, f1: 0.8338 [EVAL] loss: 0.2069, iou: 0.6679, f1: 0.7931
@20230807_1930 @20230807_1930 [EP 233/500] lr: 0.00026062302640639246, took: 126.27s (avg: 126.27s), ETA: 0d:9h:20m:42s [TRAIN] loss: 0.1652, iou: 0.7286, f1: 0.8348 [EVAL] loss: 0.2052, iou: 0.6703, f1: 0.7948
@20230807_1932 @20230807_1932 [EP 234/500] lr: 0.0002594362013041973, took: 125.76s (avg: 125.76s), ETA: 0d:9h:14m:10s [TRAIN] loss: 0.1645, iou: 0.7298, f1: 0.8355 [EVAL] loss: 0.2061, iou: 0.6692, f1: 0.7939
@20230807_1934 @20230807_1934 [EP 235/500] lr: 0.00025824704789556563, took: 127.01s (avg: 127.01s), ETA: 0d:9h:20m:55s [TRAIN] loss: 0.1642, iou: 0.7303, f1: 0.8358 [EVAL] loss: 0.2066, iou: 0.6686, f1: 0.7934
@20230807_1936 @20230807_1936 [EP 236/500] lr: 0.00025705568259581923, took: 127.89s (avg: 127.89s), ETA: 0d:9h:18m:48s [TRAIN] loss: 0.1642, iou: 0.7303, f1: 0.8358 [EVAL] loss: 0.2061, iou: 0.6692, f1: 0.7939
@20230807_1938 @20230807_1938 [EP 237/500] lr: 0.00025586210540495813, took: 126.43s (avg: 126.43s), ETA: 0d:9h:12m:18s [TRAIN] loss: 0.1641, iou: 0.7304, f1: 0.8359 [EVAL] loss: 0.2068, iou: 0.6679, f1: 0.7932
@20230807_1940 @20230807_1940 [EP 238/500] lr: 0.00025466634542681277, took: 126.57s (avg: 126.57s), ETA: 0d:9h:10m:12s [TRAIN] loss: 0.1645, iou: 0.7299, f1: 0.8355 [EVAL] loss: 0.2075, iou: 0.6669, f1: 0.7925
@20230807_1943 @20230807_1943 [EP 239/500] lr: 0.0002534684899728745, took: 126.88s (avg: 126.88s), ETA: 0d:9h:8m:6s [TRAIN] loss: 0.1654, iou: 0.7284, f1: 0.8346 [EVAL] loss: 0.2084, iou: 0.6656, f1: 0.7916
@20230807_1945 @20230807_1945 [EP 240/500] lr: 0.0002522685390431434, took: 126.85s (avg: 126.85s), ETA: 0d:9h:6m:0s [TRAIN] loss: 0.1653, iou: 0.7286, f1: 0.8347 [EVAL] loss: 0.2066, iou: 0.6682, f1: 0.7934
@20230807_1947 @20230807_1947 [EP 241/500] lr: 0.00025106657994911075, took: 126.49s (avg: 126.49s), ETA: 0d:9h:3m:54s [TRAIN] loss: 0.1654, iou: 0.7285, f1: 0.8346 [EVAL] loss: 0.2058, iou: 0.6696, f1: 0.7942
@20230807_1949 @20230807_1949 [EP 242/500] lr: 0.0002498626708984375, took: 127.02s (avg: 127.02s), ETA: 0d:9h:6m:6s [TRAIN] loss: 0.1645, iou: 0.7298, f1: 0.8355 [EVAL] loss: 0.2062, iou: 0.6691, f1: 0.7938
@20230807_1951 @20230807_1951 [EP 243/500] lr: 0.0002486567827872932, took: 126.61s (avg: 126.61s), ETA: 0d:8h:59m:42s [TRAIN] loss: 0.1637, iou: 0.7310, f1: 0.8363 [EVAL] loss: 0.2083, iou: 0.6661, f1: 0.7917
@20230807_1953 @20230807_1953 [EP 244/500] lr: 0.00024744903203099966, took: 126.93s (avg: 126.93s), ETA: 0d:8h:57m:36s [TRAIN] loss: 0.1635, iou: 0.7314, f1: 0.8365 [EVAL] loss: 0.2125, iou: 0.6603, f1: 0.7875
@20230807_1955 @20230807_1955 [EP 245/500] lr: 0.0002462394768372178, took: 126.43s (avg: 126.43s), ETA: 0d:8h:55m:30s [TRAIN] loss: 0.1638, iou: 0.7309, f1: 0.8362 [EVAL] loss: 0.2103, iou: 0.6635, f1: 0.7897
@20230807_1958 @20230807_1958 [EP 246/500] lr: 0.0002450280881021172, took: 126.76s (avg: 126.76s), ETA: 0d:8h:53m:24s [TRAIN] loss: 0.1630, iou: 0.7322, f1: 0.8370 [EVAL] loss: 0.2098, iou: 0.6642, f1: 0.7902
@20230807_2000 @20230807_2000 [EP 247/500] lr: 0.00024381496768910438, took: 127.51s (avg: 127.51s), ETA: 0d:8h:55m:31s [TRAIN] loss: 0.1632, iou: 0.7318, f1: 0.8368 [EVAL] loss: 0.2104, iou: 0.6635, f1: 0.7896
@20230807_2002 @20230807_2002 [EP 248/500] lr: 0.00024260014470200986, took: 126.90s (avg: 126.90s), ETA: 0d:8h:49m:12s [TRAIN] loss: 0.1638, iou: 0.7310, f1: 0.8362 [EVAL] loss: 0.2113, iou: 0.6624, f1: 0.7887
@20230807_2004 @20230807_2004 [EP 249/500] lr: 0.00024138369190040976, took: 127.61s (avg: 127.61s), ETA: 0d:8h:51m:17s [TRAIN] loss: 0.1640, iou: 0.7306, f1: 0.8360 [EVAL] loss: 0.2116, iou: 0.6621, f1: 0.7884
@20230807_2006 @20230807_2006 [EP 250/500] lr: 0.00024016563838813454, took: 127.04s (avg: 127.04s), ETA: 0d:8h:49m:10s [TRAIN] loss: 0.1640, iou: 0.7307, f1: 0.8360 [EVAL] loss: 0.2081, iou: 0.6667, f1: 0.7919
@20230807_2008 @20230807_2008 [EP 251/500] lr: 0.00023894602782092988, took: 126.67s (avg: 126.67s), ETA: 0d:8h:42m:54s [TRAIN] loss: 0.1642, iou: 0.7304, f1: 0.8358 [EVAL] loss: 0.2061, iou: 0.6693, f1: 0.7939
@20230807_2011 @20230807_2011 [EP 252/500] lr: 0.00023772488930262625, took: 126.98s (avg: 126.98s), ETA: 0d:8h:40m:48s [TRAIN] loss: 0.1644, iou: 0.7300, f1: 0.8356 [EVAL] loss: 0.2063, iou: 0.6688, f1: 0.7937
@20230807_2013 @20230807_2013 [EP 253/500] lr: 0.000236502310144715, took: 126.49s (avg: 126.49s), ETA: 0d:8h:38m:42s [TRAIN] loss: 0.1638, iou: 0.7309, f1: 0.8362 [EVAL] loss: 0.2064, iou: 0.6686, f1: 0.7936
@20230807_2015 @20230807_2015 [EP 254/500] lr: 0.00023527831945102662, took: 127.80s (avg: 127.80s), ETA: 0d:8h:40m:42s [TRAIN] loss: 0.1635, iou: 0.7313, f1: 0.8365 [EVAL] loss: 0.2076, iou: 0.6670, f1: 0.7924
@20230807_2017 @20230807_2017 [EP 255/500] lr: 0.00023405296087730676, took: 126.65s (avg: 126.65s), ETA: 0d:8h:34m:30s [TRAIN] loss: 0.1633, iou: 0.7316, f1: 0.8367 [EVAL] loss: 0.2075, iou: 0.6671, f1: 0.7925
@20230807_2019 @20230807_2019 [EP 256/500] lr: 0.00023282627807930112, took: 127.44s (avg: 127.44s), ETA: 0d:8h:36m:28s [TRAIN] loss: 0.1636, iou: 0.7311, f1: 0.8364 [EVAL] loss: 0.2065, iou: 0.6684, f1: 0.7935
@20230807_2021 @20230807_2021 [EP 257/500] lr: 0.0002315983292646706, took: 126.94s (avg: 126.94s), ETA: 0d:8h:30m:18s [TRAIN] loss: 0.1629, iou: 0.7323, f1: 0.8371 [EVAL] loss: 0.2057, iou: 0.6695, f1: 0.7943
@20230807_2023 @20230807_2023 [EP 258/500] lr: 0.00023036915808916092, took: 126.95s (avg: 126.95s), ETA: 0d:8h:28m:12s [TRAIN] loss: 0.1626, iou: 0.7328, f1: 0.8374 [EVAL] loss: 0.2068, iou: 0.6679, f1: 0.7932
@20230807_2026 @20230807_2026 [EP 259/500] lr: 0.0002291387936566025, took: 126.83s (avg: 126.83s), ETA: 0d:8h:26m:6s [TRAIN] loss: 0.1625, iou: 0.7329, f1: 0.8375 [EVAL] loss: 0.2054, iou: 0.6700, f1: 0.7946
@20230807_2028 @20230807_2028 [EP 260/500] lr: 0.00022790732327848673, took: 126.73s (avg: 126.73s), ETA: 0d:8h:24m:0s [TRAIN] loss: 0.1628, iou: 0.7325, f1: 0.8372 [EVAL] loss: 0.2056, iou: 0.6699, f1: 0.7944
@20230807_2030 @20230807_2030 [EP 261/500] lr: 0.00022667479061055928, took: 126.24s (avg: 126.24s), ETA: 0d:8h:21m:54s [TRAIN] loss: 0.1630, iou: 0.7322, f1: 0.8370 [EVAL] loss: 0.2079, iou: 0.6667, f1: 0.7921
@20230807_2032 @20230807_2032 [EP 262/500] lr: 0.00022544118110090494, took: 126.54s (avg: 126.54s), ETA: 0d:8h:19m:48s [TRAIN] loss: 0.1627, iou: 0.7325, f1: 0.8373 [EVAL] loss: 0.2088, iou: 0.6656, f1: 0.7912
@20230807_2034 @20230807_2034 [EP 263/500] lr: 0.00022420661116484553, took: 127.18s (avg: 127.18s), ETA: 0d:8h:21m:39s [TRAIN] loss: 0.1630, iou: 0.7321, f1: 0.8370 [EVAL] loss: 0.2082, iou: 0.6664, f1: 0.7918
@20230807_2036 @20230807_2036 [EP 264/500] lr: 0.00022297112445812672, took: 120.85s (avg: 120.85s), ETA: 0d:7h:52m:0s [TRAIN] loss: 0.1624, iou: 0.7330, f1: 0.8376 [EVAL] loss: 0.2086, iou: 0.6661, f1: 0.7914
@20230807_2038 @20230807_2038 [EP 265/500] lr: 0.0002217347064288333, took: 118.12s (avg: 118.12s), ETA: 0d:7h:42m:10s [TRAIN] loss: 0.1626, iou: 0.7328, f1: 0.8374 [EVAL] loss: 0.2057, iou: 0.6698, f1: 0.7943
@20230807_2040 @20230807_2040 [EP 266/500] lr: 0.00022049745894037187, took: 117.90s (avg: 117.90s), ETA: 0d:7h:36m:18s [TRAIN] loss: 0.1624, iou: 0.7331, f1: 0.8376 [EVAL] loss: 0.2049, iou: 0.6709, f1: 0.7951
@20230807_2042 @20230807_2042 [EP 267/500] lr: 0.00021925944020040333, took: 118.41s (avg: 118.41s), ETA: 0d:7h:38m:14s [TRAIN] loss: 0.1624, iou: 0.7331, f1: 0.8376 [EVAL] loss: 0.2054, iou: 0.6702, f1: 0.7946
@20230807_2044 @20230807_2044 [EP 268/500] lr: 0.0002180206502089277, took: 118.25s (avg: 118.25s), ETA: 0d:7h:36m:16s [TRAIN] loss: 0.1618, iou: 0.7339, f1: 0.8382 [EVAL] loss: 0.2048, iou: 0.6709, f1: 0.7952
@20230807_2046 @20230807_2046 [EP 269/500] lr: 0.00021678117627743632, took: 118.38s (avg: 118.38s), ETA: 0d:7h:34m:18s [TRAIN] loss: 0.1622, iou: 0.7334, f1: 0.8378 [EVAL] loss: 0.2051, iou: 0.6705, f1: 0.7949
@20230807_2048 @20230807_2048 [EP 270/500] lr: 0.00021554107661359012, took: 118.29s (avg: 118.29s), ETA: 0d:7h:32m:20s [TRAIN] loss: 0.1622, iou: 0.7333, f1: 0.8378 [EVAL] loss: 0.2054, iou: 0.6701, f1: 0.7946
@20230807_2050 @20230807_2050 [EP 271/500] lr: 0.00021430032211355865, took: 121.58s (avg: 121.58s), ETA: 0d:7h:41m:49s [TRAIN] loss: 0.1620, iou: 0.7336, f1: 0.8380 [EVAL] loss: 0.2068, iou: 0.6681, f1: 0.7932
@20230807_2052 @20230807_2052 [EP 272/500] lr: 0.00021305905829649419, took: 127.11s (avg: 127.11s), ETA: 0d:8h:2m:36s [TRAIN] loss: 0.1617, iou: 0.7342, f1: 0.8383 [EVAL] loss: 0.2067, iou: 0.6682, f1: 0.7933
@20230807_2054 @20230807_2054 [EP 273/500] lr: 0.00021181728516239673, took: 126.49s (avg: 126.49s), ETA: 0d:7h:56m:42s [TRAIN] loss: 0.1611, iou: 0.7351, f1: 0.8389 [EVAL] loss: 0.2075, iou: 0.6670, f1: 0.7925
@20230807_2057 @20230807_2057 [EP 274/500] lr: 0.00021057503181509674, took: 126.60s (avg: 126.60s), ETA: 0d:7h:54m:36s [TRAIN] loss: 0.1613, iou: 0.7347, f1: 0.8387 [EVAL] loss: 0.2075, iou: 0.6670, f1: 0.7925
@20230807_2059 @20230807_2059 [EP 275/500] lr: 0.00020933237101417035, took: 126.31s (avg: 126.31s), ETA: 0d:7h:52m:30s [TRAIN] loss: 0.1611, iou: 0.7350, f1: 0.8389 [EVAL] loss: 0.2081, iou: 0.6665, f1: 0.7919
@20230807_2101 @20230807_2101 [EP 276/500] lr: 0.0002080893755191937, took: 127.04s (avg: 127.04s), ETA: 0d:7h:54m:8s [TRAIN] loss: 0.1611, iou: 0.7350, f1: 0.8389 [EVAL] loss: 0.2069, iou: 0.6681, f1: 0.7931
@20230807_2103 @20230807_2103 [EP 277/500] lr: 0.00020684605988208205, took: 127.43s (avg: 127.43s), ETA: 0d:7h:52m:1s [TRAIN] loss: 0.1621, iou: 0.7336, f1: 0.8379 [EVAL] loss: 0.2071, iou: 0.6681, f1: 0.7929
@20230807_2105 @20230807_2105 [EP 278/500] lr: 0.00020560245320666581, took: 126.51s (avg: 126.51s), ETA: 0d:7h:46m:12s [TRAIN] loss: 0.1617, iou: 0.7342, f1: 0.8383 [EVAL] loss: 0.2063, iou: 0.6692, f1: 0.7937
@20230807_2108 @20230807_2108 [EP 279/500] lr: 0.00020435864280443639, took: 125.79s (avg: 125.79s), ETA: 0d:7h:40m:25s [TRAIN] loss: 0.1616, iou: 0.7343, f1: 0.8384 [EVAL] loss: 0.2059, iou: 0.6696, f1: 0.7941
