

** [alpha] Launch Training on 20230723_1846
{
  "HOST": "alpha",
  "SAVE": true,
  "github_log": true,
  "architecture": "UNET",
  "baseModel": "ResNet50",
  "numGPUs": 4,
  "modelSize": [
    512,
    512
  ],
  "initialWeight": [
    null,
    null
  ],
  "num_epochs": 500,
  "resume": false,
  "prevEPOCH": 172,
  "resumeWeight": "./model_weights/ResNet50/20230605_1912_DLV3PP_ResNet50_BEST_AUG/variables/variables",
  "augmentation": true,
  "temperature_shift": 15,
  "Flag": true,
  "p": 0.2,
  "acc_thresh": 0.5,
  "batch_size": 16,
  "lr_scheduling": "exp",
  "lr": 0.01,
  "decay_steps": 1.0,
  "train_annotation": "./Annotations/consolidate_train_db_20230711_1637.txt",
  "eval_annotation": "./Annotations/consolidate_eval_db_20230711_1637.txt",
  "exp_comment": "* Updated Annotations are used\n* Updated consolidate DB used (0711_1637 version) - Updated DB \n* This consolidate DB is updated from 0703_2119 version \n* 4 GPUs are used to train models\n",
  "isCompleted": false,
  "config": "Config/TRAIN_UNET_ResNet50_NEWDB_20230711.yaml",
  "numTrainDB": 11530,
  "numEvalDB": 3524
}
@20230723_1849 @20230723_1849 [EP 1/500] lr: 0.009999999776482582, took: 151.72s (avg: 151.72s), ETA: 0d:20h:55m:49s [TRAIN] loss: 0.6193, iou: 0.2586, f1: 0.3807 [EVAL] loss: 0.9948, iou: 0.0026, f1: 0.0052
@20230723_2315 @20230723_2315 [EP 189/500] lr: 0.001777788158506155, took: 83.93s (avg: 83.93s), ETA: 0d:7h:10m:13s [TRAIN] loss: 0.0247, iou: 0.9518, f1: 0.9753 [EVAL] loss: 0.0777, iou: 0.8580, f1: 0.9223
@20230723_2316 @20230723_2316 [EP 190/500] lr: 0.001761529827490449, took: 83.56s (avg: 83.56s), ETA: 0d:7h:8m:50s [TRAIN] loss: 0.0247, iou: 0.9518, f1: 0.9753 [EVAL] loss: 0.0911, iou: 0.8353, f1: 0.9089
@20230723_2318 @20230723_2318 [EP 191/500] lr: 0.0017454201588407159, took: 83.50s (avg: 83.50s), ETA: 0d:7h:7m:27s [TRAIN] loss: 0.0244, iou: 0.9523, f1: 0.9756 [EVAL] loss: 0.0659, iou: 0.8786, f1: 0.9341
@20230723_2319 @20230723_2319 [EP 192/500] lr: 0.0017294578719884157, took: 83.76s (avg: 83.76s), ETA: 0d:7h:6m:4s [TRAIN] loss: 0.0242, iou: 0.9529, f1: 0.9758 [EVAL] loss: 0.1005, iou: 0.8204, f1: 0.8995
@20230723_2320 @20230723_2320 [EP 193/500] lr: 0.0017136415699496865, took: 83.53s (avg: 83.53s), ETA: 0d:7h:4m:41s [TRAIN] loss: 0.0238, iou: 0.9536, f1: 0.9762 [EVAL] loss: 0.0569, iou: 0.8945, f1: 0.9431
@20230723_2322 @20230723_2322 [EP 194/500] lr: 0.0016979699721559882, took: 83.54s (avg: 83.54s), ETA: 0d:7h:3m:18s [TRAIN] loss: 0.0235, iou: 0.9541, f1: 0.9765 [EVAL] loss: 0.1472, iou: 0.7470, f1: 0.8528
@20230723_2324 @20230723_2324 [EP 195/500] lr: 0.001682441565208137, took: 83.43s (avg: 83.43s), ETA: 0d:7h:1m:55s [TRAIN] loss: 0.0233, iou: 0.9544, f1: 0.9767 [EVAL] loss: 0.0650, iou: 0.8814, f1: 0.9350
@20230723_2325 @20230723_2325 [EP 196/500] lr: 0.0016670553013682365, took: 83.67s (avg: 83.67s), ETA: 0d:7h:0m:32s [TRAIN] loss: 0.0235, iou: 0.9541, f1: 0.9765 [EVAL] loss: 0.0706, iou: 0.8703, f1: 0.9294
@20230723_2326 @20230723_2326 [EP 197/500] lr: 0.001651809667237103, took: 83.32s (avg: 83.32s), ETA: 0d:6h:59m:9s [TRAIN] loss: 0.0235, iou: 0.9541, f1: 0.9765 [EVAL] loss: 0.1705, iou: 0.7134, f1: 0.8295
@20230723_2328 @20230723_2328 [EP 198/500] lr: 0.001636703498661518, took: 83.31s (avg: 83.31s), ETA: 0d:6h:57m:46s [TRAIN] loss: 0.0234, iou: 0.9543, f1: 0.9766 [EVAL] loss: 0.0730, iou: 0.8662, f1: 0.9270
@20230723_2329 @20230723_2329 [EP 199/500] lr: 0.00162173539865762, took: 83.40s (avg: 83.40s), ETA: 0d:6h:56m:23s [TRAIN] loss: 0.0234, iou: 0.9544, f1: 0.9766 [EVAL] loss: 0.1060, iou: 0.8107, f1: 0.8940
@20230723_2331 @20230723_2331 [EP 200/500] lr: 0.0016069042030721903, took: 83.28s (avg: 83.28s), ETA: 0d:6h:55m:0s [TRAIN] loss: 0.0234, iou: 0.9543, f1: 0.9766 [EVAL] loss: 0.1046, iou: 0.8133, f1: 0.8954
@20230723_2332 @20230723_2332 [EP 201/500] lr: 0.0015922087477520108, took: 83.74s (avg: 83.74s), ETA: 0d:6h:53m:37s [TRAIN] loss: 0.0238, iou: 0.9536, f1: 0.9762 [EVAL] loss: 0.0541, iou: 0.8994, f1: 0.9459
@20230723_2334 @20230723_2334 [EP 202/500] lr: 0.0015776476357132196, took: 84.44s (avg: 84.44s), ETA: 0d:6h:57m:12s [TRAIN] loss: 0.0232, iou: 0.9547, f1: 0.9768 [EVAL] loss: 0.1848, iou: 0.6916, f1: 0.8152
@20230723_2335 @20230723_2335 [EP 203/500] lr: 0.0015632195863872766, took: 83.42s (avg: 83.42s), ETA: 0d:6h:50m:51s [TRAIN] loss: 0.0232, iou: 0.9548, f1: 0.9768 [EVAL] loss: 0.1451, iou: 0.7506, f1: 0.8549
@20230723_2336 @20230723_2336 [EP 204/500] lr: 0.0015489236684516072, took: 83.92s (avg: 83.92s), ETA: 0d:6h:49m:28s [TRAIN] loss: 0.0233, iou: 0.9546, f1: 0.9767 [EVAL] loss: 0.0567, iou: 0.8950, f1: 0.9433
@20230723_2338 @20230723_2338 [EP 205/500] lr: 0.0015347583685070276, took: 83.67s (avg: 83.67s), ETA: 0d:6h:48m:5s [TRAIN] loss: 0.0235, iou: 0.9542, f1: 0.9765 [EVAL] loss: 0.0958, iou: 0.8271, f1: 0.9042
@20230723_2339 @20230723_2339 [EP 206/500] lr: 0.0015207226388156414, took: 83.71s (avg: 83.71s), ETA: 0d:6h:46m:42s [TRAIN] loss: 0.0236, iou: 0.9539, f1: 0.9764 [EVAL] loss: 0.0634, iou: 0.8827, f1: 0.9366
@20230723_2341 @20230723_2341 [EP 207/500] lr: 0.0015068151988089085, took: 83.51s (avg: 83.51s), ETA: 0d:6h:45m:19s [TRAIN] loss: 0.0240, iou: 0.9533, f1: 0.9760 [EVAL] loss: 0.2227, iou: 0.6411, f1: 0.7773
@20230723_2342 @20230723_2342 [EP 208/500] lr: 0.0014930350007489324, took: 83.59s (avg: 83.59s), ETA: 0d:6h:43m:56s [TRAIN] loss: 0.0235, iou: 0.9540, f1: 0.9765 [EVAL] loss: 0.0875, iou: 0.8414, f1: 0.9125
@20230723_2344 @20230723_2344 [EP 209/500] lr: 0.0014793808804824948, took: 83.39s (avg: 83.39s), ETA: 0d:6h:42m:33s [TRAIN] loss: 0.0235, iou: 0.9542, f1: 0.9765 [EVAL] loss: 0.0677, iou: 0.8753, f1: 0.9323
@20230723_2345 @20230723_2345 [EP 210/500] lr: 0.0014658515574410558, took: 83.43s (avg: 83.43s), ETA: 0d:6h:41m:10s [TRAIN] loss: 0.0231, iou: 0.9549, f1: 0.9769 [EVAL] loss: 0.1129, iou: 0.8001, f1: 0.8871
@20230723_2346 @20230723_2346 [EP 211/500] lr: 0.0014524459838867188, took: 83.72s (avg: 83.72s), ETA: 0d:6h:39m:47s [TRAIN] loss: 0.0231, iou: 0.9549, f1: 0.9769 [EVAL] loss: 0.0613, iou: 0.8867, f1: 0.9387
@20230723_2348 @20230723_2348 [EP 212/500] lr: 0.0014391629956662655, took: 83.48s (avg: 83.48s), ETA: 0d:6h:38m:24s [TRAIN] loss: 0.0231, iou: 0.9548, f1: 0.9769 [EVAL] loss: 0.0832, iou: 0.8484, f1: 0.9168
@20230723_2349 @20230723_2349 [EP 213/500] lr: 0.0014260015450417995, took: 83.47s (avg: 83.47s), ETA: 0d:6h:37m:1s [TRAIN] loss: 0.0226, iou: 0.9558, f1: 0.9774 [EVAL] loss: 0.0547, iou: 0.8984, f1: 0.9453
@20230723_2351 @20230723_2351 [EP 214/500] lr: 0.0014129604678601027, took: 83.43s (avg: 83.43s), ETA: 0d:6h:35m:38s [TRAIN] loss: 0.0225, iou: 0.9560, f1: 0.9775 [EVAL] loss: 0.0584, iou: 0.8920, f1: 0.9416
@20230723_2352 @20230723_2352 [EP 215/500] lr: 0.0014000385999679565, took: 83.85s (avg: 83.85s), ETA: 0d:6h:34m:15s [TRAIN] loss: 0.0226, iou: 0.9559, f1: 0.9774 [EVAL] loss: 0.0535, iou: 0.9004, f1: 0.9465
@20230723_2354 @20230723_2354 [EP 216/500] lr: 0.0013872348936274648, took: 83.40s (avg: 83.40s), ETA: 0d:6h:32m:52s [TRAIN] loss: 0.0223, iou: 0.9564, f1: 0.9777 [EVAL] loss: 0.0544, iou: 0.8988, f1: 0.9456
@20230723_2355 @20230723_2355 [EP 217/500] lr: 0.001374548301100731, took: 83.49s (avg: 83.49s), ETA: 0d:6h:31m:29s [TRAIN] loss: 0.0222, iou: 0.9567, f1: 0.9778 [EVAL] loss: 0.0597, iou: 0.8891, f1: 0.9403
@20230723_2356 @20230723_2356 [EP 218/500] lr: 0.0013619776582345366, took: 83.37s (avg: 83.37s), ETA: 0d:6h:30m:6s [TRAIN] loss: 0.0222, iou: 0.9566, f1: 0.9778 [EVAL] loss: 0.1068, iou: 0.8093, f1: 0.8932
@20230723_2358 @20230723_2358 [EP 219/500] lr: 0.0013495221501216292, took: 83.41s (avg: 83.41s), ETA: 0d:6h:28m:43s [TRAIN] loss: 0.0219, iou: 0.9571, f1: 0.9781 [EVAL] loss: 0.0599, iou: 0.8892, f1: 0.9401
@20230723_2359 @20230723_2359 [EP 220/500] lr: 0.0013371803797781467, took: 83.27s (avg: 83.27s), ETA: 0d:6h:27m:20s [TRAIN] loss: 0.0221, iou: 0.9568, f1: 0.9779 [EVAL] loss: 0.0746, iou: 0.8634, f1: 0.9254
@20230724_0001 @20230724_0001 [EP 221/500] lr: 0.0013249515322968364, took: 83.31s (avg: 83.31s), ETA: 0d:6h:25m:57s [TRAIN] loss: 0.0219, iou: 0.9572, f1: 0.9781 [EVAL] loss: 0.0782, iou: 0.8574, f1: 0.9218
@20230724_0002 @20230724_0002 [EP 222/500] lr: 0.0013128345599398017, took: 83.37s (avg: 83.37s), ETA: 0d:6h:24m:34s [TRAIN] loss: 0.0220, iou: 0.9570, f1: 0.9780 [EVAL] loss: 0.0855, iou: 0.8448, f1: 0.9145
@20230724_0003 @20230724_0003 [EP 223/500] lr: 0.0013008284149691463, took: 83.69s (avg: 83.69s), ETA: 0d:6h:23m:11s [TRAIN] loss: 0.0223, iou: 0.9565, f1: 0.9777 [EVAL] loss: 0.0572, iou: 0.8944, f1: 0.9428
@20230724_0005 @20230724_0005 [EP 224/500] lr: 0.0012889319332316518, took: 83.45s (avg: 83.45s), ETA: 0d:6h:21m:48s [TRAIN] loss: 0.0224, iou: 0.9563, f1: 0.9776 [EVAL] loss: 0.0937, iou: 0.8307, f1: 0.9063
@20230724_0006 @20230724_0006 [EP 225/500] lr: 0.0012771444162353873, took: 83.23s (avg: 83.23s), ETA: 0d:6h:20m:25s [TRAIN] loss: 0.0221, iou: 0.9568, f1: 0.9779 [EVAL] loss: 0.0938, iou: 0.8309, f1: 0.9062
@20230724_0008 @20230724_0008 [EP 226/500] lr: 0.0012654645834118128, took: 83.41s (avg: 83.41s), ETA: 0d:6h:19m:2s [TRAIN] loss: 0.0223, iou: 0.9564, f1: 0.9777 [EVAL] loss: 0.2059, iou: 0.6613, f1: 0.7941
@20230724_0009 @20230724_0009 [EP 227/500] lr: 0.0012538916198536754, took: 83.20s (avg: 83.20s), ETA: 0d:6h:17m:39s [TRAIN] loss: 0.0222, iou: 0.9567, f1: 0.9778 [EVAL] loss: 0.0721, iou: 0.8675, f1: 0.9279
@20230724_0010 @20230724_0010 [EP 228/500] lr: 0.0012424244778230786, took: 83.50s (avg: 83.50s), ETA: 0d:6h:16m:16s [TRAIN] loss: 0.0219, iou: 0.9571, f1: 0.9781 [EVAL] loss: 0.1816, iou: 0.6953, f1: 0.8184
@20230724_0012 @20230724_0012 [EP 229/500] lr: 0.001231062225997448, took: 83.28s (avg: 83.28s), ETA: 0d:6h:14m:53s [TRAIN] loss: 0.0219, iou: 0.9572, f1: 0.9781 [EVAL] loss: 0.3766, iou: 0.4581, f1: 0.6234
@20230724_0013 @20230724_0013 [EP 230/500] lr: 0.001219803816638887, took: 83.21s (avg: 83.21s), ETA: 0d:6h:13m:30s [TRAIN] loss: 0.0220, iou: 0.9569, f1: 0.9780 [EVAL] loss: 0.2125, iou: 0.6535, f1: 0.7875
@20230724_0015 @20230724_0015 [EP 231/500] lr: 0.0012086484348401427, took: 83.36s (avg: 83.36s), ETA: 0d:6h:12m:7s [TRAIN] loss: 0.0220, iou: 0.9569, f1: 0.9780 [EVAL] loss: 0.3463, iou: 0.4915, f1: 0.6537
@20230724_0016 @20230724_0016 [EP 232/500] lr: 0.001197595032863319, took: 83.30s (avg: 83.30s), ETA: 0d:6h:10m:44s [TRAIN] loss: 0.0222, iou: 0.9566, f1: 0.9778 [EVAL] loss: 0.1460, iou: 0.7477, f1: 0.8540
@20230724_0017 @20230724_0017 [EP 233/500] lr: 0.0011866427958011627, took: 83.31s (avg: 83.31s), ETA: 0d:6h:9m:21s [TRAIN] loss: 0.0224, iou: 0.9562, f1: 0.9776 [EVAL] loss: 0.1623, iou: 0.7233, f1: 0.8377
@20230724_0019 @20230724_0019 [EP 234/500] lr: 0.0011757906759157777, took: 83.34s (avg: 83.34s), ETA: 0d:6h:7m:58s [TRAIN] loss: 0.0226, iou: 0.9558, f1: 0.9774 [EVAL] loss: 0.0629, iou: 0.8834, f1: 0.9371
@20230724_0020 @20230724_0020 [EP 235/500] lr: 0.0011650377418845892, took: 83.59s (avg: 83.59s), ETA: 0d:6h:6m:35s [TRAIN] loss: 0.0227, iou: 0.9557, f1: 0.9773 [EVAL] loss: 0.2064, iou: 0.6607, f1: 0.7936
@20230724_0022 @20230724_0022 [EP 236/500] lr: 0.0011543831788003445, took: 84.45s (avg: 84.45s), ETA: 0d:6h:9m:36s [TRAIN] loss: 0.0224, iou: 0.9562, f1: 0.9776 [EVAL] loss: 0.1093, iou: 0.8050, f1: 0.8907
@20230724_0023 @20230724_0023 [EP 237/500] lr: 0.0011438260553404689, took: 83.57s (avg: 83.57s), ETA: 0d:6h:3m:49s [TRAIN] loss: 0.0223, iou: 0.9563, f1: 0.9777 [EVAL] loss: 0.2082, iou: 0.6582, f1: 0.7919
@20230724_0025 @20230724_0025 [EP 238/500] lr: 0.0011333655565977097, took: 83.87s (avg: 83.87s), ETA: 0d:6h:2m:26s [TRAIN] loss: 0.0222, iou: 0.9567, f1: 0.9778 [EVAL] loss: 0.1047, iou: 0.8125, f1: 0.8953
@20230724_0026 @20230724_0026 [EP 239/500] lr: 0.0011230006348341703, took: 83.53s (avg: 83.53s), ETA: 0d:6h:1m:3s [TRAIN] loss: 0.0222, iou: 0.9566, f1: 0.9778 [EVAL] loss: 0.0523, iou: 0.9026, f1: 0.9477
@20230724_0028 @20230724_0028 [EP 240/500] lr: 0.0011127304751425982, took: 83.37s (avg: 83.37s), ETA: 0d:5h:59m:40s [TRAIN] loss: 0.0219, iou: 0.9572, f1: 0.9781 [EVAL] loss: 0.0697, iou: 0.8715, f1: 0.9303
@20230724_0029 @20230724_0029 [EP 241/500] lr: 0.0011025543790310621, took: 83.47s (avg: 83.47s), ETA: 0d:5h:58m:17s [TRAIN] loss: 0.0220, iou: 0.9570, f1: 0.9780 [EVAL] loss: 0.0761, iou: 0.8605, f1: 0.9239
@20230724_0030 @20230724_0030 [EP 242/500] lr: 0.001092471182346344, took: 83.77s (avg: 83.77s), ETA: 0d:5h:56m:54s [TRAIN] loss: 0.0215, iou: 0.9580, f1: 0.9785 [EVAL] loss: 0.0529, iou: 0.9012, f1: 0.9471
@20230724_0032 @20230724_0032 [EP 243/500] lr: 0.0010824803030118346, took: 83.59s (avg: 83.59s), ETA: 0d:5h:55m:31s [TRAIN] loss: 0.0212, iou: 0.9585, f1: 0.9788 [EVAL] loss: 0.2122, iou: 0.6528, f1: 0.7878
@20230724_0033 @20230724_0033 [EP 244/500] lr: 0.0010725808097049594, took: 83.70s (avg: 83.70s), ETA: 0d:5h:54m:8s [TRAIN] loss: 0.0210, iou: 0.9589, f1: 0.9790 [EVAL] loss: 0.0958, iou: 0.8273, f1: 0.9042
@20230724_0035 @20230724_0035 [EP 245/500] lr: 0.0010627717711031437, took: 83.32s (avg: 83.32s), ETA: 0d:5h:52m:45s [TRAIN] loss: 0.0211, iou: 0.9588, f1: 0.9789 [EVAL] loss: 0.0585, iou: 0.8919, f1: 0.9415
@20230724_0036 @20230724_0036 [EP 246/500] lr: 0.0010530524887144566, took: 83.23s (avg: 83.23s), ETA: 0d:5h:51m:22s [TRAIN] loss: 0.0210, iou: 0.9590, f1: 0.9790 [EVAL] loss: 0.0551, iou: 0.8982, f1: 0.9449
@20230724_0037 @20230724_0037 [EP 247/500] lr: 0.0010434220312163234, took: 83.30s (avg: 83.30s), ETA: 0d:5h:49m:59s [TRAIN] loss: 0.0210, iou: 0.9589, f1: 0.9790 [EVAL] loss: 0.0537, iou: 0.9005, f1: 0.9463
@20230724_0039 @20230724_0039 [EP 248/500] lr: 0.0010338797001168132, took: 83.31s (avg: 83.31s), ETA: 0d:5h:48m:36s [TRAIN] loss: 0.0208, iou: 0.9592, f1: 0.9792 [EVAL] loss: 0.0555, iou: 0.8968, f1: 0.9445
@20230724_0040 @20230724_0040 [EP 249/500] lr: 0.0010244245640933514, took: 83.31s (avg: 83.31s), ETA: 0d:5h:47m:13s [TRAIN] loss: 0.0208, iou: 0.9592, f1: 0.9792 [EVAL] loss: 0.0586, iou: 0.8915, f1: 0.9414
@20230724_0042 @20230724_0042 [EP 250/500] lr: 0.0010150560410693288, took: 83.56s (avg: 83.56s), ETA: 0d:5h:45m:50s [TRAIN] loss: 0.0206, iou: 0.9597, f1: 0.9794 [EVAL] loss: 0.0659, iou: 0.8791, f1: 0.9341
@20230724_0043 @20230724_0043 [EP 251/500] lr: 0.001005773083306849, took: 83.28s (avg: 83.28s), ETA: 0d:5h:44m:27s [TRAIN] loss: 0.0206, iou: 0.9597, f1: 0.9794 [EVAL] loss: 0.0539, iou: 0.8999, f1: 0.9461
@20230724_0045 @20230724_0045 [EP 252/500] lr: 0.000996574992313981, took: 83.25s (avg: 83.25s), ETA: 0d:5h:43m:4s [TRAIN] loss: 0.0205, iou: 0.9598, f1: 0.9795 [EVAL] loss: 0.0637, iou: 0.8830, f1: 0.9363
@20230724_0046 @20230724_0046 [EP 253/500] lr: 0.000987461069598794, took: 83.28s (avg: 83.28s), ETA: 0d:5h:41m:41s [TRAIN] loss: 0.0204, iou: 0.9601, f1: 0.9796 [EVAL] loss: 0.0786, iou: 0.8567, f1: 0.9214
@20230724_0047 @20230724_0047 [EP 254/500] lr: 0.000978430500254035, took: 83.38s (avg: 83.38s), ETA: 0d:5h:40m:18s [TRAIN] loss: 0.0205, iou: 0.9599, f1: 0.9795 [EVAL] loss: 0.0590, iou: 0.8907, f1: 0.9410
@20230724_0049 @20230724_0049 [EP 255/500] lr: 0.0009694825857877731, took: 83.36s (avg: 83.36s), ETA: 0d:5h:38m:55s [TRAIN] loss: 0.0203, iou: 0.9603, f1: 0.9797 [EVAL] loss: 0.0508, iou: 0.9056, f1: 0.9492
@20230724_0050 @20230724_0050 [EP 256/500] lr: 0.0009606163948774338, took: 83.40s (avg: 83.40s), ETA: 0d:5h:37m:32s [TRAIN] loss: 0.0202, iou: 0.9605, f1: 0.9798 [EVAL] loss: 0.0702, iou: 0.8707, f1: 0.9298
@20230724_0052 @20230724_0052 [EP 257/500] lr: 0.0009518313454464078, took: 83.86s (avg: 83.86s), ETA: 0d:5h:36m:9s [TRAIN] loss: 0.0202, iou: 0.9604, f1: 0.9798 [EVAL] loss: 0.0746, iou: 0.8628, f1: 0.9254
@20230724_0053 @20230724_0053 [EP 258/500] lr: 0.0009431266225874424, took: 83.35s (avg: 83.35s), ETA: 0d:5h:34m:46s [TRAIN] loss: 0.0203, iou: 0.9602, f1: 0.9797 [EVAL] loss: 0.0847, iou: 0.8456, f1: 0.9153
@20230724_0055 @20230724_0055 [EP 259/500] lr: 0.0009345014696009457, took: 83.47s (avg: 83.47s), ETA: 0d:5h:33m:23s [TRAIN] loss: 0.0201, iou: 0.9606, f1: 0.9799 [EVAL] loss: 0.0574, iou: 0.8934, f1: 0.9426
@20230724_0056 @20230724_0056 [EP 260/500] lr: 0.0009259552462026477, took: 83.42s (avg: 83.42s), ETA: 0d:5h:32m:0s [TRAIN] loss: 0.0202, iou: 0.9604, f1: 0.9798 [EVAL] loss: 0.0762, iou: 0.8603, f1: 0.9238
@20230724_0057 @20230724_0057 [EP 261/500] lr: 0.0009174871956929564, took: 83.32s (avg: 83.32s), ETA: 0d:5h:30m:37s [TRAIN] loss: 0.0200, iou: 0.9608, f1: 0.9800 [EVAL] loss: 0.0529, iou: 0.9015, f1: 0.9471
@20230724_0059 @20230724_0059 [EP 262/500] lr: 0.0009090965031646192, took: 83.71s (avg: 83.71s), ETA: 0d:5h:29m:14s [TRAIN] loss: 0.0200, iou: 0.9609, f1: 0.9800 [EVAL] loss: 0.0844, iou: 0.8464, f1: 0.9156
@20230724_0100 @20230724_0100 [EP 263/500] lr: 0.0009007826447486877, took: 83.40s (avg: 83.40s), ETA: 0d:5h:27m:51s [TRAIN] loss: 0.0202, iou: 0.9605, f1: 0.9798 [EVAL] loss: 0.0553, iou: 0.8972, f1: 0.9447
@20230724_0102 @20230724_0102 [EP 264/500] lr: 0.0008925447473302484, took: 83.50s (avg: 83.50s), ETA: 0d:5h:26m:28s [TRAIN] loss: 0.0201, iou: 0.9606, f1: 0.9799 [EVAL] loss: 0.1046, iou: 0.8126, f1: 0.8954
@20230724_0103 @20230724_0103 [EP 265/500] lr: 0.0008843822288326919, took: 83.41s (avg: 83.41s), ETA: 0d:5h:25m:5s [TRAIN] loss: 0.0201, iou: 0.9607, f1: 0.9799 [EVAL] loss: 0.0948, iou: 0.8292, f1: 0.9052
@20230724_0105 @20230724_0104 [EP 266/500] lr: 0.0008762943325564265, took: 83.50s (avg: 83.50s), ETA: 0d:5h:23m:42s [TRAIN] loss: 0.0200, iou: 0.9608, f1: 0.9800 [EVAL] loss: 0.1005, iou: 0.8194, f1: 0.8995
@20230724_0106 @20230724_0106 [EP 267/500] lr: 0.0008682804182171822, took: 83.36s (avg: 83.36s), ETA: 0d:5h:22m:19s [TRAIN] loss: 0.0199, iou: 0.9609, f1: 0.9801 [EVAL] loss: 0.0563, iou: 0.8954, f1: 0.9437
@20230724_0107 @20230724_0107 [EP 268/500] lr: 0.0008603397873230278, took: 83.41s (avg: 83.41s), ETA: 0d:5h:20m:56s [TRAIN] loss: 0.0198, iou: 0.9612, f1: 0.9802 [EVAL] loss: 0.0857, iou: 0.8440, f1: 0.9143
@20230724_0109 @20230724_0109 [EP 269/500] lr: 0.0008524717413820326, took: 83.49s (avg: 83.49s), ETA: 0d:5h:19m:33s [TRAIN] loss: 0.0198, iou: 0.9612, f1: 0.9802 [EVAL] loss: 0.0619, iou: 0.8855, f1: 0.9381
@20230724_0110 @20230724_0110 [EP 270/500] lr: 0.0008446756983175874, took: 83.41s (avg: 83.41s), ETA: 0d:5h:18m:10s [TRAIN] loss: 0.0197, iou: 0.9614, f1: 0.9803 [EVAL] loss: 0.0551, iou: 0.8979, f1: 0.9449
@20230724_0112 @20230724_0112 [EP 271/500] lr: 0.0008369509596377611, took: 83.26s (avg: 83.26s), ETA: 0d:5h:16m:47s [TRAIN] loss: 0.0196, iou: 0.9617, f1: 0.9804 [EVAL] loss: 0.0553, iou: 0.8975, f1: 0.9447
@20230724_0113 @20230724_0113 [EP 272/500] lr: 0.0008292968268506229, took: 83.42s (avg: 83.42s), ETA: 0d:5h:15m:24s [TRAIN] loss: 0.0196, iou: 0.9615, f1: 0.9804 [EVAL] loss: 0.0563, iou: 0.8953, f1: 0.9437
@20230724_0114 @20230724_0114 [EP 273/500] lr: 0.0008217127178795636, took: 83.32s (avg: 83.32s), ETA: 0d:5h:14m:1s [TRAIN] loss: 0.0196, iou: 0.9616, f1: 0.9804 [EVAL] loss: 0.0569, iou: 0.8944, f1: 0.9431
@20230724_0116 @20230724_0116 [EP 274/500] lr: 0.0008141979342326522, took: 83.39s (avg: 83.39s), ETA: 0d:5h:12m:38s [TRAIN] loss: 0.0195, iou: 0.9617, f1: 0.9805 [EVAL] loss: 0.0522, iou: 0.9032, f1: 0.9478
@20230724_0117 @20230724_0117 [EP 275/500] lr: 0.0008067518938332796, took: 83.60s (avg: 83.60s), ETA: 0d:5h:11m:15s [TRAIN] loss: 0.0197, iou: 0.9614, f1: 0.9803 [EVAL] loss: 0.0495, iou: 0.9079, f1: 0.9505
@20230724_0119 @20230724_0119 [EP 276/500] lr: 0.0007993739563971758, took: 83.48s (avg: 83.48s), ETA: 0d:5h:9m:52s [TRAIN] loss: 0.0198, iou: 0.9612, f1: 0.9802 [EVAL] loss: 0.0635, iou: 0.8828, f1: 0.9365
@20230724_0120 @20230724_0120 [EP 277/500] lr: 0.0007920634816400707, took: 83.56s (avg: 83.56s), ETA: 0d:5h:8m:29s [TRAIN] loss: 0.0199, iou: 0.9610, f1: 0.9801 [EVAL] loss: 0.0548, iou: 0.8986, f1: 0.9452
@20230724_0122 @20230724_0122 [EP 278/500] lr: 0.0007848198874853551, took: 83.92s (avg: 83.92s), ETA: 0d:5h:7m:6s [TRAIN] loss: 0.0200, iou: 0.9609, f1: 0.9800 [EVAL] loss: 0.0553, iou: 0.8974, f1: 0.9447
@20230724_0123 @20230724_0123 [EP 279/500] lr: 0.0007776425336487591, took: 83.26s (avg: 83.26s), ETA: 0d:5h:5m:43s [TRAIN] loss: 0.0203, iou: 0.9602, f1: 0.9797 [EVAL] loss: 0.0661, iou: 0.8782, f1: 0.9339
@20230724_0124 @20230724_0124 [EP 280/500] lr: 0.0007705307798460126, took: 83.33s (avg: 83.33s), ETA: 0d:5h:4m:20s [TRAIN] loss: 0.0204, iou: 0.9600, f1: 0.9796 [EVAL] loss: 0.0566, iou: 0.8952, f1: 0.9434
@20230724_0126 @20230724_0126 [EP 281/500] lr: 0.0007634841022081673, took: 84.40s (avg: 84.40s), ETA: 0d:5h:6m:36s [TRAIN] loss: 0.0207, iou: 0.9596, f1: 0.9793 [EVAL] loss: 0.0560, iou: 0.8962, f1: 0.9440
