

** [alpha] Launch Training on 20230701_2049
{
  "HOST": "alpha",
  "SAVE": true,
  "github_log": true,
  "architecture": "DLV3+",
  "baseModel": "ResNet50",
  "gpuIDs": [
    1
  ],
  "modelSize": [
    512,
    512
  ],
  "initialWeight": [
    "./model_weights/ResNet50/20230630_1724_DLV3PP_ResNet50_FINAL_EPOCH_500_AUG",
    null
  ],
  "num_epochs": 500,
  "resume": false,
  "prevEPOCH": 172,
  "resumeWeight": "./model_weights/ResNet50/20230605_1912_DLV3PP_ResNet50_BEST_AUG/variables/variables",
  "augmentation": true,
  "temperature_shift": 15,
  "Flag": true,
  "p": 0.3,
  "acc_thresh": 0.5,
  "batch_size": 14,
  "lr_scheduling": "exp",
  "lr": 0.01,
  "decay_steps": 1.0,
  "train_annotation": "./Annotations/consolidate_train_db_20230701.txt",
  "eval_annotation": "./Annotations/consolidate_eval_db_20230701.txt",
  "exp_comment": "* New Consolidate DB (0701 version) used \n* Train is performed over the final model with 0630 version.\n* temperature_shift value changed from 5 15\n* Augmenation occurence p = .3 (.2 previously)\n",
  "isCompleted": false,
  "config": "Config/TRAIN_DLV3_ResNet50_NEWDB_20230701.yaml"
}
@20230701_2053 [EP 1/500] lr: 0.009999999776482582, took: 0h:3m:53s, ETA: 1d:8h:17m:47s [TRAIN] loss: 0.0578, accu-50: 94.91%, iou: 89.11%, f1: 94.22% 239.77ms [EVAL] [259/259 step] loss: 0.1176, accu-50: 95.40%, iou: 79.13%, f1: 88.24%, 69.03ms
@20230702_0528 [EP 157/500] lr: 0.0023635784164071083, took: 0h:3m:17s, ETA: 0d:18h:46m:11s [TRAIN] loss: 0.0302, accu-50: 97.19%, iou: 94.14%, f1: 96.98% 210.87ms [EVAL] [259/259 step] loss: 0.0544, accu-50: 94.32%, iou: 89.71%, f1: 94.56%, 63.84ms
@20230702_0531 [EP 158/500] lr: 0.0023419628851115704, took: 0h:3m:17s, ETA: 0d:18h:42m:54s [TRAIN] loss: 0.0302, accu-50: 97.20%, iou: 94.14%, f1: 96.98% 210.92ms [EVAL] [259/259 step] loss: 0.0577, accu-50: 94.95%, iou: 89.12%, f1: 94.23%, 64.15ms
@20230702_0534 [EP 159/500] lr: 0.0023205450270324945, took: 0h:3m:17s, ETA: 0d:18h:39m:37s [TRAIN] loss: 0.0302, accu-50: 97.16%, iou: 94.15%, f1: 96.98% 210.92ms [EVAL] [259/259 step] loss: 0.0590, accu-50: 93.65%, iou: 88.90%, f1: 94.10%, 64.01ms
@20230702_0538 [EP 160/500] lr: 0.0022993229795247316, took: 0h:3m:17s, ETA: 0d:18h:36m:20s [TRAIN] loss: 0.0301, accu-50: 97.20%, iou: 94.16%, f1: 96.99% 210.93ms [EVAL] [259/259 step] loss: 0.0651, accu-50: 94.79%, iou: 87.81%, f1: 93.49%, 63.89ms
@20230702_0541 [EP 161/500] lr: 0.002278295112773776, took: 0h:3m:17s, ETA: 0d:18h:33m:3s [TRAIN] loss: 0.0301, accu-50: 97.20%, iou: 94.16%, f1: 96.99% 210.90ms [EVAL] [259/259 step] loss: 0.0573, accu-50: 95.49%, iou: 89.19%, f1: 94.27%, 63.89ms
@20230702_0544 [EP 162/500] lr: 0.0022574595641344786, took: 0h:3m:17s, ETA: 0d:18h:29m:46s [TRAIN] loss: 0.0299, accu-50: 97.22%, iou: 94.20%, f1: 97.01% 210.87ms [EVAL] [259/259 step] loss: 0.0553, accu-50: 95.80%, iou: 89.56%, f1: 94.47%, 64.01ms
@20230702_0548 [EP 163/500] lr: 0.0022368147037923336, took: 0h:3m:17s, ETA: 0d:18h:26m:29s [TRAIN] loss: 0.0299, accu-50: 97.21%, iou: 94.21%, f1: 97.01% 210.96ms [EVAL] [259/259 step] loss: 0.0541, accu-50: 94.40%, iou: 89.77%, f1: 94.59%, 64.07ms
@20230702_0551 [EP 164/500] lr: 0.0022163584362715483, took: 0h:3m:17s, ETA: 0d:18h:23m:12s [TRAIN] loss: 0.0297, accu-50: 97.24%, iou: 94.24%, f1: 97.03% 210.90ms [EVAL] [259/259 step] loss: 0.0549, accu-50: 94.78%, iou: 89.63%, f1: 94.51%, 63.82ms
@20230702_0554 [EP 165/500] lr: 0.0021960893645882607, took: 0h:3m:17s, ETA: 0d:18h:19m:55s [TRAIN] loss: 0.0297, accu-50: 97.24%, iou: 94.24%, f1: 97.03% 210.90ms [EVAL] [259/259 step] loss: 0.0558, accu-50: 94.75%, iou: 89.46%, f1: 94.42%, 64.19ms
@20230702_0557 [EP 166/500] lr: 0.0021760056260973215, took: 0h:3m:17s, ETA: 0d:18h:16m:38s [TRAIN] loss: 0.0295, accu-50: 97.24%, iou: 94.27%, f1: 97.05% 210.88ms [EVAL] [259/259 step] loss: 0.0548, accu-50: 95.34%, iou: 89.64%, f1: 94.52%, 64.06ms
@20230702_0601 [EP 167/500] lr: 0.0021561053581535816, took: 0h:3m:17s, ETA: 0d:18h:13m:21s [TRAIN] loss: 0.0295, accu-50: 97.23%, iou: 94.27%, f1: 97.05% 210.98ms [EVAL] [259/259 step] loss: 0.0570, accu-50: 94.18%, iou: 89.26%, f1: 94.30%, 64.10ms
@20230702_0604 [EP 168/500] lr: 0.0021363873966038227, took: 0h:3m:17s, ETA: 0d:18h:10m:4s [TRAIN] loss: 0.0294, accu-50: 97.25%, iou: 94.29%, f1: 97.06% 210.86ms [EVAL] [259/259 step] loss: 0.0533, accu-50: 95.05%, iou: 89.92%, f1: 94.67%, 63.78ms
@20230702_0607 [EP 169/500] lr: 0.002116849645972252, took: 0h:3m:17s, ETA: 0d:18h:6m:47s [TRAIN] loss: 0.0294, accu-50: 97.25%, iou: 94.30%, f1: 97.06% 210.90ms [EVAL] [259/259 step] loss: 0.0546, accu-50: 95.29%, iou: 89.68%, f1: 94.54%, 63.92ms
@20230702_0611 [EP 170/500] lr: 0.0020974904764443636, took: 0h:3m:17s, ETA: 0d:18h:3m:30s [TRAIN] loss: 0.0294, accu-50: 97.27%, iou: 94.30%, f1: 97.06% 210.89ms [EVAL] [259/259 step] loss: 0.0567, accu-50: 94.34%, iou: 89.31%, f1: 94.33%, 63.80ms
@20230702_0614 [EP 171/500] lr: 0.002078308491036296, took: 0h:3m:17s, ETA: 0d:18h:0m:13s [TRAIN] loss: 0.0293, accu-50: 97.27%, iou: 94.31%, f1: 97.07% 210.85ms [EVAL] [259/259 step] loss: 0.0536, accu-50: 95.07%, iou: 89.86%, f1: 94.64%, 64.03ms
@20230702_0617 [EP 172/500] lr: 0.0020593018271028996, took: 0h:3m:17s, ETA: 0d:17h:56m:56s [TRAIN] loss: 0.0292, accu-50: 97.27%, iou: 94.34%, f1: 97.08% 210.93ms [EVAL] [259/259 step] loss: 0.0541, accu-50: 95.08%, iou: 89.77%, f1: 94.59%, 64.07ms
@20230702_0620 [EP 173/500] lr: 0.0020404690876603127, took: 0h:3m:17s, ETA: 0d:17h:53m:39s [TRAIN] loss: 0.0291, accu-50: 97.28%, iou: 94.36%, f1: 97.09% 210.90ms [EVAL] [259/259 step] loss: 0.0552, accu-50: 95.85%, iou: 89.57%, f1: 94.48%, 63.99ms
@20230702_0624 [EP 174/500] lr: 0.002021808410063386, took: 0h:3m:17s, ETA: 0d:17h:50m:22s [TRAIN] loss: 0.0290, accu-50: 97.30%, iou: 94.37%, f1: 97.10% 210.97ms [EVAL] [259/259 step] loss: 0.0559, accu-50: 94.84%, iou: 89.46%, f1: 94.41%, 64.07ms
@20230702_0627 [EP 175/500] lr: 0.0020033183973282576, took: 0h:3m:17s, ETA: 0d:17h:47m:5s [TRAIN] loss: 0.0290, accu-50: 97.31%, iou: 94.38%, f1: 97.10% 210.92ms [EVAL] [259/259 step] loss: 0.0557, accu-50: 95.50%, iou: 89.49%, f1: 94.43%, 64.02ms
@20230702_0630 [EP 176/500] lr: 0.0019849976524710655, took: 0h:3m:17s, ETA: 0d:17h:43m:48s [TRAIN] loss: 0.0289, accu-50: 97.31%, iou: 94.40%, f1: 97.11% 210.98ms [EVAL] [259/259 step] loss: 0.0537, accu-50: 95.44%, iou: 89.85%, f1: 94.63%, 64.12ms
@20230702_0634 [EP 177/500] lr: 0.0019668443128466606, took: 0h:3m:17s, ETA: 0d:17h:40m:31s [TRAIN] loss: 0.0288, accu-50: 97.31%, iou: 94.41%, f1: 97.12% 210.95ms [EVAL] [259/259 step] loss: 0.0548, accu-50: 95.55%, iou: 89.65%, f1: 94.52%, 64.02ms
@20230702_0637 [EP 178/500] lr: 0.0019488570978865027, took: 0h:3m:17s, ETA: 0d:17h:37m:14s [TRAIN] loss: 0.0288, accu-50: 97.30%, iou: 94.41%, f1: 97.12% 210.98ms [EVAL] [259/259 step] loss: 0.0580, accu-50: 95.14%, iou: 89.07%, f1: 94.20%, 64.05ms
@20230702_0640 [EP 179/500] lr: 0.0019310343777760863, took: 0h:3m:17s, ETA: 0d:17h:33m:57s [TRAIN] loss: 0.0287, accu-50: 97.35%, iou: 94.42%, f1: 97.13% 210.87ms [EVAL] [259/259 step] loss: 0.0548, accu-50: 95.01%, iou: 89.65%, f1: 94.52%, 63.73ms
@20230702_0644 [EP 180/500] lr: 0.0019133745227009058, took: 0h:3m:17s, ETA: 0d:17h:30m:40s [TRAIN] loss: 0.0286, accu-50: 97.32%, iou: 94.45%, f1: 97.14% 210.89ms [EVAL] [259/259 step] loss: 0.0540, accu-50: 94.59%, iou: 89.78%, f1: 94.60%, 64.15ms
@20230702_0647 [EP 181/500] lr: 0.0018958763685077429, took: 0h:3m:17s, ETA: 0d:17h:27m:23s [TRAIN] loss: 0.0286, accu-50: 97.36%, iou: 94.45%, f1: 97.14% 210.88ms [EVAL] [259/259 step] loss: 0.0555, accu-50: 95.04%, iou: 89.52%, f1: 94.45%, 64.26ms
@20230702_0650 [EP 182/500] lr: 0.0018785380525514483, took: 0h:3m:17s, ETA: 0d:17h:24m:6s [TRAIN] loss: 0.0284, accu-50: 97.36%, iou: 94.48%, f1: 97.16% 210.95ms [EVAL] [259/259 step] loss: 0.0538, accu-50: 94.48%, iou: 89.83%, f1: 94.62%, 64.88ms
@20230702_0653 [EP 183/500] lr: 0.001861358410678804, took: 0h:3m:17s, ETA: 0d:17h:20m:49s [TRAIN] loss: 0.0284, accu-50: 97.34%, iou: 94.49%, f1: 97.16% 210.88ms [EVAL] [259/259 step] loss: 0.0572, accu-50: 95.02%, iou: 89.21%, f1: 94.28%, 64.92ms
@20230702_0657 [EP 184/500] lr: 0.001844335813075304, took: 0h:3m:17s, ETA: 0d:17h:17m:32s [TRAIN] loss: 0.0283, accu-50: 97.34%, iou: 94.50%, f1: 97.17% 210.90ms [EVAL] [259/259 step] loss: 0.0652, accu-50: 93.29%, iou: 87.80%, f1: 93.48%, 64.38ms
@20230702_0700 [EP 185/500] lr: 0.0018274689791724086, took: 0h:3m:17s, ETA: 0d:17h:14m:15s [TRAIN] loss: 0.0283, accu-50: 97.38%, iou: 94.51%, f1: 97.17% 210.96ms [EVAL] [259/259 step] loss: 0.0535, accu-50: 95.15%, iou: 89.88%, f1: 94.65%, 64.07ms
@20230702_0703 [EP 186/500] lr: 0.001810756279155612, took: 0h:3m:17s, ETA: 0d:17h:10m:58s [TRAIN] loss: 0.0282, accu-50: 97.38%, iou: 94.52%, f1: 97.18% 210.89ms [EVAL] [259/259 step] loss: 0.0531, accu-50: 94.67%, iou: 89.96%, f1: 94.69%, 64.05ms
@20230702_0707 [EP 187/500] lr: 0.0017941964324563742, took: 0h:3m:17s, ETA: 0d:17h:7m:41s [TRAIN] loss: 0.0281, accu-50: 97.36%, iou: 94.53%, f1: 97.19% 210.89ms [EVAL] [259/259 step] loss: 0.0534, accu-50: 94.57%, iou: 89.89%, f1: 94.66%, 63.81ms
@20230702_0710 [EP 188/500] lr: 0.001777788158506155, took: 0h:3m:17s, ETA: 0d:17h:4m:24s [TRAIN] loss: 0.0280, accu-50: 97.36%, iou: 94.55%, f1: 97.20% 210.96ms [EVAL] [259/259 step] loss: 0.0548, accu-50: 94.77%, iou: 89.65%, f1: 94.52%, 64.06ms
@20230702_0713 [EP 189/500] lr: 0.001761529827490449, took: 0h:3m:17s, ETA: 0d:17h:1m:7s [TRAIN] loss: 0.0280, accu-50: 97.38%, iou: 94.55%, f1: 97.20% 210.89ms [EVAL] [259/259 step] loss: 0.0547, accu-50: 93.94%, iou: 89.67%, f1: 94.53%, 64.12ms
@20230702_0716 [EP 190/500] lr: 0.0017454201588407159, took: 0h:3m:17s, ETA: 0d:16h:57m:50s [TRAIN] loss: 0.0279, accu-50: 97.38%, iou: 94.57%, f1: 97.21% 210.82ms [EVAL] [259/259 step] loss: 0.0532, accu-50: 95.00%, iou: 89.94%, f1: 94.68%, 63.86ms
@20230702_0720 [EP 191/500] lr: 0.0017294578719884157, took: 0h:3m:17s, ETA: 0d:16h:54m:33s [TRAIN] loss: 0.0278, accu-50: 97.41%, iou: 94.59%, f1: 97.22% 210.88ms [EVAL] [259/259 step] loss: 0.0552, accu-50: 95.31%, iou: 89.57%, f1: 94.48%, 64.12ms
@20230702_0723 [EP 192/500] lr: 0.0017136415699496865, took: 0h:3m:17s, ETA: 0d:16h:51m:16s [TRAIN] loss: 0.0278, accu-50: 97.40%, iou: 94.60%, f1: 97.22% 210.80ms [EVAL] [259/259 step] loss: 0.0542, accu-50: 94.58%, iou: 89.76%, f1: 94.58%, 63.85ms
@20230702_0726 [EP 193/500] lr: 0.0016979699721559882, took: 0h:3m:17s, ETA: 0d:16h:47m:59s [TRAIN] loss: 0.0277, accu-50: 97.40%, iou: 94.61%, f1: 97.23% 210.83ms [EVAL] [259/259 step] loss: 0.0536, accu-50: 94.78%, iou: 89.86%, f1: 94.64%, 63.94ms
@20230702_0730 [EP 194/500] lr: 0.001682441565208137, took: 0h:3m:17s, ETA: 0d:16h:44m:42s [TRAIN] loss: 0.0276, accu-50: 97.44%, iou: 94.63%, f1: 97.24% 210.91ms [EVAL] [259/259 step] loss: 0.0538, accu-50: 94.47%, iou: 89.82%, f1: 94.62%, 63.96ms
@20230702_0733 [EP 195/500] lr: 0.0016670553013682365, took: 0h:3m:17s, ETA: 0d:16h:41m:25s [TRAIN] loss: 0.0276, accu-50: 97.41%, iou: 94.63%, f1: 97.24% 210.92ms [EVAL] [259/259 step] loss: 0.0529, accu-50: 95.15%, iou: 89.99%, f1: 94.71%, 63.80ms
@20230702_0736 [EP 196/500] lr: 0.001651809667237103, took: 0h:3m:17s, ETA: 0d:16h:38m:8s [TRAIN] loss: 0.0276, accu-50: 97.42%, iou: 94.64%, f1: 97.24% 210.88ms [EVAL] [259/259 step] loss: 0.0568, accu-50: 94.60%, iou: 89.29%, f1: 94.32%, 63.80ms
@20230702_0739 [EP 197/500] lr: 0.001636703498661518, took: 0h:3m:17s, ETA: 0d:16h:34m:51s [TRAIN] loss: 0.0275, accu-50: 97.42%, iou: 94.64%, f1: 97.25% 210.87ms [EVAL] [259/259 step] loss: 0.0533, accu-50: 94.86%, iou: 89.92%, f1: 94.67%, 64.06ms
@20230702_0743 [EP 198/500] lr: 0.00162173539865762, took: 0h:3m:17s, ETA: 0d:16h:31m:34s [TRAIN] loss: 0.0274, accu-50: 97.43%, iou: 94.67%, f1: 97.26% 210.83ms [EVAL] [259/259 step] loss: 0.0567, accu-50: 94.34%, iou: 89.31%, f1: 94.33%, 64.06ms
@20230702_0746 [EP 199/500] lr: 0.0016069042030721903, took: 0h:3m:17s, ETA: 0d:16h:28m:17s [TRAIN] loss: 0.0274, accu-50: 97.43%, iou: 94.67%, f1: 97.26% 210.87ms [EVAL] [259/259 step] loss: 0.0586, accu-50: 94.22%, iou: 88.96%, f1: 94.14%, 64.13ms
@20230702_0749 [EP 200/500] lr: 0.0015922087477520108, took: 0h:3m:17s, ETA: 0d:16h:25m:0s [TRAIN] loss: 0.0273, accu-50: 97.43%, iou: 94.68%, f1: 97.27% 210.82ms [EVAL] [259/259 step] loss: 0.0533, accu-50: 94.10%, iou: 89.91%, f1: 94.67%, 64.01ms
@20230702_0753 [EP 201/500] lr: 0.0015776476357132196, took: 0h:3m:17s, ETA: 0d:16h:21m:43s [TRAIN] loss: 0.0272, accu-50: 97.44%, iou: 94.71%, f1: 97.28% 210.78ms [EVAL] [259/259 step] loss: 0.0549, accu-50: 94.68%, iou: 89.63%, f1: 94.51%, 63.89ms
@20230702_0756 [EP 202/500] lr: 0.0015632195863872766, took: 0h:3m:17s, ETA: 0d:16h:18m:26s [TRAIN] loss: 0.0272, accu-50: 97.46%, iou: 94.71%, f1: 97.28% 210.85ms [EVAL] [259/259 step] loss: 0.0536, accu-50: 94.96%, iou: 89.86%, f1: 94.64%, 64.04ms
@20230702_0759 [EP 203/500] lr: 0.0015489236684516072, took: 0h:3m:17s, ETA: 0d:16h:15m:9s [TRAIN] loss: 0.0271, accu-50: 97.46%, iou: 94.73%, f1: 97.29% 210.81ms [EVAL] [259/259 step] loss: 0.0564, accu-50: 94.97%, iou: 89.37%, f1: 94.36%, 63.90ms
@20230702_0802 [EP 204/500] lr: 0.0015347583685070276, took: 0h:3m:17s, ETA: 0d:16h:11m:52s [TRAIN] loss: 0.0271, accu-50: 97.44%, iou: 94.74%, f1: 97.29% 210.85ms [EVAL] [259/259 step] loss: 0.0533, accu-50: 95.25%, iou: 89.91%, f1: 94.67%, 64.11ms
@20230702_0806 [EP 205/500] lr: 0.0015207226388156414, took: 0h:3m:17s, ETA: 0d:16h:8m:35s [TRAIN] loss: 0.0271, accu-50: 97.48%, iou: 94.74%, f1: 97.29% 210.85ms [EVAL] [259/259 step] loss: 0.0555, accu-50: 94.74%, iou: 89.53%, f1: 94.45%, 64.20ms
@20230702_0809 [EP 206/500] lr: 0.0015068151988089085, took: 0h:3m:17s, ETA: 0d:16h:5m:18s [TRAIN] loss: 0.0269, accu-50: 97.45%, iou: 94.77%, f1: 97.31% 210.88ms [EVAL] [259/259 step] loss: 0.0540, accu-50: 94.79%, iou: 89.79%, f1: 94.60%, 63.95ms
@20230702_0812 [EP 207/500] lr: 0.0014930350007489324, took: 0h:3m:17s, ETA: 0d:16h:2m:1s [TRAIN] loss: 0.0269, accu-50: 97.49%, iou: 94.77%, f1: 97.31% 210.91ms [EVAL] [259/259 step] loss: 0.0536, accu-50: 94.91%, iou: 89.87%, f1: 94.64%, 64.09ms
@20230702_0816 [EP 208/500] lr: 0.0014793808804824948, took: 0h:3m:17s, ETA: 0d:15h:58m:44s [TRAIN] loss: 0.0267, accu-50: 97.50%, iou: 94.80%, f1: 97.33% 210.89ms [EVAL] [259/259 step] loss: 0.0575, accu-50: 94.36%, iou: 89.16%, f1: 94.25%, 64.08ms
@20230702_0819 [EP 209/500] lr: 0.0014658515574410558, took: 0h:3m:17s, ETA: 0d:15h:55m:27s [TRAIN] loss: 0.0268, accu-50: 97.48%, iou: 94.78%, f1: 97.32% 210.91ms [EVAL] [259/259 step] loss: 0.0531, accu-50: 94.58%, iou: 89.95%, f1: 94.69%, 64.15ms
@20230702_0822 [EP 210/500] lr: 0.0014524459838867188, took: 0h:3m:17s, ETA: 0d:15h:52m:10s [TRAIN] loss: 0.0267, accu-50: 97.51%, iou: 94.81%, f1: 97.33% 210.92ms [EVAL] [259/259 step] loss: 0.0572, accu-50: 94.87%, iou: 89.23%, f1: 94.28%, 63.95ms
@20230702_0825 [EP 211/500] lr: 0.0014391629956662655, took: 0h:3m:17s, ETA: 0d:15h:48m:53s [TRAIN] loss: 0.0266, accu-50: 97.51%, iou: 94.82%, f1: 97.34% 210.84ms [EVAL] [259/259 step] loss: 0.0531, accu-50: 94.95%, iou: 89.95%, f1: 94.69%, 63.89ms
@20230702_0829 [EP 212/500] lr: 0.0014260015450417995, took: 0h:3m:17s, ETA: 0d:15h:45m:36s [TRAIN] loss: 0.0265, accu-50: 97.52%, iou: 94.83%, f1: 97.35% 210.87ms [EVAL] [259/259 step] loss: 0.0554, accu-50: 94.80%, iou: 89.53%, f1: 94.46%, 64.17ms
@20230702_0832 [EP 213/500] lr: 0.0014129604678601027, took: 0h:3m:17s, ETA: 0d:15h:42m:19s [TRAIN] loss: 0.0264, accu-50: 97.53%, iou: 94.85%, f1: 97.36% 210.85ms [EVAL] [259/259 step] loss: 0.0530, accu-50: 94.94%, iou: 89.98%, f1: 94.70%, 64.14ms
@20230702_0835 [EP 214/500] lr: 0.0014000385999679565, took: 0h:3m:17s, ETA: 0d:15h:39m:2s [TRAIN] loss: 0.0265, accu-50: 97.52%, iou: 94.84%, f1: 97.35% 210.86ms [EVAL] [259/259 step] loss: 0.0544, accu-50: 94.94%, iou: 89.71%, f1: 94.56%, 64.40ms
@20230702_0839 [EP 215/500] lr: 0.0013872348936274648, took: 0h:3m:17s, ETA: 0d:15h:35m:45s [TRAIN] loss: 0.0265, accu-50: 97.53%, iou: 94.84%, f1: 97.35% 210.86ms [EVAL] [259/259 step] loss: 0.0574, accu-50: 94.94%, iou: 89.19%, f1: 94.26%, 64.89ms
@20230702_0842 [EP 216/500] lr: 0.001374548301100731, took: 0h:3m:17s, ETA: 0d:15h:32m:28s [TRAIN] loss: 0.0264, accu-50: 97.53%, iou: 94.86%, f1: 97.36% 210.85ms [EVAL] [259/259 step] loss: 0.0546, accu-50: 94.35%, iou: 89.68%, f1: 94.54%, 65.47ms
@20230702_0845 [EP 217/500] lr: 0.0013619776582345366, took: 0h:3m:17s, ETA: 0d:15h:29m:11s [TRAIN] loss: 0.0263, accu-50: 97.55%, iou: 94.88%, f1: 97.37% 210.93ms [EVAL] [259/259 step] loss: 0.0532, accu-50: 94.58%, iou: 89.94%, f1: 94.68%, 64.43ms
@20230702_0849 [EP 218/500] lr: 0.0013495221501216292, took: 0h:3m:17s, ETA: 0d:15h:25m:54s [TRAIN] loss: 0.0264, accu-50: 97.51%, iou: 94.87%, f1: 97.36% 210.84ms [EVAL] [259/259 step] loss: 0.0532, accu-50: 94.44%, iou: 89.93%, f1: 94.68%, 64.25ms
@20230702_0852 [EP 219/500] lr: 0.0013371803797781467, took: 0h:3m:17s, ETA: 0d:15h:22m:37s [TRAIN] loss: 0.0263, accu-50: 97.53%, iou: 94.89%, f1: 97.37% 210.90ms [EVAL] [259/259 step] loss: 0.0535, accu-50: 94.56%, iou: 89.88%, f1: 94.65%, 64.04ms
@20230702_0855 [EP 220/500] lr: 0.0013249515322968364, took: 0h:3m:17s, ETA: 0d:15h:19m:20s [TRAIN] loss: 0.0262, accu-50: 97.55%, iou: 94.90%, f1: 97.38% 210.86ms [EVAL] [259/259 step] loss: 0.0550, accu-50: 94.63%, iou: 89.61%, f1: 94.50%, 63.93ms
@20230702_0858 [EP 221/500] lr: 0.0013128345599398017, took: 0h:3m:17s, ETA: 0d:15h:16m:3s [TRAIN] loss: 0.0262, accu-50: 97.54%, iou: 94.91%, f1: 97.38% 210.94ms [EVAL] [259/259 step] loss: 0.0558, accu-50: 94.90%, iou: 89.48%, f1: 94.42%, 63.89ms
@20230702_0902 [EP 222/500] lr: 0.0013008284149691463, took: 0h:3m:17s, ETA: 0d:15h:12m:46s [TRAIN] loss: 0.0261, accu-50: 97.56%, iou: 94.92%, f1: 97.39% 210.98ms [EVAL] [259/259 step] loss: 0.0539, accu-50: 94.83%, iou: 89.81%, f1: 94.61%, 64.05ms
@20230702_0905 [EP 223/500] lr: 0.0012889319332316518, took: 0h:3m:17s, ETA: 0d:15h:9m:29s [TRAIN] loss: 0.0261, accu-50: 97.56%, iou: 94.92%, f1: 97.39% 210.90ms [EVAL] [259/259 step] loss: 0.0541, accu-50: 94.98%, iou: 89.77%, f1: 94.59%, 63.92ms
@20230702_0908 [EP 224/500] lr: 0.0012771444162353873, took: 0h:3m:17s, ETA: 0d:15h:6m:12s [TRAIN] loss: 0.0260, accu-50: 97.58%, iou: 94.94%, f1: 97.40% 210.90ms [EVAL] [259/259 step] loss: 0.0529, accu-50: 94.70%, iou: 89.98%, f1: 94.71%, 63.97ms
