

** [alpha] Launch Training on 20230626_1405
{
  "HOST": "alpha",
  "SAVE": true,
  "github_log": true,
  "architecture": "DLV3+",
  "baseModel": "EffNetV2",
  "modelSize": [
    512,
    512
  ],
  "initialWeight": [
    null,
    null
  ],
  "num_epochs": 500,
  "resume": false,
  "prevEPOCH": 99,
  "resumeWeight": "./model_weights/EffNet/20230613_1524_DLV3PP_EffNet_BEST_AUG/variables/variables",
  "augmentation": true,
  "temperature_shift": 5,
  "Flag": true,
  "p": 0.2,
  "acc_thresh": 0.5,
  "batch_size": 10,
  "lr_scheduling": "cos",
  "lr": 0.01,
  "decay_steps": 1.0,
  "train_annotation": "./Annotations/train_base_db_20230523.txt",
  "eval_annotation": "./Annotations/eval_base_db_20230523.txt",
  "exp_comment": "* Augmentation Reinforced\n  - Image Blur Feature Added \n* New Exp on Cos Lr\n  - Due to frequent network error, there was unexpected termination over the last two exp. \n  - This makes hard to observe the behavior of cos annealing lr scheduling.\n  - So, this time, we decided to start it over gain, \n  -  Also, we change the n_cycles from num_epochs/100 to 2.5 (hard coded value).\n  - n_cycles changed from 2.5 to 2\n",
  "isCompleted": false,
  "config": "Config/TRAIN_DLV3_EffNetV2.yaml"
}
@20230626_1413 [EP 1/500] lr: 0.009999999776482582, took: 0h:7m:36s, ETA: 2d:15h:12m:24s [TRAIN] loss: 0.4726, accu-50: 9.80%, iou: 39.45%, f1: 52.74% 252.94ms [EVAL] [414/414 step] loss: 1.0000, accu-50: 0.00%, iou: 0.00%, f1: 0.00%, 60.20ms
@20230627_0750 [EP 158/500] lr: 0.002985467901453376, took: 0h:6m:43s, ETA: 1d:14h:17m:6s [TRAIN] loss: 0.0714, accu-50: 92.85%, iou: 86.71%, f1: 92.86% 214.13ms [EVAL] [414/414 step] loss: 0.0986, accu-50: 91.19%, iou: 82.24%, f1: 90.14%, 55.92ms
@20230627_0756 [EP 159/500] lr: 0.002928122179582715, took: 0h:6m:43s, ETA: 1d:14h:10m:23s [TRAIN] loss: 0.0710, accu-50: 92.83%, iou: 86.78%, f1: 92.90% 214.16ms [EVAL] [414/414 step] loss: 0.1054, accu-50: 90.64%, iou: 81.19%, f1: 89.46%, 55.92ms
@20230627_0803 [EP 160/500] lr: 0.002871103584766388, took: 0h:6m:43s, ETA: 1d:14h:3m:40s [TRAIN] loss: 0.0707, accu-50: 92.91%, iou: 86.85%, f1: 92.93% 214.01ms [EVAL] [414/414 step] loss: 0.1000, accu-50: 90.94%, iou: 82.02%, f1: 90.00%, 55.85ms
@20230627_0809 [EP 161/500] lr: 0.002814421197399497, took: 0h:6m:43s, ETA: 1d:13h:56m:57s [TRAIN] loss: 0.0708, accu-50: 92.90%, iou: 86.81%, f1: 92.92% 214.10ms [EVAL] [414/414 step] loss: 0.0963, accu-50: 90.77%, iou: 82.59%, f1: 90.37%, 55.87ms
@20230627_0816 [EP 162/500] lr: 0.002758083865046501, took: 0h:6m:42s, ETA: 1d:13h:44m:36s [TRAIN] loss: 0.0703, accu-50: 92.94%, iou: 86.90%, f1: 92.97% 214.06ms [EVAL] [414/414 step] loss: 0.0971, accu-50: 90.64%, iou: 82.48%, f1: 90.29%, 55.89ms
@20230627_0822 [EP 163/500] lr: 0.002702100668102503, took: 0h:6m:42s, ETA: 1d:13h:37m:54s [TRAIN] loss: 0.0703, accu-50: 92.83%, iou: 86.91%, f1: 92.97% 214.01ms [EVAL] [414/414 step] loss: 0.1008, accu-50: 91.94%, iou: 81.89%, f1: 89.92%, 55.92ms
@20230627_0829 [EP 164/500] lr: 0.002646480454131961, took: 0h:6m:42s, ETA: 1d:13h:31m:12s [TRAIN] loss: 0.0701, accu-50: 92.93%, iou: 86.94%, f1: 92.99% 214.13ms [EVAL] [414/414 step] loss: 0.0969, accu-50: 91.70%, iou: 82.51%, f1: 90.31%, 56.06ms
@20230627_0835 [EP 165/500] lr: 0.002591231605038047, took: 0h:6m:42s, ETA: 1d:13h:24m:30s [TRAIN] loss: 0.0703, accu-50: 93.00%, iou: 86.91%, f1: 92.97% 214.04ms [EVAL] [414/414 step] loss: 0.0972, accu-50: 90.85%, iou: 82.45%, f1: 90.28%, 56.01ms
@20230627_0842 [EP 166/500] lr: 0.0025363632012158632, took: 0h:6m:42s, ETA: 1d:13h:17m:48s [TRAIN] loss: 0.0698, accu-50: 93.00%, iou: 86.99%, f1: 93.02% 214.09ms [EVAL] [414/414 step] loss: 0.1001, accu-50: 91.01%, iou: 82.00%, f1: 89.99%, 56.33ms
@20230627_0848 [EP 167/500] lr: 0.002481884090229869, took: 0h:6m:42s, ETA: 1d:13h:11m:6s [TRAIN] loss: 0.0697, accu-50: 92.97%, iou: 87.01%, f1: 93.03% 214.08ms [EVAL] [414/414 step] loss: 0.0963, accu-50: 91.81%, iou: 82.61%, f1: 90.37%, 56.09ms
@20230627_0855 [EP 168/500] lr: 0.0024278024211525917, took: 0h:6m:42s, ETA: 1d:13h:4m:24s [TRAIN] loss: 0.0697, accu-50: 93.06%, iou: 87.02%, f1: 93.03% 213.98ms [EVAL] [414/414 step] loss: 0.0984, accu-50: 91.27%, iou: 82.26%, f1: 90.16%, 56.09ms
@20230627_0901 [EP 169/500] lr: 0.002374126808717847, took: 0h:6m:42s, ETA: 1d:12h:57m:42s [TRAIN] loss: 0.0696, accu-50: 92.95%, iou: 87.04%, f1: 93.04% 214.12ms [EVAL] [414/414 step] loss: 0.0977, accu-50: 91.82%, iou: 82.37%, f1: 90.23%, 56.23ms
@20230627_0908 [EP 170/500] lr: 0.0023208661004900932, took: 0h:6m:42s, ETA: 1d:12h:51m:0s [TRAIN] loss: 0.0694, accu-50: 93.01%, iou: 87.07%, f1: 93.06% 214.09ms [EVAL] [414/414 step] loss: 0.0969, accu-50: 91.45%, iou: 82.51%, f1: 90.31%, 56.05ms
@20230627_0914 [EP 171/500] lr: 0.002268028212711215, took: 0h:6m:42s, ETA: 1d:12h:44m:18s [TRAIN] loss: 0.0692, accu-50: 93.07%, iou: 87.10%, f1: 93.08% 214.08ms [EVAL] [414/414 step] loss: 0.1161, accu-50: 87.77%, iou: 79.75%, f1: 88.39%, 56.17ms
@20230627_0921 [EP 172/500] lr: 0.002215621992945671, took: 0h:6m:42s, ETA: 1d:12h:37m:36s [TRAIN] loss: 0.0690, accu-50: 93.11%, iou: 87.14%, f1: 93.10% 214.04ms [EVAL] [414/414 step] loss: 0.0977, accu-50: 90.41%, iou: 82.37%, f1: 90.23%, 55.91ms
@20230627_0929 [EP 173/500] lr: 0.0021636553574353456, took: 0h:6m:42s, ETA: 1d:12h:30m:54s [TRAIN] loss: 0.0689, accu-50: 93.12%, iou: 87.15%, f1: 93.11% 214.10ms [EVAL] [414/414 step] loss: 0.0956, accu-50: 91.17%, iou: 82.72%, f1: 90.44%, 56.00ms
@20230627_0935 [EP 174/500] lr: 0.0021121364552527666, took: 0h:6m:42s, ETA: 1d:12h:24m:12s [TRAIN] loss: 0.0690, accu-50: 93.04%, iou: 87.13%, f1: 93.10% 213.83ms [EVAL] [414/414 step] loss: 0.0995, accu-50: 91.06%, iou: 82.11%, f1: 90.05%, 55.94ms
@20230627_0942 [EP 175/500] lr: 0.0020610736683011055, took: 0h:6m:42s, ETA: 1d:12h:17m:30s [TRAIN] loss: 0.0685, accu-50: 93.09%, iou: 87.23%, f1: 93.15% 213.97ms [EVAL] [414/414 step] loss: 0.1043, accu-50: 90.77%, iou: 81.38%, f1: 89.57%, 56.19ms
@20230627_0948 [EP 176/500] lr: 0.00201047514565289, took: 0h:6m:42s, ETA: 1d:12h:10m:48s [TRAIN] loss: 0.0686, accu-50: 93.04%, iou: 87.20%, f1: 93.14% 213.91ms [EVAL] [414/414 step] loss: 0.0956, accu-50: 91.65%, iou: 82.72%, f1: 90.44%, 55.78ms
@20230627_0955 [EP 177/500] lr: 0.0019603485707193613, took: 0h:6m:42s, ETA: 1d:12h:4m:6s [TRAIN] loss: 0.0681, accu-50: 93.14%, iou: 87.29%, f1: 93.19% 213.89ms [EVAL] [414/414 step] loss: 0.0957, accu-50: 91.09%, iou: 82.70%, f1: 90.43%, 56.09ms
@20230627_1001 [EP 178/500] lr: 0.0019107019761577249, took: 0h:6m:42s, ETA: 1d:11h:57m:24s [TRAIN] loss: 0.0685, accu-50: 93.17%, iou: 87.22%, f1: 93.15% 213.87ms [EVAL] [414/414 step] loss: 0.0963, accu-50: 91.65%, iou: 82.61%, f1: 90.37%, 56.22ms
@20230627_1008 [EP 179/500] lr: 0.0018615431617945433, took: 0h:6m:42s, ETA: 1d:11h:50m:42s [TRAIN] loss: 0.0686, accu-50: 93.13%, iou: 87.21%, f1: 93.14% 213.88ms [EVAL] [414/414 step] loss: 0.0980, accu-50: 90.71%, iou: 82.34%, f1: 90.20%, 56.04ms
@20230627_1014 [EP 180/500] lr: 0.0018128800438717008, took: 0h:6m:41s, ETA: 1d:11h:38m:40s [TRAIN] loss: 0.0685, accu-50: 93.17%, iou: 87.22%, f1: 93.15% 213.85ms [EVAL] [414/414 step] loss: 0.0964, accu-50: 91.85%, iou: 82.59%, f1: 90.36%, 55.86ms
@20230627_1021 [EP 181/500] lr: 0.001764720189385116, took: 0h:6m:41s, ETA: 1d:11h:31m:59s [TRAIN] loss: 0.0679, accu-50: 93.20%, iou: 87.32%, f1: 93.21% 213.80ms [EVAL] [414/414 step] loss: 0.0999, accu-50: 91.07%, iou: 82.06%, f1: 90.01%, 55.84ms
@20230627_1027 [EP 182/500] lr: 0.001717071165330708, took: 0h:6m:41s, ETA: 1d:11h:25m:18s [TRAIN] loss: 0.0677, accu-50: 93.18%, iou: 87.36%, f1: 93.23% 213.88ms [EVAL] [414/414 step] loss: 0.1064, accu-50: 89.57%, iou: 81.13%, f1: 89.36%, 56.00ms
@20230627_1034 [EP 183/500] lr: 0.0016699406551197171, took: 0h:6m:41s, ETA: 1d:11h:18m:37s [TRAIN] loss: 0.0680, accu-50: 93.18%, iou: 87.32%, f1: 93.20% 213.86ms [EVAL] [414/414 step] loss: 0.1220, accu-50: 87.08%, iou: 79.01%, f1: 87.80%, 55.70ms
@20230627_1040 [EP 184/500] lr: 0.0016233359929174185, took: 0h:6m:41s, ETA: 1d:11h:11m:56s [TRAIN] loss: 0.0676, accu-50: 93.21%, iou: 87.38%, f1: 93.24% 213.82ms [EVAL] [414/414 step] loss: 0.0994, accu-50: 90.90%, iou: 82.14%, f1: 90.06%, 55.83ms
@20230627_1046 [EP 185/500] lr: 0.0015772645128890872, took: 0h:6m:41s, ETA: 1d:11h:5m:15s [TRAIN] loss: 0.0677, accu-50: 93.16%, iou: 87.36%, f1: 93.23% 213.92ms [EVAL] [414/414 step] loss: 0.0951, accu-50: 91.29%, iou: 82.80%, f1: 90.49%, 55.85ms
@20230627_1053 [EP 186/500] lr: 0.0015317334327846766, took: 0h:6m:41s, ETA: 1d:10h:58m:34s [TRAIN] loss: 0.0674, accu-50: 93.19%, iou: 87.41%, f1: 93.26% 213.92ms [EVAL] [414/414 step] loss: 0.0969, accu-50: 91.77%, iou: 82.52%, f1: 90.31%, 56.01ms
@20230627_1101 [EP 187/500] lr: 0.0014867502031847835, took: 0h:6m:41s, ETA: 1d:10h:51m:53s [TRAIN] loss: 0.0678, accu-50: 93.20%, iou: 87.35%, f1: 93.22% 213.93ms [EVAL] [414/414 step] loss: 0.0944, accu-50: 91.64%, iou: 82.91%, f1: 90.56%, 56.02ms
@20230627_1107 [EP 188/500] lr: 0.0014423215761780739, took: 0h:6m:41s, ETA: 1d:10h:45m:12s [TRAIN] loss: 0.0679, accu-50: 93.24%, iou: 87.33%, f1: 93.21% 214.05ms [EVAL] [414/414 step] loss: 0.1091, accu-50: 89.16%, iou: 80.77%, f1: 89.09%, 55.85ms
@20230627_1114 [EP 189/500] lr: 0.001398454885929823, took: 0h:6m:41s, ETA: 1d:10h:38m:31s [TRAIN] loss: 0.0672, accu-50: 93.21%, iou: 87.45%, f1: 93.28% 214.16ms [EVAL] [414/414 step] loss: 0.0978, accu-50: 90.77%, iou: 82.38%, f1: 90.22%, 56.22ms
@20230627_1120 [EP 190/500] lr: 0.0013551568845286965, took: 0h:6m:41s, ETA: 1d:10h:31m:50s [TRAIN] loss: 0.0670, accu-50: 93.21%, iou: 87.48%, f1: 93.30% 214.28ms [EVAL] [414/414 step] loss: 0.0960, accu-50: 91.20%, iou: 82.65%, f1: 90.40%, 56.25ms
@20230627_1127 [EP 191/500] lr: 0.0013124344404786825, took: 0h:6m:41s, ETA: 1d:10h:25m:9s [TRAIN] loss: 0.0667, accu-50: 93.33%, iou: 87.54%, f1: 93.33% 214.22ms [EVAL] [414/414 step] loss: 0.0965, accu-50: 91.32%, iou: 82.57%, f1: 90.35%, 56.32ms
@20230627_1133 [EP 192/500] lr: 0.0012702943058684468, took: 0h:6m:41s, ETA: 1d:10h:18m:28s [TRAIN] loss: 0.0668, accu-50: 93.28%, iou: 87.52%, f1: 93.32% 214.19ms [EVAL] [414/414 step] loss: 0.0957, accu-50: 91.93%, iou: 82.69%, f1: 90.43%, 56.46ms
@20230627_1140 [EP 193/500] lr: 0.0012287431163713336, took: 0h:6m:41s, ETA: 1d:10h:11m:47s [TRAIN] loss: 0.0671, accu-50: 93.27%, iou: 87.47%, f1: 93.29% 214.11ms [EVAL] [414/414 step] loss: 0.0947, accu-50: 91.35%, iou: 82.86%, f1: 90.53%, 56.05ms
@20230627_1146 [EP 194/500] lr: 0.0011877873912453651, took: 0h:6m:41s, ETA: 1d:10h:5m:6s [TRAIN] loss: 0.0664, accu-50: 93.33%, iou: 87.59%, f1: 93.36% 214.11ms [EVAL] [414/414 step] loss: 0.0945, accu-50: 91.55%, iou: 82.90%, f1: 90.55%, 55.99ms
@20230627_1153 [EP 195/500] lr: 0.0011474337661638856, took: 0h:6m:41s, ETA: 1d:9h:58m:25s [TRAIN] loss: 0.0667, accu-50: 93.33%, iou: 87.54%, f1: 93.33% 214.21ms [EVAL] [414/414 step] loss: 0.0997, accu-50: 90.85%, iou: 82.09%, f1: 90.03%, 56.29ms
@20230627_1159 [EP 196/500] lr: 0.0011076885275542736, took: 0h:6m:41s, ETA: 1d:9h:51m:44s [TRAIN] loss: 0.0665, accu-50: 93.32%, iou: 87.57%, f1: 93.35% 214.10ms [EVAL] [414/414 step] loss: 0.0945, accu-50: 91.46%, iou: 82.91%, f1: 90.55%, 56.02ms
@20230627_1206 [EP 197/500] lr: 0.001068557845428586, took: 0h:6m:41s, ETA: 1d:9h:45m:3s [TRAIN] loss: 0.0665, accu-50: 93.37%, iou: 87.57%, f1: 93.35% 214.08ms [EVAL] [414/414 step] loss: 0.0965, accu-50: 91.28%, iou: 82.58%, f1: 90.35%, 56.24ms
@20230627_1212 [EP 198/500] lr: 0.0010300480062142015, took: 0h:6m:41s, ETA: 1d:9h:38m:22s [TRAIN] loss: 0.0662, accu-50: 93.34%, iou: 87.62%, f1: 93.38% 214.20ms [EVAL] [414/414 step] loss: 0.0964, accu-50: 91.74%, iou: 82.59%, f1: 90.36%, 56.34ms
@20230627_1219 [EP 199/500] lr: 0.000992165063507855, took: 0h:6m:41s, ETA: 1d:9h:31m:41s [TRAIN] loss: 0.0666, accu-50: 93.35%, iou: 87.55%, f1: 93.34% 214.03ms [EVAL] [414/414 step] loss: 0.0949, accu-50: 91.39%, iou: 82.84%, f1: 90.51%, 56.69ms
@20230627_1225 [EP 200/500] lr: 0.0009549150126986206, took: 0h:6m:40s, ETA: 1d:9h:20m:0s [TRAIN] loss: 0.0665, accu-50: 93.30%, iou: 87.58%, f1: 93.35% 214.16ms [EVAL] [414/414 step] loss: 0.0949, accu-50: 91.58%, iou: 82.83%, f1: 90.51%, 56.16ms
@20230627_1232 [EP 201/500] lr: 0.0009183037327602506, took: 0h:6m:40s, ETA: 1d:9h:13m:20s [TRAIN] loss: 0.0662, accu-50: 93.31%, iou: 87.62%, f1: 93.38% 214.05ms [EVAL] [414/414 step] loss: 0.0952, accu-50: 91.63%, iou: 82.78%, f1: 90.48%, 56.22ms
@20230627_1238 [EP 202/500] lr: 0.0008823369862511754, took: 0h:6m:40s, ETA: 1d:9h:6m:40s [TRAIN] loss: 0.0662, accu-50: 93.39%, iou: 87.62%, f1: 93.38% 214.05ms [EVAL] [414/414 step] loss: 0.0953, accu-50: 91.24%, iou: 82.78%, f1: 90.47%, 56.18ms
@20230627_1245 [EP 203/500] lr: 0.0008470204775221646, took: 0h:6m:40s, ETA: 1d:9h:0m:0s [TRAIN] loss: 0.0663, accu-50: 93.30%, iou: 87.60%, f1: 93.37% 214.09ms [EVAL] [414/414 step] loss: 0.0954, accu-50: 91.45%, iou: 82.76%, f1: 90.46%, 56.04ms
@20230627_1251 [EP 204/500] lr: 0.0008123597945086658, took: 0h:6m:40s, ETA: 1d:8h:53m:20s [TRAIN] loss: 0.0661, accu-50: 93.35%, iou: 87.63%, f1: 93.39% 214.02ms [EVAL] [414/414 step] loss: 0.0964, accu-50: 91.66%, iou: 82.61%, f1: 90.36%, 56.30ms
@20230627_1258 [EP 205/500] lr: 0.000778360350523144, took: 0h:6m:40s, ETA: 1d:8h:46m:40s [TRAIN] loss: 0.0660, accu-50: 93.34%, iou: 87.65%, f1: 93.40% 213.97ms [EVAL] [414/414 step] loss: 0.0940, accu-50: 91.46%, iou: 82.97%, f1: 90.60%, 55.87ms
@20230627_1304 [EP 206/500] lr: 0.0007450276170857251, took: 0h:6m:40s, ETA: 1d:8h:40m:0s [TRAIN] loss: 0.0655, accu-50: 93.42%, iou: 87.75%, f1: 93.45% 214.05ms [EVAL] [414/414 step] loss: 0.0940, accu-50: 91.75%, iou: 82.98%, f1: 90.60%, 56.00ms
@20230627_1311 [EP 207/500] lr: 0.0007123667164705694, took: 0h:6m:40s, ETA: 1d:8h:33m:20s [TRAIN] loss: 0.0660, accu-50: 93.36%, iou: 87.65%, f1: 93.40% 214.07ms [EVAL] [414/414 step] loss: 0.0947, accu-50: 91.75%, iou: 82.87%, f1: 90.53%, 56.10ms
@20230627_1317 [EP 208/500] lr: 0.0006803828873671591, took: 0h:6m:40s, ETA: 1d:8h:26m:40s [TRAIN] loss: 0.0658, accu-50: 93.36%, iou: 87.69%, f1: 93.42% 213.91ms [EVAL] [414/414 step] loss: 0.0946, accu-50: 91.74%, iou: 82.88%, f1: 90.54%, 55.88ms
@20230627_1324 [EP 209/500] lr: 0.0006490812520496547, took: 0h:6m:40s, ETA: 1d:8h:20m:0s [TRAIN] loss: 0.0657, accu-50: 93.41%, iou: 87.72%, f1: 93.43% 214.16ms [EVAL] [414/414 step] loss: 0.0980, accu-50: 91.62%, iou: 82.35%, f1: 90.20%, 56.06ms
@20230627_1330 [EP 210/500] lr: 0.0006184665835462511, took: 0h:6m:40s, ETA: 1d:8h:13m:20s [TRAIN] loss: 0.0656, accu-50: 93.45%, iou: 87.73%, f1: 93.44% 214.10ms [EVAL] [414/414 step] loss: 0.0961, accu-50: 91.37%, iou: 82.65%, f1: 90.39%, 56.21ms
@20230627_1337 [EP 211/500] lr: 0.0005885438877157867, took: 0h:6m:40s, ETA: 1d:8h:6m:40s [TRAIN] loss: 0.0655, accu-50: 93.51%, iou: 87.75%, f1: 93.45% 214.07ms [EVAL] [414/414 step] loss: 0.0945, accu-50: 91.80%, iou: 82.91%, f1: 90.55%, 55.95ms
@20230627_1343 [EP 212/500] lr: 0.0005593177629634738, took: 0h:6m:40s, ETA: 1d:8h:0m:0s [TRAIN] loss: 0.0656, accu-50: 93.42%, iou: 87.72%, f1: 93.44% 214.17ms [EVAL] [414/414 step] loss: 0.1010, accu-50: 90.84%, iou: 81.91%, f1: 89.90%, 56.18ms
@20230627_1350 [EP 213/500] lr: 0.0005307928659021854, took: 0h:6m:40s, ETA: 1d:7h:53m:20s [TRAIN] loss: 0.0658, accu-50: 93.41%, iou: 87.69%, f1: 93.42% 214.21ms [EVAL] [414/414 step] loss: 0.1012, accu-50: 90.60%, iou: 81.88%, f1: 89.88%, 56.25ms
@20230627_1356 [EP 214/500] lr: 0.0005029737367294729, took: 0h:6m:40s, ETA: 1d:7h:46m:40s [TRAIN] loss: 0.0652, accu-50: 93.40%, iou: 87.80%, f1: 93.48% 214.13ms [EVAL] [414/414 step] loss: 0.0976, accu-50: 91.34%, iou: 82.42%, f1: 90.24%, 56.19ms
@20230627_1403 [EP 215/500] lr: 0.0004758647410199046, took: 0h:6m:40s, ETA: 1d:7h:40m:0s [TRAIN] loss: 0.0651, accu-50: 93.46%, iou: 87.81%, f1: 93.49% 214.12ms [EVAL] [414/414 step] loss: 0.0995, accu-50: 91.03%, iou: 82.13%, f1: 90.05%, 55.98ms
@20230627_1409 [EP 216/500] lr: 0.0004494701570365578, took: 0h:6m:40s, ETA: 1d:7h:33m:20s [TRAIN] loss: 0.0652, accu-50: 93.43%, iou: 87.80%, f1: 93.48% 214.19ms [EVAL] [414/414 step] loss: 0.0990, accu-50: 90.90%, iou: 82.22%, f1: 90.10%, 56.56ms
@20230627_1416 [EP 217/500] lr: 0.00042379414662718773, took: 0h:6m:39s, ETA: 1d:7h:21m:57s [TRAIN] loss: 0.0656, accu-50: 93.42%, iou: 87.72%, f1: 93.44% 214.10ms [EVAL] [414/414 step] loss: 0.1034, accu-50: 90.54%, iou: 81.57%, f1: 89.66%, 56.10ms
@20230627_1422 [EP 218/500] lr: 0.0003988407552242279, took: 0h:6m:39s, ETA: 1d:7h:15m:18s [TRAIN] loss: 0.0655, accu-50: 93.48%, iou: 87.75%, f1: 93.45% 214.11ms [EVAL] [414/414 step] loss: 0.1080, accu-50: 89.73%, iou: 80.89%, f1: 89.20%, 55.98ms
@20230627_1429 [EP 219/500] lr: 0.0003746139700524509, took: 0h:6m:39s, ETA: 1d:7h:8m:39s [TRAIN] loss: 0.0651, accu-50: 93.50%, iou: 87.82%, f1: 93.49% 214.13ms [EVAL] [414/414 step] loss: 0.1028, accu-50: 90.38%, iou: 81.65%, f1: 89.72%, 55.99ms
@20230627_1435 [EP 220/500] lr: 0.0003511175746098161, took: 0h:6m:39s, ETA: 1d:7h:2m:0s [TRAIN] loss: 0.0653, accu-50: 93.46%, iou: 87.78%, f1: 93.47% 214.22ms [EVAL] [414/414 step] loss: 0.0963, accu-50: 91.50%, iou: 82.63%, f1: 90.37%, 56.34ms
@20230627_1442 [EP 221/500] lr: 0.0003283552941866219, took: 0h:6m:39s, ETA: 1d:6h:55m:21s [TRAIN] loss: 0.0649, accu-50: 93.50%, iou: 87.85%, f1: 93.51% 214.21ms [EVAL] [414/414 step] loss: 0.1014, accu-50: 90.77%, iou: 81.86%, f1: 89.86%, 56.85ms
@20230627_1448 [EP 222/500] lr: 0.00030633070855401456, took: 0h:6m:39s, ETA: 1d:6h:48m:42s [TRAIN] loss: 0.0650, accu-50: 93.49%, iou: 87.84%, f1: 93.50% 214.13ms [EVAL] [414/414 step] loss: 0.1086, accu-50: 89.68%, iou: 80.81%, f1: 89.14%, 55.85ms
@20230627_1455 [EP 223/500] lr: 0.00028504731017164886, took: 0h:6m:39s, ETA: 1d:6h:42m:3s [TRAIN] loss: 0.0647, accu-50: 93.52%, iou: 87.88%, f1: 93.53% 214.02ms [EVAL] [414/414 step] loss: 0.0982, accu-50: 91.05%, iou: 82.35%, f1: 90.18%, 56.12ms
@20230627_1501 [EP 224/500] lr: 0.0002645084750838578, took: 0h:6m:39s, ETA: 1d:6h:35m:24s [TRAIN] loss: 0.0657, accu-50: 93.44%, iou: 87.71%, f1: 93.43% 214.13ms [EVAL] [414/414 step] loss: 0.1000, accu-50: 90.88%, iou: 82.06%, f1: 90.00%, 55.94ms
@20230627_1508 [EP 225/500] lr: 0.00024471740471199155, took: 0h:6m:39s, ETA: 1d:6h:28m:45s [TRAIN] loss: 0.0654, accu-50: 93.44%, iou: 87.76%, f1: 93.46% 214.01ms [EVAL] [414/414 step] loss: 0.1058, accu-50: 89.93%, iou: 81.21%, f1: 89.42%, 56.16ms
@20230627_1514 [EP 226/500] lr: 0.00022567727137356997, took: 0h:6m:39s, ETA: 1d:6h:22m:6s [TRAIN] loss: 0.0647, accu-50: 93.46%, iou: 87.88%, f1: 93.53% 214.06ms [EVAL] [414/414 step] loss: 0.0950, accu-50: 91.50%, iou: 82.82%, f1: 90.50%, 56.47ms
@20230627_1521 [EP 227/500] lr: 0.00020739105821121484, took: 0h:6m:39s, ETA: 1d:6h:15m:27s [TRAIN] loss: 0.0645, accu-50: 93.57%, iou: 87.91%, f1: 93.55% 214.09ms [EVAL] [414/414 step] loss: 0.1121, accu-50: 88.77%, iou: 80.32%, f1: 88.79%, 56.11ms
@20230627_1527 [EP 228/500] lr: 0.0001898616465041414, took: 0h:6m:39s, ETA: 1d:6h:8m:48s [TRAIN] loss: 0.0652, accu-50: 93.48%, iou: 87.80%, f1: 93.48% 214.06ms [EVAL] [414/414 step] loss: 0.1201, accu-50: 87.54%, iou: 79.28%, f1: 87.99%, 56.09ms
@20230627_1534 [EP 229/500] lr: 0.000173091801116243, took: 0h:6m:39s, ETA: 1d:6h:2m:9s [TRAIN] loss: 0.0650, accu-50: 93.45%, iou: 87.82%, f1: 93.50% 214.17ms [EVAL] [414/414 step] loss: 0.1015, accu-50: 90.58%, iou: 81.85%, f1: 89.85%, 56.00ms
@20230627_1540 [EP 230/500] lr: 0.0001570841995999217, took: 0h:6m:39s, ETA: 1d:5h:55m:30s [TRAIN] loss: 0.0646, accu-50: 93.47%, iou: 87.90%, f1: 93.54% 214.07ms [EVAL] [414/414 step] loss: 0.1135, accu-50: 88.72%, iou: 80.14%, f1: 88.65%, 55.91ms
@20230627_1547 [EP 231/500] lr: 0.00014184133033268154, took: 0h:6m:39s, ETA: 1d:5h:48m:51s [TRAIN] loss: 0.0656, accu-50: 93.45%, iou: 87.73%, f1: 93.44% 214.14ms [EVAL] [414/414 step] loss: 0.0979, accu-50: 91.11%, iou: 82.38%, f1: 90.21%, 56.35ms
@20230627_1553 [EP 232/500] lr: 0.00012736563803628087, took: 0h:6m:39s, ETA: 1d:5h:42m:12s [TRAIN] loss: 0.0646, accu-50: 93.51%, iou: 87.91%, f1: 93.54% 214.05ms [EVAL] [414/414 step] loss: 0.0951, accu-50: 91.52%, iou: 82.81%, f1: 90.49%, 56.13ms
@20230627_1600 [EP 233/500] lr: 0.00011365938553353772, took: 0h:6m:39s, ETA: 1d:5h:35m:33s [TRAIN] loss: 0.0655, accu-50: 93.39%, iou: 87.74%, f1: 93.45% 214.15ms [EVAL] [414/414 step] loss: 0.1047, accu-50: 90.06%, iou: 81.37%, f1: 89.53%, 56.22ms
@20230627_1606 [EP 234/500] lr: 0.0001007247410598211, took: 0h:6m:39s, ETA: 1d:5h:28m:54s [TRAIN] loss: 0.0647, accu-50: 93.51%, iou: 87.88%, f1: 93.53% 214.08ms [EVAL] [414/414 step] loss: 0.1008, accu-50: 90.60%, iou: 81.95%, f1: 89.92%, 56.14ms
@20230627_1613 [EP 235/500] lr: 8.85637491592206e-05, took: 0h:6m:39s, ETA: 1d:5h:22m:15s [TRAIN] loss: 0.0653, accu-50: 93.47%, iou: 87.78%, f1: 93.47% 214.08ms [EVAL] [414/414 step] loss: 0.1128, accu-50: 88.74%, iou: 80.23%, f1: 88.72%, 55.91ms
@20230627_1619 [EP 236/500] lr: 7.717833068454638e-05, took: 0h:6m:39s, ETA: 1d:5h:15m:36s [TRAIN] loss: 0.0646, accu-50: 93.55%, iou: 87.91%, f1: 93.54% 214.21ms [EVAL] [414/414 step] loss: 0.1089, accu-50: 89.44%, iou: 80.77%, f1: 89.11%, 56.31ms
