** [etri] Launch Training on 20230616_1532
{
  "HOST": "etri",
  "SAVE": true,
  "github_log": true,
  "architecture": "DLV3+",
  "baseModel": "EffNet",
  "modelSize": [
    512,
    512
  ],
  "initialWeight": [
    null,
    null
  ],
  "num_epochs": 500,
  "resume": false,
  "prevEPOCH": 99,
  "resumeWeight": "./model_weights/EffNet/20230613_1524_DLV3PP_EffNet_BEST_AUG/variables/variables",
  "augmentation": true,
  "temperature_shift": 5,
  "Flag": true,
  "p": 0.2,
  "acc_thresh": 0.5,
  "batch_size": 15,
  "lr_scheduling": "cos",
  "lr": 0.01,
  "decay_steps": 1.0,
  "train_annotation": "./Annotations/train_base_db_20230523.txt",
  "eval_annotation": "./Annotations/eval_base_db_20230523.txt",
  "exp_comment": "* Augmentation Reinforced\n  - Image Blur Feature Added \n* New Exp on Cos Lr\n  - Due to frequent network error, there was unexpected termination over the last two exp. \n  - This makes hard to observe the behavior of cos annealing lr scheduling.\n  - So, this time, we decided to start it over gain, \n  -  Also, we change the n_cycles from num_epochs/100 to 2.5 (hard coded value).\n",
  "isCompleted": false,
  "config": "./Config/TRAIN_DLV3_EffNet.yaml"
}
@20230616_1550 [EP 1/500] lr: 0.009999999776482582, took: 0h:17m:30s, ETA: 6d:1h:32m:30s [TRAIN] loss: 0.2701, accu-50: 26.07%, iou: 58.92%, f1: 72.99% 892.62ms [EVAL] [276/276 step] loss: 1.0000, accu-50: 0.00%, iou: 0.00%, f1: 0.00%, 153.83ms
@20230618_1140 [EP 157/500] lr: 0.0010978479404002428, took: 0h:16m:49s, ETA: 4d:0h:8m:7s [TRAIN] loss: 0.0479, accu-50: 95.12%, iou: 90.87%, f1: 95.21% 849.71ms [EVAL] [276/276 step] loss: 0.2759, accu-50: 62.26%, iou: 57.09%, f1: 72.41%, 147.51ms
@20230618_1157 [EP 158/500] lr: 0.0010492249857634306, took: 0h:16m:49s, ETA: 3d:23h:51m:18s [TRAIN] loss: 0.0479, accu-50: 95.13%, iou: 90.88%, f1: 95.21% 848.93ms [EVAL] [276/276 step] loss: 0.1362, accu-50: 84.53%, iou: 76.11%, f1: 86.38%, 147.63ms
@20230618_1214 [EP 159/500] lr: 0.0010015766602009535, took: 0h:16m:49s, ETA: 3d:23h:34m:29s [TRAIN] loss: 0.0477, accu-50: 95.11%, iou: 90.91%, f1: 95.23% 849.36ms [EVAL] [276/276 step] loss: 0.0684, accu-50: 92.85%, iou: 87.22%, f1: 93.16%, 147.66ms
@20230618_1231 [EP 160/500] lr: 0.0009549150126986206, took: 0h:16m:49s, ETA: 3d:23h:17m:40s [TRAIN] loss: 0.0476, accu-50: 95.12%, iou: 90.92%, f1: 95.24% 850.87ms [EVAL] [276/276 step] loss: 0.0706, accu-50: 93.21%, iou: 86.84%, f1: 92.94%, 147.32ms
@20230618_1248 [EP 161/500] lr: 0.0009092513937503099, took: 0h:16m:49s, ETA: 3d:23h:0m:51s [TRAIN] loss: 0.0476, accu-50: 95.14%, iou: 90.93%, f1: 95.24% 853.12ms [EVAL] [276/276 step] loss: 0.1856, accu-50: 81.44%, iou: 68.92%, f1: 81.44%, 147.34ms
@20230618_1305 [EP 162/500] lr: 0.0008645971538498998, took: 0h:16m:49s, ETA: 3d:22h:44m:2s [TRAIN] loss: 0.0475, accu-50: 95.15%, iou: 90.95%, f1: 95.25% 851.32ms [EVAL] [276/276 step] loss: 0.0723, accu-50: 92.58%, iou: 86.55%, f1: 92.77%, 147.18ms
@20230618_1321 [EP 163/500] lr: 0.0008209631778299809, took: 0h:16m:49s, ETA: 3d:22h:27m:13s [TRAIN] loss: 0.0475, accu-50: 95.15%, iou: 90.95%, f1: 95.25% 850.64ms [EVAL] [276/276 step] loss: 0.0713, accu-50: 92.93%, iou: 86.72%, f1: 92.87%, 147.34ms
@20230618_1338 [EP 164/500] lr: 0.000778360350523144, took: 0h:16m:49s, ETA: 3d:22h:10m:24s [TRAIN] loss: 0.0474, accu-50: 95.17%, iou: 90.97%, f1: 95.26% 850.71ms [EVAL] [276/276 step] loss: 0.0808, accu-50: 93.10%, iou: 85.10%, f1: 91.92%, 147.38ms
@20230618_1355 [EP 165/500] lr: 0.0007367991493083537, took: 0h:16m:49s, ETA: 3d:21h:53m:35s [TRAIN] loss: 0.0473, accu-50: 95.17%, iou: 90.98%, f1: 95.27% 862.23ms [EVAL] [276/276 step] loss: 0.1000, accu-50: 89.81%, iou: 81.87%, f1: 90.00%, 149.28ms
@20230618_1412 [EP 166/500] lr: 0.0006962898769415915, took: 0h:16m:49s, ETA: 3d:21h:36m:46s [TRAIN] loss: 0.0472, accu-50: 95.18%, iou: 90.99%, f1: 95.28% 862.83ms [EVAL] [276/276 step] loss: 0.0878, accu-50: 90.66%, iou: 83.89%, f1: 91.22%, 151.09ms
@20230618_1430 [EP 167/500] lr: 0.0006568424287252128, took: 0h:16m:49s, ETA: 3d:21h:19m:57s [TRAIN] loss: 0.0471, accu-50: 95.20%, iou: 91.02%, f1: 95.29% 905.71ms [EVAL] [276/276 step] loss: 0.0776, accu-50: 92.61%, iou: 85.64%, f1: 92.24%, 152.58ms
@20230618_1448 [EP 168/500] lr: 0.0006184665835462511, took: 0h:16m:50s, ETA: 3d:21h:8m:40s [TRAIN] loss: 0.0471, accu-50: 95.20%, iou: 91.03%, f1: 95.29% 918.51ms [EVAL] [276/276 step] loss: 0.0768, accu-50: 92.58%, iou: 85.78%, f1: 92.32%, 150.72ms
@20230618_1505 [EP 169/500] lr: 0.0005811718292534351, took: 0h:16m:50s, ETA: 3d:20h:51m:50s [TRAIN] loss: 0.0470, accu-50: 95.20%, iou: 91.04%, f1: 95.30% 875.08ms [EVAL] [276/276 step] loss: 0.0712, accu-50: 92.98%, iou: 86.74%, f1: 92.88%, 149.21ms
@20230618_1522 [EP 170/500] lr: 0.0005449673626571894, took: 0h:16m:50s, ETA: 3d:20h:35m:0s [TRAIN] loss: 0.0470, accu-50: 95.18%, iou: 91.04%, f1: 95.30% 871.12ms [EVAL] [276/276 step] loss: 0.0926, accu-50: 90.84%, iou: 83.12%, f1: 90.74%, 147.47ms
@20230618_1539 [EP 171/500] lr: 0.0005098621477372944, took: 0h:16m:50s, ETA: 3d:20h:18m:10s [TRAIN] loss: 0.0469, accu-50: 95.21%, iou: 91.06%, f1: 95.31% 854.26ms [EVAL] [276/276 step] loss: 0.0686, accu-50: 93.49%, iou: 87.19%, f1: 93.14%, 148.96ms
@20230618_1556 [EP 172/500] lr: 0.0004758647410199046, took: 0h:16m:50s, ETA: 3d:20h:1m:20s [TRAIN] loss: 0.0468, accu-50: 95.23%, iou: 91.07%, f1: 95.32% 864.53ms [EVAL] [276/276 step] loss: 0.0767, accu-50: 92.26%, iou: 85.78%, f1: 92.33%, 149.14ms
@20230618_1612 [EP 173/500] lr: 0.0004429836117196828, took: 0h:16m:50s, ETA: 3d:19h:44m:30s [TRAIN] loss: 0.0468, accu-50: 95.22%, iou: 91.08%, f1: 95.32% 858.69ms [EVAL] [276/276 step] loss: 0.0684, accu-50: 93.62%, iou: 87.23%, f1: 93.16%, 152.00ms
@20230618_1630 [EP 174/500] lr: 0.00041122687980532646, took: 0h:16m:50s, ETA: 3d:19h:27m:40s [TRAIN] loss: 0.0467, accu-50: 95.24%, iou: 91.08%, f1: 95.33% 872.59ms [EVAL] [276/276 step] loss: 0.0686, accu-50: 92.64%, iou: 87.20%, f1: 93.14%, 149.28ms
@20230618_1647 [EP 175/500] lr: 0.00038060234510339797, took: 0h:16m:50s, ETA: 3d:19h:10m:50s [TRAIN] loss: 0.0467, accu-50: 95.22%, iou: 91.10%, f1: 95.33% 875.87ms [EVAL] [276/276 step] loss: 0.0719, accu-50: 92.72%, iou: 86.62%, f1: 92.81%, 153.44ms
@20230618_1704 [EP 176/500] lr: 0.0003511175746098161, took: 0h:16m:50s, ETA: 3d:18h:54m:0s [TRAIN] loss: 0.0466, accu-50: 95.24%, iou: 91.10%, f1: 95.34% 892.53ms [EVAL] [276/276 step] loss: 0.0898, accu-50: 90.77%, iou: 83.57%, f1: 91.02%, 161.56ms
@20230618_1722 [EP 177/500] lr: 0.00032277984428219497, took: 0h:16m:51s, ETA: 3d:18h:42m:33s [TRAIN] loss: 0.0466, accu-50: 95.25%, iou: 91.12%, f1: 95.34% 906.80ms [EVAL] [276/276 step] loss: 0.0709, accu-50: 92.97%, iou: 86.80%, f1: 92.91%, 151.37ms
@20230618_1739 [EP 178/500] lr: 0.00029559616814367473, took: 0h:16m:51s, ETA: 3d:18h:25m:42s [TRAIN] loss: 0.0465, accu-50: 95.25%, iou: 91.13%, f1: 95.35% 865.71ms [EVAL] [276/276 step] loss: 0.0763, accu-50: 92.70%, iou: 85.85%, f1: 92.37%, 150.20ms
@20230618_1757 [EP 179/500] lr: 0.00026957321097142994, took: 0h:16m:51s, ETA: 3d:18h:8m:51s [TRAIN] loss: 0.0465, accu-50: 95.25%, iou: 91.12%, f1: 95.35% 901.95ms [EVAL] [276/276 step] loss: 0.0753, accu-50: 92.46%, iou: 86.03%, f1: 92.47%, 158.96ms
@20230618_1814 [EP 180/500] lr: 0.00024471740471199155, took: 0h:16m:51s, ETA: 3d:17h:52m:0s [TRAIN] loss: 0.0465, accu-50: 95.25%, iou: 91.13%, f1: 95.35% 887.07ms [EVAL] [276/276 step] loss: 0.0834, accu-50: 91.56%, iou: 84.65%, f1: 91.66%, 149.39ms
@20230618_1831 [EP 181/500] lr: 0.00022103491937741637, took: 0h:16m:51s, ETA: 3d:17h:35m:9s [TRAIN] loss: 0.0464, accu-50: 95.26%, iou: 91.15%, f1: 95.36% 868.71ms [EVAL] [276/276 step] loss: 0.0855, accu-50: 91.83%, iou: 84.28%, f1: 91.45%, 147.45ms
@20230618_1848 [EP 182/500] lr: 0.00019853157573379576, took: 0h:16m:51s, ETA: 3d:17h:18m:18s [TRAIN] loss: 0.0464, accu-50: 95.27%, iou: 91.15%, f1: 95.36% 857.24ms [EVAL] [276/276 step] loss: 0.0772, accu-50: 92.31%, iou: 85.71%, f1: 92.28%, 149.69ms
@20230618_1905 [EP 183/500] lr: 0.0001772129035089165, took: 0h:16m:51s, ETA: 3d:17h:1m:27s [TRAIN] loss: 0.0464, accu-50: 95.26%, iou: 91.15%, f1: 95.36% 859.88ms [EVAL] [276/276 step] loss: 0.0711, accu-50: 92.83%, iou: 86.75%, f1: 92.89%, 150.24ms
@20230618_1922 [EP 184/500] lr: 0.0001570841995999217, took: 0h:16m:51s, ETA: 3d:16h:44m:36s [TRAIN] loss: 0.0464, accu-50: 95.26%, iou: 91.16%, f1: 95.36% 860.93ms [EVAL] [276/276 step] loss: 0.0710, accu-50: 93.24%, iou: 86.77%, f1: 92.90%, 147.23ms
@20230618_1939 [EP 185/500] lr: 0.0001381503971060738, took: 0h:16m:51s, ETA: 3d:16h:27m:45s [TRAIN] loss: 0.0463, accu-50: 95.27%, iou: 91.16%, f1: 95.37% 852.26ms [EVAL] [276/276 step] loss: 0.0796, accu-50: 92.33%, iou: 85.30%, f1: 92.04%, 147.26ms
@20230618_1955 [EP 186/500] lr: 0.00012041618902003393, took: 0h:16m:51s, ETA: 3d:16h:10m:54s [TRAIN] loss: 0.0463, accu-50: 95.28%, iou: 91.16%, f1: 95.37% 851.89ms [EVAL] [276/276 step] loss: 0.0688, accu-50: 92.95%, iou: 87.15%, f1: 93.12%, 147.43ms
@20230618_2012 [EP 187/500] lr: 0.00010388594819232821, took: 0h:16m:51s, ETA: 3d:15h:54m:3s [TRAIN] loss: 0.0463, accu-50: 95.25%, iou: 91.16%, f1: 95.37% 850.51ms [EVAL] [276/276 step] loss: 0.0727, accu-50: 92.66%, iou: 86.48%, f1: 92.73%, 147.31ms
@20230618_2029 [EP 188/500] lr: 8.85637491592206e-05, took: 0h:16m:51s, ETA: 3d:15h:37m:12s [TRAIN] loss: 0.0462, accu-50: 95.28%, iou: 91.18%, f1: 95.38% 849.43ms [EVAL] [276/276 step] loss: 0.0725, accu-50: 93.16%, iou: 86.51%, f1: 92.75%, 147.16ms
@20230618_2045 [EP 189/500] lr: 7.445336814271286e-05, took: 0h:16m:51s, ETA: 3d:15h:20m:21s [TRAIN] loss: 0.0462, accu-50: 95.30%, iou: 91.18%, f1: 95.38% 853.92ms [EVAL] [276/276 step] loss: 0.0683, accu-50: 93.53%, iou: 87.25%, f1: 93.17%, 147.26ms
@20230618_2102 [EP 190/500] lr: 6.155829760245979e-05, took: 0h:16m:51s, ETA: 3d:15h:3m:30s [TRAIN] loss: 0.0462, accu-50: 95.29%, iou: 91.18%, f1: 95.38% 849.20ms [EVAL] [276/276 step] loss: 0.0680, accu-50: 93.25%, iou: 87.29%, f1: 93.20%, 147.20ms
@20230618_2119 [EP 191/500] lr: 4.988170985598117e-05, took: 0h:16m:51s, ETA: 3d:14h:46m:39s [TRAIN] loss: 0.0462, accu-50: 95.28%, iou: 91.18%, f1: 95.38% 851.35ms [EVAL] [276/276 step] loss: 0.0681, accu-50: 93.56%, iou: 87.28%, f1: 93.19%, 147.23ms
@20230618_2136 [EP 192/500] lr: 3.942649345844984e-05, took: 0h:16m:51s, ETA: 3d:14h:29m:48s [TRAIN] loss: 0.0462, accu-50: 95.28%, iou: 91.19%, f1: 95.38% 855.60ms [EVAL] [276/276 step] loss: 0.0688, accu-50: 93.43%, iou: 87.16%, f1: 93.12%, 147.17ms
@20230618_2152 [EP 193/500] lr: 3.0195222279871814e-05, took: 0h:16m:51s, ETA: 3d:14h:12m:57s [TRAIN] loss: 0.0462, accu-50: 95.29%, iou: 91.18%, f1: 95.38% 855.34ms [EVAL] [276/276 step] loss: 0.0679, accu-50: 93.51%, iou: 87.32%, f1: 93.21%, 147.15ms
@20230618_2210 [EP 194/500] lr: 2.2190177332959138e-05, took: 0h:16m:51s, ETA: 3d:13h:56m:6s [TRAIN] loss: 0.0462, accu-50: 95.29%, iou: 91.18%, f1: 95.38% 850.27ms [EVAL] [276/276 step] loss: 0.0674, accu-50: 93.47%, iou: 87.41%, f1: 93.26%, 147.26ms
@20230618_2226 [EP 195/500] lr: 1.541333222121466e-05, took: 0h:16m:51s, ETA: 3d:13h:39m:15s [TRAIN] loss: 0.0461, accu-50: 95.29%, iou: 91.19%, f1: 95.39% 851.20ms [EVAL] [276/276 step] loss: 0.0674, accu-50: 93.49%, iou: 87.41%, f1: 93.26%, 147.26ms
@20230618_2243 [EP 196/500] lr: 9.866357686405536e-06, took: 0h:16m:51s, ETA: 3d:13h:22m:24s [TRAIN] loss: 0.0462, accu-50: 95.29%, iou: 91.19%, f1: 95.38% 854.07ms [EVAL] [276/276 step] loss: 0.0672, accu-50: 93.46%, iou: 87.44%, f1: 93.28%, 147.28ms
@20230618_2300 [EP 197/500] lr: 5.55062524654204e-06, took: 0h:16m:51s, ETA: 3d:13h:5m:33s [TRAIN] loss: 0.0462, accu-50: 95.28%, iou: 91.19%, f1: 95.38% 853.42ms [EVAL] [276/276 step] loss: 0.0671, accu-50: 93.44%, iou: 87.46%, f1: 93.29%, 147.20ms
@20230618_2317 [EP 198/500] lr: 2.4671981009305455e-06, took: 0h:16m:51s, ETA: 3d:12h:48m:42s [TRAIN] loss: 0.0462, accu-50: 95.28%, iou: 91.18%, f1: 95.38% 853.79ms [EVAL] [276/276 step] loss: 0.0671, accu-50: 93.44%, iou: 87.46%, f1: 93.29%, 147.13ms
@20230618_2333 [EP 199/500] lr: 6.168376103232731e-07, took: 0h:16m:51s, ETA: 3d:12h:31m:51s [TRAIN] loss: 0.0462, accu-50: 95.29%, iou: 91.19%, f1: 95.38% 852.02ms [EVAL] [276/276 step] loss: 0.0670, accu-50: 93.42%, iou: 87.47%, f1: 93.30%, 147.08ms
@20230618_2350 [EP 200/500] lr: 0.009999999776482582, took: 0h:16m:51s, ETA: 3d:12h:15m:0s [TRAIN] loss: 0.0620, accu-50: 93.75%, iou: 88.36%, f1: 93.80% 854.66ms [EVAL] [276/276 step] loss: 0.9278, accu-50: 4.25%, iou: 3.80%, f1: 7.22%, 147.18ms
@20230619_0007 [EP 201/500] lr: 0.009999383240938187, took: 0h:16m:50s, ETA: 3d:11h:53m:10s [TRAIN] loss: 0.0599, accu-50: 93.71%, iou: 88.73%, f1: 94.01% 851.59ms [EVAL] [276/276 step] loss: 0.9915, accu-50: 0.45%, iou: 0.43%, f1: 0.85%, 147.22ms
@20230619_0024 [EP 202/500] lr: 0.009997532702982426, took: 0h:16m:50s, ETA: 3d:11h:36m:20s [TRAIN] loss: 0.0592, accu-50: 93.93%, iou: 88.84%, f1: 94.08% 853.26ms [EVAL] [276/276 step] loss: 0.9564, accu-50: 2.17%, iou: 2.24%, f1: 4.36%, 147.21ms
@20230619_0040 [EP 203/500] lr: 0.009994449093937874, took: 0h:16m:50s, ETA: 3d:11h:19m:30s [TRAIN] loss: 0.0598, accu-50: 93.93%, iou: 88.73%, f1: 94.02% 855.08ms [EVAL] [276/276 step] loss: 0.3977, accu-50: 81.57%, iou: 44.00%, f1: 60.23%, 147.24ms
@20230619_0057 [EP 204/500] lr: 0.009990133345127106, took: 0h:16m:50s, ETA: 3d:11h:2m:40s [TRAIN] loss: 0.0597, accu-50: 93.82%, iou: 88.76%, f1: 94.03% 850.39ms [EVAL] [276/276 step] loss: 0.3572, accu-50: 87.38%, iou: 48.08%, f1: 64.28%, 147.27ms
@20230619_0114 [EP 205/500] lr: 0.009984586387872696, took: 0h:16m:50s, ETA: 3d:10h:45m:50s [TRAIN] loss: 0.0594, accu-50: 93.92%, iou: 88.81%, f1: 94.06% 851.52ms [EVAL] [276/276 step] loss: 0.6264, accu-50: 23.77%, iou: 23.20%, f1: 37.36%, 147.31ms
@20230619_0131 [EP 206/500] lr: 0.009977810084819794, took: 0h:16m:50s, ETA: 3d:10h:29m:0s [TRAIN] loss: 0.0594, accu-50: 93.94%, iou: 88.81%, f1: 94.06% 853.44ms [EVAL] [276/276 step] loss: 0.6669, accu-50: 48.53%, iou: 20.66%, f1: 33.31%, 147.25ms
@20230619_0147 [EP 207/500] lr: 0.009969804435968399, took: 0h:16m:50s, ETA: 3d:10h:12m:10s [TRAIN] loss: 0.0599, accu-50: 93.79%, iou: 88.73%, f1: 94.01% 852.78ms [EVAL] [276/276 step] loss: 0.5275, accu-50: 88.58%, iou: 31.68%, f1: 47.25%, 147.17ms
@20230619_0204 [EP 208/500] lr: 0.00996057316660881, took: 0h:16m:50s, ETA: 3d:9h:55m:20s [TRAIN] loss: 0.0596, accu-50: 93.87%, iou: 88.77%, f1: 94.04% 854.37ms [EVAL] [276/276 step] loss: 0.6949, accu-50: 44.02%, iou: 18.42%, f1: 30.51%, 147.22ms
@20230619_0221 [EP 209/500] lr: 0.009950118139386177, took: 0h:16m:50s, ETA: 3d:9h:38m:30s [TRAIN] loss: 0.0599, accu-50: 93.85%, iou: 88.73%, f1: 94.01% 852.28ms [EVAL] [276/276 step] loss: 0.6649, accu-50: 68.59%, iou: 20.81%, f1: 33.51%, 147.07ms
@20230619_0238 [EP 210/500] lr: 0.009938442148268223, took: 0h:16m:50s, ETA: 3d:9h:21m:40s [TRAIN] loss: 0.0590, accu-50: 93.68%, iou: 88.89%, f1: 94.10% 853.40ms [EVAL] [276/276 step] loss: 0.9972, accu-50: 0.13%, iou: 0.14%, f1: 0.28%, 147.10ms
@20230619_0254 [EP 211/500] lr: 0.009925547055900097, took: 0h:16m:50s, ETA: 3d:9h:4m:50s [TRAIN] loss: 0.0594, accu-50: 94.01%, iou: 88.82%, f1: 94.06% 851.08ms [EVAL] [276/276 step] loss: 0.9474, accu-50: 2.75%, iou: 2.71%, f1: 5.26%, 147.11ms
@20230619_0311 [EP 212/500] lr: 0.009911436587572098, took: 0h:16m:50s, ETA: 3d:8h:48m:0s [TRAIN] loss: 0.0591, accu-50: 94.07%, iou: 88.86%, f1: 94.09% 850.46ms [EVAL] [276/276 step] loss: 0.8014, accu-50: 35.60%, iou: 11.62%, f1: 19.86%, 146.98ms
@20230619_0328 [EP 213/500] lr: 0.009896114468574524, took: 0h:16m:50s, ETA: 3d:8h:31m:10s [TRAIN] loss: 0.0593, accu-50: 93.91%, iou: 88.84%, f1: 94.07% 852.29ms [EVAL] [276/276 step] loss: 0.9923, accu-50: 0.37%, iou: 0.39%, f1: 0.77%, 147.02ms
@20230619_0344 [EP 214/500] lr: 0.0098795834928751, took: 0h:16m:50s, ETA: 3d:8h:14m:20s [TRAIN] loss: 0.0590, accu-50: 94.00%, iou: 88.87%, f1: 94.10% 852.53ms [EVAL] [276/276 step] loss: 0.9827, accu-50: 0.87%, iou: 0.88%, f1: 1.73%, 147.02ms
@20230619_0401 [EP 215/500] lr: 0.009861849248409271, took: 0h:16m:50s, ETA: 3d:7h:57m:30s [TRAIN] loss: 0.0598, accu-50: 93.94%, iou: 88.75%, f1: 94.02% 850.41ms [EVAL] [276/276 step] loss: 0.9046, accu-50: 5.39%, iou: 5.10%, f1: 9.54%, 147.25ms
@20230619_0418 [EP 216/500] lr: 0.009842915460467339, took: 0h:16m:50s, ETA: 3d:7h:40m:40s [TRAIN] loss: 0.0589, accu-50: 93.98%, iou: 88.91%, f1: 94.11% 851.02ms [EVAL] [276/276 step] loss: 0.7651, accu-50: 13.42%, iou: 13.47%, f1: 23.49%, 147.20ms
@20230619_0435 [EP 217/500] lr: 0.009822786785662174, took: 0h:16m:50s, ETA: 3d:7h:23m:50s [TRAIN] loss: 0.0589, accu-50: 93.93%, iou: 88.90%, f1: 94.11% 852.57ms [EVAL] [276/276 step] loss: 0.8654, accu-50: 7.85%, iou: 7.34%, f1: 13.46%, 147.56ms
@20230619_0451 [EP 218/500] lr: 0.009801468811929226, took: 0h:16m:50s, ETA: 3d:7h:7m:0s [TRAIN] loss: 0.0590, accu-50: 94.04%, iou: 88.89%, f1: 94.10% 853.49ms [EVAL] [276/276 step] loss: 0.1688, accu-50: 79.48%, iou: 71.67%, f1: 83.12%, 147.30ms
@20230619_0508 [EP 219/500] lr: 0.009778965264558792, took: 0h:16m:50s, ETA: 3d:6h:50m:10s [TRAIN] loss: 0.0585, accu-50: 93.99%, iou: 88.98%, f1: 94.15% 849.21ms [EVAL] [276/276 step] loss: 0.6610, accu-50: 44.65%, iou: 21.18%, f1: 33.90%, 147.18ms
@20230619_0525 [EP 220/500] lr: 0.009755282662808895, took: 0h:16m:50s, ETA: 3d:6h:33m:20s [TRAIN] loss: 0.0583, accu-50: 94.06%, iou: 89.01%, f1: 94.17% 850.69ms [EVAL] [276/276 step] loss: 0.2551, accu-50: 77.81%, iou: 59.60%, f1: 74.49%, 147.29ms
@20230619_0541 [EP 221/500] lr: 0.009730426594614983, took: 0h:16m:50s, ETA: 3d:6h:16m:30s [TRAIN] loss: 0.0585, accu-50: 93.99%, iou: 88.97%, f1: 94.15% 853.34ms [EVAL] [276/276 step] loss: 0.5442, accu-50: 52.05%, iou: 30.10%, f1: 45.58%, 147.21ms
@20230619_0558 [EP 222/500] lr: 0.009704403579235077, took: 0h:16m:50s, ETA: 3d:5h:59m:40s [TRAIN] loss: 0.0583, accu-50: 93.95%, iou: 89.01%, f1: 94.17% 850.11ms [EVAL] [276/276 step] loss: 0.9385, accu-50: 3.31%, iou: 3.19%, f1: 6.15%, 147.21ms
@20230619_0615 [EP 223/500] lr: 0.0096772201359272, took: 0h:16m:50s, ETA: 3d:5h:42m:50s [TRAIN] loss: 0.0592, accu-50: 93.82%, iou: 88.85%, f1: 94.08% 851.46ms [EVAL] [276/276 step] loss: 0.8170, accu-50: 11.43%, iou: 10.14%, f1: 18.30%, 147.41ms
@20230619_0632 [EP 224/500] lr: 0.009648882783949375, took: 0h:16m:50s, ETA: 3d:5h:26m:0s [TRAIN] loss: 0.0580, accu-50: 94.14%, iou: 89.06%, f1: 94.20% 851.20ms [EVAL] [276/276 step] loss: 0.8574, accu-50: 7.59%, iou: 7.91%, f1: 14.26%, 147.23ms
@20230619_0648 [EP 225/500] lr: 0.009619398042559624, took: 0h:16m:50s, ETA: 3d:5h:9m:10s [TRAIN] loss: 0.0581, accu-50: 94.02%, iou: 89.04%, f1: 94.19% 853.05ms [EVAL] [276/276 step] loss: 0.4309, accu-50: 73.90%, iou: 40.47%, f1: 56.91%, 147.14ms
@20230619_0705 [EP 226/500] lr: 0.009588773362338543, took: 0h:16m:50s, ETA: 3d:4h:52m:20s [TRAIN] loss: 0.0578, accu-50: 94.15%, iou: 89.09%, f1: 94.22% 852.19ms [EVAL] [276/276 step] loss: 0.7964, accu-50: 11.08%, iou: 11.42%, f1: 20.36%, 147.25ms
@20230619_0722 [EP 227/500] lr: 0.00955701619386673, took: 0h:16m:50s, ETA: 3d:4h:35m:30s [TRAIN] loss: 0.0576, accu-50: 94.16%, iou: 89.12%, f1: 94.24% 850.73ms [EVAL] [276/276 step] loss: 0.5516, accu-50: 80.51%, iou: 29.77%, f1: 44.84%, 147.16ms
@20230619_0738 [EP 228/500] lr: 0.009524134919047356, took: 0h:16m:49s, ETA: 3d:4h:14m:8s [TRAIN] loss: 0.0578, accu-50: 94.12%, iou: 89.09%, f1: 94.22% 850.99ms [EVAL] [276/276 step] loss: 0.4898, accu-50: 71.22%, iou: 34.89%, f1: 51.02%, 147.12ms
@20230619_0755 [EP 229/500] lr: 0.009490137919783592, took: 0h:16m:49s, ETA: 3d:3h:57m:19s [TRAIN] loss: 0.0574, accu-50: 94.09%, iou: 89.16%, f1: 94.26% 852.36ms [EVAL] [276/276 step] loss: 0.8570, accu-50: 9.08%, iou: 7.78%, f1: 14.30%, 147.14ms
@20230619_0812 [EP 230/500] lr: 0.009455032646656036, took: 0h:16m:49s, ETA: 3d:3h:40m:30s [TRAIN] loss: 0.0574, accu-50: 94.17%, iou: 89.16%, f1: 94.26% 854.33ms [EVAL] [276/276 step] loss: 0.9853, accu-50: 0.70%, iou: 0.74%, f1: 1.47%, 147.25ms
@20230619_0829 [EP 231/500] lr: 0.009418828412890434, took: 0h:16m:49s, ETA: 3d:3h:23m:41s [TRAIN] loss: 0.0572, accu-50: 94.06%, iou: 89.20%, f1: 94.28% 852.17ms [EVAL] [276/276 step] loss: 0.9643, accu-50: 2.37%, iou: 1.84%, f1: 3.57%, 147.46ms
@20230619_0845 [EP 232/500] lr: 0.009381533600389957, took: 0h:16m:49s, ETA: 3d:3h:6m:52s [TRAIN] loss: 0.0574, accu-50: 94.13%, iou: 89.16%, f1: 94.26% 853.61ms [EVAL] [276/276 step] loss: 0.4352, accu-50: 75.46%, iou: 40.12%, f1: 56.48%, 147.25ms
@20230619_0902 [EP 233/500] lr: 0.009343157522380352, took: 0h:16m:49s, ETA: 3d:2h:50m:3s [TRAIN] loss: 0.0576, accu-50: 94.12%, iou: 89.14%, f1: 94.24% 850.01ms [EVAL] [276/276 step] loss: 0.8154, accu-50: 58.56%, iou: 11.04%, f1: 18.46%, 147.03ms
@20230619_0919 [EP 234/500] lr: 0.009303710423409939, took: 0h:16m:49s, ETA: 3d:2h:33m:14s [TRAIN] loss: 0.0569, accu-50: 94.13%, iou: 89.25%, f1: 94.31% 852.54ms [EVAL] [276/276 step] loss: 0.4735, accu-50: 43.18%, iou: 36.17%, f1: 52.65%, 147.25ms
@20230619_0936 [EP 235/500] lr: 0.00926320068538189, took: 0h:16m:49s, ETA: 3d:2h:16m:25s [TRAIN] loss: 0.0574, accu-50: 94.24%, iou: 89.17%, f1: 94.26% 852.39ms [EVAL] [276/276 step] loss: 0.7413, accu-50: 38.99%, iou: 15.51%, f1: 25.87%, 147.13ms
