

** [alpha] Launch Training on 20230717_1800
{
  "HOST": "alpha",
  "SAVE": true,
  "github_log": true,
  "architecture": "UNETR",
  "baseModel": "TRANSFORMER",
  "numGPUs": 4,
  "modelSize": [
    256,
    256
  ],
  "initialWeight": [
    null,
    null
  ],
  "num_epochs": 500,
  "image_size": 256,
  "num_layers": 12,
  "hidden_dim": 768,
  "mlp_dim": 3072,
  "num_heads": 12,
  "dropout_rate": 0.1,
  "num_patches": 256,
  "patch_size": 16,
  "num_channels": 3,
  "resume": false,
  "prevEPOCH": 172,
  "resumeWeight": "./model_weights/ResNet50/20230605_1912_DLV3PP_ResNet50_BEST_AUG/variables/variables",
  "augmentation": true,
  "temperature_shift": 15,
  "Flag": true,
  "p": 0.2,
  "acc_thresh": 0.5,
  "batch_size": 14,
  "lr_scheduling": "exp",
  "lr": 0.01,
  "decay_steps": 1.0,
  "train_annotation": "./Annotations/consolidate_train_db_20230711_1637.txt",
  "eval_annotation": "./Annotations/consolidate_eval_db_20230711_1637.txt",
  "exp_comment": "* Updated Annotations are used\n* Updated consolidate DB used (0711_1637 version) - Updated DB \n* This consolidate DB is updated from 0703_2119 version \n* 4 GPUs are used to train models\n",
  "isCompleted": false,
  "config": "Config/TRAIN_UNETR_NEWDB_20230711.yaml",
  "numTrainDB": 11530,
  "numEvalDB": 3524
}
@20230717_1806 @20230717_1806 [EP 1/500] lr: 0.009999999776482582, took: 311.22s (avg: 311.22s), ETA: 1d:19h:6m:29s [TRAIN] loss: 0.8394, iou: 0.0905, f1: 0.1606 [EVAL] loss: 0.9847, iou: 0.0077, f1: 0.0153
@20230718_0457 @20230718_0457 [EP 187/500] lr: 0.001810756279155612, took: 202.12s (avg: 202.12s), ETA: 0d:17h:33m:46s [TRAIN] loss: 0.1793, iou: 0.6986, f1: 0.8207 [EVAL] loss: 0.4152, iou: 0.4178, f1: 0.5848
@20230718_0500 @20230718_0500 [EP 188/500] lr: 0.0017941964324563742, took: 202.35s (avg: 202.35s), ETA: 0d:17h:30m:24s [TRAIN] loss: 0.1799, iou: 0.6977, f1: 0.8201 [EVAL] loss: 0.4507, iou: 0.3859, f1: 0.5493
@20230718_0503 @20230718_0503 [EP 189/500] lr: 0.001777788158506155, took: 202.40s (avg: 202.40s), ETA: 0d:17h:27m:2s [TRAIN] loss: 0.1807, iou: 0.6967, f1: 0.8193 [EVAL] loss: 0.6566, iou: 0.2121, f1: 0.3434
@20230718_0507 @20230718_0507 [EP 190/500] lr: 0.001761529827490449, took: 202.33s (avg: 202.33s), ETA: 0d:17h:23m:40s [TRAIN] loss: 0.1827, iou: 0.6937, f1: 0.8173 [EVAL] loss: 0.2740, iou: 0.5768, f1: 0.7260
@20230718_0510 @20230718_0510 [EP 191/500] lr: 0.0017454201588407159, took: 202.39s (avg: 202.39s), ETA: 0d:17h:20m:18s [TRAIN] loss: 0.1813, iou: 0.6956, f1: 0.8187 [EVAL] loss: 0.2818, iou: 0.5695, f1: 0.7182
@20230718_0513 @20230718_0513 [EP 192/500] lr: 0.0017294578719884157, took: 202.47s (avg: 202.47s), ETA: 0d:17h:16m:56s [TRAIN] loss: 0.1769, iou: 0.7019, f1: 0.8231 [EVAL] loss: 0.2163, iou: 0.6528, f1: 0.7837
@20230718_0517 @20230718_0517 [EP 193/500] lr: 0.0017136415699496865, took: 202.83s (avg: 202.83s), ETA: 0d:17h:13m:34s [TRAIN] loss: 0.1766, iou: 0.7024, f1: 0.8234 [EVAL] loss: 0.3931, iou: 0.4412, f1: 0.6069
@20230718_0521 @20230718_0521 [EP 194/500] lr: 0.0016979699721559882, took: 202.59s (avg: 202.59s), ETA: 0d:17h:10m:12s [TRAIN] loss: 0.1769, iou: 0.7019, f1: 0.8231 [EVAL] loss: 0.4812, iou: 0.3547, f1: 0.5188
@20230718_0524 @20230718_0524 [EP 195/500] lr: 0.001682441565208137, took: 202.23s (avg: 202.23s), ETA: 0d:17h:6m:50s [TRAIN] loss: 0.1759, iou: 0.7035, f1: 0.8241 [EVAL] loss: 0.2381, iou: 0.6228, f1: 0.7619
@20230718_0527 @20230718_0527 [EP 196/500] lr: 0.0016670553013682365, took: 202.21s (avg: 202.21s), ETA: 0d:17h:3m:28s [TRAIN] loss: 0.1761, iou: 0.7030, f1: 0.8239 [EVAL] loss: 0.5378, iou: 0.3088, f1: 0.4622
@20230718_0531 @20230718_0531 [EP 197/500] lr: 0.001651809667237103, took: 202.24s (avg: 202.24s), ETA: 0d:17h:0m:6s [TRAIN] loss: 0.1778, iou: 0.7004, f1: 0.8222 [EVAL] loss: 0.2598, iou: 0.5951, f1: 0.7402
@20230718_0534 @20230718_0534 [EP 198/500] lr: 0.001636703498661518, took: 203.31s (avg: 203.31s), ETA: 0d:17h:1m:46s [TRAIN] loss: 0.1744, iou: 0.7056, f1: 0.8256 [EVAL] loss: 0.3955, iou: 0.4389, f1: 0.6045
@20230718_0538 @20230718_0538 [EP 199/500] lr: 0.00162173539865762, took: 202.62s (avg: 202.62s), ETA: 0d:16h:53m:22s [TRAIN] loss: 0.1753, iou: 0.7043, f1: 0.8247 [EVAL] loss: 0.2540, iou: 0.6019, f1: 0.7460
@20230718_0541 @20230718_0541 [EP 200/500] lr: 0.0016069042030721903, took: 202.62s (avg: 202.62s), ETA: 0d:16h:50m:0s [TRAIN] loss: 0.1751, iou: 0.7046, f1: 0.8249 [EVAL] loss: 0.3938, iou: 0.4412, f1: 0.6062
@20230718_0544 @20230718_0544 [EP 201/500] lr: 0.0015922087477520108, took: 202.53s (avg: 202.53s), ETA: 0d:16h:46m:38s [TRAIN] loss: 0.1744, iou: 0.7055, f1: 0.8256 [EVAL] loss: 0.2366, iou: 0.6243, f1: 0.7634
@20230718_0548 @20230718_0548 [EP 202/500] lr: 0.0015776476357132196, took: 202.30s (avg: 202.30s), ETA: 0d:16h:43m:16s [TRAIN] loss: 0.1742, iou: 0.7060, f1: 0.8258 [EVAL] loss: 0.5664, iou: 0.2812, f1: 0.4336
@20230718_0551 @20230718_0551 [EP 203/500] lr: 0.0015632195863872766, took: 202.25s (avg: 202.25s), ETA: 0d:16h:39m:54s [TRAIN] loss: 0.1733, iou: 0.7071, f1: 0.8267 [EVAL] loss: 0.2415, iou: 0.6200, f1: 0.7585
@20230718_0555 @20230718_0555 [EP 204/500] lr: 0.0015489236684516072, took: 202.33s (avg: 202.33s), ETA: 0d:16h:36m:32s [TRAIN] loss: 0.1735, iou: 0.7069, f1: 0.8265 [EVAL] loss: 0.3218, iou: 0.5193, f1: 0.6782
@20230718_0558 @20230718_0558 [EP 205/500] lr: 0.0015347583685070276, took: 202.37s (avg: 202.37s), ETA: 0d:16h:33m:10s [TRAIN] loss: 0.1755, iou: 0.7040, f1: 0.8245 [EVAL] loss: 0.3278, iou: 0.5132, f1: 0.6722
@20230718_0601 @20230718_0601 [EP 206/500] lr: 0.0015207226388156414, took: 202.38s (avg: 202.38s), ETA: 0d:16h:29m:48s [TRAIN] loss: 0.1745, iou: 0.7053, f1: 0.8255 [EVAL] loss: 0.2992, iou: 0.5473, f1: 0.7008
@20230718_0605 @20230718_0605 [EP 207/500] lr: 0.0015068151988089085, took: 202.18s (avg: 202.18s), ETA: 0d:16h:26m:26s [TRAIN] loss: 0.1754, iou: 0.7041, f1: 0.8246 [EVAL] loss: 0.5611, iou: 0.2850, f1: 0.4389
@20230718_0608 @20230718_0608 [EP 208/500] lr: 0.0014930350007489324, took: 202.46s (avg: 202.46s), ETA: 0d:16h:23m:4s [TRAIN] loss: 0.1755, iou: 0.7041, f1: 0.8245 [EVAL] loss: 0.3544, iou: 0.4831, f1: 0.6456
@20230718_0612 @20230718_0612 [EP 209/500] lr: 0.0014793808804824948, took: 202.38s (avg: 202.38s), ETA: 0d:16h:19m:42s [TRAIN] loss: 0.1735, iou: 0.7069, f1: 0.8265 [EVAL] loss: 0.3891, iou: 0.4452, f1: 0.6109
@20230718_0615 @20230718_0615 [EP 210/500] lr: 0.0014658515574410558, took: 202.43s (avg: 202.43s), ETA: 0d:16h:16m:20s [TRAIN] loss: 0.1753, iou: 0.7043, f1: 0.8247 [EVAL] loss: 0.3428, iou: 0.4950, f1: 0.6572
@20230718_0618 @20230718_0618 [EP 211/500] lr: 0.0014524459838867188, took: 202.74s (avg: 202.74s), ETA: 0d:16h:12m:58s [TRAIN] loss: 0.1757, iou: 0.7038, f1: 0.8243 [EVAL] loss: 0.4896, iou: 0.3475, f1: 0.5104
@20230718_0622 @20230718_0622 [EP 212/500] lr: 0.0014391629956662655, took: 202.44s (avg: 202.44s), ETA: 0d:16h:9m:36s [TRAIN] loss: 0.1749, iou: 0.7050, f1: 0.8251 [EVAL] loss: 0.2575, iou: 0.5993, f1: 0.7425
@20230718_0625 @20230718_0625 [EP 213/500] lr: 0.0014260015450417995, took: 202.27s (avg: 202.27s), ETA: 0d:16h:6m:14s [TRAIN] loss: 0.1731, iou: 0.7074, f1: 0.8269 [EVAL] loss: 0.4385, iou: 0.3959, f1: 0.5615
@20230718_0629 @20230718_0629 [EP 214/500] lr: 0.0014129604678601027, took: 202.50s (avg: 202.50s), ETA: 0d:16h:2m:52s [TRAIN] loss: 0.1742, iou: 0.7058, f1: 0.8258 [EVAL] loss: 0.2312, iou: 0.6340, f1: 0.7688
@20230718_0632 @20230718_0632 [EP 215/500] lr: 0.0014000385999679565, took: 202.36s (avg: 202.36s), ETA: 0d:15h:59m:30s [TRAIN] loss: 0.1751, iou: 0.7045, f1: 0.8249 [EVAL] loss: 0.2344, iou: 0.6301, f1: 0.7656
@20230718_0635 @20230718_0635 [EP 216/500] lr: 0.0013872348936274648, took: 202.41s (avg: 202.41s), ETA: 0d:15h:56m:8s [TRAIN] loss: 0.1761, iou: 0.7031, f1: 0.8239 [EVAL] loss: 0.5003, iou: 0.3379, f1: 0.4997
@20230718_0639 @20230718_0639 [EP 217/500] lr: 0.001374548301100731, took: 202.36s (avg: 202.36s), ETA: 0d:15h:52m:46s [TRAIN] loss: 0.1735, iou: 0.7067, f1: 0.8265 [EVAL] loss: 0.2510, iou: 0.6079, f1: 0.7490
@20230718_0642 @20230718_0642 [EP 218/500] lr: 0.0013619776582345366, took: 202.37s (avg: 202.37s), ETA: 0d:15h:49m:24s [TRAIN] loss: 0.1767, iou: 0.7022, f1: 0.8233 [EVAL] loss: 0.4475, iou: 0.3868, f1: 0.5525
@20230718_0646 @20230718_0646 [EP 219/500] lr: 0.0013495221501216292, took: 202.28s (avg: 202.28s), ETA: 0d:15h:46m:2s [TRAIN] loss: 0.1736, iou: 0.7066, f1: 0.8264 [EVAL] loss: 0.3570, iou: 0.4806, f1: 0.6430
@20230718_0649 @20230718_0649 [EP 220/500] lr: 0.0013371803797781467, took: 202.34s (avg: 202.34s), ETA: 0d:15h:42m:40s [TRAIN] loss: 0.1720, iou: 0.7090, f1: 0.8280 [EVAL] loss: 0.3631, iou: 0.4729, f1: 0.6369
@20230718_0652 @20230718_0652 [EP 221/500] lr: 0.0013249515322968364, took: 202.25s (avg: 202.25s), ETA: 0d:15h:39m:18s [TRAIN] loss: 0.1708, iou: 0.7106, f1: 0.8292 [EVAL] loss: 0.3023, iou: 0.5428, f1: 0.6977
@20230718_0656 @20230718_0656 [EP 222/500] lr: 0.0013128345599398017, took: 202.32s (avg: 202.32s), ETA: 0d:15h:35m:56s [TRAIN] loss: 0.1717, iou: 0.7094, f1: 0.8283 [EVAL] loss: 0.3491, iou: 0.4889, f1: 0.6509
@20230718_0659 @20230718_0659 [EP 223/500] lr: 0.0013008284149691463, took: 202.30s (avg: 202.30s), ETA: 0d:15h:32m:34s [TRAIN] loss: 0.1721, iou: 0.7089, f1: 0.8279 [EVAL] loss: 0.6611, iou: 0.2066, f1: 0.3389
@20230718_0703 @20230718_0703 [EP 224/500] lr: 0.0012889319332316518, took: 202.40s (avg: 202.40s), ETA: 0d:15h:29m:12s [TRAIN] loss: 0.1715, iou: 0.7097, f1: 0.8285 [EVAL] loss: 0.2227, iou: 0.6443, f1: 0.7773
@20230718_0706 @20230718_0706 [EP 225/500] lr: 0.0012771444162353873, took: 202.11s (avg: 202.11s), ETA: 0d:15h:25m:50s [TRAIN] loss: 0.1705, iou: 0.7111, f1: 0.8295 [EVAL] loss: 0.2339, iou: 0.6281, f1: 0.7661
@20230718_0709 @20230718_0709 [EP 226/500] lr: 0.0012654645834118128, took: 202.58s (avg: 202.58s), ETA: 0d:15h:22m:28s [TRAIN] loss: 0.1704, iou: 0.7113, f1: 0.8296 [EVAL] loss: 0.2840, iou: 0.5653, f1: 0.7160
@20230718_0713 @20230718_0713 [EP 227/500] lr: 0.0012538916198536754, took: 202.36s (avg: 202.36s), ETA: 0d:15h:19m:6s [TRAIN] loss: 0.1701, iou: 0.7116, f1: 0.8299 [EVAL] loss: 0.4014, iou: 0.4325, f1: 0.5986
@20230718_0716 @20230718_0716 [EP 228/500] lr: 0.0012424244778230786, took: 202.15s (avg: 202.15s), ETA: 0d:15h:15m:44s [TRAIN] loss: 0.1686, iou: 0.7138, f1: 0.8314 [EVAL] loss: 0.2510, iou: 0.6085, f1: 0.7490
@20230718_0719 @20230718_0719 [EP 229/500] lr: 0.001231062225997448, took: 202.41s (avg: 202.41s), ETA: 0d:15h:12m:22s [TRAIN] loss: 0.1693, iou: 0.7128, f1: 0.8307 [EVAL] loss: 0.7411, iou: 0.1505, f1: 0.2589
@20230718_0723 @20230718_0723 [EP 230/500] lr: 0.001219803816638887, took: 202.24s (avg: 202.24s), ETA: 0d:15h:9m:0s [TRAIN] loss: 0.1708, iou: 0.7107, f1: 0.8292 [EVAL] loss: 0.5703, iou: 0.2779, f1: 0.4297
@20230718_0726 @20230718_0726 [EP 231/500] lr: 0.0012086484348401427, took: 202.42s (avg: 202.42s), ETA: 0d:15h:5m:38s [TRAIN] loss: 0.1687, iou: 0.7137, f1: 0.8313 [EVAL] loss: 0.4024, iou: 0.4313, f1: 0.5976
@20230718_0730 @20230718_0730 [EP 232/500] lr: 0.001197595032863319, took: 202.47s (avg: 202.47s), ETA: 0d:15h:2m:16s [TRAIN] loss: 0.1694, iou: 0.7127, f1: 0.8306 [EVAL] loss: 0.7026, iou: 0.1774, f1: 0.2974
@20230718_0733 @20230718_0733 [EP 233/500] lr: 0.0011866427958011627, took: 202.50s (avg: 202.50s), ETA: 0d:14h:58m:54s [TRAIN] loss: 0.1696, iou: 0.7125, f1: 0.8304 [EVAL] loss: 0.3012, iou: 0.5436, f1: 0.6988
@20230718_0736 @20230718_0736 [EP 234/500] lr: 0.0011757906759157777, took: 202.15s (avg: 202.15s), ETA: 0d:14h:55m:32s [TRAIN] loss: 0.1687, iou: 0.7138, f1: 0.8313 [EVAL] loss: 0.3735, iou: 0.4619, f1: 0.6265
@20230718_0740 @20230718_0740 [EP 235/500] lr: 0.0011650377418845892, took: 202.31s (avg: 202.31s), ETA: 0d:14h:52m:10s [TRAIN] loss: 0.1678, iou: 0.7150, f1: 0.8322 [EVAL] loss: 0.4700, iou: 0.3657, f1: 0.5300
@20230718_0743 @20230718_0743 [EP 236/500] lr: 0.0011543831788003445, took: 202.26s (avg: 202.26s), ETA: 0d:14h:48m:48s [TRAIN] loss: 0.1675, iou: 0.7154, f1: 0.8325 [EVAL] loss: 0.2562, iou: 0.6009, f1: 0.7438
@20230718_0747 @20230718_0747 [EP 237/500] lr: 0.0011438260553404689, took: 202.46s (avg: 202.46s), ETA: 0d:14h:45m:26s [TRAIN] loss: 0.1664, iou: 0.7171, f1: 0.8336 [EVAL] loss: 0.2479, iou: 0.6121, f1: 0.7521
@20230718_0750 @20230718_0750 [EP 238/500] lr: 0.0011333655565977097, took: 202.27s (avg: 202.27s), ETA: 0d:14h:42m:4s [TRAIN] loss: 0.1668, iou: 0.7164, f1: 0.8332 [EVAL] loss: 0.3183, iou: 0.5276, f1: 0.6817
@20230718_0753 @20230718_0753 [EP 239/500] lr: 0.0011230006348341703, took: 202.20s (avg: 202.20s), ETA: 0d:14h:38m:42s [TRAIN] loss: 0.1676, iou: 0.7152, f1: 0.8324 [EVAL] loss: 0.2042, iou: 0.6692, f1: 0.7958
@20230718_0757 @20230718_0757 [EP 240/500] lr: 0.0011127304751425982, took: 202.21s (avg: 202.21s), ETA: 0d:14h:35m:20s [TRAIN] loss: 0.1663, iou: 0.7172, f1: 0.8337 [EVAL] loss: 0.1978, iou: 0.6782, f1: 0.8022
@20230718_0801 @20230718_0801 [EP 241/500] lr: 0.0011025543790310621, took: 202.24s (avg: 202.24s), ETA: 0d:14h:31m:58s [TRAIN] loss: 0.1657, iou: 0.7181, f1: 0.8343 [EVAL] loss: 0.2881, iou: 0.5594, f1: 0.7119
@20230718_0804 @20230718_0804 [EP 242/500] lr: 0.001092471182346344, took: 202.40s (avg: 202.40s), ETA: 0d:14h:28m:36s [TRAIN] loss: 0.1657, iou: 0.7180, f1: 0.8343 [EVAL] loss: 0.3647, iou: 0.4730, f1: 0.6353
@20230718_0808 @20230718_0808 [EP 243/500] lr: 0.0010824803030118346, took: 202.51s (avg: 202.51s), ETA: 0d:14h:25m:14s [TRAIN] loss: 0.1666, iou: 0.7167, f1: 0.8334 [EVAL] loss: 0.6115, iou: 0.2444, f1: 0.3885
@20230718_0811 @20230718_0811 [EP 244/500] lr: 0.0010725808097049594, took: 202.07s (avg: 202.07s), ETA: 0d:14h:21m:52s [TRAIN] loss: 0.1666, iou: 0.7168, f1: 0.8334 [EVAL] loss: 0.2188, iou: 0.6518, f1: 0.7812
@20230718_0814 @20230718_0814 [EP 245/500] lr: 0.0010627717711031437, took: 202.95s (avg: 202.95s), ETA: 0d:14h:18m:30s [TRAIN] loss: 0.1655, iou: 0.7184, f1: 0.8345 [EVAL] loss: 0.2527, iou: 0.6035, f1: 0.7473
@20230718_0818 @20230718_0818 [EP 246/500] lr: 0.0010530524887144566, took: 202.24s (avg: 202.24s), ETA: 0d:14h:15m:8s [TRAIN] loss: 0.1653, iou: 0.7187, f1: 0.8347 [EVAL] loss: 0.1962, iou: 0.6802, f1: 0.8038
@20230718_0822 @20230718_0822 [EP 247/500] lr: 0.0010434220312163234, took: 202.52s (avg: 202.52s), ETA: 0d:14h:11m:46s [TRAIN] loss: 0.1663, iou: 0.7173, f1: 0.8337 [EVAL] loss: 0.2813, iou: 0.5688, f1: 0.7187
@20230718_0825 @20230718_0825 [EP 248/500] lr: 0.0010338797001168132, took: 202.35s (avg: 202.35s), ETA: 0d:14h:8m:24s [TRAIN] loss: 0.1652, iou: 0.7189, f1: 0.8348 [EVAL] loss: 0.3491, iou: 0.4881, f1: 0.6509
@20230718_0828 @20230718_0828 [EP 249/500] lr: 0.0010244245640933514, took: 202.58s (avg: 202.58s), ETA: 0d:14h:5m:2s [TRAIN] loss: 0.1644, iou: 0.7200, f1: 0.8356 [EVAL] loss: 0.3030, iou: 0.5408, f1: 0.6970
@20230718_0832 @20230718_0832 [EP 250/500] lr: 0.0010150560410693288, took: 202.50s (avg: 202.50s), ETA: 0d:14h:1m:40s [TRAIN] loss: 0.1669, iou: 0.7165, f1: 0.8331 [EVAL] loss: 0.2013, iou: 0.6735, f1: 0.7987
@20230718_0835 @20230718_0835 [EP 251/500] lr: 0.001005773083306849, took: 202.38s (avg: 202.38s), ETA: 0d:13h:58m:18s [TRAIN] loss: 0.1666, iou: 0.7168, f1: 0.8334 [EVAL] loss: 0.2324, iou: 0.6299, f1: 0.7676
@20230718_0839 @20230718_0839 [EP 252/500] lr: 0.000996574992313981, took: 202.19s (avg: 202.19s), ETA: 0d:13h:54m:56s [TRAIN] loss: 0.1661, iou: 0.7176, f1: 0.8339 [EVAL] loss: 0.2811, iou: 0.5675, f1: 0.7189
@20230718_0842 @20230718_0842 [EP 253/500] lr: 0.000987461069598794, took: 202.00s (avg: 202.00s), ETA: 0d:13h:51m:34s [TRAIN] loss: 0.1648, iou: 0.7193, f1: 0.8352 [EVAL] loss: 0.2826, iou: 0.5657, f1: 0.7174
@20230718_0845 @20230718_0845 [EP 254/500] lr: 0.000978430500254035, took: 202.09s (avg: 202.09s), ETA: 0d:13h:48m:12s [TRAIN] loss: 0.1645, iou: 0.7199, f1: 0.8355 [EVAL] loss: 0.2405, iou: 0.6194, f1: 0.7595
@20230718_0849 @20230718_0849 [EP 255/500] lr: 0.0009694825857877731, took: 202.54s (avg: 202.54s), ETA: 0d:13h:44m:50s [TRAIN] loss: 0.1638, iou: 0.7208, f1: 0.8362 [EVAL] loss: 0.3094, iou: 0.5340, f1: 0.6906
@20230718_0852 @20230718_0852 [EP 256/500] lr: 0.0009606163948774338, took: 202.16s (avg: 202.16s), ETA: 0d:13h:41m:28s [TRAIN] loss: 0.1635, iou: 0.7214, f1: 0.8365 [EVAL] loss: 0.2767, iou: 0.5730, f1: 0.7233
@20230718_0856 @20230718_0856 [EP 257/500] lr: 0.0009518313454464078, took: 202.03s (avg: 202.03s), ETA: 0d:13h:38m:6s [TRAIN] loss: 0.1628, iou: 0.7222, f1: 0.8372 [EVAL] loss: 0.3220, iou: 0.5184, f1: 0.6780
@20230718_0859 @20230718_0859 [EP 258/500] lr: 0.0009431266225874424, took: 202.24s (avg: 202.24s), ETA: 0d:13h:34m:44s [TRAIN] loss: 0.1633, iou: 0.7216, f1: 0.8367 [EVAL] loss: 0.2068, iou: 0.6650, f1: 0.7932
@20230718_0902 @20230718_0902 [EP 259/500] lr: 0.0009345014696009457, took: 202.06s (avg: 202.06s), ETA: 0d:13h:31m:22s [TRAIN] loss: 0.1623, iou: 0.7231, f1: 0.8377 [EVAL] loss: 0.3103, iou: 0.5319, f1: 0.6897
@20230718_0906 @20230718_0906 [EP 260/500] lr: 0.0009259552462026477, took: 202.01s (avg: 202.01s), ETA: 0d:13h:28m:0s [TRAIN] loss: 0.1631, iou: 0.7219, f1: 0.8369 [EVAL] loss: 0.3049, iou: 0.5400, f1: 0.6951
@20230718_0909 @20230718_0909 [EP 261/500] lr: 0.0009174871956929564, took: 202.22s (avg: 202.22s), ETA: 0d:13h:24m:38s [TRAIN] loss: 0.1622, iou: 0.7233, f1: 0.8378 [EVAL] loss: 0.3343, iou: 0.5050, f1: 0.6657
@20230718_0912 @20230718_0912 [EP 262/500] lr: 0.0009090965031646192, took: 201.82s (avg: 201.82s), ETA: 0d:13h:17m:18s [TRAIN] loss: 0.1632, iou: 0.7216, f1: 0.8368 [EVAL] loss: 0.2097, iou: 0.6615, f1: 0.7903
@20230718_0916 @20230718_0916 [EP 263/500] lr: 0.0009007826447486877, took: 202.02s (avg: 202.02s), ETA: 0d:13h:17m:54s [TRAIN] loss: 0.1628, iou: 0.7223, f1: 0.8372 [EVAL] loss: 0.2197, iou: 0.6480, f1: 0.7803
@20230718_0919 @20230718_0919 [EP 264/500] lr: 0.0008925447473302484, took: 201.96s (avg: 201.96s), ETA: 0d:13h:10m:36s [TRAIN] loss: 0.1617, iou: 0.7240, f1: 0.8383 [EVAL] loss: 0.2480, iou: 0.6096, f1: 0.7520
@20230718_0923 @20230718_0923 [EP 265/500] lr: 0.0008843822288326919, took: 202.16s (avg: 202.16s), ETA: 0d:13h:11m:10s [TRAIN] loss: 0.1603, iou: 0.7260, f1: 0.8397 [EVAL] loss: 0.2407, iou: 0.6192, f1: 0.7593
@20230718_0926 @20230718_0926 [EP 266/500] lr: 0.0008762943325564265, took: 201.99s (avg: 201.99s), ETA: 0d:13h:3m:54s [TRAIN] loss: 0.1614, iou: 0.7244, f1: 0.8386 [EVAL] loss: 0.2599, iou: 0.5947, f1: 0.7401
@20230718_0929 @20230718_0929 [EP 267/500] lr: 0.0008682804182171822, took: 202.29s (avg: 202.29s), ETA: 0d:13h:4m:26s [TRAIN] loss: 0.1607, iou: 0.7254, f1: 0.8393 [EVAL] loss: 0.2440, iou: 0.6153, f1: 0.7560
@20230718_0933 @20230718_0933 [EP 268/500] lr: 0.0008603397873230278, took: 202.57s (avg: 202.57s), ETA: 0d:13h:1m:4s [TRAIN] loss: 0.1606, iou: 0.7254, f1: 0.8394 [EVAL] loss: 0.2090, iou: 0.6618, f1: 0.7910
@20230718_0936 @20230718_0936 [EP 269/500] lr: 0.0008524717413820326, took: 202.25s (avg: 202.25s), ETA: 0d:12h:57m:42s [TRAIN] loss: 0.1610, iou: 0.7249, f1: 0.8390 [EVAL] loss: 0.2328, iou: 0.6299, f1: 0.7672
@20230718_0940 @20230718_0940 [EP 270/500] lr: 0.0008446756983175874, took: 202.08s (avg: 202.08s), ETA: 0d:12h:54m:20s [TRAIN] loss: 0.1599, iou: 0.7266, f1: 0.8401 [EVAL] loss: 0.2270, iou: 0.6376, f1: 0.7730
@20230718_0943 @20230718_0943 [EP 271/500] lr: 0.0008369509596377611, took: 202.46s (avg: 202.46s), ETA: 0d:12h:50m:58s [TRAIN] loss: 0.1601, iou: 0.7263, f1: 0.8399 [EVAL] loss: 0.2397, iou: 0.6203, f1: 0.7603
@20230718_0947 @20230718_0947 [EP 272/500] lr: 0.0008292968268506229, took: 202.06s (avg: 202.06s), ETA: 0d:12h:47m:36s [TRAIN] loss: 0.1597, iou: 0.7269, f1: 0.8403 [EVAL] loss: 0.2292, iou: 0.6354, f1: 0.7708
@20230718_0950 @20230718_0950 [EP 273/500] lr: 0.0008217127178795636, took: 203.42s (avg: 203.42s), ETA: 0d:12h:48m:1s [TRAIN] loss: 0.1600, iou: 0.7264, f1: 0.8400 [EVAL] loss: 0.2151, iou: 0.6538, f1: 0.7849
@20230718_0953 @20230718_0953 [EP 274/500] lr: 0.0008141979342326522, took: 202.36s (avg: 202.36s), ETA: 0d:12h:40m:52s [TRAIN] loss: 0.1600, iou: 0.7264, f1: 0.8400 [EVAL] loss: 0.2383, iou: 0.6240, f1: 0.7617
@20230718_0957 @20230718_0957 [EP 275/500] lr: 0.0008067518938332796, took: 202.71s (avg: 202.71s), ETA: 0d:12h:37m:30s [TRAIN] loss: 0.1607, iou: 0.7253, f1: 0.8393 [EVAL] loss: 0.2125, iou: 0.6570, f1: 0.7875
@20230718_1000 @20230718_1000 [EP 276/500] lr: 0.0007993739563971758, took: 202.53s (avg: 202.53s), ETA: 0d:12h:34m:8s [TRAIN] loss: 0.1589, iou: 0.7280, f1: 0.8411 [EVAL] loss: 0.2049, iou: 0.6680, f1: 0.7951
@20230718_1004 @20230718_1004 [EP 277/500] lr: 0.0007920634816400707, took: 202.29s (avg: 202.29s), ETA: 0d:12h:30m:46s [TRAIN] loss: 0.1590, iou: 0.7278, f1: 0.8410 [EVAL] loss: 0.2603, iou: 0.5934, f1: 0.7397
@20230718_1007 @20230718_1007 [EP 278/500] lr: 0.0007848198874853551, took: 202.26s (avg: 202.26s), ETA: 0d:12h:27m:24s [TRAIN] loss: 0.1592, iou: 0.7276, f1: 0.8408 [EVAL] loss: 0.2216, iou: 0.6446, f1: 0.7784
@20230718_1010 @20230718_1010 [EP 279/500] lr: 0.0007776425336487591, took: 202.38s (avg: 202.38s), ETA: 0d:12h:24m:2s [TRAIN] loss: 0.1585, iou: 0.7286, f1: 0.8415 [EVAL] loss: 0.2261, iou: 0.6389, f1: 0.7739
@20230718_1014 @20230718_1014 [EP 280/500] lr: 0.0007705307798460126, took: 202.55s (avg: 202.55s), ETA: 0d:12h:20m:40s [TRAIN] loss: 0.1592, iou: 0.7277, f1: 0.8408 [EVAL] loss: 0.2373, iou: 0.6240, f1: 0.7627
@20230718_1017 @20230718_1017 [EP 281/500] lr: 0.0007634841022081673, took: 202.33s (avg: 202.33s), ETA: 0d:12h:17m:18s [TRAIN] loss: 0.1592, iou: 0.7276, f1: 0.8408 [EVAL] loss: 0.2848, iou: 0.5630, f1: 0.7152
