

** [alpha] Launch Training on 20230810_1711
{
  "HOST": "alpha",
  "SAVE": true,
  "github_log": true,
  "plot": true,
  "architecture": "DLV3+",
  "baseModel": "ResNet50",
  "gpuIDs": "0,1,2,3",
  "modelSize": [
    512,
    512
  ],
  "initialWeight": [
    null,
    null
  ],
  "num_epochs": 500,
  "resume": false,
  "prevEPOCH": 172,
  "resumeWeight": "./model_weights/ResNet50/20230605_1912_DLV3PP_ResNet50_BEST_AUG/variables/variables",
  "augmentation": true,
  "temperature_shift": 15,
  "Flag": true,
  "p": 0.2,
  "acc_thresh": 0.5,
  "batch_size": 14,
  "optimizer": "Adam",
  "loss": "combined_loss",
  "early_stop": false,
  "lr_scheduling": "exp",
  "lr": 0.0008,
  "stepwise_scheduling": true,
  "decay_steps": 1.0,
  "train_annotation": "./Annotations/consolidate_train_db_20230808_1942.txt",
  "eval_annotation": "./Annotations/consolidate_eval_db_20230808_1942.txt",
  "exp_comment": "* Updated Annotations are used\n* Updated consolidate DB used (20230808_1942 version) - Updated DB \n* 4 GPUs are used to train models\n* It's observed that initLr = 0.008 (stepwise) doesn't show good convergence. \n* So, new experiments on LR have been initiated. \n*   1st (0809_1052):    lr  0.004 : Doesn't seem to work\n*   2nd (0809_1202):    lr  0.001 \n* To improve the accuracy, we perform experiments on loss functions:\n*    We compare: dice loss only vs combined_loss (dice_loss (.7) + focal loss (.3) )\n*                For focal loss alpha of 0.25 and gamma of 2.0, lambda_weight of .3 are used \n*      lr (0810_1613) : 0.001\n*      lr (0810_1711): 0.0008\n",
  "numGPUs": 4,
  "finalEPOCH": 0,
  "isCompleted": false,
  "config": "Config/TRAIN_DLV3_ResNet50_NEWDB_20230808.yaml",
  "numTrainDB": 11830,
  "numEvalDB": 3600
}
@20230810_1713 @20230810_1713 [EP 1/500] lr: 0.0007867820095270872, took: 114.79s (avg: 114.79s), ETA: 0d:15h:48m:6s [TRAIN] loss: 0.2679, iou: 0.5140, f1: 0.6315 [EVAL] loss: 0.7093, iou: 0.0001, f1: 0.0001
@20230810_2027 @20230810_2027 [EP 182/500] lr: 0.0001964597759069875, took: 61.60s (avg: 61.60s), ETA: 0d:5h:23m:18s [TRAIN] loss: 0.0258, iou: 0.9498, f1: 0.9742 [EVAL] loss: 0.0658, iou: 0.8483, f1: 0.9173
@20230810_2028 @20230810_2028 [EP 183/500] lr: 0.00019564875401556492, took: 61.61s (avg: 61.61s), ETA: 0d:5h:22m:17s [TRAIN] loss: 0.0255, iou: 0.9507, f1: 0.9747 [EVAL] loss: 0.0677, iou: 0.8434, f1: 0.9145
@20230810_2029 @20230810_2029 [EP 184/500] lr: 0.00019484439690131694, took: 61.50s (avg: 61.50s), ETA: 0d:5h:21m:16s [TRAIN] loss: 0.0252, iou: 0.9515, f1: 0.9751 [EVAL] loss: 0.0632, iou: 0.8545, f1: 0.9209
@20230810_2030 @20230810_2030 [EP 185/500] lr: 0.0001940466318046674, took: 61.35s (avg: 61.35s), ETA: 0d:5h:20m:15s [TRAIN] loss: 0.0251, iou: 0.9517, f1: 0.9752 [EVAL] loss: 0.0640, iou: 0.8525, f1: 0.9198
@20230810_2031 @20230810_2031 [EP 186/500] lr: 0.00019325537141412497, took: 61.69s (avg: 61.69s), ETA: 0d:5h:19m:14s [TRAIN] loss: 0.0251, iou: 0.9519, f1: 0.9753 [EVAL] loss: 0.0648, iou: 0.8508, f1: 0.9188
@20230810_2033 @20230810_2033 [EP 187/500] lr: 0.00019247052841819823, took: 61.56s (avg: 61.56s), ETA: 0d:5h:18m:13s [TRAIN] loss: 0.0250, iou: 0.9520, f1: 0.9754 [EVAL] loss: 0.0641, iou: 0.8526, f1: 0.9197
@20230810_2034 @20230810_2034 [EP 188/500] lr: 0.00019169207371305674, took: 61.48s (avg: 61.48s), ETA: 0d:5h:17m:12s [TRAIN] loss: 0.0250, iou: 0.9521, f1: 0.9755 [EVAL] loss: 0.0629, iou: 0.8556, f1: 0.9214
@20230810_2035 @20230810_2035 [EP 189/500] lr: 0.000190919847227633, took: 61.37s (avg: 61.37s), ETA: 0d:5h:16m:11s [TRAIN] loss: 0.0251, iou: 0.9518, f1: 0.9753 [EVAL] loss: 0.0694, iou: 0.8400, f1: 0.9122
@20230810_2036 @20230810_2036 [EP 190/500] lr: 0.00019015383441001177, took: 61.61s (avg: 61.61s), ETA: 0d:5h:15m:10s [TRAIN] loss: 0.0252, iou: 0.9516, f1: 0.9752 [EVAL] loss: 0.0621, iou: 0.8576, f1: 0.9225
@20230810_2037 @20230810_2037 [EP 191/500] lr: 0.00018939393339678645, took: 61.82s (avg: 61.82s), ETA: 0d:5h:14m:9s [TRAIN] loss: 0.0254, iou: 0.9510, f1: 0.9748 [EVAL] loss: 0.0676, iou: 0.8437, f1: 0.9147
@20230810_2038 @20230810_2038 [EP 192/500] lr: 0.00018864008598029613, took: 61.54s (avg: 61.54s), ETA: 0d:5h:13m:8s [TRAIN] loss: 0.0260, iou: 0.9495, f1: 0.9741 [EVAL] loss: 0.0677, iou: 0.8440, f1: 0.9145
@20230810_2039 @20230810_2039 [EP 193/500] lr: 0.00018789221940096468, took: 61.67s (avg: 61.67s), ETA: 0d:5h:12m:7s [TRAIN] loss: 0.0259, iou: 0.9497, f1: 0.9741 [EVAL] loss: 0.0710, iou: 0.8366, f1: 0.9099
@20230810_2040 @20230810_2040 [EP 194/500] lr: 0.00018715026089921594, took: 61.54s (avg: 61.54s), ETA: 0d:5h:11m:6s [TRAIN] loss: 0.0254, iou: 0.9509, f1: 0.9748 [EVAL] loss: 0.0839, iou: 0.8058, f1: 0.8915
@20230810_2041 @20230810_2041 [EP 195/500] lr: 0.00018641412316355854, took: 61.61s (avg: 61.61s), ETA: 0d:5h:10m:5s [TRAIN] loss: 0.0249, iou: 0.9525, f1: 0.9756 [EVAL] loss: 0.0701, iou: 0.8383, f1: 0.9111
@20230810_2042 @20230810_2042 [EP 196/500] lr: 0.0001856837625382468, took: 61.57s (avg: 61.57s), ETA: 0d:5h:9m:4s [TRAIN] loss: 0.0245, iou: 0.9535, f1: 0.9762 [EVAL] loss: 0.0642, iou: 0.8522, f1: 0.9196
@20230810_2043 @20230810_2043 [EP 197/500] lr: 0.0001849591062637046, took: 61.50s (avg: 61.50s), ETA: 0d:5h:8m:3s [TRAIN] loss: 0.0242, iou: 0.9542, f1: 0.9765 [EVAL] loss: 0.0605, iou: 0.8616, f1: 0.9249
@20230810_2044 @20230810_2044 [EP 198/500] lr: 0.00018424008158035576, took: 61.51s (avg: 61.51s), ETA: 0d:5h:7m:2s [TRAIN] loss: 0.0241, iou: 0.9545, f1: 0.9767 [EVAL] loss: 0.0628, iou: 0.8560, f1: 0.9217
@20230810_2045 @20230810_2045 [EP 199/500] lr: 0.0001835266302805394, took: 61.43s (avg: 61.43s), ETA: 0d:5h:6m:1s [TRAIN] loss: 0.0243, iou: 0.9539, f1: 0.9764 [EVAL] loss: 0.0663, iou: 0.8475, f1: 0.9166
@20230810_2046 @20230810_2046 [EP 200/500] lr: 0.00018281867960467935, took: 61.59s (avg: 61.59s), ETA: 0d:5h:5m:0s [TRAIN] loss: 0.0246, iou: 0.9532, f1: 0.9760 [EVAL] loss: 0.0769, iou: 0.8219, f1: 0.9014
@20230810_2047 @20230810_2047 [EP 201/500] lr: 0.0001821161713451147, took: 61.52s (avg: 61.52s), ETA: 0d:5h:3m:59s [TRAIN] loss: 0.0247, iou: 0.9530, f1: 0.9759 [EVAL] loss: 0.0699, iou: 0.8385, f1: 0.9114
@20230810_2048 @20230810_2048 [EP 202/500] lr: 0.00018141904729418457, took: 61.39s (avg: 61.39s), ETA: 0d:5h:2m:58s [TRAIN] loss: 0.0248, iou: 0.9526, f1: 0.9757 [EVAL] loss: 0.0661, iou: 0.8476, f1: 0.9168
@20230810_2049 @20230810_2049 [EP 203/500] lr: 0.00018072722014039755, took: 61.52s (avg: 61.52s), ETA: 0d:5h:1m:57s [TRAIN] loss: 0.0246, iou: 0.9531, f1: 0.9760 [EVAL] loss: 0.0772, iou: 0.8208, f1: 0.9010
@20230810_2050 @20230810_2050 [EP 204/500] lr: 0.0001800406607799232, took: 61.44s (avg: 61.44s), ETA: 0d:5h:0m:56s [TRAIN] loss: 0.0244, iou: 0.9537, f1: 0.9763 [EVAL] loss: 0.0686, iou: 0.8417, f1: 0.9133
@20230810_2051 @20230810_2051 [EP 205/500] lr: 0.0001793593110051006, took: 61.40s (avg: 61.40s), ETA: 0d:4h:59m:55s [TRAIN] loss: 0.0243, iou: 0.9539, f1: 0.9764 [EVAL] loss: 0.0666, iou: 0.8467, f1: 0.9162
@20230810_2052 @20230810_2052 [EP 206/500] lr: 0.0001786830835044384, took: 61.44s (avg: 61.44s), ETA: 0d:4h:58m:54s [TRAIN] loss: 0.0243, iou: 0.9541, f1: 0.9765 [EVAL] loss: 0.0657, iou: 0.8489, f1: 0.9174
@20230810_2054 @20230810_2054 [EP 207/500] lr: 0.0001780119346221909, took: 61.52s (avg: 61.52s), ETA: 0d:4h:57m:53s [TRAIN] loss: 0.0241, iou: 0.9544, f1: 0.9767 [EVAL] loss: 0.0707, iou: 0.8366, f1: 0.9103
@20230810_2055 @20230810_2055 [EP 208/500] lr: 0.0001773458207026124, took: 61.54s (avg: 61.54s), ETA: 0d:4h:56m:52s [TRAIN] loss: 0.0240, iou: 0.9547, f1: 0.9768 [EVAL] loss: 0.0782, iou: 0.8192, f1: 0.8996
@20230810_2056 @20230810_2056 [EP 209/500] lr: 0.000176684683538042, took: 61.66s (avg: 61.66s), ETA: 0d:4h:55m:51s [TRAIN] loss: 0.0239, iou: 0.9551, f1: 0.9770 [EVAL] loss: 0.0703, iou: 0.8374, f1: 0.9108
@20230810_2057 @20230810_2057 [EP 210/500] lr: 0.00017602843581698835, took: 61.64s (avg: 61.64s), ETA: 0d:4h:54m:50s [TRAIN] loss: 0.0238, iou: 0.9552, f1: 0.9771 [EVAL] loss: 0.0665, iou: 0.8463, f1: 0.9162
@20230810_2058 @20230810_2058 [EP 211/500] lr: 0.00017537704843562096, took: 61.65s (avg: 61.65s), ETA: 0d:4h:53m:49s [TRAIN] loss: 0.0237, iou: 0.9556, f1: 0.9773 [EVAL] loss: 0.0698, iou: 0.8385, f1: 0.9116
@20230810_2059 @20230810_2059 [EP 212/500] lr: 0.00017473046318627894, took: 61.62s (avg: 61.62s), ETA: 0d:4h:52m:48s [TRAIN] loss: 0.0237, iou: 0.9557, f1: 0.9773 [EVAL] loss: 0.0670, iou: 0.8457, f1: 0.9156
@20230810_2100 @20230810_2100 [EP 213/500] lr: 0.0001740886364132166, took: 61.58s (avg: 61.58s), ETA: 0d:4h:51m:47s [TRAIN] loss: 0.0237, iou: 0.9556, f1: 0.9773 [EVAL] loss: 0.0787, iou: 0.8176, f1: 0.8989
@20230810_2101 @20230810_2101 [EP 214/500] lr: 0.00017345149535685778, took: 61.54s (avg: 61.54s), ETA: 0d:4h:50m:46s [TRAIN] loss: 0.0239, iou: 0.9552, f1: 0.9771 [EVAL] loss: 0.0619, iou: 0.8580, f1: 0.9229
@20230810_2102 @20230810_2102 [EP 215/500] lr: 0.00017281901091337204, took: 61.46s (avg: 61.46s), ETA: 0d:4h:49m:45s [TRAIN] loss: 0.0240, iou: 0.9548, f1: 0.9768 [EVAL] loss: 0.0716, iou: 0.8347, f1: 0.9091
@20230810_2103 @20230810_2103 [EP 216/500] lr: 0.00017219112487509847, took: 61.49s (avg: 61.49s), ETA: 0d:4h:48m:44s [TRAIN] loss: 0.0241, iou: 0.9545, f1: 0.9767 [EVAL] loss: 0.0665, iou: 0.8467, f1: 0.9162
@20230810_2104 @20230810_2104 [EP 217/500] lr: 0.00017156777903437614, took: 61.41s (avg: 61.41s), ETA: 0d:4h:47m:43s [TRAIN] loss: 0.0241, iou: 0.9546, f1: 0.9767 [EVAL] loss: 0.0740, iou: 0.8294, f1: 0.9055
@20230810_2105 @20230810_2105 [EP 218/500] lr: 0.0001709489297354594, took: 61.48s (avg: 61.48s), ETA: 0d:4h:46m:42s [TRAIN] loss: 0.0239, iou: 0.9550, f1: 0.9770 [EVAL] loss: 0.0721, iou: 0.8333, f1: 0.9083
@20230810_2106 @20230810_2106 [EP 219/500] lr: 0.0001703345333226025, took: 61.42s (avg: 61.42s), ETA: 0d:4h:45m:41s [TRAIN] loss: 0.0237, iou: 0.9555, f1: 0.9772 [EVAL] loss: 0.0678, iou: 0.8432, f1: 0.9143
@20230810_2107 @20230810_2107 [EP 220/500] lr: 0.0001697245315881446, took: 61.44s (avg: 61.44s), ETA: 0d:4h:44m:40s [TRAIN] loss: 0.0236, iou: 0.9558, f1: 0.9774 [EVAL] loss: 0.0644, iou: 0.8515, f1: 0.9192
@20230810_2108 @20230810_2108 [EP 221/500] lr: 0.00016911888087633997, took: 61.54s (avg: 61.54s), ETA: 0d:4h:43m:39s [TRAIN] loss: 0.0235, iou: 0.9561, f1: 0.9775 [EVAL] loss: 0.0697, iou: 0.8387, f1: 0.9117
@20230810_2109 @20230810_2109 [EP 222/500] lr: 0.00016851753753144294, took: 61.40s (avg: 61.40s), ETA: 0d:4h:42m:38s [TRAIN] loss: 0.0235, iou: 0.9561, f1: 0.9776 [EVAL] loss: 0.0627, iou: 0.8558, f1: 0.9217
@20230810_2110 @20230810_2110 [EP 223/500] lr: 0.00016792045789770782, took: 61.44s (avg: 61.44s), ETA: 0d:4h:41m:37s [TRAIN] loss: 0.0235, iou: 0.9562, f1: 0.9776 [EVAL] loss: 0.0640, iou: 0.8528, f1: 0.9199
@20230810_2111 @20230810_2111 [EP 224/500] lr: 0.00016732759831938893, took: 61.52s (avg: 61.52s), ETA: 0d:4h:40m:36s [TRAIN] loss: 0.0236, iou: 0.9560, f1: 0.9775 [EVAL] loss: 0.0723, iou: 0.8337, f1: 0.9081
@20230810_2112 @20230810_2112 [EP 225/500] lr: 0.00016673891514074057, took: 62.07s (avg: 62.07s), ETA: 0d:4h:44m:10s [TRAIN] loss: 0.0237, iou: 0.9557, f1: 0.9773 [EVAL] loss: 0.0667, iou: 0.8460, f1: 0.9159
@20230810_2114 @20230810_2114 [EP 226/500] lr: 0.00016615435015410185, took: 61.66s (avg: 61.66s), ETA: 0d:4h:38m:34s [TRAIN] loss: 0.0237, iou: 0.9557, f1: 0.9773 [EVAL] loss: 0.0646, iou: 0.8513, f1: 0.9190
@20230810_2115 @20230810_2115 [EP 227/500] lr: 0.00016557385970372707, took: 61.69s (avg: 61.69s), ETA: 0d:4h:37m:33s [TRAIN] loss: 0.0236, iou: 0.9558, f1: 0.9774 [EVAL] loss: 0.0698, iou: 0.8385, f1: 0.9116
@20230810_2116 @20230810_2116 [EP 228/500] lr: 0.000164997429237701, took: 61.47s (avg: 61.47s), ETA: 0d:4h:36m:32s [TRAIN] loss: 0.0235, iou: 0.9561, f1: 0.9776 [EVAL] loss: 0.0664, iou: 0.8467, f1: 0.9164
@20230810_2117 @20230810_2117 [EP 229/500] lr: 0.0001644249859964475, took: 61.64s (avg: 61.64s), ETA: 0d:4h:35m:31s [TRAIN] loss: 0.0233, iou: 0.9566, f1: 0.9778 [EVAL] loss: 0.0746, iou: 0.8273, f1: 0.9048
@20230810_2118 @20230810_2118 [EP 230/500] lr: 0.00016385651542805135, took: 61.64s (avg: 61.64s), ETA: 0d:4h:34m:30s [TRAIN] loss: 0.0232, iou: 0.9570, f1: 0.9780 [EVAL] loss: 0.0657, iou: 0.8485, f1: 0.9175
@20230810_2119 @20230810_2119 [EP 231/500] lr: 0.0001632919447729364, took: 61.48s (avg: 61.48s), ETA: 0d:4h:33m:29s [TRAIN] loss: 0.0232, iou: 0.9570, f1: 0.9780 [EVAL] loss: 0.0757, iou: 0.8250, f1: 0.9032
@20230810_2120 @20230810_2120 [EP 232/500] lr: 0.00016273125947918743, took: 61.67s (avg: 61.67s), ETA: 0d:4h:32m:28s [TRAIN] loss: 0.0231, iou: 0.9572, f1: 0.9781 [EVAL] loss: 0.0707, iou: 0.8370, f1: 0.9103
