

** [alpha] Launch Training on 20230831_0528
{
  "HOST": "alpha",
  "SAVE": true,
  "github_log": true,
  "plot": true,
  "architecture": "DLV3+",
  "baseModel": "ResNet50",
  "gpuIDs": "0,1,2,3",
  "modelSize": [
    512,
    512
  ],
  "initialWeight": [
    null,
    null
  ],
  "num_epochs": 500,
  "resume": false,
  "prevEPOCH": 172,
  "resumeWeight": "./model_weights/ResNet50/20230605_1912_DLV3PP_ResNet50_BEST_AUG/variables/variables",
  "augmentation": true,
  "temperature_shift": 15,
  "Flag": true,
  "p": 0.2,
  "acc_thresh": 0.5,
  "batch_size": 14,
  "optimizer": "Adam",
  "loss": "combined_loss",
  "weight_dice": 0.202208082367688,
  "alpha": 0.687479739608844,
  "gamma": 3.462163271866709,
  "early_stop": {
    "enabled": true,
    "patience": 30
  },
  "plateau": {
    "factor": 0.5,
    "patience": 10,
    "min_lr": 5e-06
  },
  "warmup_epochs": 15,
  "lr_scheduling": "exp",
  "lr": 8.67276e-05,
  "stepwise_scheduling": true,
  "decay_steps": 1.0,
  "train_annotation": "./Annotations/consolidate_train_db_20230808_1942.txt",
  "eval_annotation": "./Annotations/consolidate_eval_db_20230808_1942.txt",
  "exp_comment": "* Updated Annotations are used\n* Updated consolidate DB used (20230808_1942 version) - Updated DB \n* 4 GPUs are used to train models\n* It's observed that initLr = 0.008 (stepwise) doesn't show good convergence. \n* So, new experiments on LR have been initiated. \n*   1st (0809_1052):    lr  0.004 : Doesn't seem to work\n*   2nd (0809_1202):    lr  0.001 \n* To improve the accuracy, we perform experiments on loss functions:\n*    We compare: dice loss only vs combined_loss (dice_loss (.7) + focal loss (.3) )\n*                For focal loss alpha of 0.25 and gamma of 2.0, lambda_weight of .3 are used \n*      lr (0810_1613) : 0.001\n*      lr (0810_1711): 0.0008\n*\n*      0811_1027: lambda_weight = .7\n*\n*      0811_16xx: equal loss dice_loss + focal_loss + mse\n",
  "numGPUs": 4,
  "finalEPOCH": 0,
  "isCompleted": false,
  "config": "./Config/TRAIN_DLV3_ResNet50_NEWDB_20230808.yaml",
  "decay_per_step_factor": 3,
  "numTrainDB": 11830,
  "numEvalDB": 3600
}
@20230831_0530 @20230831_0530 [EP 1/500] lr: 8.223444456234574e-05, took: 115.63s (avg: 115.63s), ETA: 0d:15h:56m:25s [TRAIN] loss: 0.1474, iou: 0.1772, f1: 0.2761 [EVAL] loss: 0.2088, iou: 0.0019, f1: 0.0039
@20230831_0832 @20230831_0832 [EP 175/500] lr: 8.17645741335582e-06, took: 61.10s (avg: 61.10s), ETA: 0d:5h:30m:25s [TRAIN] loss: 0.0066, iou: 0.9399, f1: 0.9690 [EVAL] loss: 0.0330, iou: 0.7437, f1: 0.8521
@20230831_0833 @20230831_0833 [EP 176/500] lr: 8.134356903610751e-06, took: 61.08s (avg: 61.08s), ETA: 0d:5h:29m:24s [TRAIN] loss: 0.0066, iou: 0.9399, f1: 0.9690 [EVAL] loss: 0.0279, iou: 0.7783, f1: 0.8747
@20230831_0834 @20230831_0834 [EP 177/500] lr: 8.09268658485962e-06, took: 61.08s (avg: 61.08s), ETA: 0d:5h:28m:23s [TRAIN] loss: 0.0067, iou: 0.9394, f1: 0.9687 [EVAL] loss: 0.0244, iou: 0.8025, f1: 0.8899
@20230831_0835 @20230831_0835 [EP 178/500] lr: 8.05144190962892e-06, took: 61.25s (avg: 61.25s), ETA: 0d:5h:27m:22s [TRAIN] loss: 0.0068, iou: 0.9387, f1: 0.9683 [EVAL] loss: 0.0229, iou: 0.8130, f1: 0.8963
@20230831_0836 @20230831_0836 [EP 179/500] lr: 8.010615601961035e-06, took: 61.04s (avg: 61.04s), ETA: 0d:5h:26m:21s [TRAIN] loss: 0.0068, iou: 0.9381, f1: 0.9680 [EVAL] loss: 0.0217, iou: 0.8216, f1: 0.9016
@20230831_0837 @20230831_0837 [EP 180/500] lr: 7.970200385898352e-06, took: 61.15s (avg: 61.15s), ETA: 0d:5h:25m:20s [TRAIN] loss: 0.0068, iou: 0.9379, f1: 0.9679 [EVAL] loss: 0.0216, iou: 0.8223, f1: 0.9020
@20230831_0838 @20230831_0838 [EP 181/500] lr: 7.93019171396736e-06, took: 61.38s (avg: 61.38s), ETA: 0d:5h:24m:19s [TRAIN] loss: 0.0067, iou: 0.9388, f1: 0.9684 [EVAL] loss: 0.0226, iou: 0.8158, f1: 0.8980
@20230831_0839 @20230831_0839 [EP 182/500] lr: 7.89058321970515e-06, took: 61.02s (avg: 61.02s), ETA: 0d:5h:23m:18s [TRAIN] loss: 0.0065, iou: 0.9406, f1: 0.9694 [EVAL] loss: 0.0241, iou: 0.8051, f1: 0.8915
@20230831_0840 @20230831_0840 [EP 183/500] lr: 7.851366717659403e-06, took: 61.11s (avg: 61.11s), ETA: 0d:5h:22m:17s [TRAIN] loss: 0.0064, iou: 0.9420, f1: 0.9701 [EVAL] loss: 0.0259, iou: 0.7924, f1: 0.8836
@20230831_0841 @20230831_0841 [EP 184/500] lr: 7.812539479346015e-06, took: 61.11s (avg: 61.11s), ETA: 0d:5h:21m:16s [TRAIN] loss: 0.0063, iou: 0.9427, f1: 0.9705 [EVAL] loss: 0.0264, iou: 0.7889, f1: 0.8814
@20230831_0842 @20230831_0842 [EP 185/500] lr: 7.774094228807371e-06, took: 61.24s (avg: 61.24s), ETA: 0d:5h:20m:15s [TRAIN] loss: 0.0063, iou: 0.9431, f1: 0.9707 [EVAL] loss: 0.0268, iou: 0.7862, f1: 0.8797
@20230831_0843 @20230831_0843 [EP 186/500] lr: 7.736025509075262e-06, took: 61.18s (avg: 61.18s), ETA: 0d:5h:19m:14s [TRAIN] loss: 0.0062, iou: 0.9433, f1: 0.9708 [EVAL] loss: 0.0272, iou: 0.7830, f1: 0.8776
@20230831_0844 @20230831_0844 [EP 187/500] lr: 7.698326953686774e-06, took: 61.38s (avg: 61.38s), ETA: 0d:5h:18m:13s [TRAIN] loss: 0.0062, iou: 0.9434, f1: 0.9708 [EVAL] loss: 0.0251, iou: 0.7981, f1: 0.8871
@20230831_0845 @20230831_0845 [EP 188/500] lr: 7.6609949246631e-06, took: 61.05s (avg: 61.05s), ETA: 0d:5h:17m:12s [TRAIN] loss: 0.0062, iou: 0.9434, f1: 0.9709 [EVAL] loss: 0.0251, iou: 0.7976, f1: 0.8868
@20230831_0846 @20230831_0846 [EP 189/500] lr: 7.624023055541329e-06, took: 61.16s (avg: 61.16s), ETA: 0d:5h:16m:11s [TRAIN] loss: 0.0062, iou: 0.9433, f1: 0.9708 [EVAL] loss: 0.0242, iou: 0.8040, f1: 0.8908
@20230831_0848 @20230831_0848 [EP 190/500] lr: 7.587405889353249e-06, took: 60.95s (avg: 60.95s), ETA: 0d:5h:10m:0s [TRAIN] loss: 0.0063, iou: 0.9431, f1: 0.9707 [EVAL] loss: 0.0238, iou: 0.8071, f1: 0.8927
@20230831_0849 @20230831_0849 [EP 191/500] lr: 7.551139333372703e-06, took: 61.07s (avg: 61.07s), ETA: 0d:5h:14m:9s [TRAIN] loss: 0.0063, iou: 0.9429, f1: 0.9706 [EVAL] loss: 0.0232, iou: 0.8114, f1: 0.8954
@20230831_0850 @20230831_0850 [EP 192/500] lr: 7.515217475884128e-06, took: 61.17s (avg: 61.17s), ETA: 0d:5h:13m:8s [TRAIN] loss: 0.0063, iou: 0.9427, f1: 0.9705 [EVAL] loss: 0.0239, iou: 0.8069, f1: 0.8926
@20230831_0851 @20230831_0851 [EP 193/500] lr: 7.479635769414017e-06, took: 61.09s (avg: 61.09s), ETA: 0d:5h:12m:7s [TRAIN] loss: 0.0064, iou: 0.9423, f1: 0.9702 [EVAL] loss: 0.0231, iou: 0.8120, f1: 0.8957
@20230831_0852 @20230831_0852 [EP 194/500] lr: 7.44438966648886e-06, took: 61.02s (avg: 61.02s), ETA: 0d:5h:11m:6s [TRAIN] loss: 0.0064, iou: 0.9417, f1: 0.9700 [EVAL] loss: 0.0240, iou: 0.8055, f1: 0.8917
@20230831_0853 @20230831_0853 [EP 195/500] lr: 7.409474164887797e-06, took: 61.17s (avg: 61.17s), ETA: 0d:5h:10m:5s [TRAIN] loss: 0.0065, iou: 0.9414, f1: 0.9698 [EVAL] loss: 0.0261, iou: 0.7909, f1: 0.8826
@20230831_0854 @20230831_0854 [EP 196/500] lr: 7.374883807642618e-06, took: 61.27s (avg: 61.27s), ETA: 0d:5h:9m:4s [TRAIN] loss: 0.0064, iou: 0.9415, f1: 0.9698 [EVAL] loss: 0.0278, iou: 0.7791, f1: 0.8752
@20230831_0855 @20230831_0855 [EP 197/500] lr: 7.340615866269218e-06, took: 61.01s (avg: 61.01s), ETA: 0d:5h:8m:3s [TRAIN] loss: 0.0064, iou: 0.9415, f1: 0.9698 [EVAL] loss: 0.0258, iou: 0.7929, f1: 0.8839
@20230831_0856 @20230831_0856 [EP 198/500] lr: 7.306664883799385e-06, took: 61.02s (avg: 61.02s), ETA: 0d:5h:7m:2s [TRAIN] loss: 0.0065, iou: 0.9414, f1: 0.9698 [EVAL] loss: 0.0266, iou: 0.7875, f1: 0.8805
@20230831_0857 @20230831_0857 [EP 199/500] lr: 7.273025858012261e-06, took: 61.11s (avg: 61.11s), ETA: 0d:5h:6m:1s [TRAIN] loss: 0.0064, iou: 0.9417, f1: 0.9699 [EVAL] loss: 0.0277, iou: 0.7800, f1: 0.8758
@20230831_0858 @20230831_0858 [EP 200/500] lr: 7.239695605676388e-06, took: 61.14s (avg: 61.14s), ETA: 0d:5h:5m:0s [TRAIN] loss: 0.0064, iou: 0.9422, f1: 0.9702 [EVAL] loss: 0.0284, iou: 0.7751, f1: 0.8726
@20230831_0859 @20230831_0859 [EP 201/500] lr: 7.206669579318259e-06, took: 61.63s (avg: 61.63s), ETA: 0d:5h:3m:59s [TRAIN] loss: 0.0063, iou: 0.9429, f1: 0.9706 [EVAL] loss: 0.0260, iou: 0.7914, f1: 0.8829
@20230831_0900 @20230831_0900 [EP 202/500] lr: 7.173943231464364e-06, took: 61.18s (avg: 61.18s), ETA: 0d:5h:2m:58s [TRAIN] loss: 0.0062, iou: 0.9437, f1: 0.9710 [EVAL] loss: 0.0247, iou: 0.8011, f1: 0.8889
@20230831_0901 @20230831_0901 [EP 203/500] lr: 7.1415129241358954e-06, took: 61.12s (avg: 61.12s), ETA: 0d:5h:1m:57s [TRAIN] loss: 0.0062, iou: 0.9439, f1: 0.9711 [EVAL] loss: 0.0241, iou: 0.8050, f1: 0.8914
@20230831_0902 @20230831_0902 [EP 204/500] lr: 7.109374564606696e-06, took: 61.17s (avg: 61.17s), ETA: 0d:5h:0m:56s [TRAIN] loss: 0.0062, iou: 0.9440, f1: 0.9712 [EVAL] loss: 0.0235, iou: 0.8096, f1: 0.8942
@20230831_0903 @20230831_0903 [EP 205/500] lr: 7.0775236054032575e-06, took: 61.18s (avg: 61.18s), ETA: 0d:4h:59m:55s [TRAIN] loss: 0.0062, iou: 0.9442, f1: 0.9712 [EVAL] loss: 0.0234, iou: 0.8099, f1: 0.8944
@20230831_0904 @20230831_0904 [EP 206/500] lr: 7.0459577727888245e-06, took: 61.13s (avg: 61.13s), ETA: 0d:4h:58m:54s [TRAIN] loss: 0.0062, iou: 0.9441, f1: 0.9712 [EVAL] loss: 0.0240, iou: 0.8060, f1: 0.8920
@20230831_0905 @20230831_0905 [EP 207/500] lr: 7.014671609795187e-06, took: 61.41s (avg: 61.41s), ETA: 0d:4h:57m:53s [TRAIN] loss: 0.0062, iou: 0.9442, f1: 0.9713 [EVAL] loss: 0.0256, iou: 0.7948, f1: 0.8851
@20230831_0906 @20230831_0906 [EP 208/500] lr: 6.983661933190888e-06, took: 61.08s (avg: 61.08s), ETA: 0d:4h:56m:52s [TRAIN] loss: 0.0062, iou: 0.9441, f1: 0.9712 [EVAL] loss: 0.0266, iou: 0.7872, f1: 0.8803
@20230831_0907 @20230831_0907 [EP 209/500] lr: 6.952925559744472e-06, took: 61.15s (avg: 61.15s), ETA: 0d:4h:55m:51s [TRAIN] loss: 0.0062, iou: 0.9439, f1: 0.9711 [EVAL] loss: 0.0280, iou: 0.7781, f1: 0.8745
@20230831_0908 @20230831_0908 [EP 210/500] lr: 6.92245839672978e-06, took: 61.14s (avg: 61.14s), ETA: 0d:4h:54m:50s [TRAIN] loss: 0.0062, iou: 0.9436, f1: 0.9710 [EVAL] loss: 0.0259, iou: 0.7922, f1: 0.8834
@20230831_0909 @20230831_0909 [EP 211/500] lr: 6.892256806168007e-06, took: 61.46s (avg: 61.46s), ETA: 0d:4h:53m:49s [TRAIN] loss: 0.0063, iou: 0.9430, f1: 0.9706 [EVAL] loss: 0.0251, iou: 0.7983, f1: 0.8873
@20230831_0911 @20230831_0911 [EP 212/500] lr: 6.8623180595750455e-06, took: 61.08s (avg: 61.08s), ETA: 0d:4h:52m:48s [TRAIN] loss: 0.0064, iou: 0.9422, f1: 0.9702 [EVAL] loss: 0.0245, iou: 0.8025, f1: 0.8899
@20230831_0912 @20230831_0912 [EP 213/500] lr: 6.8326385189720895e-06, took: 61.05s (avg: 61.05s), ETA: 0d:4h:51m:47s [TRAIN] loss: 0.0064, iou: 0.9421, f1: 0.9701 [EVAL] loss: 0.0238, iou: 0.8072, f1: 0.8928
@20230831_0913 @20230831_0913 [EP 214/500] lr: 6.80321363688563e-06, took: 61.11s (avg: 61.11s), ETA: 0d:4h:50m:46s [TRAIN] loss: 0.0063, iou: 0.9424, f1: 0.9703 [EVAL] loss: 0.0244, iou: 0.8028, f1: 0.8900
@20230831_0914 @20230831_0914 [EP 215/500] lr: 6.774042049073614e-06, took: 61.35s (avg: 61.35s), ETA: 0d:4h:49m:45s [TRAIN] loss: 0.0063, iou: 0.9429, f1: 0.9706 [EVAL] loss: 0.0261, iou: 0.7912, f1: 0.8828
@20230831_0915 @20230831_0915 [EP 216/500] lr: 6.745119208062533e-06, took: 61.05s (avg: 61.05s), ETA: 0d:4h:48m:44s [TRAIN] loss: 0.0063, iou: 0.9432, f1: 0.9707 [EVAL] loss: 0.0267, iou: 0.7868, f1: 0.8800
@20230831_0916 @20230831_0916 [EP 217/500] lr: 6.716441930620931e-06, took: 60.97s (avg: 60.97s), ETA: 0d:4h:43m:0s [TRAIN] loss: 0.0062, iou: 0.9436, f1: 0.9709 [EVAL] loss: 0.0269, iou: 0.7855, f1: 0.8792
@20230831_0917 @20230831_0917 [EP 218/500] lr: 6.688007943012053e-06, took: 61.06s (avg: 61.06s), ETA: 0d:4h:46m:42s [TRAIN] loss: 0.0062, iou: 0.9439, f1: 0.9711 [EVAL] loss: 0.0256, iou: 0.7945, f1: 0.8848
@20230831_0918 @20230831_0918 [EP 219/500] lr: 6.659813607257092e-06, took: 61.87s (avg: 61.87s), ETA: 0d:4h:45m:41s [TRAIN] loss: 0.0061, iou: 0.9444, f1: 0.9714 [EVAL] loss: 0.0259, iou: 0.7925, f1: 0.8836
@20230831_0919 @20230831_0919 [EP 220/500] lr: 6.6318561948719434e-06, took: 61.13s (avg: 61.13s), ETA: 0d:4h:44m:40s [TRAIN] loss: 0.0061, iou: 0.9449, f1: 0.9716 [EVAL] loss: 0.0241, iou: 0.8048, f1: 0.8913
@20230831_0920 @20230831_0920 [EP 221/500] lr: 6.604132067877799e-06, took: 61.05s (avg: 61.05s), ETA: 0d:4h:43m:39s [TRAIN] loss: 0.0060, iou: 0.9452, f1: 0.9718 [EVAL] loss: 0.0240, iou: 0.8058, f1: 0.8919
@20230831_0921 @20230831_0921 [EP 222/500] lr: 6.5766389525379054e-06, took: 61.08s (avg: 61.08s), ETA: 0d:4h:42m:38s [TRAIN] loss: 0.0060, iou: 0.9455, f1: 0.9720 [EVAL] loss: 0.0229, iou: 0.8138, f1: 0.8968
@20230831_0922 @20230831_0922 [EP 223/500] lr: 6.549374120368157e-06, took: 61.02s (avg: 61.02s), ETA: 0d:4h:41m:37s [TRAIN] loss: 0.0060, iou: 0.9458, f1: 0.9721 [EVAL] loss: 0.0235, iou: 0.8092, f1: 0.8940
@20230831_0923 @20230831_0923 [EP 224/500] lr: 6.522333933389746e-06, took: 61.09s (avg: 61.09s), ETA: 0d:4h:40m:36s [TRAIN] loss: 0.0060, iou: 0.9459, f1: 0.9722 [EVAL] loss: 0.0225, iou: 0.8163, f1: 0.8983
@20230831_0924 @20230831_0924 [EP 225/500] lr: 6.495516572613269e-06, took: 61.39s (avg: 61.39s), ETA: 0d:4h:39m:35s [TRAIN] loss: 0.0059, iou: 0.9461, f1: 0.9723 [EVAL] loss: 0.0227, iou: 0.8151, f1: 0.8976
@20230831_0925 @20230831_0925 [EP 226/500] lr: 6.46891840005992e-06, took: 61.11s (avg: 61.11s), ETA: 0d:4h:38m:34s [TRAIN] loss: 0.0059, iou: 0.9462, f1: 0.9723 [EVAL] loss: 0.0230, iou: 0.8133, f1: 0.8965
@20230831_0926 @20230831_0926 [EP 227/500] lr: 6.442537141992943e-06, took: 61.14s (avg: 61.14s), ETA: 0d:4h:37m:33s [TRAIN] loss: 0.0059, iou: 0.9462, f1: 0.9723 [EVAL] loss: 0.0231, iou: 0.8123, f1: 0.8959
@20230831_0927 @20230831_0927 [EP 228/500] lr: 6.416370524675585e-06, took: 61.14s (avg: 61.14s), ETA: 0d:4h:36m:32s [TRAIN] loss: 0.0059, iou: 0.9461, f1: 0.9723 [EVAL] loss: 0.0239, iou: 0.8068, f1: 0.8925
@20230831_0928 @20230831_0928 [EP 229/500] lr: 6.3904153648763895e-06, took: 61.03s (avg: 61.03s), ETA: 0d:4h:35m:31s [TRAIN] loss: 0.0060, iou: 0.9460, f1: 0.9722 [EVAL] loss: 0.0240, iou: 0.8061, f1: 0.8921
@20230831_0929 @20230831_0929 [EP 230/500] lr: 6.3646693888586015e-06, took: 61.13s (avg: 61.13s), ETA: 0d:4h:34m:30s [TRAIN] loss: 0.0060, iou: 0.9458, f1: 0.9721 [EVAL] loss: 0.0246, iou: 0.8018, f1: 0.8894
@20230831_0930 @20230831_0930 [EP 231/500] lr: 6.339130322885467e-06, took: 61.20s (avg: 61.20s), ETA: 0d:4h:33m:29s [TRAIN] loss: 0.0060, iou: 0.9457, f1: 0.9721 [EVAL] loss: 0.0245, iou: 0.8025, f1: 0.8899
@20230831_0931 @20230831_0931 [EP 232/500] lr: 6.313794983725529e-06, took: 61.07s (avg: 61.07s), ETA: 0d:4h:32m:28s [TRAIN] loss: 0.0060, iou: 0.9456, f1: 0.9720 [EVAL] loss: 0.0255, iou: 0.7954, f1: 0.8855
@20230831_0932 @20230831_0932 [EP 233/500] lr: 6.288661552389385e-06, took: 61.07s (avg: 61.07s), ETA: 0d:4h:31m:27s [TRAIN] loss: 0.0060, iou: 0.9456, f1: 0.9720 [EVAL] loss: 0.0260, iou: 0.7920, f1: 0.8833
@20230831_0934 @20230831_0933 [EP 234/500] lr: 6.2637273003929295e-06, took: 61.10s (avg: 61.10s), ETA: 0d:4h:30m:26s [TRAIN] loss: 0.0060, iou: 0.9455, f1: 0.9720 [EVAL] loss: 0.0241, iou: 0.8056, f1: 0.8918
@20230831_0935 @20230831_0935 [EP 235/500] lr: 6.2389904087467585e-06, took: 61.36s (avg: 61.36s), ETA: 0d:4h:29m:25s [TRAIN] loss: 0.0060, iou: 0.9454, f1: 0.9719 [EVAL] loss: 0.0235, iou: 0.8101, f1: 0.8945
@20230831_0936 @20230831_0936 [EP 236/500] lr: 6.214447239472065e-06, took: 61.14s (avg: 61.14s), ETA: 0d:4h:28m:24s [TRAIN] loss: 0.0061, iou: 0.9451, f1: 0.9717 [EVAL] loss: 0.0237, iou: 0.8083, f1: 0.8934
