

** [alpha] Launch Training on 20230727_1749
{
  "HOST": "alpha",
  "SAVE": true,
  "github_log": true,
  "architecture": "SEGFORMER",
  "baseModel": "MITB2",
  "gpuIDs": "0,1,2,3",
  "modelSize": [
    512,
    512
  ],
  "initialWeight": [
    null,
    null
  ],
  "num_epochs": 500,
  "resume": false,
  "prevEPOCH": 172,
  "resumeWeight": "./model_weights/ResNet50/20230605_1912_DLV3PP_ResNet50_BEST_AUG/variables/variables",
  "augmentation": true,
  "temperature_shift": 15,
  "Flag": true,
  "p": 0.2,
  "acc_thresh": 0.5,
  "batch_size": 10,
  "lr_scheduling": "wcos",
  "lr": 0.001,
  "optimizer": "AdamW",
  "decay_steps": 1.0,
  "warmup": 50,
  "train_annotation": "./Annotations/consolidate_train_db_20230711_1637.txt",
  "eval_annotation": "./Annotations/consolidate_eval_db_20230711_1637.txt",
  "exp_comment": "* Updated Annotations are used\n* Updated consolidate DB used (0711_1637 version) - Updated DB \n* This consolidate DB is updated from 0703_2119 version \n* 4 GPUs are used to train models\n* SEGFORMER Model W/ MIT B2 Pretrained Wegiths\n* Optimize perf: AdamW is used. w/ lr=0.001\n",
  "numGPUs": 4,
  "isCompleted": false,
  "config": "Config/TRAIN_SEGFORMER_NEWDB_20230711.yaml",
  "numTrainDB": 11530,
  "numEvalDB": 3524
}
@20230727_1753 @20230727_1753 [EP 1/500] lr: 1.9999999494757503e-05, took: 259.13s (avg: 259.13s), ETA: 1d:11h:54m:1s [TRAIN] loss: 0.9207, iou: 0.0427, f1: 0.0793 [EVAL] loss: 0.8464, iou: 0.0839, f1: 0.1536
@20230728_0008 @20230728_0008 [EP 186/500] lr: 0.0008337940671481192, took: 117.61s (avg: 117.61s), ETA: 0d:10h:12m:18s [TRAIN] loss: 0.1352, iou: 0.7674, f1: 0.8648 [EVAL] loss: 0.1541, iou: 0.7372, f1: 0.8459
@20230728_0010 @20230728_0010 [EP 187/500] lr: 0.0008314717561006546, took: 117.67s (avg: 117.67s), ETA: 0d:10h:10m:21s [TRAIN] loss: 0.1380, iou: 0.7634, f1: 0.8620 [EVAL] loss: 0.1518, iou: 0.7408, f1: 0.8482
@20230728_0012 @20230728_0012 [EP 188/500] lr: 0.000829136639367789, took: 117.47s (avg: 117.47s), ETA: 0d:10h:8m:24s [TRAIN] loss: 0.1348, iou: 0.7683, f1: 0.8652 [EVAL] loss: 0.1489, iou: 0.7454, f1: 0.8511
@20230728_0014 @20230728_0014 [EP 189/500] lr: 0.0008267887751571834, took: 117.43s (avg: 117.43s), ETA: 0d:10h:6m:27s [TRAIN] loss: 0.1339, iou: 0.7696, f1: 0.8661 [EVAL] loss: 0.1525, iou: 0.7400, f1: 0.8475
@20230728_0016 @20230728_0016 [EP 190/500] lr: 0.0008244282798841596, took: 117.27s (avg: 117.27s), ETA: 0d:10h:4m:30s [TRAIN] loss: 0.1340, iou: 0.7694, f1: 0.8660 [EVAL] loss: 0.1489, iou: 0.7455, f1: 0.8511
@20230728_0018 @20230728_0018 [EP 191/500] lr: 0.0008220552117563784, took: 117.34s (avg: 117.34s), ETA: 0d:10h:2m:33s [TRAIN] loss: 0.1366, iou: 0.7653, f1: 0.8634 [EVAL] loss: 0.1489, iou: 0.7456, f1: 0.8511
@20230728_0020 @20230728_0020 [EP 192/500] lr: 0.0008196696871891618, took: 117.33s (avg: 117.33s), ETA: 0d:10h:0m:36s [TRAIN] loss: 0.1337, iou: 0.7698, f1: 0.8663 [EVAL] loss: 0.1496, iou: 0.7444, f1: 0.8504
@20230728_0022 @20230728_0022 [EP 193/500] lr: 0.0008172717643901706, took: 117.23s (avg: 117.23s), ETA: 0d:9h:58m:39s [TRAIN] loss: 0.1306, iou: 0.7747, f1: 0.8694 [EVAL] loss: 0.1497, iou: 0.7442, f1: 0.8503
@20230728_0024 @20230728_0024 [EP 194/500] lr: 0.0008148616179823875, took: 117.37s (avg: 117.37s), ETA: 0d:9h:56m:42s [TRAIN] loss: 0.1309, iou: 0.7742, f1: 0.8691 [EVAL] loss: 0.1497, iou: 0.7443, f1: 0.8503
@20230728_0026 @20230728_0026 [EP 195/500] lr: 0.0008124392479658127, took: 117.44s (avg: 117.44s), ETA: 0d:9h:54m:45s [TRAIN] loss: 0.1324, iou: 0.7720, f1: 0.8676 [EVAL] loss: 0.1476, iou: 0.7474, f1: 0.8524
@20230728_0028 @20230728_0028 [EP 196/500] lr: 0.0008100047707557678, took: 117.22s (avg: 117.22s), ETA: 0d:9h:52m:48s [TRAIN] loss: 0.1317, iou: 0.7730, f1: 0.8683 [EVAL] loss: 0.1505, iou: 0.7433, f1: 0.8495
@20230728_0030 @20230728_0030 [EP 197/500] lr: 0.0008075583027675748, took: 117.54s (avg: 117.54s), ETA: 0d:9h:50m:51s [TRAIN] loss: 0.1335, iou: 0.7703, f1: 0.8665 [EVAL] loss: 0.1513, iou: 0.7418, f1: 0.8487
@20230728_0032 @20230728_0032 [EP 198/500] lr: 0.0008050999604165554, took: 117.28s (avg: 117.28s), ETA: 0d:9h:48m:54s [TRAIN] loss: 0.1350, iou: 0.7679, f1: 0.8650 [EVAL] loss: 0.1531, iou: 0.7393, f1: 0.8469
@20230728_0034 @20230728_0034 [EP 199/500] lr: 0.0008026298019103706, took: 117.56s (avg: 117.56s), ETA: 0d:9h:46m:57s [TRAIN] loss: 0.1345, iou: 0.7687, f1: 0.8655 [EVAL] loss: 0.1475, iou: 0.7475, f1: 0.8525
@20230728_0036 @20230728_0036 [EP 200/500] lr: 0.0008001479436643422, took: 117.59s (avg: 117.59s), ETA: 0d:9h:45m:0s [TRAIN] loss: 0.1324, iou: 0.7720, f1: 0.8676 [EVAL] loss: 0.1475, iou: 0.7476, f1: 0.8525
@20230728_0038 @20230728_0038 [EP 201/500] lr: 0.000797654443886131, took: 117.55s (avg: 117.55s), ETA: 0d:9h:43m:3s [TRAIN] loss: 0.1338, iou: 0.7699, f1: 0.8662 [EVAL] loss: 0.1473, iou: 0.7478, f1: 0.8527
@20230728_0040 @20230728_0040 [EP 202/500] lr: 0.0007951494189910591, took: 117.45s (avg: 117.45s), ETA: 0d:9h:41m:6s [TRAIN] loss: 0.1349, iou: 0.7684, f1: 0.8651 [EVAL] loss: 0.1492, iou: 0.7449, f1: 0.8508
@20230728_0042 @20230728_0042 [EP 203/500] lr: 0.000792632985394448, took: 117.30s (avg: 117.30s), ETA: 0d:9h:39m:9s [TRAIN] loss: 0.1340, iou: 0.7696, f1: 0.8660 [EVAL] loss: 0.1470, iou: 0.7483, f1: 0.8530
@20230728_0044 @20230728_0044 [EP 204/500] lr: 0.0007901052013039589, took: 117.35s (avg: 117.35s), ETA: 0d:9h:37m:12s [TRAIN] loss: 0.1342, iou: 0.7695, f1: 0.8658 [EVAL] loss: 0.1503, iou: 0.7433, f1: 0.8497
@20230728_0046 @20230728_0046 [EP 205/500] lr: 0.0007875662413425744, took: 117.33s (avg: 117.33s), ETA: 0d:9h:35m:15s [TRAIN] loss: 0.1334, iou: 0.7703, f1: 0.8666 [EVAL] loss: 0.1483, iou: 0.7462, f1: 0.8517
@20230728_0048 @20230728_0048 [EP 206/500] lr: 0.0007850161055102944, took: 117.47s (avg: 117.47s), ETA: 0d:9h:33m:18s [TRAIN] loss: 0.1320, iou: 0.7726, f1: 0.8680 [EVAL] loss: 0.1492, iou: 0.7449, f1: 0.8508
@20230728_0050 @20230728_0050 [EP 207/500] lr: 0.0007824549684301019, took: 117.35s (avg: 117.35s), ETA: 0d:9h:31m:21s [TRAIN] loss: 0.1316, iou: 0.7731, f1: 0.8684 [EVAL] loss: 0.1458, iou: 0.7501, f1: 0.8542
@20230728_0052 @20230728_0052 [EP 208/500] lr: 0.0007798828883096576, took: 117.31s (avg: 117.31s), ETA: 0d:9h:29m:24s [TRAIN] loss: 0.1308, iou: 0.7745, f1: 0.8692 [EVAL] loss: 0.1480, iou: 0.7466, f1: 0.8520
@20230728_0054 @20230728_0054 [EP 209/500] lr: 0.0007772999815642834, took: 117.24s (avg: 117.24s), ETA: 0d:9h:27m:27s [TRAIN] loss: 0.1290, iou: 0.7774, f1: 0.8710 [EVAL] loss: 0.1464, iou: 0.7493, f1: 0.8536
@20230728_0056 @20230728_0056 [EP 210/500] lr: 0.0007747063646093011, took: 117.57s (avg: 117.57s), ETA: 0d:9h:25m:30s [TRAIN] loss: 0.1281, iou: 0.7787, f1: 0.8719 [EVAL] loss: 0.1459, iou: 0.7498, f1: 0.8541
@20230728_0058 @20230728_0058 [EP 211/500] lr: 0.0007721020956523716, took: 117.59s (avg: 117.59s), ETA: 0d:9h:23m:33s [TRAIN] loss: 0.1284, iou: 0.7783, f1: 0.8716 [EVAL] loss: 0.1447, iou: 0.7519, f1: 0.8553
@20230728_0100 @20230728_0100 [EP 212/500] lr: 0.0007694872911088169, took: 117.20s (avg: 117.20s), ETA: 0d:9h:21m:36s [TRAIN] loss: 0.1287, iou: 0.7778, f1: 0.8713 [EVAL] loss: 0.1457, iou: 0.7504, f1: 0.8543
@20230728_0102 @20230728_0102 [EP 213/500] lr: 0.0007668620673939586, took: 117.53s (avg: 117.53s), ETA: 0d:9h:19m:39s [TRAIN] loss: 0.1289, iou: 0.7776, f1: 0.8711 [EVAL] loss: 0.1477, iou: 0.7472, f1: 0.8523
@20230728_0104 @20230728_0104 [EP 214/500] lr: 0.0007642264827154577, took: 117.27s (avg: 117.27s), ETA: 0d:9h:17m:42s [TRAIN] loss: 0.1350, iou: 0.7680, f1: 0.8650 [EVAL] loss: 0.1480, iou: 0.7468, f1: 0.8520
@20230728_0106 @20230728_0106 [EP 215/500] lr: 0.0007615807116962969, took: 117.67s (avg: 117.67s), ETA: 0d:9h:15m:45s [TRAIN] loss: 0.1296, iou: 0.7764, f1: 0.8704 [EVAL] loss: 0.1466, iou: 0.7488, f1: 0.8534
@20230728_0108 @20230728_0108 [EP 216/500] lr: 0.0007589248125441372, took: 117.98s (avg: 117.98s), ETA: 0d:9h:13m:48s [TRAIN] loss: 0.1293, iou: 0.7769, f1: 0.8707 [EVAL] loss: 0.1473, iou: 0.7478, f1: 0.8527
@20230728_0110 @20230728_0110 [EP 217/500] lr: 0.0007562589016743004, took: 117.26s (avg: 117.26s), ETA: 0d:9h:11m:51s [TRAIN] loss: 0.1297, iou: 0.7763, f1: 0.8703 [EVAL] loss: 0.1468, iou: 0.7486, f1: 0.8532
@20230728_0112 @20230728_0112 [EP 218/500] lr: 0.0007535830372944474, took: 117.32s (avg: 117.32s), ETA: 0d:9h:9m:54s [TRAIN] loss: 0.1315, iou: 0.7735, f1: 0.8685 [EVAL] loss: 0.1460, iou: 0.7499, f1: 0.8540
@20230728_0114 @20230728_0114 [EP 219/500] lr: 0.000750897394027561, took: 117.39s (avg: 117.39s), ETA: 0d:9h:7m:57s [TRAIN] loss: 0.1326, iou: 0.7716, f1: 0.8674 [EVAL] loss: 0.1476, iou: 0.7473, f1: 0.8524
@20230728_0116 @20230728_0116 [EP 220/500] lr: 0.0007482020300813019, took: 117.39s (avg: 117.39s), ETA: 0d:9h:6m:0s [TRAIN] loss: 0.1326, iou: 0.7721, f1: 0.8674 [EVAL] loss: 0.1490, iou: 0.7451, f1: 0.8510
@20230728_0118 @20230728_0118 [EP 221/500] lr: 0.0007454970618709922, took: 117.48s (avg: 117.48s), ETA: 0d:9h:4m:3s [TRAIN] loss: 0.1300, iou: 0.7758, f1: 0.8700 [EVAL] loss: 0.1461, iou: 0.7495, f1: 0.8539
@20230728_0120 @20230728_0120 [EP 222/500] lr: 0.0007427825476042926, took: 117.25s (avg: 117.25s), ETA: 0d:9h:2m:6s [TRAIN] loss: 0.1289, iou: 0.7776, f1: 0.8711 [EVAL] loss: 0.1455, iou: 0.7506, f1: 0.8545
@20230728_0121 @20230728_0121 [EP 223/500] lr: 0.0007400587201118469, took: 117.63s (avg: 117.63s), ETA: 0d:9h:0m:9s [TRAIN] loss: 0.1274, iou: 0.7798, f1: 0.8726 [EVAL] loss: 0.1436, iou: 0.7535, f1: 0.8564
@20230728_0124 @20230728_0123 [EP 224/500] lr: 0.0007373255211859941, took: 119.14s (avg: 119.14s), ETA: 0d:9h:7m:24s [TRAIN] loss: 0.1259, iou: 0.7823, f1: 0.8741 [EVAL] loss: 0.1448, iou: 0.7516, f1: 0.8552
@20230728_0125 @20230728_0125 [EP 225/500] lr: 0.000734583183657378, took: 117.54s (avg: 117.54s), ETA: 0d:8h:56m:15s [TRAIN] loss: 0.1249, iou: 0.7839, f1: 0.8751 [EVAL] loss: 0.1433, iou: 0.7539, f1: 0.8567
@20230728_0127 @20230728_0127 [EP 226/500] lr: 0.0007318317657336593, took: 117.48s (avg: 117.48s), ETA: 0d:8h:54m:18s [TRAIN] loss: 0.1251, iou: 0.7836, f1: 0.8749 [EVAL] loss: 0.1440, iou: 0.7528, f1: 0.8560
@20230728_0129 @20230728_0129 [EP 227/500] lr: 0.0007290713838301599, took: 117.56s (avg: 117.56s), ETA: 0d:8h:52m:21s [TRAIN] loss: 0.1282, iou: 0.7787, f1: 0.8718 [EVAL] loss: 0.1460, iou: 0.7503, f1: 0.8540
@20230728_0131 @20230728_0131 [EP 228/500] lr: 0.0007263020961545408, took: 117.89s (avg: 117.89s), ETA: 0d:8h:50m:24s [TRAIN] loss: 0.1263, iou: 0.7816, f1: 0.8737 [EVAL] loss: 0.1465, iou: 0.7492, f1: 0.8535
@20230728_0133 @20230728_0133 [EP 229/500] lr: 0.0007235240773297846, took: 117.46s (avg: 117.46s), ETA: 0d:8h:48m:27s [TRAIN] loss: 0.1249, iou: 0.7839, f1: 0.8751 [EVAL] loss: 0.1433, iou: 0.7542, f1: 0.8567
@20230728_0135 @20230728_0135 [EP 230/500] lr: 0.0007207374437712133, took: 117.49s (avg: 117.49s), ETA: 0d:8h:46m:30s [TRAIN] loss: 0.1239, iou: 0.7855, f1: 0.8761 [EVAL] loss: 0.1439, iou: 0.7532, f1: 0.8561
@20230728_0137 @20230728_0137 [EP 231/500] lr: 0.0007179421954788268, took: 117.81s (avg: 117.81s), ETA: 0d:8h:44m:33s [TRAIN] loss: 0.1234, iou: 0.7863, f1: 0.8766 [EVAL] loss: 0.1444, iou: 0.7523, f1: 0.8556
@20230728_0139 @20230728_0139 [EP 232/500] lr: 0.0007151385652832687, took: 117.67s (avg: 117.67s), ETA: 0d:8h:42m:36s [TRAIN] loss: 0.1259, iou: 0.7825, f1: 0.8741 [EVAL] loss: 0.1455, iou: 0.7508, f1: 0.8545
@20230728_0141 @20230728_0141 [EP 233/500] lr: 0.0007123266113922, took: 117.85s (avg: 117.85s), ETA: 0d:8h:40m:39s [TRAIN] loss: 0.1244, iou: 0.7846, f1: 0.8756 [EVAL] loss: 0.1439, iou: 0.7531, f1: 0.8561
@20230728_0143 @20230728_0143 [EP 234/500] lr: 0.0007095063920132816, took: 117.34s (avg: 117.34s), ETA: 0d:8h:38m:42s [TRAIN] loss: 0.1235, iou: 0.7861, f1: 0.8765 [EVAL] loss: 0.1429, iou: 0.7547, f1: 0.8571
@20230728_0145 @20230728_0145 [EP 235/500] lr: 0.0007066780817694962, took: 117.41s (avg: 117.41s), ETA: 0d:8h:36m:45s [TRAIN] loss: 0.1247, iou: 0.7846, f1: 0.8753 [EVAL] loss: 0.1431, iou: 0.7544, f1: 0.8569
@20230728_0147 @20230728_0147 [EP 236/500] lr: 0.0007038417970761657, took: 117.84s (avg: 117.84s), ETA: 0d:8h:34m:48s [TRAIN] loss: 0.1238, iou: 0.7859, f1: 0.8762 [EVAL] loss: 0.1447, iou: 0.7519, f1: 0.8553
@20230728_0149 @20230728_0149 [EP 237/500] lr: 0.0007009975961409509, took: 117.53s (avg: 117.53s), ETA: 0d:8h:32m:51s [TRAIN] loss: 0.1229, iou: 0.7871, f1: 0.8771 [EVAL] loss: 0.1440, iou: 0.7529, f1: 0.8560
@20230728_0151 @20230728_0151 [EP 238/500] lr: 0.0006981456535868347, took: 117.60s (avg: 117.60s), ETA: 0d:8h:30m:54s [TRAIN] loss: 0.1236, iou: 0.7859, f1: 0.8764 [EVAL] loss: 0.1450, iou: 0.7513, f1: 0.8550
@20230728_0153 @20230728_0153 [EP 239/500] lr: 0.0006952860276214778, took: 117.44s (avg: 117.44s), ETA: 0d:8h:28m:57s [TRAIN] loss: 0.1232, iou: 0.7866, f1: 0.8768 [EVAL] loss: 0.1451, iou: 0.7512, f1: 0.8549
@20230728_0155 @20230728_0155 [EP 240/500] lr: 0.0006924188346602023, took: 117.47s (avg: 117.47s), ETA: 0d:8h:27m:0s [TRAIN] loss: 0.1249, iou: 0.7839, f1: 0.8751 [EVAL] loss: 0.1448, iou: 0.7517, f1: 0.8552
@20230728_0157 @20230728_0157 [EP 241/500] lr: 0.0006895441911183298, took: 117.62s (avg: 117.62s), ETA: 0d:8h:25m:3s [TRAIN] loss: 0.1250, iou: 0.7838, f1: 0.8750 [EVAL] loss: 0.1438, iou: 0.7532, f1: 0.8562
@20230728_0159 @20230728_0159 [EP 242/500] lr: 0.0006866622134111822, took: 117.51s (avg: 117.51s), ETA: 0d:8h:23m:6s [TRAIN] loss: 0.1249, iou: 0.7840, f1: 0.8751 [EVAL] loss: 0.1452, iou: 0.7511, f1: 0.8548
@20230728_0201 @20230728_0201 [EP 243/500] lr: 0.0006837730179540813, took: 117.46s (avg: 117.46s), ETA: 0d:8h:21m:9s [TRAIN] loss: 0.1258, iou: 0.7826, f1: 0.8742 [EVAL] loss: 0.1471, iou: 0.7483, f1: 0.8529
@20230728_0203 @20230728_0203 [EP 244/500] lr: 0.000680876721162349, took: 117.51s (avg: 117.51s), ETA: 0d:8h:19m:12s [TRAIN] loss: 0.1257, iou: 0.7828, f1: 0.8743 [EVAL] loss: 0.1495, iou: 0.7447, f1: 0.8505
@20230728_0205 @20230728_0205 [EP 245/500] lr: 0.0006779734394513071, took: 117.29s (avg: 117.29s), ETA: 0d:8h:17m:15s [TRAIN] loss: 0.1254, iou: 0.7832, f1: 0.8746 [EVAL] loss: 0.1472, iou: 0.7484, f1: 0.8528
@20230728_0207 @20230728_0207 [EP 246/500] lr: 0.0006750632310286164, took: 117.58s (avg: 117.58s), ETA: 0d:8h:15m:18s [TRAIN] loss: 0.1243, iou: 0.7850, f1: 0.8757 [EVAL] loss: 0.1446, iou: 0.7522, f1: 0.8554
@20230728_0209 @20230728_0209 [EP 247/500] lr: 0.0006721462705172598, took: 117.43s (avg: 117.43s), ETA: 0d:8h:13m:21s [TRAIN] loss: 0.1240, iou: 0.7855, f1: 0.8760 [EVAL] loss: 0.1468, iou: 0.7489, f1: 0.8532
@20230728_0211 @20230728_0211 [EP 248/500] lr: 0.0006692226161248982, took: 117.38s (avg: 117.38s), ETA: 0d:8h:11m:24s [TRAIN] loss: 0.1257, iou: 0.7831, f1: 0.8743 [EVAL] loss: 0.1455, iou: 0.7509, f1: 0.8545
@20230728_0213 @20230728_0213 [EP 249/500] lr: 0.0006662924424745142, took: 117.70s (avg: 117.70s), ETA: 0d:8h:9m:27s [TRAIN] loss: 0.1235, iou: 0.7863, f1: 0.8765 [EVAL] loss: 0.1434, iou: 0.7540, f1: 0.8566
@20230728_0215 @20230728_0215 [EP 250/500] lr: 0.0006633558077737689, took: 117.21s (avg: 117.21s), ETA: 0d:8h:7m:30s [TRAIN] loss: 0.1225, iou: 0.7879, f1: 0.8775 [EVAL] loss: 0.1432, iou: 0.7542, f1: 0.8568
@20230728_0217 @20230728_0217 [EP 251/500] lr: 0.0006604128866456449, took: 117.47s (avg: 117.47s), ETA: 0d:8h:5m:33s [TRAIN] loss: 0.1222, iou: 0.7883, f1: 0.8778 [EVAL] loss: 0.1430, iou: 0.7545, f1: 0.8570
@20230728_0219 @20230728_0219 [EP 252/500] lr: 0.0006574637372978032, took: 117.26s (avg: 117.26s), ETA: 0d:8h:3m:36s [TRAIN] loss: 0.1225, iou: 0.7878, f1: 0.8775 [EVAL] loss: 0.1438, iou: 0.7533, f1: 0.8562
@20230728_0221 @20230728_0221 [EP 253/500] lr: 0.0006545084761455655, took: 117.66s (avg: 117.66s), ETA: 0d:8h:1m:39s [TRAIN] loss: 0.1236, iou: 0.7861, f1: 0.8764 [EVAL] loss: 0.1437, iou: 0.7535, f1: 0.8563
@20230728_0223 @20230728_0223 [EP 254/500] lr: 0.0006515472778119147, took: 117.63s (avg: 117.63s), ETA: 0d:7h:59m:42s [TRAIN] loss: 0.1230, iou: 0.7869, f1: 0.8770 [EVAL] loss: 0.1435, iou: 0.7539, f1: 0.8565
@20230728_0225 @20230728_0225 [EP 255/500] lr: 0.0006485802005045116, took: 117.27s (avg: 117.27s), ETA: 0d:7h:57m:45s [TRAIN] loss: 0.1242, iou: 0.7850, f1: 0.8758 [EVAL] loss: 0.1449, iou: 0.7516, f1: 0.8551
@20230728_0227 @20230728_0227 [EP 256/500] lr: 0.0006456073606386781, took: 117.51s (avg: 117.51s), ETA: 0d:7h:55m:48s [TRAIN] loss: 0.1227, iou: 0.7876, f1: 0.8773 [EVAL] loss: 0.1433, iou: 0.7541, f1: 0.8567
@20230728_0229 @20230728_0229 [EP 257/500] lr: 0.000642628874629736, took: 117.68s (avg: 117.68s), ETA: 0d:7h:53m:51s [TRAIN] loss: 0.1225, iou: 0.7878, f1: 0.8775 [EVAL] loss: 0.1439, iou: 0.7531, f1: 0.8561
@20230728_0231 @20230728_0231 [EP 258/500] lr: 0.000639644917100668, took: 117.32s (avg: 117.32s), ETA: 0d:7h:51m:54s [TRAIN] loss: 0.1217, iou: 0.7890, f1: 0.8783 [EVAL] loss: 0.1428, iou: 0.7549, f1: 0.8572
@20230728_0233 @20230728_0233 [EP 259/500] lr: 0.0006366554880514741, took: 117.45s (avg: 117.45s), ETA: 0d:7h:49m:57s [TRAIN] loss: 0.1202, iou: 0.7915, f1: 0.8798 [EVAL] loss: 0.1418, iou: 0.7564, f1: 0.8582
@20230728_0235 @20230728_0235 [EP 260/500] lr: 0.000633660820312798, took: 117.40s (avg: 117.40s), ETA: 0d:7h:48m:0s [TRAIN] loss: 0.1198, iou: 0.7924, f1: 0.8802 [EVAL] loss: 0.1427, iou: 0.7551, f1: 0.8573
@20230728_0237 @20230728_0237 [EP 261/500] lr: 0.0006306609720923007, took: 117.77s (avg: 117.77s), ETA: 0d:7h:46m:3s [TRAIN] loss: 0.1197, iou: 0.7922, f1: 0.8803 [EVAL] loss: 0.1422, iou: 0.7558, f1: 0.8578
@20230728_0239 @20230728_0239 [EP 262/500] lr: 0.0006276560598053038, took: 117.73s (avg: 117.73s), ETA: 0d:7h:44m:6s [TRAIN] loss: 0.1192, iou: 0.7930, f1: 0.8808 [EVAL] loss: 0.1414, iou: 0.7570, f1: 0.8586
@20230728_0241 @20230728_0241 [EP 263/500] lr: 0.0006246461998671293, took: 117.70s (avg: 117.70s), ETA: 0d:7h:42m:9s [TRAIN] loss: 0.1207, iou: 0.7908, f1: 0.8793 [EVAL] loss: 0.1419, iou: 0.7562, f1: 0.8581
@20230728_0243 @20230728_0243 [EP 264/500] lr: 0.000621631508693099, took: 117.39s (avg: 117.39s), ETA: 0d:7h:40m:12s [TRAIN] loss: 0.1211, iou: 0.7900, f1: 0.8789 [EVAL] loss: 0.1415, iou: 0.7568, f1: 0.8585
@20230728_0245 @20230728_0245 [EP 265/500] lr: 0.0006186121609061956, took: 117.36s (avg: 117.36s), ETA: 0d:7h:38m:15s [TRAIN] loss: 0.1194, iou: 0.7927, f1: 0.8806 [EVAL] loss: 0.1414, iou: 0.7570, f1: 0.8586
@20230728_0247 @20230728_0247 [EP 266/500] lr: 0.0006155881565064192, took: 117.73s (avg: 117.73s), ETA: 0d:7h:36m:18s [TRAIN] loss: 0.1190, iou: 0.7934, f1: 0.8810 [EVAL] loss: 0.1424, iou: 0.7556, f1: 0.8576
@20230728_0249 @20230728_0249 [EP 267/500] lr: 0.0006125597283244133, took: 117.92s (avg: 117.92s), ETA: 0d:7h:34m:21s [TRAIN] loss: 0.1197, iou: 0.7924, f1: 0.8803 [EVAL] loss: 0.1419, iou: 0.7563, f1: 0.8581
@20230728_0251 @20230728_0251 [EP 268/500] lr: 0.0006095269345678389, took: 117.45s (avg: 117.45s), ETA: 0d:7h:32m:24s [TRAIN] loss: 0.1208, iou: 0.7907, f1: 0.8792 [EVAL] loss: 0.1452, iou: 0.7513, f1: 0.8548
@20230728_0253 @20230728_0253 [EP 269/500] lr: 0.0006064898916520178, took: 117.57s (avg: 117.57s), ETA: 0d:7h:30m:27s [TRAIN] loss: 0.1196, iou: 0.7926, f1: 0.8804 [EVAL] loss: 0.1417, iou: 0.7565, f1: 0.8583
@20230728_0255 @20230728_0255 [EP 270/500] lr: 0.0006034487159922719, took: 117.54s (avg: 117.54s), ETA: 0d:7h:28m:30s [TRAIN] loss: 0.1228, iou: 0.7873, f1: 0.8772 [EVAL] loss: 0.1434, iou: 0.7540, f1: 0.8566
@20230728_0257 @20230728_0257 [EP 271/500] lr: 0.0006004035240039229, took: 117.21s (avg: 117.21s), ETA: 0d:7h:26m:33s [TRAIN] loss: 0.1249, iou: 0.7841, f1: 0.8751 [EVAL] loss: 0.1460, iou: 0.7498, f1: 0.8540
@20230728_0259 @20230728_0259 [EP 272/500] lr: 0.0005973544903099537, took: 117.43s (avg: 117.43s), ETA: 0d:7h:24m:36s [TRAIN] loss: 0.1231, iou: 0.7868, f1: 0.8769 [EVAL] loss: 0.1454, iou: 0.7507, f1: 0.8546
@20230728_0301 @20230728_0301 [EP 273/500] lr: 0.0005943016731180251, took: 117.35s (avg: 117.35s), ETA: 0d:7h:22m:39s [TRAIN] loss: 0.1211, iou: 0.7900, f1: 0.8789 [EVAL] loss: 0.1418, iou: 0.7562, f1: 0.8582
@20230728_0303 @20230728_0303 [EP 274/500] lr: 0.0005912451888434589, took: 117.22s (avg: 117.22s), ETA: 0d:7h:20m:42s [TRAIN] loss: 0.1207, iou: 0.7910, f1: 0.8793 [EVAL] loss: 0.1422, iou: 0.7557, f1: 0.8578
@20230728_0305 @20230728_0304 [EP 275/500] lr: 0.0005881852121092379, took: 117.28s (avg: 117.28s), ETA: 0d:7h:18m:45s [TRAIN] loss: 0.1192, iou: 0.7932, f1: 0.8808 [EVAL] loss: 0.1420, iou: 0.7559, f1: 0.8580
@20230728_0306 @20230728_0306 [EP 276/500] lr: 0.000585121801123023, took: 117.23s (avg: 117.23s), ETA: 0d:7h:16m:48s [TRAIN] loss: 0.1188, iou: 0.7937, f1: 0.8812 [EVAL] loss: 0.1425, iou: 0.7553, f1: 0.8575
@20230728_0308 @20230728_0308 [EP 277/500] lr: 0.0005820550723001361, took: 117.59s (avg: 117.59s), ETA: 0d:7h:14m:51s [TRAIN] loss: 0.1174, iou: 0.7959, f1: 0.8826 [EVAL] loss: 0.1406, iou: 0.7582, f1: 0.8594
@20230728_0310 @20230728_0310 [EP 278/500] lr: 0.0005789852002635598, took: 117.59s (avg: 117.59s), ETA: 0d:7h:12m:54s [TRAIN] loss: 0.1168, iou: 0.7970, f1: 0.8832 [EVAL] loss: 0.1402, iou: 0.7589, f1: 0.8598
@20230728_0312 @20230728_0312 [EP 279/500] lr: 0.0005759122432209551, took: 117.32s (avg: 117.32s), ETA: 0d:7h:10m:57s [TRAIN] loss: 0.1176, iou: 0.7958, f1: 0.8824 [EVAL] loss: 0.1408, iou: 0.7579, f1: 0.8592
@20230728_0314 @20230728_0314 [EP 280/500] lr: 0.0005728363757953048, took: 117.41s (avg: 117.41s), ETA: 0d:7h:9m:0s [TRAIN] loss: 0.1170, iou: 0.7967, f1: 0.8830 [EVAL] loss: 0.1402, iou: 0.7589, f1: 0.8598
