

** [alpha] Launch Training on 20230624_1550
{
  "HOST": "alpha",
  "SAVE": true,
  "github_log": true,
  "architecture": "DLV3+",
  "baseModel": "EffNet",
  "modelSize": [
    512,
    512
  ],
  "initialWeight": [
    null,
    null
  ],
  "num_epochs": 500,
  "resume": false,
  "prevEPOCH": 99,
  "resumeWeight": "./model_weights/EffNet/20230613_1524_DLV3PP_EffNet_BEST_AUG/variables/variables",
  "augmentation": true,
  "temperature_shift": 5,
  "Flag": true,
  "p": 0.2,
  "acc_thresh": 0.5,
  "batch_size": 10,
  "lr_scheduling": "cos",
  "lr": 0.01,
  "decay_steps": 1.0,
  "train_annotation": "./Annotations/train_base_db_20230523.txt",
  "eval_annotation": "./Annotations/eval_base_db_20230523.txt",
  "exp_comment": "* Augmentation Reinforced\n  - Image Blur Feature Added \n* New Exp on Cos Lr\n  - Due to frequent network error, there was unexpected termination over the last two exp. \n  - This makes hard to observe the behavior of cos annealing lr scheduling.\n  - So, this time, we decided to start it over gain, \n  -  Also, we change the n_cycles from num_epochs/100 to 2.5 (hard coded value).\n  - n_cycles changed from 2.5 to 2\n",
  "isCompleted": false,
  "config": "Config/TRAIN_DLV3_EffNet.yaml"
}
@20230624_1557 [EP 1/500] lr: 0.009999999776482582, took: 0h:7m:48s, ETA: 2d:16h:52m:12s [TRAIN] loss: 0.2977, accu-50: 31.11%, iou: 55.76%, f1: 70.23% 260.40ms [EVAL] [414/414 step] loss: 1.0000, accu-50: 0.00%, iou: 0.00%, f1: 0.00%, 59.59ms
@20230625_1039 [EP 157/500] lr: 0.003043131669983268, took: 0h:7m:10s, ETA: 1d:16h:58m:10s [TRAIN] loss: 0.0659, accu-50: 93.38%, iou: 87.67%, f1: 93.41% 236.52ms [EVAL] [414/414 step] loss: 0.1203, accu-50: 91.96%, iou: 78.72%, f1: 87.97%, 56.88ms
@20230625_1046 [EP 158/500] lr: 0.002985467901453376, took: 0h:7m:10s, ETA: 1d:16h:51m:0s [TRAIN] loss: 0.0659, accu-50: 93.42%, iou: 87.67%, f1: 93.41% 236.47ms [EVAL] [414/414 step] loss: 0.1377, accu-50: 90.43%, iou: 76.02%, f1: 86.23%, 56.72ms
@20230625_1053 [EP 159/500] lr: 0.002928122179582715, took: 0h:7m:10s, ETA: 1d:16h:43m:50s [TRAIN] loss: 0.0658, accu-50: 93.44%, iou: 87.70%, f1: 93.42% 236.91ms [EVAL] [414/414 step] loss: 0.1322, accu-50: 89.82%, iou: 76.84%, f1: 86.78%, 56.65ms
@20230625_1100 [EP 160/500] lr: 0.002871103584766388, took: 0h:7m:10s, ETA: 1d:16h:36m:40s [TRAIN] loss: 0.0658, accu-50: 93.45%, iou: 87.70%, f1: 93.42% 237.10ms [EVAL] [414/414 step] loss: 0.1063, accu-50: 90.08%, iou: 80.94%, f1: 89.37%, 56.83ms
@20230625_1107 [EP 161/500] lr: 0.002814421197399497, took: 0h:7m:10s, ETA: 1d:16h:29m:30s [TRAIN] loss: 0.0655, accu-50: 93.47%, iou: 87.74%, f1: 93.45% 237.09ms [EVAL] [414/414 step] loss: 0.1140, accu-50: 90.82%, iou: 79.72%, f1: 88.60%, 56.72ms
@20230625_1115 [EP 162/500] lr: 0.002758083865046501, took: 0h:7m:10s, ETA: 1d:16h:22m:20s [TRAIN] loss: 0.0653, accu-50: 93.51%, iou: 87.77%, f1: 93.47% 237.11ms [EVAL] [414/414 step] loss: 0.0928, accu-50: 90.33%, iou: 83.14%, f1: 90.72%, 56.70ms
@20230625_1122 [EP 163/500] lr: 0.002702100668102503, took: 0h:7m:10s, ETA: 1d:16h:15m:10s [TRAIN] loss: 0.0653, accu-50: 93.52%, iou: 87.78%, f1: 93.47% 237.06ms [EVAL] [414/414 step] loss: 0.0984, accu-50: 91.26%, iou: 82.25%, f1: 90.16%, 56.71ms
@20230625_1129 [EP 164/500] lr: 0.002646480454131961, took: 0h:7m:10s, ETA: 1d:16h:8m:0s [TRAIN] loss: 0.0652, accu-50: 93.49%, iou: 87.79%, f1: 93.48% 237.29ms [EVAL] [414/414 step] loss: 0.1298, accu-50: 89.73%, iou: 77.26%, f1: 87.02%, 56.71ms
@20230625_1136 [EP 165/500] lr: 0.002591231605038047, took: 0h:7m:10s, ETA: 1d:16h:0m:50s [TRAIN] loss: 0.0650, accu-50: 93.53%, iou: 87.84%, f1: 93.50% 237.32ms [EVAL] [414/414 step] loss: 0.1336, accu-50: 92.12%, iou: 76.72%, f1: 86.64%, 56.79ms
@20230625_1143 [EP 166/500] lr: 0.0025363632012158632, took: 0h:7m:10s, ETA: 1d:15h:53m:40s [TRAIN] loss: 0.0651, accu-50: 93.52%, iou: 87.82%, f1: 93.49% 237.44ms [EVAL] [414/414 step] loss: 0.1129, accu-50: 90.21%, iou: 79.88%, f1: 88.71%, 56.94ms
@20230625_1150 [EP 167/500] lr: 0.002481884090229869, took: 0h:7m:10s, ETA: 1d:15h:46m:30s [TRAIN] loss: 0.0650, accu-50: 93.57%, iou: 87.83%, f1: 93.50% 237.58ms [EVAL] [414/414 step] loss: 0.2467, accu-50: 91.81%, iou: 60.97%, f1: 75.33%, 56.79ms
@20230625_1158 [EP 168/500] lr: 0.0024278024211525917, took: 0h:7m:10s, ETA: 1d:15h:39m:20s [TRAIN] loss: 0.0647, accu-50: 93.55%, iou: 87.89%, f1: 93.53% 237.66ms [EVAL] [414/414 step] loss: 0.1208, accu-50: 92.00%, iou: 78.69%, f1: 87.92%, 57.12ms
@20230625_1205 [EP 169/500] lr: 0.002374126808717847, took: 0h:7m:10s, ETA: 1d:15h:32m:10s [TRAIN] loss: 0.0645, accu-50: 93.54%, iou: 87.92%, f1: 93.55% 237.68ms [EVAL] [414/414 step] loss: 0.1011, accu-50: 92.17%, iou: 81.79%, f1: 89.89%, 57.09ms
@20230625_1212 [EP 170/500] lr: 0.0023208661004900932, took: 0h:7m:10s, ETA: 1d:15h:25m:0s [TRAIN] loss: 0.0644, accu-50: 93.62%, iou: 87.93%, f1: 93.56% 237.46ms [EVAL] [414/414 step] loss: 0.0928, accu-50: 91.67%, iou: 83.17%, f1: 90.72%, 56.83ms
@20230625_1219 [EP 171/500] lr: 0.002268028212711215, took: 0h:7m:10s, ETA: 1d:15h:17m:50s [TRAIN] loss: 0.0642, accu-50: 93.56%, iou: 87.97%, f1: 93.58% 237.47ms [EVAL] [414/414 step] loss: 0.1966, accu-50: 90.48%, iou: 67.54%, f1: 80.34%, 56.95ms
@20230625_1227 [EP 172/500] lr: 0.002215621992945671, took: 0h:7m:10s, ETA: 1d:15h:10m:40s [TRAIN] loss: 0.0643, accu-50: 93.58%, iou: 87.96%, f1: 93.57% 237.49ms [EVAL] [414/414 step] loss: 0.0866, accu-50: 90.99%, iou: 84.18%, f1: 91.34%, 56.99ms
@20230625_1234 [EP 173/500] lr: 0.0021636553574353456, took: 0h:7m:10s, ETA: 1d:15h:3m:30s [TRAIN] loss: 0.0640, accu-50: 93.60%, iou: 88.00%, f1: 93.60% 237.62ms [EVAL] [414/414 step] loss: 0.1651, accu-50: 88.50%, iou: 71.95%, f1: 83.49%, 56.93ms
@20230625_1241 [EP 174/500] lr: 0.0021121364552527666, took: 0h:7m:10s, ETA: 1d:14h:56m:20s [TRAIN] loss: 0.0641, accu-50: 93.59%, iou: 88.00%, f1: 93.59% 237.42ms [EVAL] [414/414 step] loss: 0.0958, accu-50: 90.83%, iou: 82.66%, f1: 90.42%, 56.95ms
@20230625_1248 [EP 175/500] lr: 0.0020610736683011055, took: 0h:7m:10s, ETA: 1d:14h:49m:10s [TRAIN] loss: 0.0638, accu-50: 93.64%, iou: 88.05%, f1: 93.62% 236.81ms [EVAL] [414/414 step] loss: 0.1096, accu-50: 91.15%, iou: 80.43%, f1: 89.04%, 56.72ms
@20230625_1255 [EP 176/500] lr: 0.00201047514565289, took: 0h:7m:10s, ETA: 1d:14h:42m:0s [TRAIN] loss: 0.0637, accu-50: 93.62%, iou: 88.06%, f1: 93.63% 236.89ms [EVAL] [414/414 step] loss: 0.1455, accu-50: 90.17%, iou: 74.84%, f1: 85.45%, 56.92ms
@20230625_1303 [EP 177/500] lr: 0.0019603485707193613, took: 0h:7m:10s, ETA: 1d:14h:34m:50s [TRAIN] loss: 0.0637, accu-50: 93.60%, iou: 88.07%, f1: 93.63% 237.21ms [EVAL] [414/414 step] loss: 0.1574, accu-50: 88.34%, iou: 73.09%, f1: 84.26%, 57.08ms
@20230625_1310 [EP 178/500] lr: 0.0019107019761577249, took: 0h:7m:10s, ETA: 1d:14h:27m:40s [TRAIN] loss: 0.0635, accu-50: 93.71%, iou: 88.09%, f1: 93.65% 237.27ms [EVAL] [414/414 step] loss: 0.1001, accu-50: 91.46%, iou: 81.97%, f1: 89.99%, 56.99ms
@20230625_1317 [EP 179/500] lr: 0.0018615431617945433, took: 0h:7m:10s, ETA: 1d:14h:20m:30s [TRAIN] loss: 0.0633, accu-50: 93.63%, iou: 88.12%, f1: 93.67% 237.39ms [EVAL] [414/414 step] loss: 0.1259, accu-50: 91.39%, iou: 77.91%, f1: 87.41%, 56.77ms
@20230625_1324 [EP 180/500] lr: 0.0018128800438717008, took: 0h:7m:10s, ETA: 1d:14h:13m:20s [TRAIN] loss: 0.0633, accu-50: 93.69%, iou: 88.13%, f1: 93.67% 237.25ms [EVAL] [414/414 step] loss: 0.0881, accu-50: 91.17%, iou: 83.94%, f1: 91.19%, 56.79ms
@20230625_1331 [EP 181/500] lr: 0.001764720189385116, took: 0h:7m:10s, ETA: 1d:14h:6m:10s [TRAIN] loss: 0.0632, accu-50: 93.68%, iou: 88.15%, f1: 93.68% 236.99ms [EVAL] [414/414 step] loss: 0.0962, accu-50: 91.98%, iou: 82.60%, f1: 90.38%, 56.79ms
@20230625_1338 [EP 182/500] lr: 0.001717071165330708, took: 0h:7m:10s, ETA: 1d:13h:59m:0s [TRAIN] loss: 0.0632, accu-50: 93.67%, iou: 88.15%, f1: 93.68% 237.00ms [EVAL] [414/414 step] loss: 0.1018, accu-50: 91.64%, iou: 81.67%, f1: 89.82%, 56.88ms
@20230625_1346 [EP 183/500] lr: 0.0016699406551197171, took: 0h:7m:10s, ETA: 1d:13h:51m:50s [TRAIN] loss: 0.0631, accu-50: 93.67%, iou: 88.16%, f1: 93.69% 237.03ms [EVAL] [414/414 step] loss: 0.0881, accu-50: 91.20%, iou: 83.98%, f1: 91.19%, 56.85ms
@20230625_1353 [EP 184/500] lr: 0.0016233359929174185, took: 0h:7m:10s, ETA: 1d:13h:44m:40s [TRAIN] loss: 0.0628, accu-50: 93.72%, iou: 88.22%, f1: 93.72% 237.17ms [EVAL] [414/414 step] loss: 0.1378, accu-50: 91.82%, iou: 76.08%, f1: 86.22%, 56.62ms
@20230625_1400 [EP 185/500] lr: 0.0015772645128890872, took: 0h:7m:10s, ETA: 1d:13h:37m:30s [TRAIN] loss: 0.0627, accu-50: 93.76%, iou: 88.24%, f1: 93.73% 237.30ms [EVAL] [414/414 step] loss: 0.0906, accu-50: 91.84%, iou: 83.56%, f1: 90.94%, 56.83ms
@20230625_1407 [EP 186/500] lr: 0.0015317334327846766, took: 0h:7m:10s, ETA: 1d:13h:30m:20s [TRAIN] loss: 0.0626, accu-50: 93.77%, iou: 88.25%, f1: 93.74% 237.39ms [EVAL] [414/414 step] loss: 0.0858, accu-50: 91.37%, iou: 84.38%, f1: 91.42%, 57.14ms
@20230625_1414 [EP 187/500] lr: 0.0014867502031847835, took: 0h:7m:10s, ETA: 1d:13h:23m:10s [TRAIN] loss: 0.0626, accu-50: 93.80%, iou: 88.26%, f1: 93.74% 237.25ms [EVAL] [414/414 step] loss: 0.0993, accu-50: 91.87%, iou: 82.12%, f1: 90.07%, 56.73ms
@20230625_1421 [EP 188/500] lr: 0.0014423215761780739, took: 0h:7m:10s, ETA: 1d:13h:16m:0s [TRAIN] loss: 0.0625, accu-50: 93.73%, iou: 88.27%, f1: 93.75% 237.24ms [EVAL] [414/414 step] loss: 0.1114, accu-50: 92.36%, iou: 80.15%, f1: 88.86%, 56.81ms
@20230625_1428 [EP 189/500] lr: 0.001398454885929823, took: 0h:7m:10s, ETA: 1d:13h:8m:50s [TRAIN] loss: 0.0626, accu-50: 93.75%, iou: 88.25%, f1: 93.74% 236.96ms [EVAL] [414/414 step] loss: 0.0864, accu-50: 91.69%, iou: 84.23%, f1: 91.36%, 56.74ms
@20230625_1436 [EP 190/500] lr: 0.0013551568845286965, took: 0h:7m:10s, ETA: 1d:13h:1m:40s [TRAIN] loss: 0.0624, accu-50: 93.76%, iou: 88.29%, f1: 93.76% 237.03ms [EVAL] [414/414 step] loss: 0.0922, accu-50: 92.15%, iou: 83.29%, f1: 90.78%, 56.60ms
@20230625_1443 [EP 191/500] lr: 0.0013124344404786825, took: 0h:7m:10s, ETA: 1d:12h:54m:30s [TRAIN] loss: 0.0622, accu-50: 93.78%, iou: 88.33%, f1: 93.78% 237.19ms [EVAL] [414/414 step] loss: 0.1299, accu-50: 91.90%, iou: 77.28%, f1: 87.01%, 56.86ms
@20230625_1450 [EP 192/500] lr: 0.0012702943058684468, took: 0h:7m:10s, ETA: 1d:12h:47m:20s [TRAIN] loss: 0.0621, accu-50: 93.83%, iou: 88.34%, f1: 93.79% 236.92ms [EVAL] [414/414 step] loss: 0.0886, accu-50: 92.50%, iou: 83.85%, f1: 91.14%, 56.91ms
@20230625_1457 [EP 193/500] lr: 0.0012287431163713336, took: 0h:7m:10s, ETA: 1d:12h:40m:10s [TRAIN] loss: 0.0622, accu-50: 93.80%, iou: 88.32%, f1: 93.78% 236.73ms [EVAL] [414/414 step] loss: 0.0864, accu-50: 92.11%, iou: 84.24%, f1: 91.36%, 56.72ms
@20230625_1504 [EP 194/500] lr: 0.0011877873912453651, took: 0h:7m:10s, ETA: 1d:12h:33m:0s [TRAIN] loss: 0.0619, accu-50: 93.89%, iou: 88.37%, f1: 93.81% 237.05ms [EVAL] [414/414 step] loss: 0.1232, accu-50: 89.84%, iou: 78.28%, f1: 87.68%, 56.76ms
@20230625_1512 [EP 195/500] lr: 0.0011474337661638856, took: 0h:7m:10s, ETA: 1d:12h:25m:50s [TRAIN] loss: 0.0620, accu-50: 93.78%, iou: 88.36%, f1: 93.80% 237.16ms [EVAL] [414/414 step] loss: 0.0848, accu-50: 91.80%, iou: 84.52%, f1: 91.52%, 56.78ms
@20230625_1519 [EP 196/500] lr: 0.0011076885275542736, took: 0h:7m:10s, ETA: 1d:12h:18m:40s [TRAIN] loss: 0.0617, accu-50: 93.81%, iou: 88.42%, f1: 93.83% 237.30ms [EVAL] [414/414 step] loss: 0.0907, accu-50: 91.51%, iou: 83.51%, f1: 90.93%, 56.89ms
@20230625_1526 [EP 197/500] lr: 0.001068557845428586, took: 0h:7m:10s, ETA: 1d:12h:11m:30s [TRAIN] loss: 0.0617, accu-50: 93.80%, iou: 88.42%, f1: 93.83% 237.36ms [EVAL] [414/414 step] loss: 0.0915, accu-50: 92.09%, iou: 83.43%, f1: 90.85%, 56.74ms
@20230625_1533 [EP 198/500] lr: 0.0010300480062142015, took: 0h:7m:10s, ETA: 1d:12h:4m:20s [TRAIN] loss: 0.0615, accu-50: 93.87%, iou: 88.45%, f1: 93.85% 236.97ms [EVAL] [414/414 step] loss: 0.0856, accu-50: 91.98%, iou: 84.38%, f1: 91.44%, 56.82ms
@20230625_1541 [EP 199/500] lr: 0.000992165063507855, took: 0h:7m:10s, ETA: 1d:11h:57m:10s [TRAIN] loss: 0.0615, accu-50: 93.84%, iou: 88.44%, f1: 93.85% 237.28ms [EVAL] [414/414 step] loss: 0.0854, accu-50: 91.72%, iou: 84.43%, f1: 91.46%, 56.80ms
@20230625_1548 [EP 200/500] lr: 0.0009549150126986206, took: 0h:7m:10s, ETA: 1d:11h:50m:0s [TRAIN] loss: 0.0613, accu-50: 93.86%, iou: 88.48%, f1: 93.87% 237.16ms [EVAL] [414/414 step] loss: 0.0954, accu-50: 91.44%, iou: 82.78%, f1: 90.46%, 56.79ms
@20230625_1555 [EP 201/500] lr: 0.0009183037327602506, took: 0h:7m:10s, ETA: 1d:11h:42m:50s [TRAIN] loss: 0.0616, accu-50: 93.91%, iou: 88.43%, f1: 93.84% 237.13ms [EVAL] [414/414 step] loss: 0.0856, accu-50: 91.68%, iou: 84.39%, f1: 91.44%, 56.76ms
@20230625_1602 [EP 202/500] lr: 0.0008823369862511754, took: 0h:7m:10s, ETA: 1d:11h:35m:40s [TRAIN] loss: 0.0614, accu-50: 93.87%, iou: 88.46%, f1: 93.86% 237.32ms [EVAL] [414/414 step] loss: 0.0857, accu-50: 91.83%, iou: 84.37%, f1: 91.43%, 56.71ms
@20230625_1609 [EP 203/500] lr: 0.0008470204775221646, took: 0h:7m:10s, ETA: 1d:11h:28m:30s [TRAIN] loss: 0.0615, accu-50: 93.84%, iou: 88.45%, f1: 93.85% 237.35ms [EVAL] [414/414 step] loss: 0.0878, accu-50: 91.59%, iou: 84.02%, f1: 91.22%, 56.80ms
@20230625_1616 [EP 204/500] lr: 0.0008123597945086658, took: 0h:7m:10s, ETA: 1d:11h:21m:20s [TRAIN] loss: 0.0612, accu-50: 93.91%, iou: 88.49%, f1: 93.88% 237.41ms [EVAL] [414/414 step] loss: 0.0868, accu-50: 91.47%, iou: 84.22%, f1: 91.32%, 56.68ms
@20230625_1623 [EP 205/500] lr: 0.000778360350523144, took: 0h:7m:10s, ETA: 1d:11h:14m:10s [TRAIN] loss: 0.0613, accu-50: 93.88%, iou: 88.48%, f1: 93.87% 235.90ms [EVAL] [414/414 step] loss: 0.0967, accu-50: 92.39%, iou: 82.57%, f1: 90.33%, 56.77ms
@20230625_1631 [EP 206/500] lr: 0.0007450276170857251, took: 0h:7m:10s, ETA: 1d:11h:7m:0s [TRAIN] loss: 0.0612, accu-50: 93.89%, iou: 88.49%, f1: 93.88% 237.23ms [EVAL] [414/414 step] loss: 0.0858, accu-50: 92.18%, iou: 84.36%, f1: 91.42%, 56.74ms
@20230625_1638 [EP 207/500] lr: 0.0007123667164705694, took: 0h:7m:10s, ETA: 1d:10h:59m:50s [TRAIN] loss: 0.0611, accu-50: 93.90%, iou: 88.52%, f1: 93.89% 236.90ms [EVAL] [414/414 step] loss: 0.0859, accu-50: 92.14%, iou: 84.32%, f1: 91.41%, 56.63ms
@20230625_1645 [EP 208/500] lr: 0.0006803828873671591, took: 0h:7m:10s, ETA: 1d:10h:52m:40s [TRAIN] loss: 0.0612, accu-50: 93.93%, iou: 88.49%, f1: 93.88% 237.17ms [EVAL] [414/414 step] loss: 0.0849, accu-50: 91.38%, iou: 84.52%, f1: 91.51%, 56.68ms
@20230625_1652 [EP 209/500] lr: 0.0006490812520496547, took: 0h:7m:10s, ETA: 1d:10h:45m:30s [TRAIN] loss: 0.0610, accu-50: 93.87%, iou: 88.53%, f1: 93.90% 237.24ms [EVAL] [414/414 step] loss: 0.0877, accu-50: 91.56%, iou: 84.03%, f1: 91.23%, 56.64ms
@20230625_1659 [EP 210/500] lr: 0.0006184665835462511, took: 0h:7m:10s, ETA: 1d:10h:38m:20s [TRAIN] loss: 0.0608, accu-50: 93.96%, iou: 88.56%, f1: 93.92% 237.11ms [EVAL] [414/414 step] loss: 0.0904, accu-50: 91.89%, iou: 83.60%, f1: 90.96%, 56.83ms
@20230625_1706 [EP 211/500] lr: 0.0005885438877157867, took: 0h:7m:10s, ETA: 1d:10h:31m:10s [TRAIN] loss: 0.0609, accu-50: 93.93%, iou: 88.56%, f1: 93.91% 237.22ms [EVAL] [414/414 step] loss: 0.0853, accu-50: 91.97%, iou: 84.47%, f1: 91.47%, 56.84ms
@20230625_1714 [EP 212/500] lr: 0.0005593177629634738, took: 0h:7m:10s, ETA: 1d:10h:24m:0s [TRAIN] loss: 0.0609, accu-50: 93.95%, iou: 88.55%, f1: 93.91% 237.24ms [EVAL] [414/414 step] loss: 0.0905, accu-50: 91.65%, iou: 83.57%, f1: 90.95%, 56.61ms
@20230625_1721 [EP 213/500] lr: 0.0005307928659021854, took: 0h:7m:10s, ETA: 1d:10h:16m:50s [TRAIN] loss: 0.0607, accu-50: 93.89%, iou: 88.59%, f1: 93.93% 237.55ms [EVAL] [414/414 step] loss: 0.0847, accu-50: 91.98%, iou: 84.55%, f1: 91.53%, 56.71ms
@20230625_1728 [EP 214/500] lr: 0.0005029737367294729, took: 0h:7m:10s, ETA: 1d:10h:9m:40s [TRAIN] loss: 0.0607, accu-50: 93.96%, iou: 88.59%, f1: 93.93% 237.67ms [EVAL] [414/414 step] loss: 0.0846, accu-50: 91.96%, iou: 84.57%, f1: 91.54%, 56.98ms
@20230625_1735 [EP 215/500] lr: 0.0004758647410199046, took: 0h:7m:10s, ETA: 1d:10h:2m:30s [TRAIN] loss: 0.0604, accu-50: 93.98%, iou: 88.64%, f1: 93.96% 237.77ms [EVAL] [414/414 step] loss: 0.0869, accu-50: 92.04%, iou: 84.19%, f1: 91.31%, 56.97ms
@20230625_1742 [EP 216/500] lr: 0.0004494701570365578, took: 0h:7m:10s, ETA: 1d:9h:55m:20s [TRAIN] loss: 0.0606, accu-50: 94.00%, iou: 88.61%, f1: 93.94% 237.61ms [EVAL] [414/414 step] loss: 0.0849, accu-50: 91.77%, iou: 84.52%, f1: 91.51%, 57.01ms
@20230625_1749 [EP 217/500] lr: 0.00042379414662718773, took: 0h:7m:10s, ETA: 1d:9h:48m:10s [TRAIN] loss: 0.0607, accu-50: 93.95%, iou: 88.59%, f1: 93.93% 237.19ms [EVAL] [414/414 step] loss: 0.0850, accu-50: 92.24%, iou: 84.52%, f1: 91.50%, 56.79ms
@20230625_1757 [EP 218/500] lr: 0.0003988407552242279, took: 0h:7m:10s, ETA: 1d:9h:41m:0s [TRAIN] loss: 0.0606, accu-50: 93.96%, iou: 88.61%, f1: 93.94% 237.24ms [EVAL] [414/414 step] loss: 0.0885, accu-50: 91.80%, iou: 83.91%, f1: 91.15%, 56.91ms
@20230625_1804 [EP 219/500] lr: 0.0003746139700524509, took: 0h:7m:10s, ETA: 1d:9h:33m:50s [TRAIN] loss: 0.0605, accu-50: 93.94%, iou: 88.63%, f1: 93.95% 237.15ms [EVAL] [414/414 step] loss: 0.0855, accu-50: 92.11%, iou: 84.44%, f1: 91.45%, 56.64ms
@20230625_1811 [EP 220/500] lr: 0.0003511175746098161, took: 0h:7m:10s, ETA: 1d:9h:26m:40s [TRAIN] loss: 0.0604, accu-50: 94.00%, iou: 88.65%, f1: 93.96% 237.50ms [EVAL] [414/414 step] loss: 0.0865, accu-50: 92.00%, iou: 84.27%, f1: 91.35%, 56.86ms
@20230625_1818 [EP 221/500] lr: 0.0003283552941866219, took: 0h:7m:10s, ETA: 1d:9h:19m:30s [TRAIN] loss: 0.0605, accu-50: 93.94%, iou: 88.63%, f1: 93.95% 237.01ms [EVAL] [414/414 step] loss: 0.0848, accu-50: 91.77%, iou: 84.52%, f1: 91.52%, 56.78ms
@20230625_1825 [EP 222/500] lr: 0.00030633070855401456, took: 0h:7m:10s, ETA: 1d:9h:12m:20s [TRAIN] loss: 0.0604, accu-50: 93.96%, iou: 88.63%, f1: 93.96% 237.00ms [EVAL] [414/414 step] loss: 0.0847, accu-50: 92.16%, iou: 84.57%, f1: 91.53%, 56.88ms
@20230625_1832 [EP 223/500] lr: 0.00028504731017164886, took: 0h:7m:10s, ETA: 1d:9h:5m:10s [TRAIN] loss: 0.0604, accu-50: 94.01%, iou: 88.64%, f1: 93.96% 237.12ms [EVAL] [414/414 step] loss: 0.0849, accu-50: 92.18%, iou: 84.54%, f1: 91.51%, 56.65ms
@20230625_1839 [EP 224/500] lr: 0.0002645084750838578, took: 0h:7m:10s, ETA: 1d:8h:58m:0s [TRAIN] loss: 0.0603, accu-50: 93.99%, iou: 88.65%, f1: 93.97% 237.14ms [EVAL] [414/414 step] loss: 0.0849, accu-50: 91.99%, iou: 84.53%, f1: 91.51%, 56.74ms
@20230625_1847 [EP 225/500] lr: 0.00024471740471199155, took: 0h:7m:10s, ETA: 1d:8h:50m:50s [TRAIN] loss: 0.0603, accu-50: 94.00%, iou: 88.66%, f1: 93.97% 237.06ms [EVAL] [414/414 step] loss: 0.0845, accu-50: 92.11%, iou: 84.58%, f1: 91.55%, 56.85ms
@20230625_1854 [EP 226/500] lr: 0.00022567727137356997, took: 0h:7m:10s, ETA: 1d:8h:43m:40s [TRAIN] loss: 0.0604, accu-50: 94.00%, iou: 88.65%, f1: 93.96% 236.80ms [EVAL] [414/414 step] loss: 0.0854, accu-50: 92.06%, iou: 84.45%, f1: 91.46%, 56.79ms
@20230625_1901 [EP 227/500] lr: 0.00020739105821121484, took: 0h:7m:10s, ETA: 1d:8h:36m:30s [TRAIN] loss: 0.0602, accu-50: 93.99%, iou: 88.67%, f1: 93.98% 236.89ms [EVAL] [414/414 step] loss: 0.0854, accu-50: 91.95%, iou: 84.45%, f1: 91.46%, 56.71ms
@20230625_1908 [EP 228/500] lr: 0.0001898616465041414, took: 0h:7m:10s, ETA: 1d:8h:29m:20s [TRAIN] loss: 0.0602, accu-50: 94.00%, iou: 88.67%, f1: 93.98% 237.20ms [EVAL] [414/414 step] loss: 0.0844, accu-50: 91.84%, iou: 84.59%, f1: 91.56%, 56.76ms
@20230625_1915 [EP 229/500] lr: 0.000173091801116243, took: 0h:7m:10s, ETA: 1d:8h:22m:10s [TRAIN] loss: 0.0603, accu-50: 93.94%, iou: 88.67%, f1: 93.97% 236.81ms [EVAL] [414/414 step] loss: 0.0844, accu-50: 91.99%, iou: 84.61%, f1: 91.56%, 56.77ms
@20230625_1922 [EP 230/500] lr: 0.0001570841995999217, took: 0h:7m:10s, ETA: 1d:8h:15m:0s [TRAIN] loss: 0.0602, accu-50: 94.00%, iou: 88.67%, f1: 93.98% 237.41ms [EVAL] [414/414 step] loss: 0.0845, accu-50: 92.09%, iou: 84.59%, f1: 91.55%, 56.67ms
@20230625_1929 [EP 231/500] lr: 0.00014184133033268154, took: 0h:7m:10s, ETA: 1d:8h:7m:50s [TRAIN] loss: 0.0603, accu-50: 94.00%, iou: 88.66%, f1: 93.97% 237.61ms [EVAL] [414/414 step] loss: 0.0843, accu-50: 92.06%, iou: 84.62%, f1: 91.57%, 56.89ms
@20230625_1937 [EP 232/500] lr: 0.00012736563803628087, took: 0h:7m:10s, ETA: 1d:8h:0m:40s [TRAIN] loss: 0.0601, accu-50: 94.01%, iou: 88.69%, f1: 93.99% 237.00ms [EVAL] [414/414 step] loss: 0.0843, accu-50: 92.04%, iou: 84.62%, f1: 91.57%, 56.75ms
@20230625_1944 [EP 233/500] lr: 0.00011365938553353772, took: 0h:7m:10s, ETA: 1d:7h:53m:30s [TRAIN] loss: 0.0601, accu-50: 93.97%, iou: 88.69%, f1: 93.99% 237.02ms [EVAL] [414/414 step] loss: 0.0847, accu-50: 91.91%, iou: 84.55%, f1: 91.53%, 56.84ms
@20230625_1951 [EP 234/500] lr: 0.0001007247410598211, took: 0h:7m:10s, ETA: 1d:7h:46m:20s [TRAIN] loss: 0.0601, accu-50: 93.98%, iou: 88.69%, f1: 93.99% 237.25ms [EVAL] [414/414 step] loss: 0.0846, accu-50: 92.11%, iou: 84.59%, f1: 91.54%, 56.86ms
@20230625_1958 [EP 235/500] lr: 8.85637491592206e-05, took: 0h:7m:10s, ETA: 1d:7h:39m:10s [TRAIN] loss: 0.0602, accu-50: 94.06%, iou: 88.67%, f1: 93.98% 237.18ms [EVAL] [414/414 step] loss: 0.0846, accu-50: 92.02%, iou: 84.58%, f1: 91.54%, 56.83ms
