

** [alpha] Launch Training on 20230811_1027
{
  "HOST": "alpha",
  "SAVE": true,
  "github_log": true,
  "plot": true,
  "architecture": "DLV3+",
  "baseModel": "ResNet50",
  "gpuIDs": "0,1,2,3",
  "modelSize": [
    512,
    512
  ],
  "initialWeight": [
    null,
    null
  ],
  "num_epochs": 500,
  "resume": false,
  "prevEPOCH": 172,
  "resumeWeight": "./model_weights/ResNet50/20230605_1912_DLV3PP_ResNet50_BEST_AUG/variables/variables",
  "augmentation": true,
  "temperature_shift": 15,
  "Flag": true,
  "p": 0.2,
  "acc_thresh": 0.5,
  "batch_size": 14,
  "optimizer": "Adam",
  "loss": "combined_loss",
  "early_stop": false,
  "lr_scheduling": "exp",
  "lr": 0.0008,
  "stepwise_scheduling": true,
  "decay_steps": 1.0,
  "train_annotation": "./Annotations/consolidate_train_db_20230808_1942.txt",
  "eval_annotation": "./Annotations/consolidate_eval_db_20230808_1942.txt",
  "exp_comment": "* Updated Annotations are used\n* Updated consolidate DB used (20230808_1942 version) - Updated DB \n* 4 GPUs are used to train models\n* It's observed that initLr = 0.008 (stepwise) doesn't show good convergence. \n* So, new experiments on LR have been initiated. \n*   1st (0809_1052):    lr  0.004 : Doesn't seem to work\n*   2nd (0809_1202):    lr  0.001 \n* To improve the accuracy, we perform experiments on loss functions:\n*    We compare: dice loss only vs combined_loss (dice_loss (.7) + focal loss (.3) )\n*                For focal loss alpha of 0.25 and gamma of 2.0, lambda_weight of .3 are used \n*      lr (0810_1613) : 0.001\n*      lr (0810_1711): 0.0008\n*\n*      0811_1027: lambda_weight = .7\n",
  "numGPUs": 4,
  "finalEPOCH": 0,
  "isCompleted": false,
  "config": "Config/TRAIN_DLV3_ResNet50_NEWDB_20230808.yaml",
  "numTrainDB": 11830,
  "numEvalDB": 3600
}
@20230811_1029 @20230811_1029 [EP 1/500] lr: 0.0007867820095270872, took: 114.80s (avg: 114.80s), ETA: 0d:15h:48m:6s [TRAIN] loss: 0.1518, iou: 0.4487, f1: 0.5650 [EVAL] loss: 0.3218, iou: 0.0001, f1: 0.0002
@20230811_1342 @20230811_1342 [EP 181/500] lr: 0.00019727756443899125, took: 61.76s (avg: 61.76s), ETA: 0d:5h:24m:19s [TRAIN] loss: 0.0253, iou: 0.9535, f1: 0.9762 [EVAL] loss: 0.0459, iou: 0.8323, f1: 0.9081
@20230811_1343 @20230811_1343 [EP 182/500] lr: 0.0001964597759069875, took: 61.75s (avg: 61.75s), ETA: 0d:5h:23m:18s [TRAIN] loss: 0.0254, iou: 0.9529, f1: 0.9759 [EVAL] loss: 0.0434, iou: 0.8453, f1: 0.9157
@20230811_1344 @20230811_1344 [EP 183/500] lr: 0.00019564875401556492, took: 61.80s (avg: 61.80s), ETA: 0d:5h:22m:17s [TRAIN] loss: 0.0254, iou: 0.9529, f1: 0.9759 [EVAL] loss: 0.0412, iou: 0.8576, f1: 0.9230
@20230811_1345 @20230811_1345 [EP 184/500] lr: 0.00019484439690131694, took: 61.71s (avg: 61.71s), ETA: 0d:5h:21m:16s [TRAIN] loss: 0.0254, iou: 0.9531, f1: 0.9760 [EVAL] loss: 0.0417, iou: 0.8558, f1: 0.9219
@20230811_1346 @20230811_1346 [EP 185/500] lr: 0.0001940466318046674, took: 61.76s (avg: 61.76s), ETA: 0d:5h:20m:15s [TRAIN] loss: 0.0253, iou: 0.9533, f1: 0.9761 [EVAL] loss: 0.0412, iou: 0.8584, f1: 0.9234
@20230811_1347 @20230811_1347 [EP 186/500] lr: 0.00019325537141412497, took: 61.80s (avg: 61.80s), ETA: 0d:5h:19m:14s [TRAIN] loss: 0.0254, iou: 0.9532, f1: 0.9760 [EVAL] loss: 0.0435, iou: 0.8455, f1: 0.9159
@20230811_1348 @20230811_1348 [EP 187/500] lr: 0.00019247052841819823, took: 61.78s (avg: 61.78s), ETA: 0d:5h:18m:13s [TRAIN] loss: 0.0254, iou: 0.9531, f1: 0.9760 [EVAL] loss: 0.0459, iou: 0.8326, f1: 0.9082
@20230811_1350 @20230811_1350 [EP 188/500] lr: 0.00019169207371305674, took: 61.74s (avg: 61.74s), ETA: 0d:5h:17m:12s [TRAIN] loss: 0.0254, iou: 0.9531, f1: 0.9760 [EVAL] loss: 0.0448, iou: 0.8383, f1: 0.9116
@20230811_1351 @20230811_1351 [EP 189/500] lr: 0.000190919847227633, took: 61.84s (avg: 61.84s), ETA: 0d:5h:16m:11s [TRAIN] loss: 0.0254, iou: 0.9529, f1: 0.9759 [EVAL] loss: 0.0442, iou: 0.8416, f1: 0.9136
@20230811_1352 @20230811_1352 [EP 190/500] lr: 0.00019015383441001177, took: 61.63s (avg: 61.63s), ETA: 0d:5h:15m:10s [TRAIN] loss: 0.0254, iou: 0.9528, f1: 0.9758 [EVAL] loss: 0.0442, iou: 0.8421, f1: 0.9138
@20230811_1353 @20230811_1353 [EP 191/500] lr: 0.00018939393339678645, took: 61.50s (avg: 61.50s), ETA: 0d:5h:14m:9s [TRAIN] loss: 0.0254, iou: 0.9533, f1: 0.9761 [EVAL] loss: 0.0429, iou: 0.8488, f1: 0.9178
@20230811_1354 @20230811_1354 [EP 192/500] lr: 0.00018864008598029613, took: 61.67s (avg: 61.67s), ETA: 0d:5h:13m:8s [TRAIN] loss: 0.0253, iou: 0.9539, f1: 0.9764 [EVAL] loss: 0.0504, iou: 0.8079, f1: 0.8931
@20230811_1355 @20230811_1355 [EP 193/500] lr: 0.00018789221940096468, took: 61.74s (avg: 61.74s), ETA: 0d:5h:12m:7s [TRAIN] loss: 0.0252, iou: 0.9541, f1: 0.9765 [EVAL] loss: 0.0440, iou: 0.8432, f1: 0.9145
@20230811_1356 @20230811_1356 [EP 194/500] lr: 0.00018715026089921594, took: 61.85s (avg: 61.85s), ETA: 0d:5h:11m:6s [TRAIN] loss: 0.0252, iou: 0.9544, f1: 0.9767 [EVAL] loss: 0.0425, iou: 0.8523, f1: 0.9199
@20230811_1357 @20230811_1357 [EP 195/500] lr: 0.00018641412316355854, took: 61.70s (avg: 61.70s), ETA: 0d:5h:10m:5s [TRAIN] loss: 0.0252, iou: 0.9546, f1: 0.9767 [EVAL] loss: 0.0440, iou: 0.8448, f1: 0.9155
@20230811_1358 @20230811_1358 [EP 196/500] lr: 0.0001856837625382468, took: 61.77s (avg: 61.77s), ETA: 0d:5h:9m:4s [TRAIN] loss: 0.0252, iou: 0.9546, f1: 0.9767 [EVAL] loss: 0.0405, iou: 0.8622, f1: 0.9257
@20230811_1359 @20230811_1359 [EP 197/500] lr: 0.0001849591062637046, took: 61.72s (avg: 61.72s), ETA: 0d:5h:8m:3s [TRAIN] loss: 0.0251, iou: 0.9547, f1: 0.9768 [EVAL] loss: 0.0435, iou: 0.8455, f1: 0.9159
@20230811_1400 @20230811_1400 [EP 198/500] lr: 0.00018424008158035576, took: 61.76s (avg: 61.76s), ETA: 0d:5h:7m:2s [TRAIN] loss: 0.0251, iou: 0.9550, f1: 0.9770 [EVAL] loss: 0.0459, iou: 0.8320, f1: 0.9078
@20230811_1401 @20230811_1401 [EP 199/500] lr: 0.0001835266302805394, took: 61.76s (avg: 61.76s), ETA: 0d:5h:6m:1s [TRAIN] loss: 0.0250, iou: 0.9553, f1: 0.9771 [EVAL] loss: 0.0452, iou: 0.8360, f1: 0.9102
@20230811_1402 @20230811_1402 [EP 200/500] lr: 0.00018281867960467935, took: 61.75s (avg: 61.75s), ETA: 0d:5h:5m:0s [TRAIN] loss: 0.0250, iou: 0.9555, f1: 0.9772 [EVAL] loss: 0.0481, iou: 0.8204, f1: 0.9008
@20230811_1403 @20230811_1403 [EP 201/500] lr: 0.0001821161713451147, took: 61.64s (avg: 61.64s), ETA: 0d:5h:3m:59s [TRAIN] loss: 0.0250, iou: 0.9554, f1: 0.9772 [EVAL] loss: 0.0451, iou: 0.8368, f1: 0.9107
@20230811_1404 @20230811_1404 [EP 202/500] lr: 0.00018141904729418457, took: 61.68s (avg: 61.68s), ETA: 0d:5h:2m:58s [TRAIN] loss: 0.0251, iou: 0.9549, f1: 0.9769 [EVAL] loss: 0.0444, iou: 0.8413, f1: 0.9133
@20230811_1405 @20230811_1405 [EP 203/500] lr: 0.00018072722014039755, took: 61.73s (avg: 61.73s), ETA: 0d:5h:1m:57s [TRAIN] loss: 0.0251, iou: 0.9546, f1: 0.9767 [EVAL] loss: 0.0414, iou: 0.8581, f1: 0.9232
@20230811_1406 @20230811_1406 [EP 204/500] lr: 0.0001800406607799232, took: 61.64s (avg: 61.64s), ETA: 0d:5h:0m:56s [TRAIN] loss: 0.0251, iou: 0.9549, f1: 0.9769 [EVAL] loss: 0.0432, iou: 0.8476, f1: 0.9171
